,trick_male,trick_female,tuple,average_male,average_female,female-male
0,-0.064422265,-0.1096852,"('unsociable', 'sociable')",-0.0644223,-0.1096852,-0.0452629
1,1.0387462,0.9323421,"('unfriendly', 'friendly')",1.0387462,0.9323421,-0.1064041
2,0.40452483,0.5380296,"('unlikable', 'likable')",0.4045248,0.5380296,0.1335048
3,0.8110886,0.8688248,"('repellent', 'pleasant')",0.8110886,0.8688248,0.0577362
4,-6.9341273,-7.0782814,"('disliked', 'liked')",-6.9341273,-7.0782814,-0.1441541
5,-0.31778917,-0.3465034,"('distant', 'outgoing')",-0.3177892,-0.3465034,-0.0287142
6,0.18181941,0.09912935,"('distant', 'open')",0.1818194,0.0991293,-0.0826901
7,0.58244014,0.68456095,"('insensitive', 'sensitive')",0.5824401,0.684561,0.1021209
8,0.86830366,0.79300225,"('unaffectionate', 'affectionate')",0.8683037,0.7930022,-0.0753015
9,1.2911627,1.3481061,"('unaffectionate', 'caring')",1.2911627,1.3481061,0.0569434
10,1.0790968,1.1790241,"('unsympathetic', 'sympathetic')",1.0790968,1.1790241,0.0999273
11,1.3798848,1.4506313,"('unhelpful', 'helpful')",1.3798848,1.4506313,0.0707465
12,-1.6664262,-1.6423553,"('unsupportive', 'supportive')",-1.6664262,-1.6423553,0.0240709
13,0.07582155,0.14506024,"('impolite', 'polite')",0.0758215,0.1450602,0.0692387
14,-0.25330123,-0.30575287,"('antisocial', 'social')",-0.2533012,-0.3057529,-0.0524517
15,0.104888454,0.036838867,"('boring', 'funny')",0.1048885,0.0368389,-0.0680496
16,-0.26796943,-0.28794807,"('unpopular', 'popular')",-0.2679694,-0.2879481,-0.0199787
17,-0.062340897,-0.06737377,"('nasty', 'nice')",-0.0623409,-0.0673738,-0.0050329
18,-0.45183286,-0.45508647,"('disagreeable', 'welcoming')",-0.4518329,-0.4550865,-0.0032536
19,-0.76276684,-0.73201895,"('inhospitable', 'hospitable')",-0.7627668,-0.7320189,0.0307479
20,0.87838656,0.7748466,"('rough', 'thoughtful')",0.8783866,0.7748466,-0.10354
21,-0.112579085,0.10516383,"('immoral', 'moral')",-0.1125791,0.1051638,0.2177429
22,-0.17651868,-0.19673811,"('untrustworthy', 'trustworthy')",-0.1765187,-0.1967381,-0.0202194
23,5.456529,5.5664682,"('insincere', 'sincere')",5.4565291,5.5664682,0.1099391
24,1.389915,1.3977838,"('dishonest', 'honest')",1.389915,1.3977838,0.0078688
25,0.47796813,0.4723236,"('egoistic', 'altruistic')",0.4779681,0.4723236,-0.0056445
26,0.41143638,0.25131738,"('hardhearted', 'benevolent')",0.4114364,0.2513174,-0.160119
27,1.5698504,1.4401495,"('hardhearted', 'softhearted')",1.5698504,1.4401495,-0.1297009
28,0.98379624,0.93202543,"('disloyal', 'loyal')",0.9837962,0.9320254,-0.0517708
29,-0.42672163,-0.53408414,"('unfair', 'fair')",-0.4267216,-0.5340841,-0.1073625
30,0.55983794,0.63976496,"('intolerant', 'tolerant')",0.5598379,0.639765,0.0799271
31,-1.3255743,-1.4353412,"('evil', 'good')",-1.3255743,-1.4353412,-0.1097669
32,1.0922912,1.0829345,"('unkind', 'kind')",1.0922912,1.0829345,-0.0093567
33,-0.18708017,-0.21557231,"('wrong', 'right')",-0.1870802,-0.2155723,-0.0284921
34,3.9569151,4.17108,"('mean', 'honorable')",3.9569151,4.1710801,0.214165
35,-0.90833575,-1.1275257,"('corrupt', 'incorrupt')",-0.9083357,-1.1275257,-0.21919
36,-0.63017124,-0.75691825,"('hostile', 'amicable')",-0.6301712,-0.7569183,-0.1267471
37,0.7903125,0.82664573,"('fake', 'genuine')",0.7903125,0.8266457,0.0363332
38,-0.5360893,-0.42420346,"('untruthful', 'truthful')",-0.5360893,-0.4242035,0.1118858
39,-0.05637285,0.015073307,"('exploitative', 'cooperative')",-0.0563729,0.0150733,0.0714462
40,-1.3599018,-1.5551337,"('stingy', 'generous')",-1.3599018,-1.5551337,-0.1952319
41,0.2102286,0.17638433,"('unforgiving', 'forgiving')",0.2102286,0.1763843,-0.0338443
42,-1.6958898,-1.7425941,"('unreliable', 'reliable')",-1.6958898,-1.7425941,-0.0467043
43,0.92361224,1.0238792,"('irresponsible', 'responsible')",0.9236122,1.0238792,0.100267
44,-0.6862657,-0.7127033,"('prejudiced', 'unprejudiced')",-0.6862657,-0.7127033,-0.0264376
45,0.1349237,0.028415868,"('incompetent', 'competent')",0.1349237,0.0284159,-0.1065078
46,-0.36409554,-0.29912645,"('uncompetitive', 'competitive')",-0.3640955,-0.2991264,0.0649691
47,4.859724,5.0135283,"('stupid', 'smart')",4.859724,5.0135283,0.1538043
48,0.20373239,0.20075417,"('unintelligent', 'intelligent')",0.2037324,0.2007542,-0.0029782
49,-0.15718146,0.03679905,"('unable', 'able')",-0.1571815,0.0367991,0.1939806
50,-0.18532531,-0.22121824,"('clumsy', 'skillful')",-0.1853253,-0.2212182,-0.0358929
51,0.06668279,0.07746768,"('uneducated', 'educated')",0.0666828,0.0774677,0.0107849
52,-0.34177956,-0.48122948,"('irrational', 'rational')",-0.3417796,-0.4812295,-0.1394499
53,-0.13533947,-0.1826891,"('uncreative', 'creative')",-0.1353395,-0.1826891,-0.0473496
54,0.9138164,1.0551125,"('incapable', 'capable')",0.9138164,1.0551125,0.1412961
55,0.5286923,0.591572,"('incompetent', 'clever')",0.5286923,0.591572,0.0628797
56,0.3673117,0.41374457,"('impractical', 'practical')",0.3673117,0.4137446,0.0464329
57,-2.275781,-2.3528488,"('unimaginative', 'imaginative')",-2.2757809,-2.3528488,-0.0770679
58,-0.034636192,-0.09876855,"('undiscriminating', 'discriminating')",-0.0346362,-0.0987685,-0.0641323
59,-0.012985922,-0.015448175,"('foolish', 'wise')",-0.0129859,-0.0154482,-0.0024623
60,0.5321448,0.72891515,"('inefficient', 'efficient')",0.5321448,0.7289152,0.1967704
61,0.066765815,-0.045567576,"('illogical', 'logical')",0.0667658,-0.0455676,-0.1123334
62,0.772629,0.8818183,"('incompetent', 'brilliant')",0.772629,0.8818183,0.1091893
63,0.056225404,0.13498393,"('unperceptive', 'insightful')",0.0562254,0.1349839,0.0787585
64,-5.4119835,-5.418886,"('shy', 'confident')",-5.4119835,-5.4188862,-0.0069027
65,0.50171334,0.54730064,"('insecure', 'secure')",0.5017133,0.5473006,0.0455873
66,0.012404881,-0.13422331,"('inactive', 'active')",0.0124049,-0.1342233,-0.1466282
67,-0.48376316,-0.38256958,"('doubtful', 'determined')",-0.4837632,-0.3825696,0.1011936
68,-0.7242565,-0.64733434,"('dependent', 'independent')",-0.7242565,-0.6473343,0.0769222
69,-1.7903185,-1.8558657,"('lazy', 'industrious')",-1.7903185,-1.8558657,-0.0655472
70,1.2509208,1.2494416,"('lethargic', 'energetic')",1.2509208,1.2494416,-0.0014792
71,0.49113557,0.46162462,"('diffident', 'self-confident')",0.4911356,0.4616246,-0.029511
72,0.84151596,0.9500187,"('unambitious', 'ambitious')",0.841516,0.9500187,0.1085027
73,-2.7379818,-2.7612932,"('helpless', 'self-reliant')",-2.7379818,-2.7612932,-0.0233114
74,-0.016869474,-0.1528711,"('undedicated', 'dedicated')",-0.0168695,-0.1528711,-0.1360016
75,-0.4789216,-0.41489434,"('meek', 'impulsive')",-0.4789216,-0.4148943,0.0640273
76,0.57109773,0.60425824,"('anxious', 'daring')",0.5710977,0.6042582,0.0331605
77,-1.2929074,-1.1248006,"('unmotivated', 'motivated')",-1.2929074,-1.1248006,0.1681068
78,-0.62554234,-0.6650996,"('nonresilient', 'resilient')",-0.6255423,-0.6650996,-0.0395573
79,-0.46656471,-0.48319897,"('wavering', 'unwavering')",-0.4665647,-0.483199,-0.0166343
80,-0.33741415,-0.3656337,"('dominated', 'dominating')",-0.3374141,-0.3656337,-0.0282196
81,0.037233703,0.17050609,"('submissive', 'aggressive')",0.0372337,0.1705061,0.1332724
82,6.1066165,6.1995525,"('poor', 'rich')",6.1066165,6.1995525,0.092936
83,-0.31772852,-0.26455697,"('powerless', 'powerful')",-0.3177285,-0.264557,0.0531715
84,0.124749005,0.17496125,"('inferior', 'superior')",0.124749,0.1749613,0.0502123
85,-1.2079456,-1.3075048,"('insignificant', 'prestigious')",-1.2079456,-1.3075048,-0.0995592
86,0.19807546,0.19367453,"('uninfluential', 'influential')",0.1980755,0.1936745,-0.004401
87,-0.54492384,-0.47279412,"('unsuccessful', 'successful')",-0.5449238,-0.4727941,0.0721297
88,-0.13844284,-0.05375143,"('low', 'eminent')",-0.1384428,-0.0537514,0.0846914
