,amcor_male,amcor_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.54879624,-0.5369025,"('unsociable', 'sociable')",-0.40578884,-0.47304657,-0.4772925,-0.5049745,-0.027682
1,-0.989165,-1.0293868,"('unfriendly', 'friendly')",2.1806452,1.9736856,0.5957401,0.4721494,-0.1235907
2,0.14772981,0.12799053,"('unlikable', 'likable')",0.32624385,0.2998495,0.2369868,0.21392,-0.0230668
3,-0.58157486,-0.47864765,"('repellent', 'pleasant')",-0.6319101,-0.60144544,-0.6067425,-0.5400466,0.0666959
4,0.25156456,0.32145888,"('disliked', 'liked')",-2.768532,-2.546394,-1.2584838,-1.1124676,0.1460162
5,-0.69141585,-0.70429933,"('distant', 'outgoing')",0.5138709,0.41831917,-0.0887725,-0.1429901,-0.0542176
6,-1.2157714,-1.2212509,"('distant', 'open')",0.5762917,0.43589163,-0.3197399,-0.3926796,-0.0729397
7,0.31807217,0.39634994,"('insensitive', 'sensitive')",0.42590538,0.3927616,0.3719888,0.3945557,0.0225669
8,-0.7630364,-0.8624092,"('unaffectionate', 'affectionate')",1.0453575,0.8318581,0.1411605,-0.0152755,-0.156436
9,-0.8074808,-0.8643154,"('unaffectionate', 'caring')",1.1905528,1.0212525,0.191536,0.0784686,-0.1130674
10,-0.41783124,-0.3411104,"('unsympathetic', 'sympathetic')",-0.5916237,-0.5781974,-0.5047275,-0.4596539,0.0450736
11,-0.88085544,-0.8825794,"('unhelpful', 'helpful')",0.41033137,0.30908418,-0.235262,-0.2867476,-0.0514856
12,-0.6763447,-0.57435405,"('unsupportive', 'supportive')",-0.63519555,-0.60459125,-0.6557701,-0.5894727,0.0662974
13,-0.49781844,-0.44346336,"('impolite', 'polite')",-0.9815875,-0.97270894,-0.739703,-0.7080861,0.0316169
14,0.68838054,0.70419186,"('antisocial', 'social')",0.6194206,0.6684326,0.6539006,0.6863122,0.0324116
15,0.19959554,0.10407833,"('boring', 'funny')",0.09804918,0.0028461926,0.1488224,0.0534623,-0.0953601
16,-0.5871396,-0.58596975,"('unpopular', 'popular')",-0.014339328,-0.10744205,-0.3007395,-0.3467059,-0.0459664
17,-0.33008146,-0.285898,"('nasty', 'nice')",-1.0393447,-1.0738746,-0.6847131,-0.6798863,0.0048268
18,-1.4704033,-1.495636,"('disagreeable', 'welcoming')",-0.82649916,-0.9797725,-1.1484512,-1.2377043,-0.0892531
19,-1.6985419,-1.69271,"('inhospitable', 'hospitable')",-0.33294013,-0.45189637,-1.015741,-1.0723032,-0.0565622
20,0.020731738,0.046147246,"('rough', 'thoughtful')",1.0440813,0.9771275,0.5324065,0.5116374,-0.0207691
21,-0.15811642,-0.061633945,"('immoral', 'moral')",-1.3610605,-1.3114593,-0.7595885,-0.6865466,0.0730419
