,range_male,range_female,tuple,resources_male,resources_female,corp_male,corp_female,average_male,average_female,female-male
0,0.16814937,0.19097534,"('unsociable', 'sociable')",0.6959579,0.64597553,-0.21794668,-0.30110878,0.2153869,0.178614,-0.0367729
1,0.33621442,0.36166847,"('unfriendly', 'friendly')",0.16916358,-0.0039322805,1.6544696,1.573016,0.7199492,0.6435841,-0.0763651
2,0.3754898,0.42342284,"('unlikable', 'likable')",0.68790716,0.7341883,0.67557573,0.6960031,0.5796576,0.6178714,0.0382138
3,-0.6473365,-0.5249818,"('repellent', 'pleasant')",0.89646804,0.93501574,0.82125604,0.8516015,0.3567959,0.4205451,0.0637492
4,-0.731782,-0.7946155,"('disliked', 'liked')",-0.46464834,-0.51332635,-7.0765,-7.311292,-2.7576434,-2.873078,-0.1154346
5,-1.5046035,-1.5515562,"('distant', 'outgoing')",-0.56898004,-0.5371323,-0.56592673,-0.6193915,-0.8798368,-0.9026934,-0.0228566
6,-1.410358,-1.4456315,"('distant', 'open')",-1.2060387,-1.2076113,-0.43918577,-0.46901518,-1.0185275,-1.0407526,-0.0222251
7,1.0186796,1.1461688,"('insensitive', 'sensitive')",1.117775,1.1275375,0.517985,0.5973964,0.8848131,0.9570343,0.0722212
8,0.12417867,0.07907441,"('unaffectionate', 'affectionate')",-0.67927134,-0.75408274,0.81068724,0.7925277,0.0851982,0.0391731,-0.0460251
9,0.7862974,0.8006746,"('unaffectionate', 'caring')",0.42266038,0.39275888,1.2270824,1.2790599,0.8120134,0.8241645,0.0121511
10,0.3483495,0.45335227,"('unsympathetic', 'sympathetic')",0.12928523,0.10515766,-0.43331933,-0.32811445,0.0147718,0.0767985,0.0620267
11,0.38387203,0.47483927,"('unhelpful', 'helpful')",1.1774615,1.2488139,1.6315501,1.7499416,1.0642945,1.1578649,0.0935704
12,0.6293664,0.7261939,"('unsupportive', 'supportive')",1.0711272,1.1492718,-2.107397,-2.0989995,-0.1356345,-0.0745112,0.0611233
13,1.1886721,1.2138622,"('impolite', 'polite')",0.59961474,0.67673874,-0.75225514,-0.75143874,0.3453439,0.3797207,0.0343768
14,0.6579259,0.72532505,"('antisocial', 'social')",1.0273601,1.0433207,-0.066620536,-0.13451953,0.5395552,0.5447087,0.0051535
