,american_male,american_female,tuple,airlines_male,airlines_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3872513,-1.5633746,"('unsociable', 'sociable')",-0.6657038,-0.77947795,0.42185408,0.2832301,-0.42272627,-0.59908116,-0.5134568,-0.664676,-0.1512192
1,-0.41871047,-0.37966985,"('unfriendly', 'friendly')",1.1139022,1.2031425,-0.17716628,-0.23852324,1.5046978,1.4119738,0.5056808,0.4992308,-0.00645
2,0.92704517,1.0000854,"('unlikable', 'likable')",0.321692,0.42462605,1.6948122,1.7743254,0.80218196,0.9224737,0.9364328,1.0303776,0.0939448
3,-0.88090897,-0.75030595,"('repellent', 'pleasant')",-0.6486944,-0.6588791,0.7013194,0.7143733,0.1733632,0.25877962,-0.1637302,-0.109008,0.0547222
4,-0.02048721,0.021346424,"('disliked', 'liked')",0.5538965,0.5457822,-0.4625264,-0.5140956,-6.110959,-6.1569037,-1.5100191,-1.5259677,-0.0159486
5,0.33616635,0.40079257,"('distant', 'outgoing')",0.89717436,0.97250515,-1.7098916,-1.6401739,-0.39066672,-0.3541448,-0.2168044,-0.1552553,0.0615491
6,0.28073415,0.40025634,"('distant', 'open')",0.62015396,0.7210631,-1.8808562,-1.806224,0.12058714,0.14255378,-0.2148452,-0.1355877,0.0792575
7,0.060796086,0.016609982,"('insensitive', 'sensitive')",0.34897676,0.3715722,0.20218134,0.21118937,0.68549037,0.64109236,0.3243611,0.310116,-0.0142451
8,-0.21873727,-0.1291603,"('unaffectionate', 'affectionate')",0.19080415,0.23358107,-0.6308912,-0.66134155,0.05915103,0.017477132,-0.1499183,-0.1348609,0.0150574
9,0.38616455,0.43194512,"('unaffectionate', 'caring')",0.21716374,0.2625238,-0.2477848,-0.24855205,0.90508544,0.88005143,0.3151572,0.3314921,0.0163349
10,-0.077346995,-0.14749782,"('unsympathetic', 'sympathetic')",-1.2658024,-1.3382478,-0.24165186,-0.2561364,-0.127537,-0.26044786,-0.4280846,-0.5005825,-0.0724979
11,0.011443242,-0.06512833,"('unhelpful', 'helpful')",-0.31398255,-0.31937647,-0.40545943,-0.46330214,2.0716388,1.9809318,0.34091,0.2832812,-0.0576288
12,0.56359565,0.6473446,"('unsupportive', 'supportive')",-0.06456599,-0.020371769,0.7347377,0.8697002,-1.6204648,-1.6224685,-0.0966744,-0.0314489,0.0652255
13,-0.18910836,-0.33176005,"('impolite', 'polite')",0.01837102,-0.042644497,0.47272128,0.35094547,0.22103214,0.15481962,0.130754,0.0328401,-0.0979139
14,-0.1813453,-0.25290796,"('antisocial', 'social')",-0.38790348,-0.4886288,1.567405,1.5842389,-0.4126498,-0.45843577,0.1463766,0.0960666,-0.05031
15,-0.085807815,-0.15947104,"('boring', 'funny')",0.23762149,0.21793297,-1.6274539,-1.696824,0.2464752,0.24545267,-0.3072913,-0.3482274,-0.0409361
16,-0.86827,-0.8075518,"('unpopular', 'popular')",0.36134255,0.36392277,-0.1543037,-0.107989006,0.5874292,0.6186234,-0.0184505,0.0167513,0.0352018
17,-0.33692896,-0.2685071,"('nasty', 'nice')",0.36838785,0.3291189,-0.7489085,-0.7213675,-0.35540855,-0.3116203,-0.2682146,-0.243094,0.0251206
18,0.8973762,1.0312982,"('disagreeable', 'welcoming')",0.44334948,0.48382226,-0.5419231,-0.473775,-0.60999465,-0.64762235,0.047202,0.0984308,0.0512288
19,0.27291214,0.3804805,"('inhospitable', 'hospitable')",-0.27539277,-0.2650088,-1.6692444,-1.7464566,-0.32417566,-0.3097855,-0.4989752,-0.4851926,0.0137826
20,0.026477318,0.06495978,"('rough', 'thoughtful')",-0.67121625,-0.64783406,0.83839506,0.8978217,1.0939007,1.0775028,0.3218892,0.3481126,0.0262234
21,0.18919158,0.029800579,"('immoral', 'moral')",-0.7073423,-0.79750454,0.36554796,0.35541895,-0.7222378,-0.74566126,-0.2187102,-0.2894866,-0.0707764
22,-0.9698403,-1.0049678,"('untrustworthy', 'trustworthy')",-0.4793254,-0.5370116,0.4460723,0.38410577,-1.1457074,-1.1443168,-0.5372002,-0.5755476,-0.0383474
23,-0.46974602,-0.5112901,"('insincere', 'sincere')",-0.7108903,-0.715463,0.11619767,0.07689283,5.716784,5.576844,1.1630864,1.106746,-0.0563404
24,1.1034273,1.0656338,"('dishonest', 'honest')",-0.12364896,-0.13138731,0.08418553,0.046043083,0.8852142,0.8170048,0.4872945,0.4493236,-0.0379709
25,0.03719253,0.023759773,"('egoistic', 'altruistic')",1.0333599,1.0443708,-0.13424772,-0.12994242,1.2137629,1.1983893,0.5375169,0.5341443,-0.0033726
26,0.924281,0.8943445,"('hardhearted', 'benevolent')",1.9902183,1.9839998,0.9877415,0.9693608,1.5177758,1.4487004,1.3550041,1.3241014,-0.0309027
27,0.48973164,0.5921904,"('hardhearted', 'softhearted')",-0.20927057,-0.17539236,-0.21520506,-0.21140337,1.335596,1.2908868,0.350213,0.3740703,0.0238573
28,0.60812277,0.40912172,"('disloyal', 'loyal')",-0.27173972,-0.28414977,-0.25823605,-0.36941987,0.8296405,0.62036586,0.2269469,0.0939795,-0.1329674
29,-0.94482684,-0.9745026,"('unfair', 'fair')",0.14733678,0.12997976,-0.61266774,-0.64581084,-0.5985886,-0.74540925,-0.5021866,-0.5589358,-0.0567492
30,-0.47200072,-0.5350521,"('intolerant', 'tolerant')",-0.33744192,-0.35134608,0.2824967,0.17871931,1.237218,1.1111295,0.177568,0.1008627,-0.0767053
31,-0.6245528,-0.41867793,"('evil', 'good')",0.27797696,0.43020684,-1.2350436,-1.2026876,-1.3967725,-1.4024346,-0.744598,-0.6483983,0.0961997
32,0.50105786,0.33103,"('unkind', 'kind')",-0.34744927,-0.36016273,0.7084994,0.6077287,1.0828294,0.9403064,0.4862343,0.3797256,-0.1065087
33,0.7295057,0.68593955,"('wrong', 'right')",1.4143723,1.409522,0.42235154,0.40260607,-0.40363032,-0.37247878,0.5406498,0.5313972,-0.0092526
34,-0.41329464,-0.27291092,"('mean', 'honorable')",0.35321912,0.41353267,0.34224644,0.40247214,6.0621343,6.077194,1.5860763,1.655072,0.0689957
35,0.7389396,0.73541254,"('corrupt', 'incorrupt')",0.3835825,0.4036021,-1.5833972,-1.5689552,-0.4247074,-0.52975726,-0.2213956,-0.2399245,-0.0185289
36,-0.431409,-0.30205402,"('hostile', 'amicable')",0.92886,0.973253,-1.0868797,-1.1776909,-0.039154112,-0.1441724,-0.1571457,-0.1626661,-0.0055204
37,-0.3301925,-0.24227324,"('fake', 'genuine')",-0.65342206,-0.65607935,-0.50031805,-0.49663457,-0.007250565,0.0018889122,-0.3727958,-0.3482746,0.0245212
38,0.3773534,0.35907304,"('untruthful', 'truthful')",-0.1044613,-0.012577277,-0.7432815,-0.7160393,0.23997231,0.22977684,-0.0576043,-0.0349417,0.0226626
39,1.1520319,1.1131778,"('exploitative', 'cooperative')",1.4968985,1.5043081,1.7140567,1.7100308,0.028154029,0.06402907,1.0977854,1.0978864,0.000101
40,0.98480517,1.1200901,"('stingy', 'generous')",0.5330884,0.5450661,0.28527242,0.35351855,-1.5959498,-1.6496999,0.051804,0.0922437,0.0404397
41,-0.10229899,-0.03693118,"('unforgiving', 'forgiving')",0.17515785,0.21713313,0.86071783,0.8368742,0.294842,0.18819202,0.3071047,0.301317,-0.0057877
42,0.8544541,0.89285576,"('unreliable', 'reliable')",-0.25584364,-0.21642949,0.9203231,1.0228167,-2.8987145,-2.8352766,-0.3449453,-0.2840084,0.0609369
43,-0.09143928,-0.0383829,"('irresponsible', 'responsible')",-0.7738448,-0.7279481,0.079322875,0.16640586,0.47589245,0.45867696,-0.0775172,-0.035312,0.0422052
44,-0.2020892,-0.110132866,"('prejudiced', 'unprejudiced')",-0.60923916,-0.57669646,-0.21531197,-0.19201958,-1.3757484,-1.3169413,-0.6005971,-0.5489476,0.0516495
45,-1.4918038,-1.4303985,"('incompetent', 'competent')",-1.3938991,-1.3824186,-0.26064634,-0.2522928,-0.50098586,-0.59196097,-0.9118338,-0.9142677,-0.0024339
46,-0.7158572,-0.74803746,"('uncompetitive', 'competitive')",-0.459512,-0.5210305,1.4441528,1.482845,-0.5076257,-0.54709125,-0.0597105,-0.0833286,-0.0236181
47,-1.2868049,-1.2331691,"('stupid', 'smart')",0.122247644,0.15157926,0.6097887,0.64296705,5.3906727,5.4136834,1.208976,1.2437651,0.0347891
48,0.17028117,0.0768398,"('unintelligent', 'intelligent')",-0.5848642,-0.63549256,-0.23182909,-0.25852194,0.47304475,0.38712606,-0.0433418,-0.1075122,-0.0641704
49,-0.92331845,-0.90213764,"('unable', 'able')",-0.97841686,-0.9152874,-1.2840462,-1.1692135,-0.4209364,-0.28467306,-0.9016795,-0.8178279,0.0838516
50,0.27068958,0.29385123,"('clumsy', 'skillful')",-0.64769644,-0.64372015,-0.23276654,-0.18463883,0.020276405,0.008712545,-0.1473742,-0.1314488,0.0159254
51,0.83205396,0.56301,"('uneducated', 'educated')",0.07779838,-0.019398924,0.8711649,0.7693125,0.85773987,0.6650062,0.6596893,0.4944825,-0.1652068
52,0.09765707,-0.009195264,"('irrational', 'rational')",0.9733811,0.91260487,-1.156728,-1.2264445,-0.26659876,-0.28731763,-0.0880722,-0.1525881,-0.0645159
53,-0.39507747,-0.36234,"('uncreative', 'creative')",0.13593157,0.16330287,-0.31450316,-0.3641286,0.722055,0.6591266,0.0371015,0.0239902,-0.0131113
54,0.24373564,0.13331832,"('incapable', 'capable')",-0.03578081,0.03917335,-0.32239813,-0.25750178,0.7713117,0.8122766,0.1642171,0.1818166,0.0175995
55,-1.009931,-1.0201668,"('incompetent', 'clever')",-1.5121765,-1.5809101,0.5153488,0.49254593,-0.056646124,-0.14156294,-0.5158512,-0.5625235,-0.0466723
56,0.195239,0.03757213,"('impractical', 'practical')",-0.0016094558,0.010174409,0.5420542,0.49793515,0.11308697,0.044279538,0.2121927,0.1474903,-0.0647024
57,-0.6066632,-0.6437465,"('unimaginative', 'imaginative')",-1.1502985,-1.2156199,-1.2037734,-1.224037,-2.7729642,-2.8442056,-1.4334248,-1.4819024,-0.0484776
58,-0.06495662,-0.094059214,"('undiscriminating', 'discriminating')",-0.054341346,-0.03829068,0.60791767,0.6344464,0.017236494,-0.055612084,0.126464,0.1116211,-0.0148429
