,linear_male,linear_female,tuple,technology_male,technology_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.17562222,-0.23713209,"('unsociable', 'sociable')",0.28995523,0.23014903,0.17156321,0.02496102,0.0952987,0.0059927,-0.089306
1,-0.9509844,-1.0173208,"('unfriendly', 'friendly')",-0.960459,-1.0017737,0.9272501,0.80024105,-0.3280645,-0.4062845,-0.07822
2,-0.74084413,-0.7697806,"('unlikable', 'likable')",0.24094239,0.23174974,1.0013615,0.85332984,0.1671532,0.1050997,-0.0620535
3,0.28746974,0.39925867,"('repellent', 'pleasant')",0.817441,0.84108096,1.5211188,1.3564948,0.8753432,0.8656115,-0.0097317
4,-1.1056672,-1.1950735,"('disliked', 'liked')",-0.54739165,-0.4999438,-7.003406,-7.3384686,-2.8854882,-3.0111618,-0.1256736
5,-1.4208264,-1.4693594,"('distant', 'outgoing')",-1.8554752,-1.741453,-1.3965224,-1.1547961,-1.557608,-1.4552029,0.1024051
6,-2.0240688,-2.0291476,"('distant', 'open')",-2.453122,-2.36489,-1.378641,-1.0495437,-1.951944,-1.8145272,0.1374168
7,1.1848357,1.182057,"('insensitive', 'sensitive')",0.35545468,0.4373229,0.51629305,0.45417458,0.6855278,0.6911848,0.005657
8,-1.0774391,-1.1425059,"('unaffectionate', 'affectionate')",-0.5840055,-0.6741771,0.2149216,0.27792653,-0.4821743,-0.5129188,-0.0307445
9,0.27387008,0.26642436,"('unaffectionate', 'caring')",-0.8409752,-0.8936812,0.9003919,1.074451,0.1110956,0.1490647,0.0379691
10,0.7617368,0.72811943,"('unsympathetic', 'sympathetic')",0.09496528,0.07421874,0.154944,0.22864428,0.3372153,0.3436608,0.0064455
11,0.6672888,0.691136,"('unhelpful', 'helpful')",1.1806965,1.1818693,2.400537,2.3467536,1.4161741,1.4065863,-0.0095878
12,0.09471586,0.14682032,"('unsupportive', 'supportive')",0.24635503,0.40733755,-2.122424,-2.105617,-0.5937843,-0.5171531,0.0766312
13,-0.39806998,-0.44323072,"('impolite', 'polite')",0.21535909,0.11820978,-0.31109196,-0.27994022,-0.1646009,-0.2016537,-0.0370528
14,0.8839691,0.8836229,"('antisocial', 'social')",2.30894,2.2959962,0.5178054,0.1776928,1.2369048,1.119104,-0.1178008
15,0.6625721,0.5550556,"('boring', 'funny')",-0.63683677,-0.78677505,-0.110531986,-0.1937994,-0.0282656,-0.1418396,-0.113574
16,-1.3010588,-1.4111655,"('unpopular', 'popular')",-0.5013806,-0.5923189,0.34995836,0.19994761,-0.4841603,-0.6011789,-0.1170186
17,-0.7741785,-0.7378694,"('nasty', 'nice')",-0.48516738,-0.4212477,-0.4664146,-0.48411477,-0.5752535,-0.547744,0.0275095
18,-1.2569854,-1.2501004,"('disagreeable', 'welcoming')",-0.13959682,-0.06991963,-0.74054086,-0.77602446,-0.7123744,-0.6986815,0.0136929
19,-1.4505119,-1.5101366,"('inhospitable', 'hospitable')",-1.3703023,-1.4212065,-1.0285736,-0.8923084,-1.2831292,-1.2745505,0.0085787
20,1.365903,1.4101826,"('rough', 'thoughtful')",1.8757062,1.8717724,0.82244056,0.7073164,1.3546832,1.3297571,-0.0249261
21,0.5846069,0.5093675,"('immoral', 'moral')",1.6495477,1.569713,0.1979518,0.18223745,0.8107022,0.7537727,-0.0569295
22,-0.8175447,-0.80759645,"('untrustworthy', 'trustworthy')",-0.1469032,-0.24862695,-0.6440167,-0.70307887,-0.5361549,-0.5864341,-0.0502792
23,1.2257291,1.1977054,"('insincere', 'sincere')",-0.21504545,-0.21050265,6.3435197,6.373114,2.4514011,2.4534389,0.0020378
24,0.17613295,0.20340084,"('dishonest', 'honest')",-1.7879877,-1.8083353,0.7677279,0.71329653,-0.2813756,-0.2972126,-0.015837
25,-0.041141205,-0.06395863,"('egoistic', 'altruistic')",-0.46172056,-0.47066453,0.75026953,0.67332375,0.0824693,0.0462335,-0.0362358
26,0.70427597,0.5570497,"('hardhearted', 'benevolent')",0.49218702,0.32933286,1.4217237,1.0091579,0.8727289,0.6318468,-0.2408821
27,-0.5375971,-0.4780966,"('hardhearted', 'softhearted')",-0.8160958,-0.70068115,0.7955369,0.9148078,-0.186052,-0.08799,0.098062
28,0.31360522,0.18851307,"('disloyal', 'loyal')",0.33740073,0.21904042,1.6474968,1.5069412,0.7661676,0.6381649,-0.1280027
29,-0.23216361,-0.2204843,"('unfair', 'fair')",-1.3848934,-1.3157045,-0.5322453,-0.6378351,-0.7164342,-0.7246746,-0.0082404
30,1.7648249,1.775981,"('intolerant', 'tolerant')",1.1279011,1.0638726,0.9552114,0.8311477,1.2826458,1.2236671,-0.0589787
31,-1.8844333,-1.8401313,"('evil', 'good')",-1.7040521,-1.7307374,-1.79512,-1.785359,-1.794535,-1.7854093,0.0091257
32,-0.34352615,-0.46681356,"('unkind', 'kind')",0.022681907,-0.058246676,1.3568655,1.0427358,0.3453404,0.1725585,-0.1727819
33,0.15850113,0.0921873,"('wrong', 'right')",-0.22160186,-0.2882751,-1.0607668,-1.0339781,-0.3746225,-0.410022,-0.0353995
34,-0.45626315,-0.33358008,"('mean', 'honorable')",-0.38403526,-0.19864936,5.640388,5.8908696,1.6000299,1.7862134,0.1861835
35,-1.0256733,-1.1386734,"('corrupt', 'incorrupt')",-1.6276598,-1.7629321,-1.3023347,-1.2164327,-1.318556,-1.3726794,-0.0541234
36,-1.5354273,-1.6193701,"('hostile', 'amicable')",-1.6687734,-1.8206731,-0.71974003,-0.7278893,-1.3079802,-1.3893108,-0.0813306
37,0.6082684,0.54033613,"('fake', 'genuine')",-0.52446723,-0.54437995,0.03603102,0.10746126,0.0399441,0.0344725,-0.0054716
38,-0.24794261,-0.2728823,"('untruthful', 'truthful')",-0.898094,-0.90470946,-0.113989785,-0.11010295,-0.4200088,-0.4292316,-0.0092228
39,1.6014692,1.6355205,"('exploitative', 'cooperative')",0.20567681,0.22018948,0.29514924,0.2263832,0.7007651,0.694031,-0.0067341
40,-0.16448294,-0.109701216,"('stingy', 'generous')",-0.23747775,-0.06915506,-2.3117683,-2.4701107,-0.9045763,-0.882989,0.0215873
41,-0.22743282,-0.17844354,"('unforgiving', 'forgiving')",-1.2383357,-1.1726632,0.21519643,0.042938106,-0.4168574,-0.4360562,-0.0191988
42,-0.0009349445,0.03510725,"('unreliable', 'reliable')",-0.95443726,-0.80525446,-2.7741797,-2.6747322,-1.2431839,-1.1482932,0.0948907
43,0.56401384,0.62575775,"('irresponsible', 'responsible')",-0.5601968,-0.480838,0.60208595,0.59290063,0.2019677,0.2459401,0.0439724
44,-1.3476282,-1.3491293,"('prejudiced', 'unprejudiced')",-0.41216755,-0.38984782,-1.2515051,-1.2228166,-1.003767,-0.9872646,0.0165024
45,0.1636465,0.14981654,"('incompetent', 'competent')",-0.30659539,-0.2174396,0.46521565,0.26526666,0.1074223,0.0658812,-0.0415411
46,0.44567636,0.5279381,"('uncompetitive', 'competitive')",0.94609785,1.0382874,-0.27991405,-0.30125517,0.3706201,0.4216568,0.0510367
47,-0.4650545,-0.45277855,"('stupid', 'smart')",0.82608503,0.9177492,5.7212677,5.9257817,2.0274328,2.1302508,0.102818
