,alpha_male,alpha_female,tuple,natural_male,natural_female,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.13640961,-0.10894283,"('unsociable', 'sociable')",0.06969095,-0.02105055,0.3532779,0.18360555,-0.8822217,-1.006235,-0.1489156,-0.2381557,-0.0892401
1,-0.9834112,-0.91151047,"('unfriendly', 'friendly')",-0.5096623,-0.55510247,0.48967266,0.22557406,2.0439234,1.9683644,0.2601306,0.1818314,-0.0782992
2,0.2680004,0.3594725,"('unlikable', 'likable')",0.42704883,0.5242852,1.0376002,1.0673044,0.65361094,0.78191215,0.5965651,0.6832436,0.0866785
3,0.49760956,0.63012856,"('repellent', 'pleasant')",-0.660269,-0.69017774,0.86694205,0.9202484,0.21519618,0.2366005,0.2298697,0.2741999,0.0443302
4,-1.8970962,-1.9223796,"('disliked', 'liked')",0.25274935,0.24228626,0.10585016,0.05365924,-6.3542213,-6.3928237,-1.9731796,-2.0048144,-0.0316348
5,-0.9229997,-0.8897838,"('distant', 'outgoing')",-0.01396922,0.09836466,-0.39618886,-0.41055244,0.22665776,0.28123736,-0.276625,-0.2301835,0.0464415
6,-0.7254248,-0.6397821,"('distant', 'open')",-0.35570717,-0.2764147,-0.8412996,-0.9102187,0.83057725,0.88374126,-0.2729636,-0.2356686,0.037295
7,1.0417703,1.1623337,"('insensitive', 'sensitive')",0.74233896,0.772321,0.836849,0.8363956,0.63903195,0.6545853,0.8149976,0.856409,0.0414114
8,-0.5305614,-0.5021763,"('unaffectionate', 'affectionate')",-0.47185975,-0.47627917,-0.8491602,-0.9465577,0.9770275,0.9626826,-0.2186385,-0.2405826,-0.0219441
9,0.08411076,0.15532973,"('unaffectionate', 'caring')",0.22928683,0.20700678,0.43335122,0.35622758,1.2680209,1.2862167,0.5036924,0.5011952,-0.0024972
10,1.7525265,1.8489296,"('unsympathetic', 'sympathetic')",-0.63640183,-0.72854364,-0.19425216,-0.28229138,-0.61631346,-0.6834436,0.0763898,0.0386627,-0.0377271
11,0.4683889,0.6307438,"('unhelpful', 'helpful')",0.65197814,0.72063977,0.71263856,0.7809023,1.4099087,1.5051466,0.8107285,0.9093581,0.0986296
12,1.5136148,1.7161444,"('unsupportive', 'supportive')",0.56762147,0.6364062,0.8480134,0.8373498,-1.8006369,-1.8006512,0.2821532,0.3473123,0.0651591
13,-0.2102384,-0.21412373,"('impolite', 'polite')",-0.02900331,0.007700231,0.12179345,0.14706811,-0.6417346,-0.7297222,-0.1897957,-0.1972694,-0.0074737
14,-0.21841379,-0.19760868,"('antisocial', 'social')",-0.056568027,-0.011554355,0.5035315,0.5117293,-1.2031499,-1.2485528,-0.24365,-0.2364966,0.0071534
15,-0.46645796,-0.52524257,"('boring', 'funny')",0.90920454,0.93872356,-0.59145623,-0.59492755,0.29043108,0.30744013,0.0354304,0.0314984,-0.003932
16,-1.9591391,-1.9077328,"('unpopular', 'popular')",0.8287672,0.7340177,0.5031853,0.45154732,0.69920576,0.66286576,0.0180048,-0.0148255,-0.0328303
17,-0.59903485,-0.4842214,"('nasty', 'nice')",-0.18886836,-0.108249396,-0.11454712,0.033258487,-0.49222338,-0.38184047,-0.3486684,-0.2352632,0.1134052
18,-0.22502142,-0.12994622,"('disagreeable', 'welcoming')",-0.30241734,-0.2718926,-0.22093356,-0.253962,-0.1879757,-0.18456168,-0.234087,-0.2100906,0.0239964
19,-1.2695137,-1.1955931,"('inhospitable', 'hospitable')",-1.0904863,-0.9125578,-1.5440423,-1.5103126,0.11585366,0.2857201,-0.9470472,-0.8331859,0.1138613
20,0.53035796,0.52813,"('rough', 'thoughtful')",-0.40531424,-0.33813304,-0.30478314,-0.25134525,1.0977296,1.062222,0.2294975,0.2502184,0.0207209
21,1.0032601,1.0676161,"('immoral', 'moral')",0.9753431,0.9635035,1.0570879,1.052955,-0.78986675,-0.7775751,0.5614561,0.5766249,0.0151688
22,-0.23234627,-0.12380656,"('untrustworthy', 'trustworthy')",-0.07268193,-0.06370878,-0.14281875,-0.20826855,-1.0024223,-1.002079,-0.3625673,-0.3494657,0.0131016
23,0.7489838,0.859161,"('insincere', 'sincere')",0.5947337,0.5426877,0.9935846,0.87687075,5.4367604,5.380814,1.9435157,1.9148834,-0.0286323
24,1.4959211,1.5629907,"('dishonest', 'honest')",-0.027009597,-0.017788773,0.20771556,0.12718351,0.7317676,0.6854271,0.6020986,0.5894532,-0.0126454
25,-1.3391715,-1.4446412,"('egoistic', 'altruistic')",0.30050886,0.307996,1.1484901,1.0889868,1.7654697,1.7296735,0.4688243,0.4205038,-0.0483205
26,0.16384573,0.11141917,"('hardhearted', 'benevolent')",0.76899284,0.7826344,0.56503177,0.43656453,1.5247309,1.5002929,0.7556503,0.7077278,-0.0479225
27,1.32048,1.3851526,"('hardhearted', 'softhearted')",-1.1043687,-0.95724106,-0.03496919,-0.019447252,1.8403274,1.7362546,0.5053674,0.5361797,0.0308123
28,0.27433535,0.21925372,"('disloyal', 'loyal')",0.4231667,0.28342658,0.22733432,0.016084334,0.74816996,0.6669226,0.4182516,0.2964218,-0.1218298
29,-0.7449798,-0.7637131,"('unfair', 'fair')",0.27820674,0.33009177,0.014070347,0.019823954,-0.18875748,-0.2736891,-0.160365,-0.1718716,-0.0115066
30,0.49741966,0.55021864,"('intolerant', 'tolerant')",0.46208066,0.4562993,1.5117543,1.4453944,0.9250749,0.8905349,0.8490824,0.8356118,-0.0134706
31,-2.0210772,-1.9512088,"('evil', 'good')",-1.684885,-1.5635006,-1.3461393,-1.3601573,-0.6009034,-0.5801051,-1.4132513,-1.3637429,0.0495084
32,0.5418965,0.62110347,"('unkind', 'kind')",0.08552277,0.09110821,0.48591208,0.38427573,0.7040904,0.5583192,0.4543554,0.4137017,-0.0406537
33,-0.9051671,-0.9774953,"('wrong', 'right')",1.2001925,1.1972274,1.0744535,1.0791498,-0.09455192,-0.1548636,0.3187317,0.2860046,-0.0327271
34,0.5619016,0.739321,"('mean', 'honorable')",0.36039752,0.5341284,0.502324,0.55783993,5.861976,6.036787,1.8216498,1.9670191,0.1453693
35,-0.80071247,-0.91813755,"('corrupt', 'incorrupt')",-0.6521671,-0.6547827,-1.4162892,-1.4292778,0.26794317,0.1869106,-0.6503064,-0.7038219,-0.0535155
36,-1.8005365,-1.844978,"('hostile', 'amicable')",-1.7703155,-1.8437383,-2.3136392,-2.5058053,0.6002704,0.4869489,-1.3210552,-1.4268932,-0.105838
37,1.472856,1.4985117,"('fake', 'genuine')",0.19409108,0.19697717,-0.10845649,-0.09734773,0.5307081,0.55368507,0.5222996,0.5379565,0.0156569
