,covidien_male,covidien_female,tuple,plc_male,plc_female,average_male,average_female,female-male
40,0.1738123,0.17964442,"('stingy', 'generous')",-1.3332078,-1.54015,-0.5796978,-0.6802528,-0.100555
41,-0.6916471,-0.73411477,"('unforgiving', 'forgiving')",0.4531249,0.38708544,-0.1192611,-0.1735147,-0.0542536
42,0.11007814,0.093918175,"('unreliable', 'reliable')",-2.6735134,-2.8225577,-1.2817177,-1.3643198,-0.0826021
43,-1.2600424,-1.2783853,"('irresponsible', 'responsible')",0.81043243,0.82321966,-0.224805,-0.2275828,-0.0027778
44,0.3899994,0.36641917,"('prejudiced', 'unprejudiced')",-1.5653586,-1.5365031,-0.5876796,-0.5850419,0.0026377
45,-1.1262413,-1.177109,"('incompetent', 'competent')",0.31364056,0.23624863,-0.4063004,-0.4704302,-0.0641298
46,-1.172608,-1.213533,"('uncompetitive', 'competitive')",-1.01623,-1.1049347,-1.094419,-1.1592338,-0.0648148
47,-0.44118145,-0.32369047,"('stupid', 'smart')",4.7351913,5.0532966,2.1470048,2.3648031,0.2177983
48,-0.79209816,-0.87114817,"('unintelligent', 'intelligent')",-0.13975234,-0.1815233,-0.4659252,-0.5263357,-0.0604105
49,-0.37680045,-0.333764,"('unable', 'able')",-0.29155484,-0.20236476,-0.3341776,-0.2680644,0.0661132
50,0.08638101,0.056843933,"('clumsy', 'skillful')",-0.608094,-0.71845984,-0.2608565,-0.330808,-0.0699515
51,-0.8354081,-0.97362417,"('uneducated', 'educated')",0.56147045,0.43080303,-0.1369688,-0.2714106,-0.1344418
52,0.34876564,0.29006547,"('irrational', 'rational')",0.4112578,0.35765132,0.3800117,0.3238584,-0.0561533
53,-0.7265761,-0.6990211,"('uncreative', 'creative')",0.82544386,0.65482074,0.0494339,-0.0221002,-0.0715341
54,0.09978381,0.048339814,"('incapable', 'capable')",1.1216388,1.0872307,0.6107113,0.5677853,-0.042926
55,-0.5311305,-0.58227056,"('incompetent', 'clever')",-0.07621367,-0.05697061,-0.3036721,-0.3196206,-0.0159485
56,-0.12495154,-0.25634816,"('impractical', 'practical')",0.29134673,0.3198944,0.0831976,0.0317731,-0.0514245
57,-0.99308866,-1.0801917,"('unimaginative', 'imaginative')",-1.6797422,-1.8775173,-1.3364154,-1.4788545,-0.1424391
58,0.24208528,0.26590455,"('undiscriminating', 'discriminating')",0.69381654,0.6678868,0.4679509,0.4668957,-0.0010552
59,0.42739367,0.4626077,"('foolish', 'wise')",0.11293301,0.09736675,0.2701634,0.2799872,0.0098238
60,-0.8061246,-0.8808012,"('inefficient', 'efficient')",-0.496048,-0.34433347,-0.6510863,-0.6125673,0.038519
61,0.0079646595,-0.1349923,"('illogical', 'logical')",0.6947943,0.47064996,0.3513795,0.1678288,-0.1835507
62,-0.45567703,-0.47704408,"('incompetent', 'brilliant')",0.26076862,0.3638098,-0.0974542,-0.0566171,0.0408371
63,-1.0680478,-1.1106552,"('unperceptive', 'insightful')",0.6558009,0.6749038,-0.2061234,-0.2178757,-0.0117523
64,0.012210913,-0.09690331,"('shy', 'confident')",-5.558414,-5.77657,-2.7731016,-2.9367366,-0.163635
65,-0.13293678,-0.2663611,"('insecure', 'secure')",-0.04139691,-0.061476633,-0.0871668,-0.1639189,-0.0767521
66,-0.17698419,-0.18229336,"('inactive', 'active')",0.62404466,0.54523915,0.2235302,0.1814729,-0.0420573
67,0.39102814,0.29041812,"('doubtful', 'determined')",-0.62436676,-0.6307318,-0.1166693,-0.1701569,-0.0534876
68,-0.5074538,-0.56985116,"('dependent', 'independent')",-0.8478451,-0.85416627,-0.6776494,-0.7120087,-0.0343593
69,1.1376917,1.2086837,"('lazy', 'industrious')",-0.20208105,-0.20047498,0.4678053,0.5041044,0.0362991
70,-0.7400261,-0.7886933,"('lethargic', 'energetic')",-0.05900521,-0.048502117,-0.3995157,-0.4185977,-0.019082
71,-0.25820348,-0.22795561,"('diffident', 'self-confident')",-0.050004773,-0.08186671,-0.1541041,-0.1549112,-0.0008071
72,-0.8497587,-0.8489309,"('unambitious', 'ambitious')",0.6553646,0.58392334,-0.0971971,-0.1325038,-0.0353067
73,1.3589634,1.3523066,"('helpless', 'self-reliant')",-2.4831958,-2.5946903,-0.5621162,-0.6211919,-0.0590757
74,0.09818939,0.07244752,"('undedicated', 'dedicated')",0.6653293,0.5094163,0.3817593,0.2909319,-0.0908274
75,0.18894456,0.19051172,"('meek', 'impulsive')",-0.9732994,-0.8979672,-0.3921774,-0.3537278,0.0384496
76,-0.80457014,-0.7914623,"('anxious', 'daring')",-0.44311708,-0.410282,-0.6238436,-0.6008722,0.0229714
77,-0.6388823,-0.65209377,"('unmotivated', 'motivated')",-1.1769513,-1.0596144,-0.9079168,-0.8558541,0.0520627
78,-0.9905929,-0.95734084,"('nonresilient', 'resilient')",0.09964302,0.094615616,-0.4454749,-0.4313626,0.0141123
79,0.05201984,0.049616963,"('wavering', 'unwavering')",-0.21609455,-0.18656087,-0.0820374,-0.068472,0.0135654
80,0.006753713,-0.06575721,"('dominated', 'dominating')",0.013113074,-0.0076803714,0.0099334,-0.0367188,-0.0466522
81,-0.7966657,-0.93315667,"('submissive', 'aggressive')",-0.8583319,-0.8471196,-0.8274988,-0.8901381,-0.0626393
82,-0.5239378,-0.48582846,"('poor', 'rich')",5.0060735,5.1779585,2.2410679,2.346065,0.1049971
83,0.22595567,0.18725392,"('powerless', 'powerful')",-0.78719085,-0.7255777,-0.2806176,-0.2691619,0.0114557
84,0.96455044,0.92470413,"('inferior', 'superior')",0.3736332,0.3563655,0.6690918,0.6405348,-0.028557
85,0.3597178,0.4328625,"('insignificant', 'prestigious')",0.49825034,0.41886798,0.428984,0.4258652,-0.0031188
86,-1.5081829,-1.5747395,"('uninfluential', 'influential')",0.1288905,-0.00017313659,-0.6896462,-0.7874563,-0.0978101
87,0.06433303,0.0062569054,"('unsuccessful', 'successful')",1.2828164,1.1964854,0.6735747,0.6013712,-0.0722035
88,-0.6706709,-0.7893301,"('low', 'eminent')",0.032797188,-0.035696786,-0.3189369,-0.4125135,-0.0935766
