,paychex_male,paychex_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.47533473,-0.6902968,"('unsociable', 'sociable')",-0.13282728,-0.3350969,-0.304081,-0.5126969,-0.2086159
1,-0.73198813,-0.81374407,"('unfriendly', 'friendly')",1.9371798,1.7119058,0.6025958,0.4490809,-0.1535149
2,0.77131015,0.7741483,"('unlikable', 'likable')",0.7940707,0.8469405,0.7826904,0.8105444,0.027854
3,-0.7340189,-0.58177084,"('repellent', 'pleasant')",-0.4143597,-0.2996386,-0.5741893,-0.4407047,0.1334846
4,0.48961005,0.59056264,"('disliked', 'liked')",-5.6164837,-5.609537,-2.5634367,-2.5094872,0.0539495
5,0.051713947,0.08432434,"('distant', 'outgoing')",0.09095369,0.07999985,0.0713338,0.0821621,0.0108283
6,-0.39747807,-0.35935766,"('distant', 'open')",0.3890838,0.33853135,-0.0041971,-0.0104132,-0.0062161
7,-0.58391714,-0.576413,"('insensitive', 'sensitive')",0.32092732,0.3547394,-0.1314949,-0.1108368,0.0206581
8,-1.0655078,-1.1011586,"('unaffectionate', 'affectionate')",0.77680564,0.6802802,-0.1443511,-0.2104392,-0.0660881
9,-0.7097779,-0.74166983,"('unaffectionate', 'caring')",1.208708,1.1793549,0.2494651,0.2188425,-0.0306226
10,-1.229728,-1.2972506,"('unsympathetic', 'sympathetic')",-0.5386849,-0.6425468,-0.8842064,-0.9698987,-0.0856923
11,-0.50765103,-0.5092624,"('unhelpful', 'helpful')",1.7999889,1.863689,0.6461689,0.6772133,0.0310444
12,-0.009445369,0.054010347,"('unsupportive', 'supportive')",-1.4898272,-1.4753482,-0.7496363,-0.7106689,0.0389674
13,-0.32071608,-0.4986839,"('impolite', 'polite')",-0.2405894,-0.26024467,-0.2806527,-0.3794643,-0.0988116
14,-0.05388622,-0.04832931,"('antisocial', 'social')",-0.69324386,-0.71140176,-0.373565,-0.3798655,-0.0063005
15,-0.104028665,-0.16349548,"('boring', 'funny')",0.64429754,0.60601556,0.2701344,0.22126,-0.0488744
16,-0.6510853,-0.506714,"('unpopular', 'popular')",0.66478246,0.6892688,0.0068486,0.0912774,0.0844288
17,-0.0032252409,0.13685027,"('nasty', 'nice')",-0.47640225,-0.45041743,-0.2398137,-0.1567836,0.0830301
18,-0.57068914,-0.56691074,"('disagreeable', 'welcoming')",-0.28942865,-0.35938668,-0.4300589,-0.4631487,-0.0330898
19,-0.40981403,-0.40280443,"('inhospitable', 'hospitable')",0.10602047,0.06733393,-0.1518968,-0.1677352,-0.0158384
20,-0.4543579,-0.3931854,"('rough', 'thoughtful')",0.80024886,0.7277545,0.1729455,0.1672845,-0.005661
21,-0.67156494,-0.7260404,"('immoral', 'moral')",-0.71423715,-0.717902,-0.692901,-0.7219712,-0.0290702
22,-0.71424764,-0.72595644,"('untrustworthy', 'trustworthy')",-1.0033118,-1.0425292,-0.8587797,-0.8842428,-0.0254631
23,-0.46925238,-0.54899997,"('insincere', 'sincere')",5.401144,5.3859634,2.4659457,2.4184818,-0.0474639
24,-0.6112139,-0.68473315,"('dishonest', 'honest')",0.7553778,0.6846025,0.072082,-6.53e-05,-0.0721473
25,0.039141357,-0.011929583,"('egoistic', 'altruistic')",1.4764564,1.3829383,0.7577989,0.6855043,-0.0722946
26,0.005476648,-0.08295788,"('hardhearted', 'benevolent')",1.6419309,1.4741063,0.8237038,0.6955742,-0.1281296
27,-0.06254143,0.010102647,"('hardhearted', 'softhearted')",1.3618292,1.2902987,0.6496438,0.6502007,0.0005569
28,-0.9934107,-1.1217078,"('disloyal', 'loyal')",0.6725477,0.5529162,-0.1604315,-0.2843958,-0.1239643
29,-0.2755245,-0.2257554,"('unfair', 'fair')",-0.6245017,-0.7671889,-0.4500131,-0.4964722,-0.0464591
30,0.6434418,0.5517773,"('intolerant', 'tolerant')",1.3778797,1.2749826,1.0106608,0.9133799,-0.0972809
31,-0.28270692,-0.15841447,"('evil', 'good')",-0.8974131,-1.0568122,-0.59006,-0.6076133,-0.0175533
32,0.08891797,-0.010524486,"('unkind', 'kind')",1.1105044,0.96913487,0.5997112,0.4793052,-0.120406
