,kla_male,kla_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.16949059,0.047243528,"('unsociable', 'sociable')",-0.14135227,-0.35432273,0.0140692,-0.1535396,-0.1676088
1,-1.1127356,-1.0580976,"('unfriendly', 'friendly')",1.2356375,0.9500723,0.061451,-0.0540127,-0.1154637
2,0.44739735,0.4894725,"('unlikable', 'likable')",0.5374144,0.5419846,0.4924059,0.5157286,0.0233227
3,-0.22847697,-0.19705936,"('repellent', 'pleasant')",0.43808326,0.49334696,0.1048031,0.1481438,0.0433407
4,-0.20315899,-0.2172715,"('disliked', 'liked')",-6.348342,-6.4168653,-3.2757504,-3.3170683,-0.0413179
5,-0.9160964,-0.8580517,"('distant', 'outgoing')",-0.46814924,-0.5755894,-0.6921228,-0.7168206,-0.0246978
6,-1.1815811,-1.0698704,"('distant', 'open')",-0.49658513,-0.6435607,-0.8390831,-0.8567156,-0.0176325
7,-0.36187914,-0.34724706,"('insensitive', 'sensitive')",0.16740865,0.15957095,-0.0972352,-0.0938381,0.0033971
8,-0.2834872,-0.25561643,"('unaffectionate', 'affectionate')",0.55653894,0.42078662,0.1365259,0.0825851,-0.0539408
9,-0.65826744,-0.64355564,"('unaffectionate', 'caring')",0.71408755,0.5714853,0.0279101,-0.0360352,-0.0639453
10,-0.64509535,-0.6542812,"('unsympathetic', 'sympathetic')",-1.189664,-1.237496,-0.9173797,-0.9458886,-0.0285089
11,-0.40696844,-0.44945848,"('unhelpful', 'helpful')",1.0426714,1.1265707,0.3178515,0.3385561,0.0207046
12,-0.5215628,-0.39609486,"('unsupportive', 'supportive')",-2.3126605,-2.3585896,-1.4171116,-1.3773422,0.0397694
13,-0.43048367,-0.4644252,"('impolite', 'polite')",-1.0030798,-0.975966,-0.7167817,-0.7201956,-0.0034139
14,0.64636654,0.5409972,"('antisocial', 'social')",0.21792257,0.15774517,0.4321446,0.3493712,-0.0827734
15,0.5424129,0.44716197,"('boring', 'funny')",0.35107684,0.2965013,0.4467449,0.3718317,-0.0749132
16,-0.2880307,-0.2330283,"('unpopular', 'popular')",0.44590572,0.34091836,0.0789375,0.053945,-0.0249925
17,-0.082751036,-0.004325209,"('nasty', 'nice')",-0.7068338,-0.6768292,-0.3947924,-0.3405772,0.0542152
18,0.036959067,0.13220105,"('disagreeable', 'welcoming')",-0.5179061,-0.68021137,-0.2404735,-0.2740052,-0.0335317
19,-0.94976735,-0.87687683,"('inhospitable', 'hospitable')",-0.71830153,-0.7375551,-0.8340344,-0.8072159,0.0268185
20,-0.10796676,-0.08478823,"('rough', 'thoughtful')",0.8649243,0.89793813,0.3784788,0.406575,0.0280962
21,0.089806125,0.059687547,"('immoral', 'moral')",-0.44691676,-0.42495403,-0.1785553,-0.1826332,-0.0040779
22,-0.054806232,-0.048204787,"('untrustworthy', 'trustworthy')",-0.9719402,-1.045121,-0.5133733,-0.5466629,-0.0332896
23,-0.21055812,-0.24804588,"('insincere', 'sincere')",5.255425,5.168009,2.5224335,2.4599814,-0.0624521
24,-0.24506813,-0.31617433,"('dishonest', 'honest')",0.26113576,0.20967002,0.0080338,-0.0532522,-0.061286
25,-0.07182059,-0.07789798,"('egoistic', 'altruistic')",1.1609111,1.0382099,0.5445452,0.480156,-0.0643892
26,-0.24855104,-0.25674075,"('hardhearted', 'benevolent')",1.8809043,1.7376665,0.8161767,0.7404629,-0.0757138
27,0.053650074,0.059289664,"('hardhearted', 'softhearted')",0.86728257,0.7186317,0.4604663,0.3889607,-0.0715056
28,-0.3191067,-0.3375206,"('disloyal', 'loyal')",0.95672405,0.8330341,0.3188087,0.2477567,-0.071052
29,-0.26821026,-0.34539008,"('unfair', 'fair')",-0.5945303,-0.7740793,-0.4313703,-0.5597347,-0.1283644
30,0.5511934,0.46312827,"('intolerant', 'tolerant')",1.1443745,1.0790331,0.8477839,0.7710807,-0.0767032
31,-1.3848463,-1.1942492,"('evil', 'good')",-0.5945088,-0.77359307,-0.9896775,-0.9839211,0.0057564
32,0.11726585,0.079215884,"('unkind', 'kind')",0.27469832,0.08249177,0.1959821,0.0808538,-0.1151283
33,-0.35205057,-0.36915165,"('wrong', 'right')",-0.5607053,-0.59567004,-0.4563779,-0.4824108,-0.0260329
34,-0.6492887,-0.5163782,"('mean', 'honorable')",5.2927694,5.4014506,2.3217404,2.4425361,0.1207957
35,-0.50879776,-0.5771195,"('corrupt', 'incorrupt')",-0.0143285245,-0.09224022,-0.2615632,-0.3346799,-0.0731167
36,-0.935897,-0.8161881,"('hostile', 'amicable')",0.09182191,-0.12209019,-0.4220375,-0.4691392,-0.0471017
37,-0.6358091,-0.7127593,"('fake', 'genuine')",-0.18351905,-0.17793547,-0.4096641,-0.4453474,-0.0356833
38,-0.9721735,-0.910249,"('untruthful', 'truthful')",-0.42162913,-0.36610895,-0.6969013,-0.6381789,0.0587224
39,0.98064727,0.9469662,"('exploitative', 'cooperative')",0.18916081,0.24387749,0.584904,0.5954219,0.0105179
40,-0.437158,-0.44903854,"('stingy', 'generous')",-1.8778372,-2.0436716,-1.1574976,-1.2463551,-0.0888575
41,-0.05137088,0.07056534,"('unforgiving', 'forgiving')",0.060726292,-0.09267481,0.0046777,-0.0110547,-0.0157324
42,0.7045981,0.7538925,"('unreliable', 'reliable')",-3.3773687,-3.4072888,-1.3363853,-1.3266982,0.0096871
43,-0.12831038,-0.056858525,"('irresponsible', 'responsible')",0.24075527,0.25365284,0.0562224,0.0983972,0.0421748
44,0.12187046,0.084022895,"('prejudiced', 'unprejudiced')",-1.1808794,-1.1395674,-0.5295044,-0.5277722,0.0017322
45,-0.14090152,-0.03906889,"('incompetent', 'competent')",-0.070411585,-0.14888954,-0.1056565,-0.0939792,0.0116773
46,-0.25126213,-0.21931693,"('uncompetitive', 'competitive')",-1.0037041,-0.9383435,-0.6274831,-0.5788302,0.0486529
47,-0.026672138,-0.03126176,"('stupid', 'smart')",4.9329243,4.9734693,2.453126,2.4711037,0.0179777
48,-0.041586928,0.07787281,"('unintelligent', 'intelligent')",0.5892033,0.61918384,0.2738082,0.3485283,0.0747201
49,0.21368791,0.40180188,"('unable', 'able')",-0.31783187,-0.26971903,-0.052072,0.0660414,0.1181134
