,zebra_male,zebra_female,tuple,technologies_male,technologies_female,corp_male,corp_female,average_male,average_female,female-male
0,1.1006339,1.166415,"('unsociable', 'sociable')",-0.2984626,-0.38530076,-0.3392118,-0.4395435,0.1543198,0.1138569,-0.0404629
1,-1.1284971,-1.0929831,"('unfriendly', 'friendly')",-0.4257085,-0.53769004,1.1423459,0.9490632,-0.1372866,-0.2272033,-0.0899167
2,0.34200382,0.35850865,"('unlikable', 'likable')",0.022871813,0.07290941,0.84936726,0.8163103,0.4047476,0.4159094,0.0111618
3,0.3843359,0.53572834,"('repellent', 'pleasant')",0.086506784,0.15220936,0.8044096,0.8332049,0.4250841,0.5070475,0.0819634
4,-2.1892037,-2.2968228,"('disliked', 'liked')",-0.6345028,-0.6440797,-7.009919,-7.360873,-3.2778753,-3.4339253,-0.15605
5,-1.4380726,-1.4937997,"('distant', 'outgoing')",-0.6662921,-0.5829964,-0.48587495,-0.4659545,-0.8634132,-0.8475835,0.0158297
6,-1.5930545,-1.6284367,"('distant', 'open')",-0.92902833,-0.853006,-0.12654191,-0.053263128,-0.8828749,-0.844902,0.0379729
7,1.8273584,1.9213765,"('insensitive', 'sensitive')",0.31368124,0.35029972,-0.038687084,-0.04640588,0.7007842,0.7417568,0.0409726
8,-0.68873113,-0.7263927,"('unaffectionate', 'affectionate')",-0.31375197,-0.3583299,0.5013117,0.49915147,-0.1670571,-0.1951904,-0.0281333
9,0.5706558,0.61684436,"('unaffectionate', 'caring')",-0.53452885,-0.5501519,1.0143971,1.0771443,0.3501747,0.3812789,0.0311042
10,1.6272291,1.7959985,"('unsympathetic', 'sympathetic')",-0.7672149,-0.76847786,-0.5868637,-0.5012504,0.0910502,0.1754234,0.0843732
11,0.71803916,0.8027524,"('unhelpful', 'helpful')",0.8839491,0.8982126,1.4858799,1.4536177,1.0292894,1.0515275,0.0222381
12,0.24235334,0.39391956,"('unsupportive', 'supportive')",0.10591788,0.31035677,-2.406941,-2.4521306,-0.6862233,-0.5826181,0.1036052
13,0.9253063,0.9822768,"('impolite', 'polite')",-0.4417118,-0.4022982,-0.849841,-0.7884682,-0.1220822,-0.0694965,0.0525857
14,1.7574897,1.8220662,"('antisocial', 'social')",0.98125833,0.96838427,-0.051104277,-0.23195177,0.8958813,0.852833,-0.0430483
15,0.9012667,0.74123216,"('boring', 'funny')",-0.046153974,-0.16928647,0.09881284,-0.019211465,0.3179752,0.1842447,-0.1337305
16,-1.7874553,-1.8226207,"('unpopular', 'popular')",-0.29294965,-0.31911927,0.5601753,0.47071385,-0.5067432,-0.5570087,-0.0502655
17,-1.0038167,-0.938524,"('nasty', 'nice')",-1.1593746,-1.0556741,-0.36748585,-0.30383196,-0.843559,-0.76601,0.077549
18,-0.65261346,-0.6126079,"('disagreeable', 'welcoming')",0.31070572,0.41320062,-0.50480735,-0.5886924,-0.2822384,-0.2626999,0.0195385
19,-1.3379595,-1.2998569,"('inhospitable', 'hospitable')",-1.1257349,-1.1201919,-0.8011737,-0.7051904,-1.0882894,-1.0417464,0.046543
20,0.8147355,0.91617244,"('rough', 'thoughtful')",1.1209157,1.2018605,0.6748418,0.66673934,0.8701643,0.9282575,0.0580932
21,2.1784961,2.2614098,"('immoral', 'moral')",0.60651326,0.546337,-0.6197631,-0.6156817,0.7217487,0.7306884,0.0089397
22,0.4261818,0.50651854,"('untrustworthy', 'trustworthy')",-0.27709624,-0.3099429,-0.8699878,-0.97096395,-0.2403007,-0.2581294,-0.0178287
23,1.30761,1.380922,"('insincere', 'sincere')",-0.3255692,-0.35799518,5.5954013,5.634744,2.1924807,2.2192237,0.026743
24,1.6226925,1.6707401,"('dishonest', 'honest')",-1.8319945,-1.8372374,0.42953244,0.3334827,0.0734101,0.0556618,-0.0177483
25,-0.9048591,-0.91157985,"('egoistic', 'altruistic')",0.4103163,0.3866899,1.1650425,1.0930407,0.2234999,0.1893836,-0.0341163
26,-0.5045126,-0.58906496,"('hardhearted', 'benevolent')",0.62586254,0.5936299,1.4072771,1.1776861,0.5095423,0.3940837,-0.1154586
27,0.6373506,0.68555576,"('hardhearted', 'softhearted')",0.08860374,0.12475505,1.1870785,1.1490124,0.6376776,0.6531077,0.0154301
28,0.8884385,0.87115806,"('disloyal', 'loyal')",0.1359159,0.029509839,1.2382345,1.1195468,0.7541963,0.6734049,-0.0807914
29,-0.28434935,-0.3721939,"('unfair', 'fair')",-0.9630689,-0.9510692,-0.26613778,-0.45098644,-0.5045187,-0.5914165,-0.0868978
30,1.7797427,1.8727467,"('intolerant', 'tolerant')",1.419238,1.3399326,0.61893165,0.5257452,1.2726375,1.2461415,-0.026496
31,-2.9182174,-2.873096,"('evil', 'good')",-0.9309278,-0.906793,-0.7397177,-0.776958,-1.529621,-1.518949,0.010672
32,0.39542288,0.3646771,"('unkind', 'kind')",-0.22115545,-0.28475076,0.60760957,0.4315018,0.2606257,0.170476,-0.0901497
33,-0.5631546,-0.6494701,"('wrong', 'right')",-0.19454648,-0.15554652,-0.37853327,-0.34649652,-0.3787448,-0.3838377,-0.0050929
34,-0.21215388,-0.037073053,"('mean', 'honorable')",-0.040691577,0.06711286,5.3699327,5.539456,1.7056958,1.8564986,0.1508028
35,-2.3141878,-2.532631,"('corrupt', 'incorrupt')",-0.63979745,-0.7232556,-0.30025542,-0.32490066,-1.0847468,-1.1935957,-0.1088489
36,-3.25798,-3.3091903,"('hostile', 'amicable')",-1.1155833,-1.2338517,0.33769742,0.23007001,-1.3452886,-1.4376574,-0.0923688
37,0.8876216,0.9599826,"('fake', 'genuine')",-0.23176153,-0.19314288,0.03602278,0.0024289917,0.2306276,0.2564229,0.0257953
38,-1.0767401,-1.0083373,"('untruthful', 'truthful')",-1.2780745,-1.1899939,-0.5104079,-0.57251424,-0.9550742,-0.9236151,0.0314591
39,2.4066517,2.4351618,"('exploitative', 'cooperative')",0.603029,0.6409103,0.38101807,0.35993552,1.130233,1.1453359,0.0151029
40,-0.46804503,-0.41009545,"('stingy', 'generous')",-0.17228478,-0.075335965,-2.1714876,-2.3796284,-0.9372725,-0.95502,-0.0177475
41,0.0067739747,0.09063119,"('unforgiving', 'forgiving')",-0.8417415,-0.7894335,0.061691012,-0.22614874,-0.2577589,-0.308317,-0.0505581
42,0.76985836,0.89372134,"('unreliable', 'reliable')",-0.7321001,-0.5344645,-2.951815,-2.9260292,-0.9713523,-0.8555908,0.1157615
43,1.3236144,1.5301032,"('irresponsible', 'responsible')",-0.5799139,-0.42270267,-0.05962065,-0.05838546,0.2280266,0.3496717,0.1216451
44,-1.1770892,-1.1772405,"('prejudiced', 'unprejudiced')",-0.27888614,-0.2103362,-0.73140985,-0.6251296,-0.7291284,-0.6709021,0.0582263
45,-0.111744255,0.06510103,"('incompetent', 'competent')",-0.73881066,-0.7652179,-0.13291718,-0.33304426,-0.327824,-0.3443871,-0.0165631
46,1.5668925,1.8064415,"('uncompetitive', 'competitive')",0.45264152,0.5109646,-1.2349701,-1.2968923,0.2615213,0.3401713,0.07865
47,-0.44464955,-0.34193915,"('stupid', 'smart')",1.0788765,1.1172332,5.6066847,5.773195,2.0803038,2.1828295,0.1025257
48,1.6924702,1.7939421,"('unintelligent', 'intelligent')",1.1599262,1.1273904,0.2550191,0.19442526,1.0358052,1.0385859,0.0027807
49,0.75157297,0.85791224,"('unable', 'able')",0.86846197,1.0431309,-0.08139033,0.076739565,0.5128815,0.6592609,0.1463794
50,-1.3196871,-1.325199,"('clumsy', 'skillful')",0.2808422,0.3633975,0.001244355,-0.01409518,-0.3458669,-0.3252989,0.020568
51,0.8013899,0.7419526,"('uneducated', 'educated')",0.04927226,-0.10289949,-0.2649562,-0.34249258,0.1952353,0.0988535,-0.0963818
52,-1.4661622,-1.7182845,"('irrational', 'rational')",-0.42979255,-0.6135353,0.6665946,0.5024712,-0.4097867,-0.6097829,-0.1999962
53,-0.12305525,-0.10544011,"('uncreative', 'creative')",0.7701671,0.72940904,0.66376185,0.5208199,0.4369579,0.3815963,-0.0553616
54,-0.60649306,-0.6682064,"('incapable', 'capable')",-0.037702307,-0.1668248,0.743372,0.87368333,0.0330589,0.012884,-0.0201749
55,2.211035,2.4309204,"('incompetent', 'clever')",0.78892404,0.7839173,0.13481948,0.08095757,1.0449262,1.0985984,0.0536722
56,2.3576725,2.4466543,"('impractical', 'practical')",0.29343122,0.2783669,-0.75535756,-0.79930943,0.6319154,0.6419039,0.0099885
57,0.073256165,0.18063435,"('unimaginative', 'imaginative')",0.8199614,0.72369933,-3.0575583,-3.1733105,-0.7214469,-0.7563256,-0.0348787
58,-0.9904948,-0.9773849,"('undiscriminating', 'discriminating')",-0.054286227,-0.064960495,-0.15661477,-0.29313946,-0.4004653,-0.4451616,-0.0446963
59,-1.7437092,-1.9212221,"('foolish', 'wise')",-0.08578631,-0.10367133,0.25870126,0.2656749,-0.5235981,-0.5864062,-0.0628081
60,3.228581,3.451217,"('inefficient', 'efficient')",1.0499073,1.1582112,-0.40311033,-0.27533966,1.2917926,1.4446963,0.1529037
61,1.5697783,1.5103883,"('illogical', 'logical')",0.39250597,0.24712342,0.63870925,0.44700328,0.8669979,0.7348383,-0.1321596
62,2.0396974,2.2037032,"('incompetent', 'brilliant')",0.56326157,0.68403435,0.10401767,0.17902589,0.9023256,1.0222545,0.1199289
63,0.052959356,0.20256704,"('unperceptive', 'insightful')",0.22505814,0.35242617,-0.25364485,-0.30831662,0.0081242,0.0822255,0.0741013
64,-0.5916507,-0.6491978,"('shy', 'confident')",-0.38200536,-0.2947486,-6.335419,-6.4219775,-2.4363585,-2.455308,-0.0189495
65,1.6101032,1.626304,"('insecure', 'secure')",-0.14434162,-0.23059492,-0.09701669,-0.019060265,0.4562483,0.458883,0.0026347
66,-1.4774241,-1.4497671,"('inactive', 'active')",-0.8918737,-0.88142335,0.70080143,0.78187215,-0.5561655,-0.5164395,0.039726
67,1.252029,1.1600728,"('doubtful', 'determined')",0.19491246,0.2419186,-0.42223144,-0.4259149,0.34157,0.3253588,-0.0162112
68,-0.015304238,-0.092864566,"('dependent', 'independent')",-0.24587548,-0.24745195,-1.2428933,-1.2291912,-0.5013577,-0.5231692,-0.0218115
69,-2.382163,-2.444002,"('lazy', 'industrious')",0.6835191,0.8553973,-0.6773653,-0.6769814,-0.7920031,-0.7551954,0.0368077
