,bmc_male,bmc_female,tuple,software_male,software_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7013101,-0.8805735,"('unsociable', 'sociable')",-0.34728074,-0.44972295,-0.37419924,-0.5564252,-0.4742634,-0.6289072,-0.1546438
1,-1.2070991,-1.4589952,"('unfriendly', 'friendly')",0.8499631,0.7075077,1.6886525,1.5041479,0.4438388,0.2508868,-0.192952
2,0.9155586,0.9186349,"('unlikable', 'likable')",0.5558296,0.6712511,0.7956247,0.87116593,0.7556709,0.8203506,0.0646797
3,0.10432366,0.12722008,"('repellent', 'pleasant')",-0.48731172,-0.34132943,-0.015602551,0.03834259,-0.1328635,-0.0585889,0.0742746
4,0.3986601,0.29125217,"('disliked', 'liked')",-0.5150119,-0.55624235,-5.580283,-5.6099544,-1.8988783,-1.9583149,-0.0594366
5,-0.65639323,-0.70461255,"('distant', 'outgoing')",0.24216235,0.17134283,-0.041517302,-0.054248035,-0.1519161,-0.1958392,-0.0439231
6,-1.0160947,-1.0506086,"('distant', 'open')",-0.15523724,-0.21749558,0.35748067,0.3080247,-0.2712837,-0.3200265,-0.0487428
7,-0.32688603,-0.35328186,"('insensitive', 'sensitive')",-0.2963735,-0.23251528,0.5261933,0.5765243,-0.0323554,-0.0030909,0.0292645
8,-0.6109988,-0.71823215,"('unaffectionate', 'affectionate')",0.30079663,0.21938874,0.6537764,0.5429968,0.1145247,0.0147178,-0.0998069
9,-0.63499725,-0.7897585,"('unaffectionate', 'caring')",0.6548594,0.5747579,0.98508483,0.8950236,0.3349823,0.2266743,-0.108308
10,-1.2250082,-1.3037306,"('unsympathetic', 'sympathetic')",-1.5205293,-1.4864403,-0.60481936,-0.6059027,-1.1167856,-1.1320245,-0.0152389
11,-0.08272126,-0.08773245,"('unhelpful', 'helpful')",0.96394,1.0346543,1.8863742,1.8503425,0.922531,0.9324214,0.0098904
12,-0.049367182,-0.06349621,"('unsupportive', 'supportive')",-0.36542907,-0.2390275,-1.8397834,-1.80749,-0.7515266,-0.7033379,0.0481887
13,-0.27384374,-0.27663836,"('impolite', 'polite')",-0.1962635,-0.16646841,-0.29022732,-0.28228456,-0.2534449,-0.2417971,0.0116478
14,0.2970708,0.24569273,"('antisocial', 'social')",-0.11793263,-0.025692085,-0.34414575,-0.39007077,-0.0550025,-0.05669,-0.0016875
15,0.45720777,0.36746138,"('boring', 'funny')",0.7932457,0.6855894,0.8768507,0.77714115,0.7091014,0.610064,-0.0990374
16,0.21552122,0.19726059,"('unpopular', 'popular')",0.14075696,0.18282387,1.0602603,1.0236753,0.4721795,0.4679199,-0.0042596
17,0.16794321,0.19497877,"('nasty', 'nice')",-0.18529807,-0.077747814,-0.17966264,-0.18829702,-0.0656725,-0.0236887,0.0419838
18,-0.19842297,-0.24123728,"('disagreeable', 'welcoming')",-0.31487885,-0.27456728,-0.40120596,-0.44021314,-0.3048359,-0.3186726,-0.0138367
19,0.03482768,-4.7676265e-05,"('inhospitable', 'hospitable')",-0.28323597,-0.3128227,0.17212352,0.22319132,-0.0254283,-0.029893,-0.0044647
20,-0.06983316,-0.03462581,"('rough', 'thoughtful')",0.53537846,0.63133794,0.63819224,0.6021307,0.3679125,0.3996143,0.0317018
21,0.2618746,0.21331435,"('immoral', 'moral')",0.11329234,0.10764568,-0.7863638,-0.7516161,-0.1370656,-0.143552,-0.0064864
22,0.34050545,0.28830248,"('untrustworthy', 'trustworthy')",-0.36527786,-0.41268814,-1.0492098,-1.0952288,-0.3579941,-0.4065382,-0.0485441
23,-0.23810378,-0.32053754,"('insincere', 'sincere')",0.5042871,0.5597192,5.4275265,5.2556167,1.8979033,1.8315994,-0.0663039
24,0.30616513,0.2660965,"('dishonest', 'honest')",-1.2355009,-1.244075,0.57255185,0.54747456,-0.118928,-0.1435013,-0.0245733
25,-0.20993707,-0.28803763,"('egoistic', 'altruistic')",0.42963377,0.36848068,1.517194,1.467676,0.5789636,0.5160397,-0.0629239
26,-0.44115508,-0.5038638,"('hardhearted', 'benevolent')",0.5430452,0.5800688,1.7853665,1.7163068,0.6290855,0.5975039,-0.0315816
27,-0.85196567,-0.8221972,"('hardhearted', 'softhearted')",-0.04913608,-0.02188044,1.0209721,0.9619578,0.0399568,0.0392934,-0.0006634
28,-0.20725223,-0.37926015,"('disloyal', 'loyal')",-0.21917623,-0.3065985,0.9242146,0.7538941,0.1659287,0.0226785,-0.1432502
29,0.45718503,0.42738587,"('unfair', 'fair')",-0.88158506,-0.9712696,-0.9083972,-1.0607625,-0.4442658,-0.5348821,-0.0906163
30,0.4922022,0.42220306,"('intolerant', 'tolerant')",1.0446808,1.0028532,1.4179102,1.3342155,0.9849311,0.9197572,-0.0651739
31,-0.74494326,-0.77706206,"('evil', 'good')",-0.26700565,-0.30221486,-0.79100174,-0.88606644,-0.6009835,-0.6551145,-0.054131
32,-0.3962543,-0.49535626,"('unkind', 'kind')",-0.44345307,-0.42352098,0.82896256,0.75606376,-0.0035816,-0.0542712,-0.0506896
33,0.35470697,0.2943133,"('wrong', 'right')",0.56383944,0.5113907,-0.38400957,-0.4368449,0.1781789,0.122953,-0.0552259
34,-0.4281305,-0.36441487,"('mean', 'honorable')",-0.033722073,0.03782566,5.6689835,5.747629,1.7357103,1.8070134,0.0713031
35,0.17866108,0.14316675,"('corrupt', 'incorrupt')",0.19379377,0.08433434,0.19743286,0.076416954,0.1899626,0.101306,-0.0886566
36,-0.3395057,-0.5141797,"('hostile', 'amicable')",-0.22845389,-0.42050666,0.43856797,0.23156172,-0.0431305,-0.2343749,-0.1912444
37,-0.18813416,-0.13374615,"('fake', 'genuine')",-0.7859846,-0.7768826,-0.022004282,0.04824864,-0.332041,-0.28746,0.044581
38,-0.3923088,-0.43281436,"('untruthful', 'truthful')",-0.585433,-0.57875186,-0.06254424,-0.050549544,-0.346762,-0.3540386,-0.0072766
39,1.5579058,1.5909122,"('exploitative', 'cooperative')",0.9282687,0.976744,0.24052557,0.2388062,0.9089,0.9354875,0.0265875
40,-0.01684694,-0.07632862,"('stingy', 'generous')",-0.76661295,-0.6975043,-1.754425,-1.7616653,-0.8459617,-0.845166,0.0007957
41,0.041444313,-0.08229704,"('unforgiving', 'forgiving')",-0.4348855,-0.43858895,0.14061528,0.0008610054,-0.0842753,-0.1733417,-0.0890664
42,0.5643826,0.6597166,"('unreliable', 'reliable')",-1.578679,-1.4533205,-2.990442,-2.8600605,-1.3349128,-1.2178881,0.1170247
43,-0.31597424,-0.2787488,"('irresponsible', 'responsible')",-0.80328304,-0.744953,0.3170864,0.3310363,-0.2673903,-0.2308885,0.0365018
44,0.50456685,0.61041784,"('prejudiced', 'unprejudiced')",-0.9654689,-0.8612852,-1.4892801,-1.4357911,-0.6500607,-0.5622195,0.0878412
45,0.29101428,0.21972436,"('incompetent', 'competent')",-0.5976478,-0.5264742,-0.23062983,-0.3147003,-0.1790878,-0.20715,-0.0280622
46,-0.44197315,-0.484425,"('uncompetitive', 'competitive')",-1.0032167,-0.9066201,-0.7179261,-0.6903529,-0.7210387,-0.6937993,0.0272394
47,-0.4784768,-0.38049442,"('stupid', 'smart')",0.4892138,0.60121685,5.236443,5.2383103,1.74906,1.8196777,0.0706177
48,-0.4722934,-0.5378841,"('unintelligent', 'intelligent')",0.3491233,0.33854258,0.34350267,0.2742823,0.0734442,0.0249803,-0.0484639
49,-0.41477227,-0.3413138,"('unable', 'able')",0.13819028,0.2138155,-0.11163298,-0.014856445,-0.129405,-0.0474516,0.0819534
50,-0.30094314,-0.22627449,"('clumsy', 'skillful')",-0.022750208,0.06318048,0.07082775,0.09978061,-0.0842885,-0.0211045,0.063184
51,0.1487992,-0.006292291,"('uneducated', 'educated')",-0.45584318,-0.49923834,0.54145354,0.5010129,0.0781365,-0.0015059,-0.0796424
52,0.4428018,0.29920372,"('irrational', 'rational')",0.95633274,0.8229006,0.024693523,-0.14949594,0.4746093,0.3242028,-0.1504065
53,-1.1730864,-1.2866752,"('uncreative', 'creative')",0.71849865,0.6719503,0.77973866,0.75253785,0.1083836,0.0459376,-0.062446
54,-0.39698216,-0.49949756,"('incapable', 'capable')",0.7976715,0.692265,1.204876,1.1986,0.5351884,0.4637891,-0.0713993
55,0.17026225,0.15846275,"('incompetent', 'clever')",-0.20851775,-0.14111415,-0.21710758,-0.2231278,-0.085121,-0.0685931,0.0165279
56,0.490661,0.41702098,"('impractical', 'practical')",0.33954382,0.32261452,0.14908284,0.07765107,0.3264292,0.2724289,-0.0540003
57,-1.0601095,-1.2072042,"('unimaginative', 'imaginative')",-0.6061269,-0.68427026,-2.3959951,-2.4557388,-1.3540772,-1.4490711,-0.0949939
58,-0.2627309,-0.34384492,"('undiscriminating', 'discriminating')",0.23629233,0.19681852,0.020415084,-0.02166777,-0.0020078,-0.0562314,-0.0542236
59,0.15928045,0.20257005,"('foolish', 'wise')",0.7648205,0.7429618,0.37972015,0.37651294,0.434607,0.4406816,0.0060746
60,0.21316107,0.27085632,"('inefficient', 'efficient')",0.46639815,0.64194554,-0.39666012,-0.27503714,0.0942997,0.2125882,0.1182885
61,0.0317916,-0.06583049,"('illogical', 'logical')",0.99077183,0.8898341,-0.04020681,-0.17408219,0.3274522,0.2166405,-0.1108117
62,0.8154511,0.88217,"('incompetent', 'brilliant')",0.35854033,0.5599248,0.28236014,0.35283124,0.4854505,0.5983087,0.1128582
