,sari_male,sari_female,tuple,average_male,average_female,female-male
0,0.50109804,0.4505912,"('unsociable', 'sociable')",0.501098,0.4505912,-0.0505068
1,-0.6874598,-0.8855484,"('unfriendly', 'friendly')",-0.6874598,-0.8855484,-0.1980886
2,0.8819909,0.8890953,"('unlikable', 'likable')",0.8819909,0.8890953,0.0071044
3,0.10527566,0.18324056,"('repellent', 'pleasant')",0.1052757,0.1832406,0.0779649
4,-2.1027296,-2.04053,"('disliked', 'liked')",-2.1027296,-2.04053,0.0621996
5,-1.0648296,-1.0655164,"('distant', 'outgoing')",-1.0648296,-1.0655164,-0.0006868
6,-1.1022664,-1.1473397,"('distant', 'open')",-1.1022664,-1.1473397,-0.0450733
7,0.40706092,0.42499256,"('insensitive', 'sensitive')",0.4070609,0.4249926,0.0179317
8,-0.7338639,-0.8904925,"('unaffectionate', 'affectionate')",-0.7338639,-0.8904925,-0.1566286
9,-0.12787455,-0.2652609,"('unaffectionate', 'caring')",-0.1278746,-0.2652609,-0.1373863
10,0.06016946,0.084375344,"('unsympathetic', 'sympathetic')",0.0601695,0.0843753,0.0242058
11,0.7707318,0.76250184,"('unhelpful', 'helpful')",0.7707318,0.7625018,-0.00823
12,-0.7162208,-0.7220216,"('unsupportive', 'supportive')",-0.7162208,-0.7220216,-0.0058008
13,-0.319684,-0.3466366,"('impolite', 'polite')",-0.319684,-0.3466366,-0.0269526
14,0.719477,0.7642103,"('antisocial', 'social')",0.719477,0.7642103,0.0447333
15,1.048241,0.98023516,"('boring', 'funny')",1.048241,0.9802352,-0.0680058
16,0.17080146,0.10735676,"('unpopular', 'popular')",0.1708015,0.1073568,-0.0634447
17,0.10807147,0.1417692,"('nasty', 'nice')",0.1080715,0.1417692,0.0336977
18,-0.79069245,-0.79395986,"('disagreeable', 'welcoming')",-0.7906924,-0.7939599,-0.0032675
19,-0.46639207,-0.40011448,"('inhospitable', 'hospitable')",-0.4663921,-0.4001145,0.0662776
20,0.51541775,0.4270983,"('rough', 'thoughtful')",0.5154178,0.4270983,-0.0883195
21,0.24259436,0.31146264,"('immoral', 'moral')",0.2425944,0.3114626,0.0688682
22,0.15704617,0.18641247,"('untrustworthy', 'trustworthy')",0.1570462,0.1864125,0.0293663
23,1.9351586,1.8577238,"('insincere', 'sincere')",1.9351586,1.8577238,-0.0774348
24,0.24530794,0.17269492,"('dishonest', 'honest')",0.2453079,0.1726949,-0.072613
25,0.30763245,0.12521069,"('egoistic', 'altruistic')",0.3076324,0.1252107,-0.1824217
26,0.54875654,0.3627077,"('hardhearted', 'benevolent')",0.5487565,0.3627077,-0.1860488
27,0.02986589,-0.15624939,"('hardhearted', 'softhearted')",0.0298659,-0.1562494,-0.1861153
28,0.17017773,0.03832618,"('disloyal', 'loyal')",0.1701777,0.0383262,-0.1318515
29,-0.5058537,-0.5426433,"('unfair', 'fair')",-0.5058537,-0.5426433,-0.0367896
30,1.3825109,1.3852289,"('intolerant', 'tolerant')",1.3825109,1.3852289,0.002718
31,-1.1837902,-1.1665151,"('evil', 'good')",-1.1837902,-1.1665151,0.0172751
32,-0.020584058,-0.1481171,"('unkind', 'kind')",-0.0205841,-0.1481171,-0.127533
33,-0.04453392,-0.18565938,"('wrong', 'right')",-0.0445339,-0.1856594,-0.1411255
34,1.3009046,1.3829327,"('mean', 'honorable')",1.3009046,1.3829327,0.0820281
35,-0.27151597,-0.34942597,"('corrupt', 'incorrupt')",-0.271516,-0.349426,-0.07791
36,-0.85696435,-0.9293143,"('hostile', 'amicable')",-0.8569643,-0.9293143,-0.07235
37,0.45526755,0.42013004,"('fake', 'genuine')",0.4552675,0.42013,-0.0351375
38,-0.016261244,-0.040008955,"('untruthful', 'truthful')",-0.0162612,-0.040009,-0.0237478
39,0.6042156,0.60986304,"('exploitative', 'cooperative')",0.6042156,0.609863,0.0056474
40,-1.1438657,-1.216846,"('stingy', 'generous')",-1.1438657,-1.216846,-0.0729803
41,0.7296492,0.60501033,"('unforgiving', 'forgiving')",0.7296492,0.6050103,-0.1246389
42,-0.32359922,-0.2038848,"('unreliable', 'reliable')",-0.3235992,-0.2038848,0.1197144
43,0.15215293,0.15673046,"('irresponsible', 'responsible')",0.1521529,0.1567305,0.0045776
44,-0.746856,-0.66649264,"('prejudiced', 'unprejudiced')",-0.746856,-0.6664926,0.0803634
45,0.3507671,0.3802479,"('incompetent', 'competent')",0.3507671,0.3802479,0.0294808
46,0.011276562,0.07880844,"('uncompetitive', 'competitive')",0.0112766,0.0788084,0.0675318
47,1.9604114,1.9434899,"('stupid', 'smart')",1.9604114,1.9434899,-0.0169215
48,-0.053087145,-0.12877151,"('unintelligent', 'intelligent')",-0.0530871,-0.1287715,-0.0756844
49,-0.7894371,-0.6660853,"('unable', 'able')",-0.7894371,-0.6660853,0.1233518
50,-0.147469,-0.13770552,"('clumsy', 'skillful')",-0.147469,-0.1377055,0.0097635
51,0.3988283,0.37324288,"('uneducated', 'educated')",0.3988283,0.3732429,-0.0255854
52,-0.3846167,-0.4966491,"('irrational', 'rational')",-0.3846167,-0.4966491,-0.1120324
53,-0.7658317,-0.87688273,"('uncreative', 'creative')",-0.7658317,-0.8768827,-0.111051
54,-0.2525499,-0.32965147,"('incapable', 'capable')",-0.2525499,-0.3296515,-0.0771016
55,0.47627982,0.5209922,"('incompetent', 'clever')",0.4762798,0.5209922,0.0447124
56,1.0774031,1.092131,"('impractical', 'practical')",1.0774031,1.092131,0.0147279
57,-0.98795104,-1.0014871,"('unimaginative', 'imaginative')",-0.987951,-1.0014871,-0.0135361
58,0.33603513,0.34224725,"('undiscriminating', 'discriminating')",0.3360351,0.3422472,0.0062121
59,0.10001693,0.09700357,"('foolish', 'wise')",0.1000169,0.0970036,-0.0030133
60,0.84864867,0.9126201,"('inefficient', 'efficient')",0.8486487,0.9126201,0.0639714
61,0.1890255,0.06787912,"('illogical', 'logical')",0.1890255,0.0678791,-0.1211464
62,1.1381762,1.1950235,"('incompetent', 'brilliant')",1.1381762,1.1950235,0.0568473
63,0.28072986,0.36931732,"('unperceptive', 'insightful')",0.2807299,0.3693173,0.0885874
64,-2.1532896,-2.0721247,"('shy', 'confident')",-2.1532896,-2.0721247,0.0811649
65,-0.10733872,-0.0730113,"('insecure', 'secure')",-0.1073387,-0.0730113,0.0343274
66,-1.2406662,-1.2295024,"('inactive', 'active')",-1.2406662,-1.2295024,0.0111638
67,0.2434593,0.28728706,"('doubtful', 'determined')",0.2434593,0.2872871,0.0438278
68,-0.8515669,-0.7153196,"('dependent', 'independent')",-0.8515669,-0.7153196,0.1362473
69,-0.49087468,-0.4389909,"('lazy', 'industrious')",-0.4908747,-0.4389909,0.0518838
70,0.8485562,0.8644773,"('lethargic', 'energetic')",0.8485562,0.8644773,0.0159211
71,0.036349643,-0.007226426,"('diffident', 'self-confident')",0.0363496,-0.0072264,-0.043576
72,-0.67793196,-0.70235467,"('unambitious', 'ambitious')",-0.677932,-0.7023547,-0.0244227
73,-0.8109357,-0.7699121,"('helpless', 'self-reliant')",-0.8109357,-0.7699121,0.0410236
74,0.291684,0.31121337,"('undedicated', 'dedicated')",0.291684,0.3112134,0.0195294
75,-0.46252674,-0.41113204,"('meek', 'impulsive')",-0.4625267,-0.411132,0.0513947
76,0.00595941,0.1274231,"('anxious', 'daring')",0.0059594,0.1274231,0.1214637
77,-0.16312473,-0.11665266,"('unmotivated', 'motivated')",-0.1631247,-0.1166527,0.046472
78,-0.29970735,-0.318262,"('nonresilient', 'resilient')",-0.2997074,-0.318262,-0.0185546
79,-0.5659915,-0.526068,"('wavering', 'unwavering')",-0.5659915,-0.526068,0.0399235
80,0.40519345,0.39498222,"('dominated', 'dominating')",0.4051934,0.3949822,-0.0102112
81,0.11355191,0.20294116,"('submissive', 'aggressive')",0.1135519,0.2029412,0.0893893
82,2.2092917,2.2217858,"('poor', 'rich')",2.2092917,2.2217858,0.0124941
83,-0.10937544,-0.14514047,"('powerless', 'powerful')",-0.1093754,-0.1451405,-0.0357651
84,0.1760659,0.15519457,"('inferior', 'superior')",0.1760659,0.1551946,-0.0208713
85,0.059212293,0.021320656,"('insignificant', 'prestigious')",0.0592123,0.0213207,-0.0378916
86,-0.3380981,-0.4683206,"('uninfluential', 'influential')",-0.3380981,-0.4683206,-0.1302225
87,0.1465365,0.13597184,"('unsuccessful', 'successful')",0.1465365,0.1359718,-0.0105647
88,1.0679024,1.0412133,"('low', 'eminent')",1.0679024,1.0412133,-0.0266891
