,perrigo_male,perrigo_female,tuple,co_male,co_female,plc_male,plc_female,average_male,average_female,female-male
42,0.74853146,0.7993047,"('unreliable', 'reliable')",0.44277662,0.49475646,-2.4757352,-2.402013,-0.4281424,-0.3693173,0.0588251
43,-0.37543496,-0.3528552,"('irresponsible', 'responsible')",0.34870964,0.3568538,1.1104791,1.212571,0.3612513,0.4055232,0.0442719
44,0.9998612,1.0235293,"('prejudiced', 'unprejudiced')",-0.58952165,-0.53818023,-1.3552244,-1.3266534,-0.3149616,-0.2804348,0.0345268
45,-0.36148793,-0.2920216,"('incompetent', 'competent')",-0.070859,-0.09037793,0.58278054,0.68625164,0.0501445,0.101284,0.0511395
46,-0.39062327,-0.44176513,"('uncompetitive', 'competitive')",-0.2434286,-0.27193567,-0.9973063,-0.86017984,-0.543786,-0.5246269,0.0191591
47,0.20841019,0.2900518,"('stupid', 'smart')",0.5798209,0.6460208,5.4638,5.4720244,2.0840103,2.1360324,0.0520221
48,-1.1833425,-1.2526063,"('unintelligent', 'intelligent')",-0.37859973,-0.46785715,-0.11480109,-0.09676691,-0.5589144,-0.6057434,-0.046829
49,-0.5671245,-0.43614972,"('unable', 'able')",-0.6135988,-0.56273156,-0.18146056,-0.0984206,-0.4540613,-0.3657673,0.088294
50,0.018169297,0.014839655,"('clumsy', 'skillful')",-0.3345923,-0.42412114,-0.33650523,-0.50003856,-0.2176427,-0.3031067,-0.085464
51,-0.6128192,-0.7210132,"('uneducated', 'educated')",0.1341395,0.02009689,0.19480667,0.12730068,-0.0946244,-0.1912052,-0.0965808
52,0.19611491,0.18157233,"('irrational', 'rational')",-0.7212081,-0.7504981,0.46397102,0.26121652,-0.0203741,-0.1025698,-0.0821957
53,-0.9654958,-0.89910704,"('uncreative', 'creative')",-0.13410509,-0.2322819,0.9095291,0.7979808,-0.0633573,-0.111136,-0.0477787
54,-0.55294305,-0.61058545,"('incapable', 'capable')",-0.33814245,-0.40718955,0.81441295,0.6995295,-0.0255575,-0.1060818,-0.0805243
55,0.07056106,0.07792556,"('incompetent', 'clever')",0.7646383,0.71047616,-0.10736346,0.009345114,0.242612,0.2659156,0.0233036
56,0.5171602,0.47245345,"('impractical', 'practical')",0.933312,0.8168676,1.1895294,1.303202,0.8800005,0.8641744,-0.0158261
57,-0.62097394,-0.61734295,"('unimaginative', 'imaginative')",-0.18479314,-0.2709445,-2.0270822,-1.9040095,-0.9442831,-0.9307656,0.0135175
58,-0.5333407,-0.43322244,"('undiscriminating', 'discriminating')",0.4264074,0.4332539,0.38420957,0.5168027,0.0924254,0.1722781,0.0798527
59,0.7505793,0.7567656,"('foolish', 'wise')",0.12830156,0.10408996,0.5092631,0.3811003,0.4627147,0.4139853,-0.0487294
60,-0.046498764,-0.05366756,"('inefficient', 'efficient')",0.12744495,0.113388926,-0.18615429,0.067290336,-0.0350694,0.0423372,0.0774066
61,-0.092466645,-0.124526896,"('illogical', 'logical')",-0.23535973,-0.40623355,0.8377595,0.68945,0.1699777,0.0528965,-0.1170812
62,0.0090606045,0.045622807,"('incompetent', 'brilliant')",0.123738125,0.1734515,0.32290262,0.5348485,0.1519005,0.2513076,0.0994071
63,-1.2760512,-1.2322769,"('unperceptive', 'insightful')",-0.1534663,-0.18333268,0.449603,0.6211844,-0.3266382,-0.2648084,0.0618298
64,0.27982992,0.24600561,"('shy', 'confident')",0.15365921,0.16874614,-5.422384,-5.188449,-1.6629648,-1.5912323,0.0717325
65,0.3105843,0.18655778,"('insecure', 'secure')",0.7399854,0.56999654,0.042699467,0.1203584,0.3644231,0.2923042,-0.0721189
66,-0.5348961,-0.4741935,"('inactive', 'active')",0.06567663,0.09237975,0.6948307,0.61119354,0.0752038,0.0764599,0.0012561
67,0.47965848,0.43320543,"('doubtful', 'determined')",0.46256715,0.43410492,-0.3656494,-0.33362523,0.1921921,0.177895,-0.0142971
68,-0.57570153,-0.59795445,"('dependent', 'independent')",-1.5938208,-1.6775733,-1.2955794,-1.3280578,-1.1550339,-1.2011952,-0.0461613
69,0.48716742,0.64573175,"('lazy', 'industrious')",0.9666441,1.0150903,0.20439549,0.16694126,0.5527357,0.6092545,0.0565188
70,-0.47623464,-0.4366166,"('lethargic', 'energetic')",-0.00992452,-0.020131942,-0.04994339,0.05487545,-0.1787009,-0.1339577,0.0447432
71,-0.25250053,-0.26942584,"('diffident', 'self-confident')",-0.25401613,-0.24626222,0.5815613,0.45246783,0.0250149,-0.0210734,-0.0460883
72,-0.7775606,-0.85502315,"('unambitious', 'ambitious')",-0.24210033,-0.25931466,0.4948149,0.57726234,-0.1749487,-0.1790252,-0.0040765
73,1.279832,1.3132663,"('helpless', 'self-reliant')",1.2319049,1.2882813,-2.565388,-2.5066342,-0.0178837,0.0316378,0.0495215
74,0.22342573,0.32448345,"('undedicated', 'dedicated')",0.8083958,0.877052,0.57849675,0.59179026,0.5367727,0.5977752,0.0610025
75,0.12677108,0.15490071,"('meek', 'impulsive')",-0.48444682,-0.391957,-1.1790564,-1.031311,-0.5122441,-0.4227891,0.089455
76,0.7234322,0.7234845,"('anxious', 'daring')",0.64353037,0.69623303,-0.4731548,-0.32538038,0.2979359,0.3647791,0.0668432
77,-0.8261816,-0.86703324,"('unmotivated', 'motivated')",-0.16761157,-0.22000608,-0.952176,-0.80852157,-0.6486564,-0.6318537,0.0168027
78,-0.6409017,-0.5920737,"('nonresilient', 'resilient')",0.2787243,0.23614855,0.049809568,0.02186966,-0.1041226,-0.1113518,-0.0072292
79,-0.3152373,-0.27606392,"('wavering', 'unwavering')",-0.9488475,-0.9867746,-0.31908774,-0.38357535,-0.5277242,-0.5488046,-0.0210804
80,0.37528914,0.2561036,"('dominated', 'dominating')",0.26786777,0.22372302,-0.2782568,-0.101993315,0.1216334,0.1259444,0.004311
81,0.14653775,-0.06233884,"('submissive', 'aggressive')",0.034903202,-0.06325881,-0.8505353,-0.6164719,-0.2230314,-0.2473565,-0.0243251
82,-0.44819117,-0.48147535,"('poor', 'rich')",0.4125197,0.31611696,5.5679374,5.4523125,1.8440886,1.762318,-0.0817706
83,-0.29485002,-0.37922126,"('powerless', 'powerful')",-0.7824604,-0.77734685,-0.7215173,-0.6546117,-0.5996093,-0.6037266,-0.0041173
84,0.49805376,0.3836161,"('inferior', 'superior')",0.5721114,0.50829697,0.5554141,0.5629211,0.5418597,0.4849447,-0.056915
85,-0.6590434,-0.55353874,"('insignificant', 'prestigious')",-0.40869427,-0.3628702,0.015000898,-0.18374139,-0.3509122,-0.3667168,-0.0158046
86,-1.93284,-1.9950649,"('uninfluential', 'influential')",-0.6769701,-0.7095347,0.15324168,0.16444348,-0.8188562,-0.8467187,-0.0278625
87,0.34890118,0.3050067,"('unsuccessful', 'successful')",1.3673596,1.3380597,1.6514609,1.6979347,1.1225739,1.113667,-0.0089069
88,-1.1378638,-1.2631655,"('low', 'eminent')",-0.6799341,-0.8819321,0.32757515,0.23654321,-0.4967409,-0.6361848,-0.1394439
