,henry_male,henry_female,tuple,jack_male,jack_female,&_male,&_female,assoc_male,assoc_female,inc_male,inc_female,average_male,average_female,female-male
0,0.747356,0.38773376,"('unsociable', 'sociable')",1.4076663,1.1653053,1.4078107,1.2265282,-0.117544554,-0.27162954,-0.019372055,-0.21306579,0.6851833,0.4589744,-0.2262089
1,-1.1611022,-1.1699017,"('unfriendly', 'friendly')",-0.8685411,-0.9916943,-0.68318427,-0.70289636,-1.6477182,-1.7721478,1.9209945,1.7262701,-0.4879103,-0.582074,-0.0941637
2,0.6727369,0.839149,"('unlikable', 'likable')",0.9322198,0.92703277,1.0346185,0.99859977,0.8995161,0.9069373,0.7100879,0.79064757,0.8498358,0.8924733,0.0426375
3,-0.23153248,-0.226106,"('repellent', 'pleasant')",0.33167654,0.35027626,-0.37006885,-0.40324894,0.15028411,0.057474926,0.13742307,0.113754004,0.0035565,-0.0215699,-0.0251264
4,-1.3175079,-1.4091252,"('disliked', 'liked')",-1.0478997,-1.0848076,0.008321106,0.03594296,0.054299366,0.062694356,-5.746532,-5.7168174,-1.6098639,-1.6224226,-0.0125587
5,-1.2280568,-1.0303428,"('distant', 'outgoing')",-1.6551435,-1.5622481,-0.42235938,-0.22348419,-0.47322208,-0.32870078,-0.16934481,-0.101494394,-0.7896253,-0.649254,0.1403713
6,-1.3482052,-1.0787287,"('distant', 'open')",-0.75728416,-0.5665722,-0.4426484,-0.24078354,-0.18557653,-0.06502464,0.1378258,0.16052559,-0.5191777,-0.3581167,0.161061
7,0.16305625,-0.04847429,"('insensitive', 'sensitive')",1.4555823,1.259912,-0.005234383,-0.063607246,-0.30922458,-0.39314777,0.686104,0.6027287,0.3980567,0.2714823,-0.1265744
8,-0.95615035,-0.8339631,"('unaffectionate', 'affectionate')",-0.47921187,-0.49937132,-0.29298472,-0.2183902,-1.5547639,-1.552085,0.59795797,0.55431384,-0.5370306,-0.5098992,0.0271314
9,-0.38312605,-0.32391095,"('unaffectionate', 'caring')",-0.28072345,-0.37825978,-0.13670683,-0.13351868,-1.0432597,-1.1011629,1.2297723,1.1666358,-0.1228087,-0.1540433,-0.0312346
