,old_male,old_female,tuple,dominion_male,dominion_female,freight_male,freight_female,line_male,line_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1132197,-1.2806759,"('unsociable', 'sociable')",-0.66886306,-0.7985947,-0.0058994703,-0.047966883,1.7578574,1.7593843,0.17329127,0.05653435,0.0286333,-0.0622638,-0.0908971
1,-1.2896814,-1.4355072,"('unfriendly', 'friendly')",-0.9742178,-1.0406628,0.85948396,0.88828915,-0.24300084,-0.23667642,1.9653013,1.7953662,0.063577,-0.0058382,-0.0694152
2,-0.0914364,-0.07311697,"('unlikable', 'likable')",-0.17786017,-0.18643588,0.14431636,0.2027353,0.6136263,0.6801716,0.44766486,0.5512398,0.1872622,0.2349188,0.0476566
3,0.2521217,0.36219755,"('repellent', 'pleasant')",-0.19121075,-0.18810464,-0.6984044,-0.64454675,0.978358,1.1061172,0.33348304,0.44948298,0.1348695,0.2170293,0.0821598
4,0.26492217,0.22187702,"('disliked', 'liked')",0.4401891,0.44101655,-0.43662813,-0.42007518,-0.43481016,-0.4721049,-6.177999,-6.0381026,-1.2688652,-1.2534779,0.0153873
5,-0.48654252,-0.5226636,"('distant', 'outgoing')",0.0825219,0.06489698,0.31676167,0.40529257,-2.1350708,-2.1842515,-0.10115421,-0.10681152,-0.4646968,-0.4687074,-0.0040106
6,-0.3628537,-0.36309615,"('distant', 'open')",-0.025066812,-0.0354742,0.3660315,0.41161832,-2.0865011,-2.1497967,0.28049627,0.24058466,-0.3655788,-0.3792328,-0.013654
7,0.3900023,0.35909933,"('insensitive', 'sensitive')",-0.08055789,-0.08653058,0.42111057,0.50411916,0.89334357,1.0174106,0.9783103,0.99247193,0.5204418,0.5573141,0.0368723
8,-0.752316,-0.85108715,"('unaffectionate', 'affectionate')",-0.5527184,-0.59438145,1.0578277,1.0423543,-0.8795492,-0.9116434,0.6008697,0.4869219,-0.1051772,-0.1655672,-0.06039
9,-0.58225465,-0.6628264,"('unaffectionate', 'caring')",-0.38932192,-0.4606229,1.0676868,1.0513216,-0.508407,-0.50606203,1.1772271,1.1250862,0.1529861,0.1093793,-0.0436068
