,spruce_male,spruce_female,tuple,average_male,average_female,female-male
0,0.32782072,0.30053592,"('unsociable', 'sociable')",0.3278207,0.3005359,-0.0272848
1,1.6633435,1.6712645,"('unfriendly', 'friendly')",1.6633435,1.6712645,0.007921
2,0.14242665,0.30660254,"('unlikable', 'likable')",0.1424267,0.3066025,0.1641758
3,1.1082343,1.2696123,"('repellent', 'pleasant')",1.1082343,1.2696123,0.161378
4,-6.9476314,-6.994085,"('disliked', 'liked')",-6.9476314,-6.9940848,-0.0464534
5,-0.25457755,-0.026645692,"('distant', 'outgoing')",-0.2545775,-0.0266457,0.2279318
6,0.18263647,0.29958344,"('distant', 'open')",0.1826365,0.2995834,0.1169469
7,1.6471826,1.7255331,"('insensitive', 'sensitive')",1.6471826,1.7255331,0.0783505
8,0.88400984,0.8956938,"('unaffectionate', 'affectionate')",0.8840098,0.8956938,0.011684
9,1.3887757,1.6282692,"('unaffectionate', 'caring')",1.3887757,1.6282692,0.2394935
10,1.313146,1.3852894,"('unsympathetic', 'sympathetic')",1.313146,1.3852894,0.0721434
11,1.8669817,2.1408055,"('unhelpful', 'helpful')",1.8669817,2.1408055,0.2738238
12,-1.1615913,-0.8610733,"('unsupportive', 'supportive')",-1.1615913,-0.8610733,0.300518
13,0.27666855,0.22191098,"('impolite', 'polite')",0.2766685,0.221911,-0.0547575
14,0.027899988,-0.0073589473,"('antisocial', 'social')",0.0279,-0.0073589,-0.0352589
15,0.44662115,0.42648947,"('boring', 'funny')",0.4466211,0.4264895,-0.0201316
16,-0.4123364,-0.36434507,"('unpopular', 'popular')",-0.4123364,-0.3643451,0.0479913
17,-0.24874827,-0.2318613,"('nasty', 'nice')",-0.2487483,-0.2318613,0.016887
18,-0.1455572,-0.08691482,"('disagreeable', 'welcoming')",-0.1455572,-0.0869148,0.0586424
19,-0.41015467,-0.15343943,"('inhospitable', 'hospitable')",-0.4101547,-0.1534394,0.2567153
20,0.62434655,0.42371368,"('rough', 'thoughtful')",0.6243466,0.4237137,-0.2006329
21,0.046483867,0.33442846,"('immoral', 'moral')",0.0464839,0.3344285,0.2879446
22,-0.32382748,-0.09570445,"('untrustworthy', 'trustworthy')",-0.3238275,-0.0957045,0.228123
23,6.594141,6.890452,"('insincere', 'sincere')",6.594141,6.8904519,0.2963109
24,1.8879095,2.1664863,"('dishonest', 'honest')",1.8879095,2.1664863,0.2785768
25,1.0973139,0.93495876,"('egoistic', 'altruistic')",1.0973139,0.9349588,-0.1623551
26,0.8277852,0.3720718,"('hardhearted', 'benevolent')",0.8277852,0.3720718,-0.4557134
27,1.9905303,1.7779667,"('hardhearted', 'softhearted')",1.9905303,1.7779667,-0.2125636
28,1.2401725,1.1716304,"('disloyal', 'loyal')",1.2401725,1.1716304,-0.0685421
29,-0.88200927,-0.89349174,"('unfair', 'fair')",-0.8820093,-0.8934917,-0.0114824
30,0.9252388,0.9730219,"('intolerant', 'tolerant')",0.9252388,0.9730219,0.0477831
31,-1.1917745,-1.2496271,"('evil', 'good')",-1.1917745,-1.2496271,-0.0578526
32,1.5183825,1.4392563,"('unkind', 'kind')",1.5183825,1.4392563,-0.0791262
33,-0.1992382,-0.058663167,"('wrong', 'right')",-0.1992382,-0.0586632,0.140575
34,4.5314655,4.922357,"('mean', 'honorable')",4.5314655,4.9223571,0.3908916
35,-1.1501236,-1.2712104,"('corrupt', 'incorrupt')",-1.1501236,-1.2712104,-0.1210868
