,delta_male,delta_female,tuple,air_male,air_female,lines_male,lines_female,inc_male,inc_female,average_male,average_female,female-male
11,-0.8367108,-0.853819,"('unhelpful', 'helpful')",-1.0937212,-1.1094,-0.8444634,-0.79667497,1.8387032,1.8086361,-0.2340481,-0.2378145,-0.0037664
12,1.4762619,1.4197831,"('unsupportive', 'supportive')",-0.53065556,-0.5166927,0.15263283,0.19021341,-1.787663,-1.7960913,-0.1723559,-0.1756969,-0.003341
13,-1.3761411,-1.545527,"('impolite', 'polite')",-1.1485935,-1.371791,-0.060210362,-0.15946428,0.41525972,0.35211527,-0.5424213,-0.6811668,-0.1387455
14,0.23758614,0.19625163,"('antisocial', 'social')",-1.3583156,-1.4674327,-0.05175045,-0.09028065,-0.29324558,-0.24054489,-0.3664314,-0.4005017,-0.0340703
15,-0.010247555,-0.09926352,"('boring', 'funny')",0.45179984,0.37670398,-0.49740636,-0.5404308,0.7093871,0.73539305,0.1633833,0.1181007,-0.0452826
16,-0.7364292,-0.6998037,"('unpopular', 'popular')",0.5489085,0.61038333,-0.07264599,-0.015811048,0.5621812,0.6335803,0.0755036,0.1320872,0.0565836
17,0.31470188,0.35386705,"('nasty', 'nice')",0.9204883,0.9551141,0.73181736,0.7260736,-0.23209347,-0.15154012,0.4337285,0.4708786,0.0371501
18,0.643078,0.6365038,"('disagreeable', 'welcoming')",0.8419242,0.8928473,-0.12613589,-0.19627395,-0.4258067,-0.5194296,0.2332649,0.2034119,-0.029853
19,-0.16540422,-0.20779227,"('inhospitable', 'hospitable')",0.7023344,0.71015203,-0.7704524,-0.81197083,-0.004299838,-0.09422293,-0.0594555,-0.1009585,-0.041503
20,-0.29114097,-0.33370924,"('rough', 'thoughtful')",-0.80519354,-0.8591124,-0.6717309,-0.7072548,1.2431601,1.1491976,-0.1312263,-0.1877197,-0.0564934
21,-0.63992745,-0.7564851,"('immoral', 'moral')",-1.3643506,-1.6060023,-0.63446325,-0.63540316,-0.53281105,-0.5295331,-0.792888,-0.8818559,-0.0889679
22,-1.0705563,-1.0768175,"('untrustworthy', 'trustworthy')",-1.7111988,-1.7835343,-0.5535662,-0.56455815,-0.9640848,-0.9530153,-1.0748515,-1.0944813,-0.0196298
23,0.19354124,0.13951048,"('insincere', 'sincere')",-1.6958123,-1.811041,-0.5864171,-0.65724975,5.9277916,5.8043685,0.9597759,0.8688971,-0.0908788
24,0.41418162,0.35819602,"('dishonest', 'honest')",-0.8759695,-1.0091125,-1.0993184,-1.0845714,1.0927851,1.0189553,-0.1170803,-0.1791331,-0.0620528
25,1.3449712,1.498915,"('egoistic', 'altruistic')",1.4207715,1.5547915,1.8537163,1.9430984,1.218262,1.1960334,1.4594302,1.5482095,0.0887793
26,1.808112,1.6657779,"('hardhearted', 'benevolent')",1.472099,1.362459,1.1399592,1.0540905,1.191585,1.0470753,1.4029388,1.2823507,-0.1205881
27,0.49402526,0.50059825,"('hardhearted', 'softhearted')",-0.79753613,-0.73209846,-0.49676135,-0.45004526,1.6594789,1.5915781,0.2148017,0.2275082,0.0127065
28,0.3445328,0.30460104,"('disloyal', 'loyal')",-0.5749408,-0.6876787,-0.7180969,-0.67350316,0.6666721,0.5263399,-0.0704582,-0.1325602,-0.062102
29,0.4674964,0.4190563,"('unfair', 'fair')",0.54113686,0.46104035,-0.12283202,-0.19244888,-0.22923142,-0.4065011,0.1641425,0.0702867,-0.0938558
30,-0.4778155,-0.5585941,"('intolerant', 'tolerant')",-1.3752469,-1.4981852,-0.8230768,-0.87186664,1.3199838,1.2057987,-0.3390388,-0.4307118,-0.091673
31,0.529723,0.56772536,"('evil', 'good')",1.2410598,1.3465097,0.5701282,0.55417645,-0.939386,-1.0112807,0.3503812,0.3642827,0.0139015
32,1.0624994,1.0088627,"('unkind', 'kind')",-0.68376905,-0.7395923,0.13097596,0.1516633,1.0153505,0.8837616,0.3812642,0.3261738,-0.0550904
33,1.0922544,1.0111673,"('wrong', 'right')",1.7511896,1.7551024,0.97894776,0.91779697,-0.49428663,-0.51634324,0.8320262,0.7919309,-0.0400953
34,-0.34268823,-0.29239768,"('mean', 'honorable')",0.08641437,0.11756338,0.2557159,0.27995178,6.067157,6.035903,1.5166497,1.5352551,0.0186054
35,0.765658,0.8464041,"('corrupt', 'incorrupt')",2.3044155,2.4683952,0.82390815,0.8724528,-0.10319646,-0.20101213,0.9476963,0.99656,0.0488637
36,0.8397191,0.8799848,"('hostile', 'amicable')",2.0697443,2.1895118,1.0559361,0.9403709,-0.16589022,-0.31823295,0.9498773,0.9229087,-0.0269686
37,-0.098092146,-0.08322586,"('fake', 'genuine')",-0.6618871,-0.77578443,-1.1804562,-1.239824,0.42144838,0.3655919,-0.3797468,-0.4333106,-0.0535638
38,0.032786556,0.048755787,"('untruthful', 'truthful')",-0.5120336,-0.4918116,-0.04695843,-0.038310256,0.35308278,0.34469348,-0.0432807,-0.0341681,0.0091126
39,0.35695887,0.32852405,"('exploitative', 'cooperative')",0.09467377,0.05724845,0.2016784,0.2139703,0.027434338,0.033504575,0.1701863,0.1583118,-0.0118745
40,1.17547,1.1818743,"('stingy', 'generous')",0.18522826,0.22508861,0.63689715,0.65679014,-1.0311933,-1.0499761,0.2416005,0.2534443,0.0118438
41,0.5514912,0.53366053,"('unforgiving', 'forgiving')",-0.33990526,-0.3945212,0.48366567,0.3894395,0.18015641,0.01087889,0.218852,0.1348644,-0.0839876
42,0.36752167,0.3853242,"('unreliable', 'reliable')",-1.2137134,-1.1801913,-0.6884354,-0.70086884,-2.8122702,-2.7061257,-1.0867243,-1.0504653,0.036259
43,-0.938812,-1.0569785,"('irresponsible', 'responsible')",-2.5669081,-2.6602898,-2.271369,-2.2898679,0.28657976,0.16379401,-1.3726274,-1.4608356,-0.0882082
44,-2.2523866,-2.1814165,"('prejudiced', 'unprejudiced')",-0.906538,-0.7961817,-0.4810034,-0.48340964,-1.5767239,-1.5699072,-1.304163,-1.2577288,0.0464342
45,-1.2407765,-1.2901784,"('incompetent', 'competent')",-2.745991,-2.8540628,-1.571509,-1.5340823,-0.07341565,-0.15968218,-1.4079231,-1.4595015,-0.0515784
46,-0.9478299,-1.0336258,"('uncompetitive', 'competitive')",-2.274994,-2.4381418,-0.64715594,-0.6321933,-0.79193085,-0.8463675,-1.1654776,-1.2375821,-0.0721045
47,-0.68257475,-0.63455456,"('stupid', 'smart')",-0.021771975,0.0037845448,0.42704928,0.4768661,5.56825,5.513169,1.3227382,1.3398162,0.017078
48,-0.021680102,-0.18203384,"('unintelligent', 'intelligent')",-0.94636595,-1.140748,-0.56453174,-0.6319883,0.73124796,0.6357002,-0.2003324,-0.3297675,-0.1294351
49,-0.952826,-0.94036126,"('unable', 'able')",-0.90355647,-0.849527,-1.1066995,-0.98696864,-0.13829659,0.033032868,-0.7753446,-0.685956,0.0893886
50,-0.42620835,-0.3661145,"('clumsy', 'skillful')",-0.1339703,-0.10269353,-1.0359341,-1.0797037,0.04333242,0.015749346,-0.3881951,-0.3831906,0.0050045
51,-0.28625196,-0.36180228,"('uneducated', 'educated')",-0.17737117,-0.38299212,-0.074788675,-0.16560271,0.81245446,0.7173115,0.0685107,-0.0482714,-0.1167821
52,0.7303037,0.6451849,"('irrational', 'rational')",0.86175096,0.79778206,0.041695833,-0.06255612,-0.4246013,-0.46712115,0.3022873,0.2283224,-0.0739649
53,0.71620995,0.70588595,"('uncreative', 'creative')",-0.032254603,0.0061856396,-0.43245357,-0.41052216,0.771931,0.6769665,0.2558582,0.244629,-0.0112292
54,-0.21036313,-0.20843282,"('incapable', 'capable')",-0.13295022,-0.07396185,-1.2187881,-1.1336769,0.85206664,0.88221526,-0.1775087,-0.1334641,0.0440446
55,-0.6983545,-0.7643537,"('incompetent', 'clever')",-2.82419,-2.9837584,-0.9167991,-0.88161963,0.18102646,0.14060543,-1.0645792,-1.1222816,-0.0577024
56,0.3971269,0.30661994,"('impractical', 'practical')",-1.0568961,-1.1444861,-0.192323,-0.19386443,-0.17541888,-0.18878609,-0.2568778,-0.3051292,-0.0482514
57,-0.94610596,-1.0226697,"('unimaginative', 'imaginative')",-1.2919883,-1.3983926,-1.5058714,-1.5331645,-2.7061312,-2.7953308,-1.6125243,-1.6873894,-0.0748651
58,0.41386628,0.32436383,"('undiscriminating', 'discriminating')",-0.25625798,-0.36835456,-0.103809364,-0.20904669,-0.009959931,-0.17883818,0.0109598,-0.1079689,-0.1189287
59,0.055219144,0.08316677,"('foolish', 'wise')",1.1159278,1.1907401,-0.45343313,-0.38103282,0.16378774,0.20122334,0.2203754,0.2735243,0.0531489
60,-0.41895735,-0.4293548,"('inefficient', 'efficient')",-1.7536074,-1.8566979,0.01993922,0.073137514,0.29020414,0.270866,-0.4656053,-0.4855123,-0.019907
61,0.92940277,0.8381275,"('illogical', 'logical')",-0.99501276,-1.1157283,-0.2173589,-0.24754827,0.22732678,0.108916774,-0.0139105,-0.1040581,-0.0901476
62,-0.3510035,-0.3875566,"('incompetent', 'brilliant')",-1.4839513,-1.4840715,-0.12985061,-0.021648481,0.39062735,0.5426194,-0.3935445,-0.3376643,0.0558802
63,0.35849845,0.3820774,"('unperceptive', 'insightful')",-0.94292086,-0.9952671,0.1825384,0.19803347,1.3361502,1.3561665,0.2335665,0.2352526,0.0016861
64,-0.652692,-0.78708655,"('shy', 'confident')",-1.3580049,-1.5103786,-0.48849332,-0.5642746,-6.629265,-6.5061083,-2.2821138,-2.3419619,-0.0598481
65,-0.40195692,-0.47518715,"('insecure', 'secure')",-1.9347254,-2.1197839,-0.2415215,-0.29185796,-0.36040467,-0.33866203,-0.7346522,-0.8063728,-0.0717206
66,0.19143921,0.23124084,"('inactive', 'active')",0.80669236,0.8594301,0.45805755,0.43539652,1.2486552,1.2246552,0.6762111,0.6876807,0.0114696
67,0.5832134,0.44548458,"('doubtful', 'determined')",-0.2478907,-0.40159672,-0.51450247,-0.60650074,-0.22145346,-0.2561834,-0.1001583,-0.2046991,-0.1045408
68,-0.80781054,-0.9228606,"('dependent', 'independent')",-1.7754419,-1.9859356,-1.1539412,-1.2615088,-0.018941449,-0.124988176,-0.9390337,-1.0738233,-0.1347896
69,0.050549794,0.17227557,"('lazy', 'industrious')",2.0891693,2.2259958,1.0781071,1.1021019,-0.2827363,-0.20667003,0.7337725,0.8234258,0.0896533
70,-1.5284956,-1.5332965,"('lethargic', 'energetic')",-2.1109233,-2.26489,-1.7156253,-1.7073742,0.50748974,0.51133597,-1.2118887,-1.2485561,-0.0366674
71,0.9749798,1.0301338,"('diffident', 'self-confident')",1.3776982,1.5397127,1.2059083,1.3300877,0.5105046,0.472106,1.0172727,1.0930101,0.0757374
72,1.1197377,1.1198707,"('unambitious', 'ambitious')",0.25400412,0.2665071,-0.18397105,-0.17490341,-0.8685635,-0.8167476,0.0803018,0.0986817,0.0183799
73,0.6284148,0.59773976,"('helpless', 'self-reliant')",1.3165994,1.3662517,-0.50966746,-0.52848375,-3.5250816,-3.4343278,-0.5224337,-0.499705,0.0227287
74,1.4114842,1.3702682,"('undedicated', 'dedicated')",-0.17754082,-0.20684566,-0.019913156,0.016388908,-0.10248146,-0.2394654,0.2778872,0.2350865,-0.0428007
75,-0.746943,-0.6665317,"('meek', 'impulsive')",1.686032,1.8554014,0.17742705,0.2539109,-0.29177898,-0.20606887,0.2061843,0.3091779,0.1029936
76,-0.5240063,-0.4912281,"('anxious', 'daring')",-1.5965643,-1.5849047,-0.92379504,-0.8602834,0.7184243,0.782961,-0.5814853,-0.5383638,0.0431215
77,-0.79763967,-0.81767005,"('unmotivated', 'motivated')",-0.96707815,-0.9749479,-0.078435294,-0.021211311,-0.8892235,-0.8523197,-0.6830941,-0.6665373,0.0165568
78,0.077064335,0.18491945,"('nonresilient', 'resilient')",-0.23792276,-0.11059843,0.52882075,0.6195249,0.5213926,0.6192897,0.2223387,0.3282839,0.1059452
79,0.25819382,0.25213152,"('wavering', 'unwavering')",1.058017,1.1266646,-0.57245916,-0.58351374,0.13184507,0.13003197,0.2188992,0.2313286,0.0124294
80,0.026108734,0.06524668,"('dominated', 'dominating')",-1.017036,-1.0294193,0.6749698,0.7780764,-0.68003213,-0.53963196,-0.2489974,-0.181432,0.0675654
81,-1.6671938,-1.730989,"('submissive', 'aggressive')",-1.9319344,-2.1430192,-0.9852307,-0.9635352,-0.4874867,-0.40801123,-1.2679615,-1.3113887,-0.0434272
82,-1.0039971,-0.9924004,"('poor', 'rich')",-0.6375098,-0.6574643,-0.11719284,-0.104535535,6.0483356,6.088181,1.0724089,1.0834452,0.0110363
83,0.43078652,0.32618842,"('powerless', 'powerful')",0.26063782,0.18616325,0.18211061,0.13808773,-1.10206,-1.2003751,-0.0571312,-0.1374839,-0.0803527
84,0.57769614,0.45757,"('inferior', 'superior')",-0.59619427,-0.6806073,-1.1634793,-1.1931192,0.70170814,0.63626426,-0.1200673,-0.1949731,-0.0749058
85,1.7567827,1.8120074,"('insignificant', 'prestigious')",1.8349296,2.007986,0.42638838,0.4834021,0.31430113,0.2807425,1.0831004,1.1460346,0.0629342
86,0.35017356,0.12963468,"('uninfluential', 'influential')",-0.8620501,-1.1776967,-0.8301526,-0.8891113,-0.102276646,-0.25442892,-0.3610764,-0.5479006,-0.1868242
87,-0.7389132,-0.7461822,"('unsuccessful', 'successful')",-0.61591375,-0.61120594,0.07549518,0.21274187,0.67265046,0.8649642,-0.1516703,-0.0699205,0.0817498
88,-0.5782205,-0.66430753,"('low', 'eminent')",-0.40463328,-0.54441833,-0.5514073,-0.6310578,0.04384906,-0.02798983,-0.372603,-0.4669434,-0.0943404
