,regency_male,regency_female,tuple,centers_male,centers_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.11116477,0.00685554,"('unsociable', 'sociable')",1.6003139,1.6461196,-0.49496284,-0.56640583,0.3313954,0.3621898,0.0307944
1,-0.43304577,-0.27475107,"('unfriendly', 'friendly')",-0.18800014,-0.18756793,1.6781741,1.6208068,0.3523761,0.3861626,0.0337865
2,0.73862535,0.8529068,"('unlikable', 'likable')",1.3621753,1.4541565,0.5149731,0.5252968,0.8719246,0.9441201,0.0721955
3,-0.5007412,-0.20375557,"('repellent', 'pleasant')",0.10530042,0.41283286,0.66653746,0.7074546,0.0903656,0.3055106,0.215145
4,-1.0656881,-0.9776793,"('disliked', 'liked')",-0.31007832,-0.33117178,-7.756605,-7.865496,-3.044124,-3.0581156,-0.0139916
5,-0.43930897,-0.57685035,"('distant', 'outgoing')",-0.11882236,-0.1844346,-0.16873468,-0.21344909,-0.2422887,-0.3249114,-0.0826227
6,-1.1324563,-1.1190897,"('distant', 'open')",-0.5255595,-0.54060364,0.2662561,0.2529395,-0.4639199,-0.468918,-0.0049981
7,0.92881083,1.1792889,"('insensitive', 'sensitive')",1.2462723,1.5336659,0.14995229,0.20299244,0.7750119,0.9719824,0.1969705
8,0.026652373,0.14190328,"('unaffectionate', 'affectionate')",0.06695729,-0.06573233,1.0715419,1.0608746,0.3883839,0.3790152,-0.0093687
9,0.515859,0.64799345,"('unaffectionate', 'caring')",1.0910935,1.1009393,1.4019916,1.4704123,1.0029813,1.073115,0.0701337
10,0.33989006,0.82126325,"('unsympathetic', 'sympathetic')",0.545007,0.9012483,-0.62863505,-0.5167718,0.0854207,0.4019132,0.3164925
11,0.4331916,0.48787647,"('unhelpful', 'helpful')",1.6197948,1.7905145,1.4944643,1.5684665,1.1824835,1.2822858,0.0998023
12,0.9791104,1.2902261,"('unsupportive', 'supportive')",2.368682,2.702861,-2.3607132,-2.2957208,0.3290264,0.5657888,0.2367624
13,-0.09023741,-0.12634411,"('impolite', 'polite')",0.4726641,0.56756276,-0.9556295,-0.9197542,-0.1910676,-0.1595119,0.0315557
14,1.4290336,1.4825488,"('antisocial', 'social')",2.0604804,2.1770718,-0.50167435,-0.5600603,0.9959465,1.0331868,0.0372403
15,0.15522355,-0.12333282,"('boring', 'funny')",0.46143034,0.2779421,-0.03268533,-0.075567074,0.1946562,0.0263474,-0.1683088
16,-1.4801632,-1.2168511,"('unpopular', 'popular')",-0.3727303,-0.35621572,0.246006,0.22288074,-0.5356292,-0.450062,0.0855672
17,0.0053114966,0.18708442,"('nasty', 'nice')",-0.6027463,-0.5118203,-0.41538978,-0.3199506,-0.3376082,-0.2148955,0.1227127
18,-0.033027124,0.05209349,"('disagreeable', 'welcoming')",0.6169836,0.73972017,-0.56203955,-0.6132209,0.0073056,0.0595309,0.0522253
19,-0.37754765,-0.21778801,"('inhospitable', 'hospitable')",-0.3612324,-0.3345556,-0.41863647,-0.37096575,-0.3858055,-0.3077698,0.0780357
20,0.8345764,0.98498076,"('rough', 'thoughtful')",-0.049793445,0.14189184,0.72445613,0.716277,0.5030797,0.6143832,0.1113035
21,0.38206366,0.5317952,"('immoral', 'moral')",1.497544,1.7200326,-0.93333983,-0.8629442,0.3154226,0.4629612,0.1475386
22,-0.007042762,0.16228902,"('untrustworthy', 'trustworthy')",0.72131795,0.9179407,-1.1687713,-1.1910626,-0.1514987,-0.0369443,0.1145544
23,0.59386533,0.69905764,"('insincere', 'sincere')",1.0338117,1.2280698,6.125197,6.158976,2.5842913,2.6953678,0.1110765
24,0.7823549,0.8891173,"('dishonest', 'honest')",0.7145482,0.75196195,0.6346458,0.6387578,0.7105163,0.7599457,0.0494294
25,-0.63389516,-0.6489456,"('egoistic', 'altruistic')",-0.021393014,-0.10842664,1.4333018,1.3883301,0.2593379,0.2103193,-0.0490186
26,1.3256519,1.4081961,"('hardhearted', 'benevolent')",0.85237294,0.93841904,1.4171563,1.3523545,1.1983937,1.2329899,0.0345962
27,0.862207,0.99264616,"('hardhearted', 'softhearted')",1.4756017,1.5479017,1.5772591,1.4923593,1.3050226,1.3443023,0.0392797
28,-0.4697132,-0.48958522,"('disloyal', 'loyal')",0.2760781,0.26752546,1.1496161,1.1191391,0.3186603,0.2990264,-0.0196339
29,-0.35259235,-0.5589495,"('unfair', 'fair')",0.1544076,0.1687505,-0.25543693,-0.3836772,-0.1512072,-0.2579587,-0.1067515
30,1.0892345,1.2817568,"('intolerant', 'tolerant')",1.3210082,1.5420278,0.36794516,0.34876785,0.9260626,1.0575174,0.1314548
31,-1.5289263,-1.4118396,"('evil', 'good')",-0.9131393,-0.9131187,-0.37388209,-0.4260092,-0.9386492,-0.9169892,0.02166
32,0.36661243,0.42126718,"('unkind', 'kind')",1.3955879,1.459838,0.6635815,0.650135,0.8085939,0.8437467,0.0351528
33,0.17627889,0.08101204,"('wrong', 'right')",0.378079,0.37307116,-0.27571172,-0.28770795,0.0928821,0.0554584,-0.0374237
34,0.06267252,0.27124178,"('mean', 'honorable')",0.1480214,0.35726702,5.736043,5.837943,1.9822456,2.1554839,0.1732383
35,-1.017464,-1.3490943,"('corrupt', 'incorrupt')",-1.4225603,-1.6613508,-0.048878334,-0.17353639,-0.8296343,-1.0613271,-0.2316928
36,-1.8032626,-1.6928155,"('hostile', 'amicable')",-1.8184203,-1.8852537,0.38978574,0.28945538,-1.077299,-1.0962046,-0.0189056
37,0.99239296,1.0776975,"('fake', 'genuine')",0.33403426,0.44183052,0.3771867,0.3611251,0.5678713,0.6268844,0.0590131
38,-0.14081986,0.025073092,"('untruthful', 'truthful')",0.044649206,0.1317001,-0.34085983,-0.272506,-0.1456768,-0.0385776,0.1070992
39,2.0615606,2.004746,"('exploitative', 'cooperative')",2.1341045,2.1072767,0.1993449,0.20911455,1.4650035,1.440379,-0.0246245
40,-0.93249065,-0.72392195,"('stingy', 'generous')",0.7484768,0.87421554,-2.1106386,-2.2213836,-0.7648842,-0.6903633,0.0745209
41,-0.3365462,0.0074011553,"('unforgiving', 'forgiving')",1.6958652,1.9207053,-0.20756155,-0.27488917,0.3839192,0.5510724,0.1671532
42,0.2831651,0.5302708,"('unreliable', 'reliable')",1.0871505,1.3700831,-3.4514794,-3.3998694,-0.6937213,-0.4998385,0.1938828
43,1.5862496,1.8660862,"('irresponsible', 'responsible')",2.0387068,2.2943764,0.071677,0.12291531,1.2322111,1.4277925,0.1955814
44,-0.20567074,-0.22970319,"('prejudiced', 'unprejudiced')",-0.68256044,-0.68570054,-0.91755176,-0.9030288,-0.6019276,-0.6061442,-0.0042166
45,-0.1847687,0.32644793,"('incompetent', 'competent')",0.9785781,1.413181,-0.31998956,-0.34926483,0.15794,0.4634547,0.3055147
46,0.3003114,0.7193363,"('uncompetitive', 'competitive')",0.78906643,1.1542294,-1.7142537,-1.7194414,-0.2082919,0.0513748,0.2596667
47,0.27217725,0.4488331,"('stupid', 'smart')",0.8735288,0.9678236,6.0336313,6.0894313,2.3931125,2.5020294,0.1089169
48,-0.033933997,0.12846234,"('unintelligent', 'intelligent')",0.20540623,0.26607874,0.23182023,0.24765414,0.1344308,0.2140651,0.0796343
49,0.18430205,0.30177748,"('unable', 'able')",-0.41863188,-0.21543398,-0.41438317,-0.31844845,-0.2162377,-0.0773683,0.1388694
50,-0.6274823,-0.5259164,"('clumsy', 'skillful')",-0.66401297,-0.6882058,-0.06435677,-0.12760283,-0.4519507,-0.4472417,0.004709
51,-0.2785092,-0.37976736,"('uneducated', 'educated')",0.23444173,0.27864105,-0.42419487,-0.46294588,-0.1560874,-0.1880241,-0.0319367
52,-0.80737674,-1.1080198,"('irrational', 'rational')",-0.49681678,-0.91042346,0.5511575,0.42666322,-0.251012,-0.5305934,-0.2795814
53,0.2174348,0.29233983,"('uncreative', 'creative')",-0.29401964,-0.26285866,0.33567342,0.2523161,0.0863629,0.0939324,0.0075695
54,0.44810683,0.4386795,"('incapable', 'capable')",-0.17725484,-0.2712748,0.7304791,0.81555444,0.333777,0.3276531,-0.0061239
55,0.7277383,1.0854186,"('incompetent', 'clever')",0.74125606,1.0523462,-0.1432911,-0.101040386,0.4419011,0.6789082,0.2370071
56,1.6398928,1.7377449,"('impractical', 'practical')",1.8007876,2.0638583,-0.7576814,-0.6748468,0.894333,1.0422521,0.1479191
57,-0.20903543,0.09777997,"('unimaginative', 'imaginative')",0.4915351,0.650502,-3.717725,-3.7023306,-1.1450752,-0.9846829,0.1603923
58,-0.36721724,-0.19270386,"('undiscriminating', 'discriminating')",0.13668324,0.35273206,-0.2509738,-0.30172923,-0.1605026,-0.0472337,0.1132689
59,-0.26907325,-0.41616428,"('foolish', 'wise')",0.6010014,0.4569714,0.5206164,0.5359894,0.2841815,0.1922655,-0.091916
60,1.5163169,1.703544,"('inefficient', 'efficient')",2.1139941,2.4044263,-0.3389132,-0.19923745,1.0971326,1.302911,0.2057784
61,0.4933833,0.3765632,"('illogical', 'logical')",1.0959908,1.0428232,0.51059705,0.35358688,0.6999904,0.5909911,-0.1089993
62,1.1051098,1.3580134,"('incompetent', 'brilliant')",1.4690365,1.7597549,-0.17877457,-0.08783559,0.7984572,1.0099776,0.2115204
63,0.013990801,0.2251614,"('unperceptive', 'insightful')",1.4753946,1.7773538,-0.15690705,-0.12666991,0.4441594,0.6252817,0.1811223
64,-0.40796834,-0.47618222,"('shy', 'confident')",-0.04504343,-0.12854469,-7.102391,-7.1129584,-2.5184676,-2.5725617,-0.0540941
65,0.3248464,0.1459806,"('insecure', 'secure')",0.43851525,0.370743,-0.36710504,-0.296222,0.1320855,0.0735005,-0.058585
66,-0.44638965,-0.4983334,"('inactive', 'active')",-0.5698928,-0.6500477,0.6038438,0.5544331,-0.1374795,-0.1979827,-0.0605032
67,0.64145535,0.47661406,"('doubtful', 'determined')",0.9491931,0.9434183,-0.34495157,-0.32230633,0.4152323,0.3659087,-0.0493236
68,-0.7020072,-0.8907683,"('dependent', 'independent')",-0.14509778,-0.12971097,-1.2048581,-1.2397798,-0.6839877,-0.7534197,-0.069432
69,-0.3827149,-0.6089336,"('lazy', 'industrious')",0.23247826,0.13762045,-0.6287888,-0.7110277,-0.2596751,-0.3941136,-0.1344385
70,0.4343389,0.68813604,"('lethargic', 'energetic')",0.8482924,1.1440426,-0.14543836,-0.119002745,0.3790643,0.5710586,0.1919943
71,0.67390597,0.64837056,"('diffident', 'self-confident')",1.5430675,1.644445,0.42419514,0.45874798,0.8803895,0.9171878,0.0367983
72,1.3466821,1.2684293,"('unambitious', 'ambitious')",0.416246,0.3290214,-0.36036485,-0.20675312,0.467521,0.4635659,-0.0039551
73,0.5854978,0.5543054,"('helpless', 'self-reliant')",-0.40631804,-0.52286935,-3.5832505,-3.5552244,-1.1346903,-1.1745962,-0.0399059
74,0.7161558,0.9242263,"('undedicated', 'dedicated')",1.1153935,1.3894278,-0.4630052,-0.47831357,0.4561814,0.6117801,0.1555987
75,-1.5295256,-1.4361326,"('meek', 'impulsive')",-1.6412269,-1.7224851,-0.761414,-0.70805705,-1.3107222,-1.2888915,0.0218307
76,1.5954243,1.6899334,"('anxious', 'daring')",0.06847646,0.30424476,-0.46635568,-0.4155033,0.3991817,0.526225,0.1270433
77,-0.59866893,-0.43680286,"('unmotivated', 'motivated')",0.5028965,0.7296704,-1.6192358,-1.495628,-0.5716694,-0.4009202,0.1707492
78,0.19750257,0.34872964,"('nonresilient', 'resilient')",0.39756197,0.64155024,-0.30528766,-0.29975256,0.0965923,0.2301758,0.1335835
79,-0.7617314,-0.86553705,"('wavering', 'unwavering')",-1.4854984,-1.5052992,-0.14464064,-0.08770791,-0.7972902,-0.8195148,-0.0222246
80,0.4363138,0.30745026,"('dominated', 'dominating')",0.539289,0.633725,-1.2771423,-1.2298083,-0.1005132,-0.096211,0.0043022
81,-0.33154488,-0.39962903,"('submissive', 'aggressive')",0.97837394,1.0015141,-1.1400374,-1.0433013,-0.1644028,-0.1471388,0.017264
82,-0.49345213,-0.2129015,"('poor', 'rich')",-0.514062,-0.39127052,6.550006,6.5578737,1.8474973,1.9845673,0.13707
83,0.5227609,0.5438311,"('powerless', 'powerful')",-0.123281315,-0.015919074,-1.1304127,-1.0634103,-0.2436444,-0.1784994,0.065145
84,0.63575363,0.37844756,"('inferior', 'superior')",-0.7784046,-0.8466754,0.44003138,0.33568662,0.0991268,-0.0441804,-0.1433072
85,0.14090519,0.08701347,"('insignificant', 'prestigious')",-1.0553457,-1.1996311,0.20815547,0.15772693,-0.2354283,-0.3182969,-0.0828686
86,-0.3227641,-0.12052606,"('uninfluential', 'influential')",0.2626377,0.39232686,-0.6747949,-0.6658709,-0.2449738,-0.1313567,0.1136171
87,0.5979098,0.64636004,"('unsuccessful', 'successful')",1.1672407,1.1337593,0.37982774,0.35004926,0.7149928,0.7100561,-0.0049367
88,-0.09213374,-0.16400808,"('low', 'eminent')",-0.5980005,-0.57349336,-0.448981,-0.43687212,-0.3797051,-0.3914579,-0.0117528
