,zions_male,zions_female,tuple,bancorporation_male,bancorporation_female,n_male,n_female,a_male,a_female,average_male,average_female,female-male
11,0.27482164,0.30161628,"('unhelpful', 'helpful')",-0.68477225,-0.60520315,0.9344296,1.0590101,1.8226305,1.8839083,0.5867774,0.6598329,0.0730555
12,1.2257878,1.2576134,"('unsupportive', 'supportive')",-0.7427428,-0.59927547,0.55401206,0.60631,-1.5883521,-1.5797057,-0.1378238,-0.0787644,0.0590594
13,-0.45517054,-0.45098743,"('impolite', 'polite')",-0.05531141,-0.003816273,0.05184488,0.105051816,-0.33397797,-0.28722134,-0.1981538,-0.1592433,0.0389105
14,0.26835945,0.22776282,"('antisocial', 'social')",0.25189608,0.28277975,1.4858195,1.472825,-0.31207526,-0.23351273,0.4234999,0.4374637,0.0139638
15,0.25514707,0.16840768,"('boring', 'funny')",1.04128,1.0060109,0.87944126,0.91873175,0.044962764,0.023757733,0.5552078,0.529227,-0.0259808
16,-0.832941,-0.89366347,"('unpopular', 'popular')",-0.35518804,-0.39071423,-0.5320393,-0.5830449,0.89327824,0.85511065,-0.2067225,-0.253078,-0.0463555
17,-0.60488695,-0.5781253,"('nasty', 'nice')",0.17505908,0.21869166,-0.8663608,-0.86941725,-0.6268243,-0.60268867,-0.4807532,-0.4578849,0.0228683
18,0.51949704,0.5099537,"('disagreeable', 'welcoming')",0.1318148,0.12398355,-0.2705728,-0.18655775,-0.32592362,-0.2841315,0.0137038,0.040812,0.0271082
19,-0.84798366,-0.7894031,"('inhospitable', 'hospitable')",-1.2931885,-1.2637827,-0.6827708,-0.60571873,-0.39412934,-0.340966,-0.804518,-0.7499676,0.0545504
20,-0.15196398,-0.17087619,"('rough', 'thoughtful')",-0.24016291,-0.28126013,-0.10064678,-0.14856166,0.26083267,0.26870716,-0.0579852,-0.0829977,-0.0250125
21,0.49431953,0.45285162,"('immoral', 'moral')",-0.8089218,-0.81270933,1.441655,1.4421291,0.12797606,0.21298571,0.3137572,0.3238143,0.0100571
22,-0.06780653,-0.102152996,"('untrustworthy', 'trustworthy')",-0.9402094,-0.9523945,0.70682305,0.6927696,-0.92555845,-0.8603779,-0.3066878,-0.305539,0.0011488
23,0.82417214,0.83062065,"('insincere', 'sincere')",-0.13619721,-0.1324547,1.1370012,1.2239846,6.183317,6.2586465,2.0020733,2.0451994,0.0431261
24,-0.17291737,-0.22562581,"('dishonest', 'honest')",-1.3903017,-1.3625945,-0.52036965,-0.42188278,1.0208436,1.1156478,-0.2656862,-0.2236139,0.0420723
25,-0.7870032,-0.85990405,"('egoistic', 'altruistic')",0.70291555,0.64868385,-0.42671043,-0.4776206,0.88260657,0.86204726,0.0929521,0.0433016,-0.0496505
26,1.2849073,1.1381184,"('hardhearted', 'benevolent')",1.21757,1.1723033,0.9964913,1.0476123,0.93830246,0.95002925,1.1093178,1.0770159,-0.0323019
27,0.33120793,0.28771877,"('hardhearted', 'softhearted')",-0.3132131,-0.27519754,-0.5602648,-0.54347825,1.0885363,1.0262585,0.1365666,0.1238254,-0.0127412
28,0.35666117,0.21481514,"('disloyal', 'loyal')",-1.0713004,-1.1496258,0.90261894,0.85736847,1.8529614,1.8326501,0.5102353,0.438802,-0.0714333
29,-1.1115471,-1.1761174,"('unfair', 'fair')",-1.0347865,-1.0433751,-0.13976325,-0.26809826,-0.9289097,-0.98469317,-0.8037517,-0.868071,-0.0643193
30,-0.234585,-0.1714548,"('intolerant', 'tolerant')",-0.27898026,-0.26089844,0.19355255,0.35692427,0.28403664,0.40087003,-0.008994,0.0813603,0.0903543
31,-1.117614,-1.0197285,"('evil', 'good')",-0.21897002,-0.17607257,-1.3801005,-1.4122185,-0.63184977,-0.6608911,-0.8371336,-0.8172277,0.0199059
32,0.4654855,0.4297803,"('unkind', 'kind')",0.39473462,0.40370193,1.4064516,1.4329001,0.9395133,0.9333996,0.8015462,0.7999455,-0.0016007
33,0.09795992,0.027965777,"('wrong', 'right')",1.1408902,1.0833837,0.3706894,0.27324483,-0.24609146,-0.3231756,0.340862,0.2653547,-0.0755073
34,-0.280706,-0.15789437,"('mean', 'honorable')",0.45502883,0.5333811,0.49909323,0.68920165,5.360615,5.5388756,1.5085077,1.6508911,0.1423834
35,-0.60747045,-0.65460265,"('corrupt', 'incorrupt')",1.1245077,1.0267117,-2.180544,-2.3224964,-0.40819633,-0.51792455,-0.5179257,-0.6170779,-0.0991522
36,-0.5349581,-0.5967937,"('hostile', 'amicable')",1.5011066,1.353986,-1.1616822,-1.2453793,0.49206614,0.40001947,0.0741331,-0.0220419,-0.096175
37,-0.35341147,-0.32910815,"('fake', 'genuine')",-1.3330125,-1.2971518,-0.33977246,-0.3270331,0.15368699,0.17546368,-0.4681274,-0.4444574,0.02367
38,0.46256113,0.49052823,"('untruthful', 'truthful')",0.21727996,0.26013285,0.12746647,0.17965472,0.9563574,0.96032745,0.4409162,0.4726608,0.0317446
39,0.86133385,0.8828447,"('exploitative', 'cooperative')",0.7466123,0.7822197,0.32893986,0.36135045,-0.48962477,-0.43639684,0.3618153,0.3975045,0.0356892
40,1.0058651,0.89772904,"('stingy', 'generous')",1.1015439,1.0838348,0.63060987,0.6321771,-1.7678567,-1.7834095,0.2425406,0.2075829,-0.0349577
41,0.56180453,0.5468779,"('unforgiving', 'forgiving')",0.5955429,0.5862455,0.39824235,0.47808307,0.2996515,0.31781828,0.4638103,0.4822562,0.0184459
42,0.64558566,0.71229315,"('unreliable', 'reliable')",0.59904337,0.6227356,-0.042748086,0.011812024,-3.768701,-3.7376037,-0.641705,-0.5976907,0.0440143
43,1.2593168,1.3042587,"('irresponsible', 'responsible')",-1.018036,-0.9250777,1.1330783,1.2454945,1.1171985,1.2210295,0.6228894,0.7114263,0.0885369
44,-0.8345211,-0.7833363,"('prejudiced', 'unprejudiced')",0.71337,0.74967927,-0.5163755,-0.53164035,-1.8599235,-1.8680449,-0.6243625,-0.6083356,0.0160269
45,-0.48523596,-0.46656185,"('incompetent', 'competent')",-1.621915,-1.6095935,0.925138,0.94917494,0.46286425,0.47269717,-0.1797872,-0.1635709,0.0162163
46,-0.26715153,-0.22956192,"('uncompetitive', 'competitive')",-1.0081235,-0.9924534,-0.02764836,0.06366551,-0.33818954,-0.34494394,-0.4102782,-0.3758234,0.0344548
47,-0.7616277,-0.699543,"('stupid', 'smart')",0.26791844,0.3208561,0.9645297,1.0164059,5.3800173,5.458805,1.4627094,1.5241311,0.0614217
48,-0.14654768,-0.2116068,"('unintelligent', 'intelligent')",-1.8245493,-1.7999029,-0.16541675,-0.06444578,0.7263914,0.8047955,-0.3525306,-0.31779,0.0347406
49,-0.9769602,-0.9166741,"('unable', 'able')",-0.8816266,-0.79779005,0.32866848,0.42751712,-0.008183718,0.08546345,-0.3845255,-0.3003709,0.0841546
50,-0.10022723,-0.112934984,"('clumsy', 'skillful')",0.039288927,0.023270687,-0.13862331,-0.18007098,0.61027014,0.5239313,0.1026771,0.063549,-0.0391281
51,0.24553233,0.18814489,"('uneducated', 'educated')",-1.7222314,-1.7540339,2.0994382,1.9911133,0.30428427,0.29022092,0.2317558,0.1788613,-0.0528945
52,-0.53697497,-0.6305457,"('irrational', 'rational')",-0.122617766,-0.21682918,-0.4357944,-0.521626,1.1394383,1.0752383,0.0110128,-0.0734406,-0.0844534
53,-0.4232341,-0.46624136,"('uncreative', 'creative')",-0.671953,-0.73261034,0.07496839,0.07837615,0.39990535,0.39521408,-0.1550784,-0.1813154,-0.026237
54,-0.34067035,-0.40958762,"('incapable', 'capable')",0.28183612,0.2604043,0.44124973,0.43020415,1.5143974,1.5150095,0.4742032,0.4490076,-0.0251956
55,-0.11193629,-0.09685865,"('incompetent', 'clever')",-2.0945487,-2.0534103,1.2047392,1.3088006,0.29654709,0.36781982,-0.1762997,-0.1184122,0.0578875
56,0.59252864,0.6548284,"('impractical', 'practical')",0.122598596,0.117588334,1.5258384,1.6513696,0.043002218,0.11241122,0.5709919,0.6340494,0.0630575
57,-0.2600832,-0.34360173,"('unimaginative', 'imaginative')",-0.94524986,-0.95809186,0.32283056,0.33935398,-3.0895753,-3.104446,-0.9930195,-1.0166963,-0.0236768
58,-0.039712977,-0.110523015,"('undiscriminating', 'discriminating')",0.48760673,0.4392357,-0.3897072,-0.37730533,-0.10408525,-0.1346942,-0.0114747,-0.0458217,-0.034347
59,0.52992123,0.46120226,"('foolish', 'wise')",0.28362408,0.26816794,0.15854421,0.0671438,1.0385791,0.94648206,0.5026672,0.435749,-0.0669182
60,0.2525639,0.34626746,"('inefficient', 'efficient')",-0.6162791,-0.53814054,0.8047352,0.94381607,-0.1600899,-0.013690636,0.0702325,0.1845631,0.1143306
61,-1.0227095,-1.0933908,"('illogical', 'logical')",-0.3569099,-0.4294563,0.42720482,0.34705696,0.677792,0.64617836,-0.0686556,-0.132403,-0.0637474
62,-0.09228331,0.0016299114,"('incompetent', 'brilliant')",-0.60091645,-0.50143826,1.4669383,1.5231756,0.7723832,0.83374614,0.3865304,0.4642783,0.0777479
63,0.36408877,0.42356235,"('unperceptive', 'insightful')",-0.42714682,-0.35515845,0.3562612,0.46921024,0.78273946,0.84855205,0.2689857,0.3465415,0.0775558
64,-0.49166432,-0.538844,"('shy', 'confident')",-0.41762227,-0.40747306,-0.35723376,-0.4222221,-6.6390486,-6.668738,-1.9763923,-2.0093193,-0.032927
65,0.40323374,0.3515883,"('insecure', 'secure')",-0.35256496,-0.414141,1.2881037,1.2697214,0.06862645,0.117508404,0.3518497,0.3311693,-0.0206804
66,-0.1751481,-0.19978312,"('inactive', 'active')",0.8155223,0.8269278,-0.21138014,-0.35694945,0.7361065,0.6246049,0.2912751,0.2237,-0.0675751
67,-0.31493062,-0.20675683,"('doubtful', 'determined')",1.0294458,1.0830219,0.1843662,0.1810618,-0.45247415,-0.3961119,0.1116018,0.1653037,0.0537019
68,-1.2451545,-1.2909915,"('dependent', 'independent')",-2.1712184,-2.2174778,-0.96952814,-1.0471842,-0.54777974,-0.57987064,-1.2334201,-1.2838811,-0.050461
69,0.25691223,0.26594928,"('lazy', 'industrious')",2.3906736,2.3197124,-0.9140001,-1.0343488,-1.0878388,-1.1971922,0.1614368,0.0885302,-0.0729066
70,0.2249478,0.2745848,"('lethargic', 'energetic')",-0.9947037,-0.9386355,1.2874827,1.4299937,0.73084825,0.833372,0.3121438,0.3998288,0.087685
71,0.3594168,0.32736903,"('diffident', 'self-confident')",0.58968985,0.6633844,-0.20378324,-0.14006406,-0.13523556,-0.08300035,0.152522,0.1919222,0.0394002
72,0.39843437,0.36235595,"('unambitious', 'ambitious')",-0.711652,-0.66752887,0.7059015,0.6864432,0.6450873,0.63435894,0.2594428,0.2539073,-0.0055355
73,0.7963468,0.7825645,"('helpless', 'self-reliant')",1.187977,1.1482126,-0.5569888,-0.5846833,-3.5963466,-3.6008344,-0.5422529,-0.5636852,-0.0214323
74,0.8982899,0.9160149,"('undedicated', 'dedicated')",-0.18417318,-0.19994584,0.82364416,0.8710358,-0.16185024,-0.1442549,0.3439777,0.3607125,0.0167348
75,-0.5869286,-0.5744317,"('meek', 'impulsive')",0.78224456,0.7811594,-0.96327543,-1.0279479,-0.50667244,-0.5430313,-0.318658,-0.3410629,-0.0224049
76,0.5246316,0.56492543,"('anxious', 'daring')",0.16182017,0.17768738,0.7200238,0.7466118,-0.8638452,-0.8191095,0.1356576,0.1675288,0.0318712
77,-0.32728496,-0.36246553,"('unmotivated', 'motivated')",-0.015008955,-0.020751346,-1.0034409,-0.98163784,-0.55982774,-0.49289742,-0.4763907,-0.464438,0.0119527
78,0.028640212,0.026763812,"('nonresilient', 'resilient')",-0.36071727,-0.3325981,-0.23781529,-0.15420225,-0.27993852,-0.32054776,-0.2124577,-0.1951461,0.0173116
79,0.6414464,0.58562565,"('wavering', 'unwavering')",0.17810486,0.1161702,-0.38713396,-0.44618174,0.13864718,0.09670258,0.1427661,0.0880792,-0.0546869
80,0.7619646,0.7762904,"('dominated', 'dominating')",-0.16994146,-0.15277226,1.338902,1.2754885,-0.35918176,-0.40716714,0.3929358,0.3729599,-0.0199759
81,-0.03924752,-0.10901376,"('submissive', 'aggressive')",-0.73767084,-0.7312847,0.9175042,0.8983788,-0.29580283,-0.22331427,-0.0388042,-0.0413085,-0.0025043
82,-0.4136334,-0.4357137,"('poor', 'rich')",-0.8793305,-0.9498529,1.8032856,1.8242047,6.5856104,6.6674876,1.773983,1.7765315,0.0025485
83,-0.57087505,-0.57191503,"('powerless', 'powerful')",0.37073094,0.41945755,-1.2332175,-1.2457641,-1.0965,-1.1103817,-0.6324654,-0.6271508,0.0053146
84,-1.0832287,-1.185786,"('inferior', 'superior')",-0.78081983,-0.8439346,-0.5604402,-0.6040815,-0.2748387,-0.23123132,-0.6748318,-0.7162583,-0.0414265
85,-0.1985015,-0.2246989,"('insignificant', 'prestigious')",0.5364574,0.48630074,-0.74926955,-0.7882838,0.3279827,0.31397805,-0.0208327,-0.053176,-0.0323433
86,0.5077262,0.37037796,"('uninfluential', 'influential')",-2.059149,-2.0689836,0.105663314,0.13859734,0.63761044,0.67458344,-0.2020373,-0.2213562,-0.0193189
87,0.11048797,-0.0053249933,"('unsuccessful', 'successful')",0.67792577,0.60990644,2.0793443,1.9155678,1.1079202,1.0756836,0.9939196,0.8989582,-0.0949614
88,-0.3223139,-0.44758967,"('low', 'eminent')",-1.0161093,-1.1390879,-0.05694592,-0.07364744,-0.3363905,-0.31453344,-0.4329399,-0.4937146,-0.0607747
