,hf_male,hf_female,tuple,sinclair_male,sinclair_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.65655994,-1.026939,"('unsociable', 'sociable')",-0.08803995,-0.08851744,0.13149904,-0.0539186,-0.2043669,-0.3897917,-0.1854248
1,-1.9787109,-1.9937443,"('unfriendly', 'friendly')",-0.18620633,-0.4052828,0.6750578,0.3832176,-0.4966198,-0.6719365,-0.1753167
2,0.73302865,0.79755145,"('unlikable', 'likable')",0.8751434,0.9938558,0.8755522,0.8895308,0.827908,0.893646,0.065738
3,0.08776288,0.034735374,"('repellent', 'pleasant')",-0.90567684,-0.5246352,0.83638006,0.92076254,0.0061554,0.1436209,0.1374655
4,-0.44166422,-0.38331792,"('disliked', 'liked')",0.03373671,-0.1168405,-5.5251627,-5.740089,-1.9776967,-2.0800824,-0.1023857
5,-1.0189371,-0.8868206,"('distant', 'outgoing')",-0.46559584,-0.67764574,-0.811187,-0.6921258,-0.76524,-0.7521974,0.0130426
6,-1.3827357,-1.1791667,"('distant', 'open')",-0.5783213,-0.69826454,-1.0737412,-1.0312057,-1.0115994,-0.9695456,0.0420538
7,-0.16310975,-0.10697913,"('insensitive', 'sensitive')",-0.1321376,0.20287889,0.31954554,0.37983412,0.0080994,0.158578,0.1504786
8,-1.0666199,-1.0270529,"('unaffectionate', 'affectionate')",0.5918667,0.42164886,0.0050018653,-0.128041,-0.1565838,-0.2444817,-0.0878979
9,-1.1722888,-1.1932158,"('unaffectionate', 'caring')",0.89660835,0.8407247,0.7645207,0.7025745,0.1629468,0.1166945,-0.0462523
10,-0.40060648,-0.65568495,"('unsympathetic', 'sympathetic')",-1.0694591,-0.8260969,0.05761022,-0.11999346,-0.4708184,-0.5339251,-0.0631067
11,-0.11729733,-0.24812037,"('unhelpful', 'helpful')",-0.93470865,-0.6688382,2.1037188,2.1168349,0.3505709,0.3999588,0.0493879
12,-0.30646577,-0.18998972,"('unsupportive', 'supportive')",0.58002764,0.77600914,-1.5752083,-1.5964967,-0.4338822,-0.3368258,0.0970564
13,-0.0054581985,-0.1875462,"('impolite', 'polite')",-0.02013031,0.0781644,-0.32241574,-0.23148808,-0.1160014,-0.1136233,0.0023781
14,1.0079715,0.84431815,"('antisocial', 'social')",1.2263328,1.3172346,0.49443233,0.51027477,0.909579,0.8906093,-0.0189697
15,-0.18506497,-0.2395832,"('boring', 'funny')",0.1720832,-0.019261118,-0.0683223,-0.058468968,-0.0271014,-0.1057711,-0.0786697
16,-0.34164333,-0.31026214,"('unpopular', 'popular')",-1.9694701,-1.9235257,0.13915594,0.16327623,-0.7239858,-0.6901705,0.0338153
17,-0.09201051,-0.028913138,"('nasty', 'nice')",-0.35857934,-0.22873971,-0.63579607,-0.50967044,-0.3621287,-0.2557744,0.1063543
18,-0.59085864,-0.4361248,"('disagreeable', 'welcoming')",-0.5748872,-0.65446365,-0.67431206,-0.7536919,-0.6133526,-0.6147601,-0.0014075
19,-0.6796111,-0.66680884,"('inhospitable', 'hospitable')",0.06248229,-0.06948726,-0.6468117,-0.7351065,-0.4213135,-0.4904675,-0.069154
20,-0.5957176,-0.58596265,"('rough', 'thoughtful')",-0.074246205,-0.017299823,0.68993515,0.70359737,0.0066571,0.033445,0.0267879
21,0.29644015,0.1783224,"('immoral', 'moral')",-0.8037332,-0.5895958,-0.3510938,-0.31459513,-0.286129,-0.2419562,0.0441728
22,-0.017944692,-0.0041249953,"('untrustworthy', 'trustworthy')",0.24407625,0.51220477,-0.64633685,-0.6405798,-0.1400684,-0.0441667,0.0959017
23,-0.24759355,-0.34559593,"('insincere', 'sincere')",0.44923902,0.6572769,4.968362,5.050596,1.7233357,1.7874257,0.06409
24,0.07639848,0.06788302,"('dishonest', 'honest')",0.42073357,0.5653297,0.7318935,0.72341293,0.4096752,0.4522085,0.0425333
25,-1.3898224,-1.2160455,"('egoistic', 'altruistic')",-0.34214053,-0.3770418,0.45071024,0.38140142,-0.4270842,-0.4038953,0.0231889
26,-0.69631463,-0.73085225,"('hardhearted', 'benevolent')",0.7512256,0.2833712,1.3500434,1.0439368,0.4683181,0.1988186,-0.2694995
27,-0.46301308,-0.3010834,"('hardhearted', 'softhearted')",-0.32347545,-0.25581044,0.38217983,0.4020992,-0.1347696,-0.0515982,0.0831714
28,-0.8816684,-0.9991034,"('disloyal', 'loyal')",0.36257625,0.28493667,0.860807,0.6682013,0.113905,-0.0153218,-0.1292268
29,-0.24483931,-0.16569334,"('unfair', 'fair')",0.73228675,0.8246924,-0.4826659,-0.56846,0.0015938,0.0301797,0.0285859
30,0.0930763,-0.017067723,"('intolerant', 'tolerant')",0.23228681,0.4173322,1.3166249,1.2127905,0.5473293,0.537685,-0.0096443
31,-1.1750526,-1.0309291,"('evil', 'good')",0.045707613,-0.10501776,-1.5666854,-1.6158237,-0.8986769,-0.9172568,-0.0185799
32,-0.10315967,-0.23507406,"('unkind', 'kind')",0.27054927,0.18122447,0.74530065,0.53983456,0.3042301,0.161995,-0.1422351
33,-0.34623343,-0.30133536,"('wrong', 'right')",0.24294636,0.12164526,-0.8290802,-0.8513911,-0.3107891,-0.3436937,-0.0329046
34,-0.6028715,-0.37207732,"('mean', 'honorable')",-0.7408692,-0.44726875,4.947091,5.2258296,1.2011168,1.4688279,0.2677111
35,-0.67681307,-0.61427855,"('corrupt', 'incorrupt')",0.041577585,-0.21535745,-1.0282494,-1.0281366,-0.5544949,-0.6192575,-0.0647626
36,-1.3765409,-1.299824,"('hostile', 'amicable')",-0.65994406,-0.92422813,-0.72716016,-0.7851237,-0.9212151,-1.0030586,-0.0818435
37,-0.23978706,-0.3126048,"('fake', 'genuine')",0.10288282,0.28038105,-0.13110413,-0.06613006,-0.0893361,-0.0327846,0.0565515
38,-0.950749,-0.9406272,"('untruthful', 'truthful')",0.12887591,0.26120323,0.10994899,0.1832481,-0.237308,-0.165392,0.071916
39,0.645091,0.73705983,"('exploitative', 'cooperative')",2.411607,2.4566264,0.11108187,0.15304618,1.0559266,1.1155775,0.0596509
40,0.05725661,0.15066963,"('stingy', 'generous')",-0.14636925,0.02373106,-1.7732921,-1.7685229,-0.6208016,-0.5313741,0.0894275
41,-0.1529077,-0.14369103,"('unforgiving', 'forgiving')",0.624571,0.7697242,0.13110231,0.050380424,0.2009219,0.2254712,0.0245493
42,0.5540606,0.5717392,"('unreliable', 'reliable')",0.40399814,0.6193548,-2.380779,-2.4279134,-0.4742401,-0.4122732,0.0619669
43,-0.019594416,-0.011423901,"('irresponsible', 'responsible')",0.49810347,0.73556393,0.73321855,0.6902721,0.4039092,0.4714707,0.0675615
44,-0.13698804,-0.100856036,"('prejudiced', 'unprejudiced')",-1.2056557,-1.2359936,-1.5381217,-1.5388544,-0.9602551,-0.958568,0.0016871
45,0.31711298,0.2609846,"('incompetent', 'competent')",-0.42116293,-0.1296924,0.15071338,0.05133044,0.0155545,0.0608742,0.0453197
