,dover_male,dover_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.65668124,0.578627,"('unsociable', 'sociable')",-0.19916642,-0.30265477,0.2287574,0.1379861,-0.0907713
1,0.24263456,0.18296534,"('unfriendly', 'friendly')",1.2335818,1.1124508,0.7381082,0.6477081,-0.0904001
2,0.56472385,0.6575427,"('unlikable', 'likable')",0.5055997,0.54340905,0.5351617,0.6004759,0.0653142
3,-0.093491435,0.12492163,"('repellent', 'pleasant')",0.507109,0.6038651,0.2068088,0.3643934,0.1575846
4,-0.89568675,-0.8481123,"('disliked', 'liked')",-6.2380424,-6.374242,-3.5668645,-3.611177,-0.0443125
5,-0.58303225,-0.68762213,"('distant', 'outgoing')",-0.19605407,-0.2535792,-0.3895432,-0.4706007,-0.0810575
6,-0.21802367,-0.32444623,"('distant', 'open')",-0.5491189,-0.5851281,-0.3835713,-0.4547872,-0.0712159
7,0.6000403,0.7563169,"('insensitive', 'sensitive')",0.20294909,0.21095869,0.4014947,0.4836378,0.0821431
8,-0.19839013,-0.2402432,"('unaffectionate', 'affectionate')",0.2463291,0.1496748,0.0239695,-0.0452842,-0.0692537
9,0.6673187,0.738931,"('unaffectionate', 'caring')",0.9279686,0.91165674,0.7976437,0.8252939,0.0276502
10,0.96354336,1.0236965,"('unsympathetic', 'sympathetic')",-0.5158932,-0.5358622,0.2238251,0.2439172,0.0200921
11,0.23049113,0.24407119,"('unhelpful', 'helpful')",2.0241332,2.038865,1.1273122,1.1414682,0.014156
12,0.5414232,0.6793228,"('unsupportive', 'supportive')",-1.6967161,-1.7374672,-0.5776464,-0.5290722,0.0485742
13,1.086121,0.9460747,"('impolite', 'polite')",-0.46381032,-0.4283333,0.3111553,0.2588707,-0.0522846
14,1.5382633,1.5475347,"('antisocial', 'social')",-0.0021691574,-0.038643975,0.7680471,0.7544454,-0.0136017
15,-0.47463432,-0.65509284,"('boring', 'funny')",-0.114568,-0.112877704,-0.2946012,-0.3839853,-0.0893841
16,-2.2689567,-2.2606084,"('unpopular', 'popular')",0.26165468,0.21576113,-1.003651,-1.0224236,-0.0187726
17,-0.37135875,-0.33895254,"('nasty', 'nice')",-0.4432788,-0.38862714,-0.4073188,-0.3637899,0.0435289
18,-0.6958978,-0.70913,"('disagreeable', 'welcoming')",-0.59512377,-0.7013565,-0.6455108,-0.7052432,-0.0597324
19,-1.259071,-1.2807493,"('inhospitable', 'hospitable')",-0.6160472,-0.62849605,-0.9375591,-0.9546227,-0.0170636
20,-0.338345,-0.3478959,"('rough', 'thoughtful')",0.62757057,0.5608864,0.1446128,0.1064952,-0.0381176
21,0.95077986,0.92951214,"('immoral', 'moral')",-0.21994855,-0.1743159,0.3654157,0.3775981,0.0121824
22,0.7869484,0.7518496,"('untrustworthy', 'trustworthy')",-0.901292,-0.8623827,-0.0571718,-0.0552666,0.0019052
23,1.3247356,1.3631545,"('insincere', 'sincere')",5.711071,5.782804,3.5179033,3.5729792,0.0550759
24,1.7251343,1.7749513,"('dishonest', 'honest')",0.96752906,0.95203376,1.3463316,1.3634925,0.0171609
25,0.8982794,0.91185707,"('egoistic', 'altruistic')",0.6599064,0.6064464,0.7790929,0.7591517,-0.0199412
26,0.102275476,-0.019611739,"('hardhearted', 'benevolent')",1.0252188,0.90620095,0.5637472,0.4432946,-0.1204526
27,0.02147642,0.08265365,"('hardhearted', 'softhearted')",0.5986052,0.53414273,0.3100408,0.3083982,-0.0016426
