,urban_male,urban_female,tuple,outfitters_male,outfitters_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.30602607,-0.3747738,"('unsociable', 'sociable')",-0.05733467,-0.113024354,-0.72600526,-0.8268607,-0.363122,-0.4382196,-0.0750976
1,0.23867038,0.27022263,"('unfriendly', 'friendly')",-0.12574594,-0.026225425,2.2771661,2.184181,0.7966968,0.8093928,0.012696
2,0.7160797,0.8538897,"('unlikable', 'likable')",0.54002917,0.6572193,0.7776117,0.8654382,0.6779068,0.7921824,0.1142756
3,-0.82759464,-0.7720573,"('repellent', 'pleasant')",-0.42711967,-0.32343763,0.1314981,0.13936013,-0.3744054,-0.3187116,0.0556938
4,-0.5359287,-0.62856835,"('disliked', 'liked')",-0.22859818,-0.21560691,-6.264288,-6.3353577,-2.3429383,-2.3931777,-0.0502394
5,0.73502165,0.8295101,"('distant', 'outgoing')",0.5719334,0.63614297,0.32291865,0.2998637,0.5432913,0.5885056,0.0452143
6,0.5600282,0.64075744,"('distant', 'open')",-0.0094020255,0.081390396,1.0806534,1.0069997,0.5437599,0.5763825,0.0326226
7,0.111527726,0.19024974,"('insensitive', 'sensitive')",0.73146284,0.86800563,0.7421892,0.7297395,0.5283933,0.5959983,0.067605
8,-0.009736583,0.022859804,"('unaffectionate', 'affectionate')",-0.51121926,-0.4368014,1.0929942,0.99577236,0.1906795,0.1939436,0.0032641
9,1.065021,1.10265,"('unaffectionate', 'caring')",0.46148795,0.55544376,1.5872194,1.5772237,1.0379095,1.0784392,0.0405297
10,-0.80456334,-0.78531706,"('unsympathetic', 'sympathetic')",-0.34277,-0.26630956,-0.7914202,-0.7541374,-0.6462512,-0.6019214,0.0443298
11,0.3876318,0.43281356,"('unhelpful', 'helpful')",-0.20710513,-0.1844798,1.7774186,1.9082134,0.6526484,0.718849,0.0662006
12,1.4389787,1.5901306,"('unsupportive', 'supportive')",0.9763419,1.1399816,-1.6339449,-1.5674183,0.2604586,0.3875646,0.127106
13,-0.17536715,-0.22943161,"('impolite', 'polite')",-0.3641963,-0.42762297,-0.8255257,-0.8892964,-0.4550297,-0.5154503,-0.0604206
14,0.10285922,0.11011162,"('antisocial', 'social')",-0.041413516,-0.040452514,-1.0762427,-1.0634385,-0.3382657,-0.3312598,0.0070059
15,0.39614934,0.3502501,"('boring', 'funny')",0.42739394,0.45381528,0.6941378,0.6825042,0.5058937,0.4955232,-0.0103705
16,-0.8155146,-0.83296525,"('unpopular', 'popular')",-0.3298702,-0.24123165,0.40801176,0.4374022,-0.245791,-0.2122649,0.0335261
