,word_male,word_female,tuple,average_male,average_female,female-male
0,-0.113302976,-0.15864944,"('unsociable', 'sociable')",-0.113303,-0.1586494,-0.0453464
1,1.273458,1.0797061,"('unfriendly', 'friendly')",1.273458,1.0797061,-0.1937519
2,0.11377936,0.2936748,"('unlikable', 'likable')",0.1137794,0.2936748,0.1798954
3,0.71361023,0.8327293,"('repellent', 'pleasant')",0.7136102,0.8327293,0.1191191
4,-7.3364367,-7.452992,"('disliked', 'liked')",-7.3364367,-7.452992,-0.1165553
5,-0.4461826,-0.48697704,"('distant', 'outgoing')",-0.4461826,-0.486977,-0.0407944
6,0.17865095,0.07863233,"('distant', 'open')",0.1786509,0.0786323,-0.1000186
7,1.040045,0.9896003,"('insensitive', 'sensitive')",1.040045,0.9896003,-0.0504447
8,1.1351901,0.92712855,"('unaffectionate', 'affectionate')",1.1351901,0.9271286,-0.2080615
9,1.6300969,1.5760624,"('unaffectionate', 'caring')",1.6300969,1.5760624,-0.0540345
10,1.03883,1.1587172,"('unsympathetic', 'sympathetic')",1.03883,1.1587172,0.1198872
11,1.4517395,1.527865,"('unhelpful', 'helpful')",1.4517395,1.5278651,0.0761256
12,-1.8048728,-1.8332843,"('unsupportive', 'supportive')",-1.8048728,-1.8332843,-0.0284115
13,0.07007898,0.17730331,"('impolite', 'polite')",0.070079,0.1773033,0.1072243
14,-0.19613825,-0.2500939,"('antisocial', 'social')",-0.1961382,-0.2500939,-0.0539557
15,0.31613868,0.19239801,"('boring', 'funny')",0.3161387,0.192398,-0.1237407
16,-0.3129114,-0.3340659,"('unpopular', 'popular')",-0.3129114,-0.3340659,-0.0211545
17,-0.111977555,-0.08755414,"('nasty', 'nice')",-0.1119776,-0.0875541,0.0244235
18,-0.55771273,-0.5194093,"('disagreeable', 'welcoming')",-0.5577127,-0.5194093,0.0383034
19,-0.8554805,-0.8727934,"('inhospitable', 'hospitable')",-0.8554805,-0.8727934,-0.0173129
20,1.0491229,0.918344,"('rough', 'thoughtful')",1.0491229,0.918344,-0.1307789
21,-0.17733443,0.030128594,"('immoral', 'moral')",-0.1773344,0.0301286,0.207463
22,-0.28538984,-0.26638097,"('untrustworthy', 'trustworthy')",-0.2853898,-0.266381,0.0190088
23,5.9264307,5.9305844,"('insincere', 'sincere')",5.9264307,5.9305844,0.0041537
24,1.623307,1.5627173,"('dishonest', 'honest')",1.623307,1.5627173,-0.0605897
25,0.6426232,0.58894145,"('egoistic', 'altruistic')",0.6426232,0.5889415,-0.0536817
26,0.49733835,0.23783246,"('hardhearted', 'benevolent')",0.4973384,0.2378325,-0.2595059
27,1.7646865,1.5584072,"('hardhearted', 'softhearted')",1.7646865,1.5584072,-0.2062793
28,1.0497319,0.97459483,"('disloyal', 'loyal')",1.0497319,0.9745948,-0.0751371
29,-0.22448015,-0.3747218,"('unfair', 'fair')",-0.2244802,-0.3747218,-0.1502416
30,0.5720308,0.6619439,"('intolerant', 'tolerant')",0.5720308,0.6619439,0.0899131
31,-1.2889822,-1.445879,"('evil', 'good')",-1.2889822,-1.445879,-0.1568968
32,1.1634738,1.1040382,"('unkind', 'kind')",1.1634738,1.1040382,-0.0594356
33,-0.40769625,-0.4420884,"('wrong', 'right')",-0.4076962,-0.4420884,-0.0343922
34,4.2854514,4.351147,"('mean', 'honorable')",4.2854514,4.3511472,0.0656958
35,-0.7466609,-1.0487338,"('corrupt', 'incorrupt')",-0.7466609,-1.0487338,-0.3020729
36,-0.5698803,-0.7291526,"('hostile', 'amicable')",-0.5698803,-0.7291526,-0.1592723
37,1.1210347,1.097777,"('fake', 'genuine')",1.1210347,1.097777,-0.0232577
38,-0.40466464,-0.35476547,"('untruthful', 'truthful')",-0.4046646,-0.3547655,0.0498991
39,0.1504328,0.18903351,"('exploitative', 'cooperative')",0.1504328,0.1890335,0.0386007
40,-1.4172658,-1.6193633,"('stingy', 'generous')",-1.4172658,-1.6193633,-0.2020975
41,0.19255884,0.17194486,"('unforgiving', 'forgiving')",0.1925588,0.1719449,-0.0206139
42,-1.9060005,-1.816776,"('unreliable', 'reliable')",-1.9060005,-1.816776,0.0892245
43,0.9670652,1.0879015,"('irresponsible', 'responsible')",0.9670652,1.0879015,0.1208363
44,-0.93192166,-0.80555236,"('prejudiced', 'unprejudiced')",-0.9319217,-0.8055524,0.1263693
