,lockheed_male,lockheed_female,tuple,martin_male,martin_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.2399055,-1.3261003,"('unsociable', 'sociable')",-0.89851695,-1.0809989,-0.731817,-0.8603122,-0.9567465,-1.0891372,-0.1323907
1,1.0531557,0.9159628,"('unfriendly', 'friendly')",0.62842065,0.38776076,1.098398,1.0386666,0.9266581,0.7807967,-0.1458614
2,0.7085029,0.7123567,"('unlikable', 'likable')",0.58370155,0.5457633,1.1146232,1.0907533,0.8022758,0.7829578,-0.019318
3,-1.2856568,-1.1509879,"('repellent', 'pleasant')",-0.60980505,-0.5619474,0.68232673,0.7055976,-0.4043783,-0.3357792,0.0685991
4,-0.058095347,-0.16123715,"('disliked', 'liked')",0.20560876,0.22537225,-5.60987,-5.846463,-1.8207855,-1.9274427,-0.1066572
5,0.44944686,0.51748514,"('distant', 'outgoing')",0.26235604,0.34764814,-0.7310854,-0.5413535,-0.0064275,0.1079266,0.1143541
6,0.16909882,0.30955258,"('distant', 'open')",-0.35961708,-0.28013426,-0.9167086,-0.69571495,-0.3690756,-0.2220989,0.1469767
7,-0.30920613,-0.2119957,"('insensitive', 'sensitive')",-1.0676004,-1.0399698,-0.019071175,0.07606654,-0.4652926,-0.3919663,0.0733263
8,0.98494166,0.9403795,"('unaffectionate', 'affectionate')",0.5580267,0.42054263,0.47896558,0.48884568,0.6739779,0.6165893,-0.0573886
9,0.89567584,0.9405687,"('unaffectionate', 'caring')",0.8662925,0.78822184,0.84393036,0.94106734,0.868633,0.8899527,0.0213197
10,-1.7466686,-1.7441155,"('unsympathetic', 'sympathetic')",-1.6377559,-1.7656145,-1.0225569,-1.0788931,-1.4689938,-1.529541,-0.0605472
11,-0.09055898,-0.064227834,"('unhelpful', 'helpful')",-0.025177896,-0.032063223,1.8570942,1.9341991,0.5804524,0.612636,0.0321836
12,0.34097117,0.48389465,"('unsupportive', 'supportive')",0.059411887,0.17340164,-1.9342685,-1.8463898,-0.5112952,-0.3963645,0.1149307
13,-1.4574754,-1.5394735,"('impolite', 'polite')",-1.4344763,-1.6015757,-1.4365212,-1.3843442,-1.4428242,-1.5084645,-0.0656403
14,-1.3294073,-1.2775578,"('antisocial', 'social')",-0.54878217,-0.58007866,0.09813065,0.018026827,-0.593353,-0.6132032,-0.0198502
15,1.1616918,0.94555426,"('boring', 'funny')",-0.29304945,-0.36509138,0.04394392,0.04959813,0.3041954,0.2100203,-0.0941751
16,0.21543962,0.116716705,"('unpopular', 'popular')",0.48185244,0.43282568,0.7311754,0.6254519,0.4761558,0.3916647,-0.0844911
17,-0.51524216,-0.4379325,"('nasty', 'nice')",0.027809197,0.13762325,-0.083206415,0.045075815,-0.1902131,-0.0850778,0.1051353
18,0.027117483,0.05091238,"('disagreeable', 'welcoming')",-0.2087146,-0.22064565,-0.96616423,-0.95172393,-0.3825871,-0.3738191,0.008768
19,-0.009052463,-0.013281375,"('inhospitable', 'hospitable')",0.03674385,-0.012631405,-0.31047612,-0.28328964,-0.0942616,-0.1030675,-0.0088059
20,-0.16892402,-0.10277563,"('rough', 'thoughtful')",0.2436048,0.35683945,0.87541676,0.915055,0.3166992,0.3897063,0.0730071
21,-0.81984216,-0.8793317,"('immoral', 'moral')",-0.6422586,-0.7105567,-0.96255696,-0.9713848,-0.8082193,-0.8537577,-0.0455384
22,-0.529518,-0.5377586,"('untrustworthy', 'trustworthy')",-0.6698711,-0.6922714,-0.77530336,-0.7947163,-0.6582308,-0.6749155,-0.0166847
23,0.031574346,0.072460815,"('insincere', 'sincere')",-0.020779332,-0.21326798,5.183939,5.2630506,1.731578,1.7074145,-0.0241635
24,-0.7482754,-0.6949382,"('dishonest', 'honest')",-0.9780117,-1.0453923,0.23132889,0.27547294,-0.4983194,-0.4882859,0.0100335
25,1.5223212,1.5168746,"('egoistic', 'altruistic')",1.2499007,1.2438881,1.3297865,1.4029689,1.3673363,1.3879105,0.0205742
26,1.3282331,1.1756462,"('hardhearted', 'benevolent')",0.53184164,0.3047695,1.8310012,1.6306641,1.2303586,1.0370266,-0.193332
27,-0.8211849,-0.7509668,"('hardhearted', 'softhearted')",-1.1812866,-1.0879142,0.41696474,0.53978807,-0.5285022,-0.433031,0.0954712
28,0.032399632,-0.09225398,"('disloyal', 'loyal')",-0.11551766,-0.38870224,0.7948362,0.62437075,0.2372394,0.0478048,-0.1894346
29,0.004451845,0.027658667,"('unfair', 'fair')",-0.2938672,-0.29064468,-0.1988489,-0.2870209,-0.1627548,-0.1833356,-0.0205808
30,-0.6678094,-0.7027255,"('intolerant', 'tolerant')",-0.6218819,-0.7282185,0.36366558,0.24525964,-0.3086752,-0.3952281,-0.0865529
31,0.36830443,0.46744007,"('evil', 'good')",0.34112403,0.45596096,-0.76678306,-0.68665445,-0.0191182,0.0789155,0.0980337
32,0.13430761,0.07739332,"('unkind', 'kind')",-0.08913678,-0.30564603,0.8790106,0.6543219,0.3080605,0.1420231,-0.1660374
33,1.656447,1.6076578,"('wrong', 'right')",1.28188,1.1791312,-0.14768003,-0.16237518,0.9302157,0.8748046,-0.0554111
34,-0.53816646,-0.28171343,"('mean', 'honorable')",-0.48674905,-0.34649712,4.5089035,4.922301,1.1613293,1.4313634,0.2700341
35,0.5085561,0.3752995,"('corrupt', 'incorrupt')",0.80209565,0.7321989,-0.67328733,-0.71304625,0.2124548,0.1314841,-0.0809707
36,0.3398331,0.19776224,"('hostile', 'amicable')",0.09001629,-0.041993473,-0.34693313,-0.45346826,0.0276388,-0.0992332,-0.126872
37,-0.92785466,-0.8992949,"('fake', 'genuine')",-1.7027488,-1.7665851,-0.59828705,-0.49293968,-1.0762968,-1.0529399,0.0233569
38,-0.2750178,-0.21355076,"('untruthful', 'truthful')",0.2685619,0.24111839,0.13656534,0.21650994,0.0433698,0.0813592,0.0379894
