,american_male,american_female,tuple,airlines_male,airlines_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3187206,-1.4391499,"('unsociable', 'sociable')",-0.6913347,-0.7722135,0.3846457,0.30696175,-0.45669177,-0.600366,-0.5205253,-0.6261919,-0.1056666
1,-0.5072847,-0.48536572,"('unfriendly', 'friendly')",1.1465224,1.209452,-0.15971233,-0.2698371,1.4626497,1.3651376,0.4855438,0.4548467,-0.0306971
2,0.7931497,0.87044865,"('unlikable', 'likable')",0.3121605,0.3939421,1.7317839,1.7866361,0.73002267,0.82854825,0.8917792,0.9698938,0.0781146
3,-0.83102643,-0.6772494,"('repellent', 'pleasant')",-0.68567485,-0.6721561,0.6700932,0.72640574,0.22229318,0.29384452,-0.1560787,-0.0822888,0.0737899
4,-0.1518678,-0.1338321,"('disliked', 'liked')",0.5168813,0.49753255,-0.4752962,-0.5727291,-6.2179627,-6.23315,-1.5820614,-1.6105447,-0.0284833
5,0.20579605,0.19290069,"('distant', 'outgoing')",0.8901633,0.95140487,-1.7146066,-1.7230899,-0.36264426,-0.34458572,-0.2453229,-0.2308425,0.0144804
6,0.19278836,0.23554815,"('distant', 'open')",0.6994184,0.7859772,-1.7396904,-1.7411938,0.29107678,0.30447328,-0.1391017,-0.1037988,0.0353029
7,0.15746279,0.16714832,"('insensitive', 'sensitive')",0.39204603,0.429671,0.25030655,0.30889446,0.79507244,0.7838785,0.3987219,0.4223981,0.0236762
8,-0.18105538,-0.12515354,"('unaffectionate', 'affectionate')",0.4128647,0.4115665,-0.5056782,-0.5750359,0.31940442,0.24824435,0.0113839,-0.0100947,-0.0214786
9,0.34637746,0.3889191,"('unaffectionate', 'caring')",0.41490734,0.4231459,-0.21215233,-0.2573725,1.0167625,0.97142315,0.3914737,0.3815289,-0.0099448
10,0.05582952,0.062660635,"('unsympathetic', 'sympathetic')",-1.2618876,-1.2876512,-0.25536713,-0.19670674,0.016265262,-0.052732453,-0.36129,-0.3686075,-0.0073175
11,0.017987408,0.0012742914,"('unhelpful', 'helpful')",-0.38568994,-0.37044868,-0.44219112,-0.4643753,1.9273372,1.8490092,0.2793609,0.2538649,-0.025496
12,0.6347915,0.7106264,"('unsupportive', 'supportive')",-0.09326871,-0.0326823,0.785745,0.9109736,-1.6247275,-1.6172485,-0.0743649,-0.0070827,0.0672822
13,-0.1358182,-0.22572483,"('impolite', 'polite')",0.016667157,-0.010437468,0.5413953,0.5002829,0.106486514,0.07338135,0.1321827,0.0843755,-0.0478072
14,-0.11545409,-0.17094734,"('antisocial', 'social')",-0.4282555,-0.5074742,1.6187981,1.6537784,-0.37766033,-0.4187376,0.174357,0.1391548,-0.0352022
15,-0.15937473,-0.22561458,"('boring', 'funny')",0.36612785,0.3226735,-1.4862894,-1.6135728,0.22505805,0.20945221,-0.2636195,-0.3267654,-0.0631459
16,-0.9108388,-0.87206936,"('unpopular', 'popular')",0.2863512,0.26583388,-0.3327525,-0.30405512,0.4397393,0.458679,-0.1293752,-0.1129029,0.0164723
17,-0.33763975,-0.26731783,"('nasty', 'nice')",0.3711081,0.34322888,-0.8369404,-0.7993225,-0.40212873,-0.36219236,-0.3014002,-0.271401,0.0299992
18,0.9121278,1.0455406,"('disagreeable', 'welcoming')",0.47606498,0.5127025,-0.4855719,-0.4366523,-0.6191486,-0.664723,0.0708681,0.1142169,0.0433488
19,0.10001103,0.22973031,"('inhospitable', 'hospitable')",-0.2857522,-0.25535274,-1.5901676,-1.6568168,-0.3515776,-0.29714337,-0.5318716,-0.4948957,0.0369759
20,0.06470284,0.123606935,"('rough', 'thoughtful')",-0.68025804,-0.65309864,0.83093643,0.923235,1.180902,1.182105,0.3490708,0.3939621,0.0448913
21,0.19203754,0.105479844,"('immoral', 'moral')",-0.770284,-0.83006585,0.44639847,0.47569865,-0.87513065,-0.8754309,-0.2517447,-0.2810796,-0.0293349
22,-0.84093016,-0.8500584,"('untrustworthy', 'trustworthy')",-0.45168525,-0.48099303,0.49584994,0.4781812,-1.0486138,-1.0567256,-0.4613448,-0.4773989,-0.0160541
23,-0.47648388,-0.4636997,"('insincere', 'sincere')",-0.7833062,-0.77548504,-0.054212734,-0.06578962,5.52229,5.3552265,1.0520718,1.012563,-0.0395088
24,1.0885563,1.0708536,"('dishonest', 'honest')",-0.1017537,-0.118850365,0.15043099,0.11255192,0.887904,0.82879514,0.5062844,0.4733376,-0.0329468
25,0.010823196,-0.0087091345,"('egoistic', 'altruistic')",1.2237333,1.1903011,0.14400621,0.06918877,1.3723035,1.3188803,0.6877166,0.6424152,-0.0453014
