,keysight_male,keysight_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
22,1.2645633,1.3103842,"('untrustworthy', 'trustworthy')",-0.032504275,-0.121081874,-1.0712045,-1.1780282,0.0536182,0.003758,-0.0498602
23,1.1658981,1.2260664,"('insincere', 'sincere')",-0.30258074,-0.26948106,4.633477,4.68966,1.8322649,1.8820818,0.0498169
24,1.1074724,1.2005432,"('dishonest', 'honest')",-1.8456763,-1.7963972,0.35039327,0.29175082,-0.1292702,-0.1013677,0.0279025
25,-1.3051891,-1.3771061,"('egoistic', 'altruistic')",0.17901686,0.20215724,1.3989687,1.4093885,0.0909321,0.0781466,-0.0127855
26,-0.64110655,-0.7515725,"('hardhearted', 'benevolent')",0.015217844,0.1091446,1.6407018,1.5718833,0.338271,0.3098185,-0.0284525
27,-0.2374345,-0.1251658,"('hardhearted', 'softhearted')",0.01635375,0.100997895,1.1868653,1.19114,0.3219282,0.3889907,0.0670625
28,0.5310702,0.5049765,"('disloyal', 'loyal')",-0.20604226,-0.3001292,0.72128546,0.5632476,0.3487711,0.2560316,-0.0927395
29,-0.160927,-0.2349208,"('unfair', 'fair')",-0.8823519,-0.8640405,-0.71573555,-0.8579025,-0.5863382,-0.652288,-0.0659498
30,1.7253563,1.7511069,"('intolerant', 'tolerant')",1.6235765,1.563342,1.1832632,1.1030477,1.510732,1.4724989,-0.0382331
31,-2.645221,-2.7272408,"('evil', 'good')",-0.64078856,-0.64742106,-0.73297894,-0.80862856,-1.3396629,-1.3944302,-0.0547673
32,0.44600976,0.49617866,"('unkind', 'kind')",-0.25896814,-0.20346242,0.7060995,0.6373642,0.2977137,0.3100268,0.0123131
33,-0.14706981,-0.29752713,"('wrong', 'right')",0.038209274,0.049036086,-0.11690927,-0.14690714,-0.0752566,-0.1317994,-0.0565428
34,0.6400039,0.73096347,"('mean', 'honorable')",0.2118292,0.33964196,5.861794,6.0293546,2.2378756,2.3666533,0.1287777
35,-2.32044,-2.4933925,"('corrupt', 'incorrupt')",-0.46123716,-0.5026106,0.22318353,0.121090576,-0.8528312,-0.9583042,-0.105473
36,-2.6139724,-2.8637905,"('hostile', 'amicable')",-0.82566905,-1.0004851,0.6955278,0.5120379,-0.9147046,-1.1174126,-0.202708
37,0.64670664,0.74581033,"('fake', 'genuine')",-0.5157164,-0.45623565,-0.02516909,-0.014467051,0.0352737,0.0917025,0.0564288
38,-0.5096116,-0.5154902,"('untruthful', 'truthful')",-0.5944751,-0.49560887,0.098509595,0.12237081,-0.3351924,-0.2962428,0.0389496
39,1.7858037,1.7760098,"('exploitative', 'cooperative')",0.55288076,0.6011799,-0.07377659,-0.08264965,0.7549694,0.7648466,0.0098772
40,-0.7166467,-0.6977811,"('stingy', 'generous')",-0.15583451,-0.07859881,-1.4110229,-1.4858079,-0.761168,-0.7540626,0.0071054
41,-0.14500757,-0.19043174,"('unforgiving', 'forgiving')",-0.4554305,-0.38197762,0.44346455,0.2724522,-0.0523245,-0.0999857,-0.0476612
42,0.8813191,1.0021166,"('unreliable', 'reliable')",-0.96014714,-0.7843242,-3.1176999,-3.0469916,-1.0655093,-0.9430664,0.1224429
43,0.8772669,1.0222034,"('irresponsible', 'responsible')",-0.80734676,-0.62649375,-0.15288179,-0.12843107,-0.0276539,0.0890929,0.1167468
44,-0.8423923,-0.9091799,"('prejudiced', 'unprejudiced')",-0.5721325,-0.46856308,-1.2030698,-1.2001715,-0.8725316,-0.8593048,0.0132268
45,1.0918093,1.2472936,"('incompetent', 'competent')",-0.6069966,-0.5950146,-0.7167978,-0.7391143,-0.0773284,-0.0289451,0.0483833
46,2.2267592,2.3579984,"('uncompetitive', 'competitive')",0.62290466,0.6172283,-0.7548489,-0.8556909,0.6982716,0.7065119,0.0082403
47,1.0578372,1.1429325,"('stupid', 'smart')",0.8939924,0.97879183,5.046431,5.221052,2.3327535,2.4475921,0.1148386
48,0.7129144,0.7502351,"('unintelligent', 'intelligent')",0.9846804,0.9177928,0.77243245,0.6679058,0.8233425,0.7786446,-0.0446979
49,0.82652986,0.90356684,"('unable', 'able')",0.91236186,1.0201885,0.026446512,0.18939994,0.5884461,0.704385,0.1159389
50,-0.17363994,-0.17647809,"('clumsy', 'skillful')",0.58798975,0.6801601,0.17736503,0.23294464,0.1972383,0.2455422,0.0483039
51,0.37775156,0.36549625,"('uneducated', 'educated')",0.40042245,0.12999281,0.45159724,0.33275118,0.4099238,0.2760801,-0.1338437
52,-2.0253816,-2.2568135,"('irrational', 'rational')",-0.6532066,-0.81956774,0.27681017,0.16004601,-0.8005927,-0.9721117,-0.171519
53,0.004623769,0.023246825,"('uncreative', 'creative')",0.9502133,0.90656674,1.0040245,0.93411046,0.6529539,0.621308,-0.0316459
54,-0.49102107,-0.5536927,"('incapable', 'capable')",0.1945837,0.14612862,0.98067695,1.0475856,0.2280799,0.2133405,-0.0147394
55,3.011651,3.1478193,"('incompetent', 'clever')",0.54142076,0.45796978,-0.3634405,-0.4067688,1.0632104,1.0663401,0.0031297
56,2.0414295,2.1496773,"('impractical', 'practical')",0.08357748,0.096174344,-0.47364032,-0.47533864,0.5504555,0.5901709,0.0397154
57,0.44216773,0.45625904,"('unimaginative', 'imaginative')",0.58106166,0.5314239,-2.4232442,-2.570906,-0.4666716,-0.527741,-0.0610694
58,-0.052471496,-0.14800313,"('undiscriminating', 'discriminating')",0.33330935,0.24360368,-0.12518066,-0.22116646,0.0518857,-0.0418553,-0.093741
59,-0.8768767,-0.9815245,"('foolish', 'wise')",0.075120896,0.10661186,0.4549748,0.4961309,-0.1155937,-0.1262606,-0.0106669
60,3.7255797,3.9355607,"('inefficient', 'efficient')",1.205712,1.2655942,-0.26440075,-0.22735895,1.5556302,1.657932,0.1023018
61,0.7281168,0.643079,"('illogical', 'logical')",0.5938763,0.4143547,0.041741043,-0.075275324,0.454578,0.3273861,-0.1271919
62,2.2439592,2.4786804,"('incompetent', 'brilliant')",0.6192,0.74297816,-0.2802177,-0.11339076,0.8609805,1.0360893,0.1751088
63,0.63368237,0.71584225,"('unperceptive', 'insightful')",0.83257705,0.9243695,0.8062934,0.862352,0.7575177,0.834188,0.0766703
64,1.0191278,1.0125198,"('shy', 'confident')",0.011501372,0.025956407,-5.754899,-5.8713794,-1.5747566,-1.6109676,-0.036211
65,2.2058606,2.2786698,"('insecure', 'secure')",-0.100535646,-0.19105446,-0.74680316,-0.74112195,0.4528406,0.4488312,-0.0040094
66,-0.43994758,-0.37600935,"('inactive', 'active')",-0.32367703,-0.2753625,1.1824085,1.2788923,0.1395946,0.2091735,0.0695789
67,0.9455964,0.8552781,"('doubtful', 'determined')",0.49441457,0.50252,-0.4103009,-0.37670138,0.3432367,0.3270322,-0.0162045
68,0.42089593,0.42076695,"('dependent', 'independent')",0.18696731,0.07624282,-0.5285648,-0.5926607,0.0264328,-0.0318837,-0.0583165
69,-1.3375167,-1.4413319,"('lazy', 'industrious')",0.68029785,0.86846,0.08865638,0.19089852,-0.1895208,-0.1273244,0.0621964
70,1.4195921,1.5448272,"('lethargic', 'energetic')",-0.064392865,0.055946223,0.22828673,0.31040102,0.5278287,0.6370582,0.1092295
71,-0.19853422,-0.21706243,"('diffident', 'self-confident')",0.6115099,0.7067354,0.77263707,0.78334004,0.3952043,0.4243377,0.0291334
72,-0.5697553,-0.47373384,"('unambitious', 'ambitious')",-1.0395042,-0.95417494,-1.559921,-1.4481263,-1.0563935,-0.9586784,0.0977151
73,-0.75476176,-0.8784737,"('helpless', 'self-reliant')",0.2743946,0.22346663,-3.085261,-3.0973191,-1.1885428,-1.2507754,-0.0622326
74,0.46438864,0.50386995,"('undedicated', 'dedicated')",0.117023885,0.2181441,-0.077275254,-0.14417839,0.1680458,0.1926119,0.0245661
75,-1.1115594,-1.2471542,"('meek', 'impulsive')",0.13411391,0.13442723,-0.17060533,-0.061846633,-0.3826836,-0.3915246,-0.008841
76,1.9642445,2.1693115,"('anxious', 'daring')",0.18706673,0.27952272,0.0049016904,0.06595348,0.7187376,0.8382626,0.119525
77,1.5868664,1.6098838,"('unmotivated', 'motivated')",1.144653,1.0709943,-0.8394742,-0.8180297,0.6306817,0.6209495,-0.0097322
78,-0.057991542,0.092805356,"('nonresilient', 'resilient')",1.8457465,1.9409838,0.4468998,0.512869,0.744885,0.848886,0.104001
79,-1.8588088,-1.9456412,"('wavering', 'unwavering')",-1.3015809,-1.2999129,0.2013445,0.23320931,-0.9863484,-1.0041149,-0.0177665
80,2.1362183,2.2754784,"('dominated', 'dominating')",0.217632,0.318211,-1.478462,-1.3560238,0.2917961,0.4125552,0.1207591
81,2.2432947,2.3239064,"('submissive', 'aggressive')",1.0235606,0.92786765,-0.7140099,-0.68325835,0.8509485,0.8561719,0.0052234
82,-0.05753256,0.0135874525,"('poor', 'rich')",0.24089503,0.16718556,5.4219184,5.5947337,1.868427,1.925169,0.056742
83,1.1528028,1.0141244,"('powerless', 'powerful')",0.13516445,0.12040409,-0.9185278,-1.0261195,0.1231465,0.0361363,-0.0870102
84,0.88618547,0.71148926,"('inferior', 'superior')",0.44286782,0.39925927,1.0601628,1.0183803,0.7964053,0.7097096,-0.0866957
85,-1.7355813,-1.9854627,"('insignificant', 'prestigious')",0.40242147,0.4164106,1.3260041,1.3222998,-0.0023852,-0.0822508,-0.0798656
86,1.0409589,1.0654807,"('uninfluential', 'influential')",0.03656487,-0.1417521,-0.23149787,-0.40625674,0.2820086,0.1724906,-0.109518
87,1.0366328,1.0451136,"('unsuccessful', 'successful')",0.7238306,0.66264164,0.7350375,0.83938,0.8318336,0.8490451,0.0172115
88,0.24259053,0.13471614,"('low', 'eminent')",0.21522252,0.11116414,0.2927948,0.24017811,0.2502026,0.1620195,-0.0881831
