,spectra_male,spectra_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.22151545,-0.27784485,"('unsociable', 'sociable')",-0.07777933,-0.18083206,-0.502837,-0.5855822,-0.2673773,-0.3480864,-0.0807091
1,0.49079388,0.2696778,"('unfriendly', 'friendly')",0.42222512,0.1319617,1.2011588,1.0641294,0.7047259,0.4885896,-0.2161363
2,0.53305864,0.5442127,"('unlikable', 'likable')",1.2720033,1.2410283,0.6854321,0.66052365,0.8301647,0.8152548,-0.0149099
3,-0.18333183,-0.028342877,"('repellent', 'pleasant')",-0.36871135,-0.25816447,0.7962798,0.8042065,0.0814122,0.1725664,0.0911542
4,-0.83070976,-0.95591056,"('disliked', 'liked')",0.53468204,0.31621316,-6.7649064,-7.1033998,-2.3536447,-2.5810324,-0.2273877
5,-0.45633507,-0.5964741,"('distant', 'outgoing')",-0.48041478,-0.61256385,-0.55747765,-0.53599936,-0.4980758,-0.5816791,-0.0836033
6,-0.9197616,-1.0405061,"('distant', 'open')",-1.0005172,-1.1668187,-0.5365998,-0.51095784,-0.8189596,-0.9060942,-0.0871346
7,1.4728862,1.587779,"('insensitive', 'sensitive')",0.68149,0.8044035,0.49116522,0.5232356,0.8818471,0.971806,0.0899589
8,0.03702782,-0.10525308,"('unaffectionate', 'affectionate')",-0.26969156,-0.47843227,0.7367859,0.7018678,0.1680407,0.0393942,-0.1286465
9,1.3040358,1.1882772,"('unaffectionate', 'caring')",0.35039392,0.24330065,1.1051422,1.1227868,0.9198573,0.8514549,-0.0684024
10,0.317714,0.45016497,"('unsympathetic', 'sympathetic')",-0.79191065,-0.76630145,-0.86004674,-0.81667715,-0.4447478,-0.3776046,0.0671432
11,-0.6376423,-0.5368184,"('unhelpful', 'helpful')",0.3006652,0.4802489,1.6658692,1.8198919,0.442964,0.5877742,0.1448102
12,1.1401832,1.1620003,"('unsupportive', 'supportive')",0.65536094,0.65792525,-1.9849055,-2.0564578,-0.0631204,-0.0788441,-0.0157237
13,-0.6533177,-0.59009415,"('impolite', 'polite')",-0.29748183,-0.1909158,-0.9871186,-0.8740186,-0.6459727,-0.5516762,0.0942965
14,0.54458004,0.62424636,"('antisocial', 'social')",1.2116282,1.3065206,0.121471,0.006553353,0.6258931,0.6457735,0.0198804
15,-0.100677505,-0.26837787,"('boring', 'funny')",-0.14553985,-0.29291135,-0.1420086,-0.16402018,-0.1294087,-0.2417698,-0.1123611
16,-0.5292315,-0.5831464,"('unpopular', 'popular')",-0.22459021,-0.33848068,0.11177845,0.09357937,-0.2140144,-0.2760159,-0.0620015
17,0.3690042,0.43184435,"('nasty', 'nice')",-0.7944244,-0.78439975,-0.68294924,-0.6436097,-0.3694565,-0.332055,0.0374015
18,-0.12433463,-0.19152643,"('disagreeable', 'welcoming')",-0.40814745,-0.42481795,-0.59246373,-0.59555745,-0.374982,-0.4039673,-0.0289853
19,-0.4604484,-0.4763486,"('inhospitable', 'hospitable')",-1.0363598,-1.1524084,-0.6331657,-0.5613589,-0.7099913,-0.7300386,-0.0200473
20,0.8914991,0.9656681,"('rough', 'thoughtful')",0.17263886,0.23729393,0.45120543,0.413152,0.5051145,0.5387047,0.0335902
21,0.15363958,0.19091113,"('immoral', 'moral')",1.1956447,1.2256777,-0.58767337,-0.50162953,0.2538703,0.3049865,0.0511162
22,0.06259765,0.09019828,"('untrustworthy', 'trustworthy')",-0.28253844,-0.35359538,-0.77192545,-0.84004587,-0.3306221,-0.3678143,-0.0371922
23,1.6378121,1.7268231,"('insincere', 'sincere')",0.0048099477,0.060340412,5.7345867,5.959427,2.4590696,2.5821969,0.1231273
24,0.45594835,0.554323,"('dishonest', 'honest')",0.62526363,0.66909635,0.52803135,0.5596932,0.5364145,0.5943709,0.0579564
25,-0.16400303,-0.29799607,"('egoistic', 'altruistic')",0.96078146,0.838084,1.4034642,1.3527895,0.7334142,0.6309592,-0.102455
26,0.8428274,0.5741214,"('hardhearted', 'benevolent')",1.0286142,0.84628165,1.863395,1.626542,1.2449455,1.0156484,-0.2292971
27,0.4303324,0.5107275,"('hardhearted', 'softhearted')",0.22852817,0.33109084,1.2219101,1.1918247,0.6269236,0.677881,0.0509574
