,allegheny_male,allegheny_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.56486577,-0.57247454,"('unsociable', 'sociable')",0.042917453,-0.06845671,-0.5500729,-0.7524401,-0.3573404,-0.4644571,-0.1071167
1,0.97416955,1.0122769,"('unfriendly', 'friendly')",0.6949836,0.5531386,1.5533689,1.4689152,1.0741741,1.0114436,-0.0627305
2,0.44780937,0.5103359,"('unlikable', 'likable')",1.2322134,1.2299224,0.63345313,0.74978703,0.7711586,0.8300151,0.0588565
3,-1.0522419,-0.93063396,"('repellent', 'pleasant')",-0.02609837,0.06822779,0.086088486,0.105638,-0.3307506,-0.2522561,0.0784945
4,-0.24345356,-0.20589854,"('disliked', 'liked')",0.5015668,0.3733089,-5.8846984,-5.977149,-1.8755283,-1.9365795,-0.0610512
5,0.7505364,0.7509544,"('distant', 'outgoing')",-0.15687317,-0.1732388,-0.13570611,-0.097045094,0.1526524,0.1602235,0.0075711
6,0.7198978,0.7414159,"('distant', 'open')",-0.7105181,-0.775109,0.15556964,0.20065561,0.0549831,0.0556542,0.0006711
7,0.95884913,1.0057164,"('insensitive', 'sensitive')",1.0598327,1.1427284,0.4806809,0.45714918,0.8331209,0.8685314,0.0354105
8,1.0276918,1.0594505,"('unaffectionate', 'affectionate')",-0.88445234,-1.0208464,0.19426213,0.1755407,0.1125005,0.0713816,-0.0411189
9,1.9647069,2.0053203,"('unaffectionate', 'caring')",0.29109794,0.21089157,0.7763532,0.7842889,1.0107193,1.0001669,-0.0105524
10,0.62705123,0.70732456,"('unsympathetic', 'sympathetic')",-0.2588988,-0.2666682,-0.47625118,-0.594605,-0.0360329,-0.0513162,-0.0152833
11,0.14311793,0.17598079,"('unhelpful', 'helpful')",0.60857874,0.6672545,1.8964423,1.9366925,0.882713,0.9266426,0.0439296
12,2.141481,2.2478578,"('unsupportive', 'supportive')",0.9435693,1.0006512,-1.6298946,-1.6689508,0.4850518,0.5265194,0.0414676
13,0.4584726,0.40928787,"('impolite', 'polite')",0.26033628,0.3672588,-0.28272876,-0.37744817,0.14536,0.1330328,-0.0123272
14,-0.43134695,-0.38421866,"('antisocial', 'social')",0.847236,0.93351483,-0.9642977,-1.0051453,-0.1828029,-0.1519497,0.0308532
15,-0.03090392,-0.055159174,"('boring', 'funny')",-0.17522785,-0.27865186,0.22078662,0.24388586,0.0048849,-0.0299751,-0.03486
16,-1.4765095,-1.4815663,"('unpopular', 'popular')",-0.40991443,-0.48579282,0.48790607,0.4983416,-0.4661726,-0.4896725,-0.0234999
17,-0.5550983,-0.52923083,"('nasty', 'nice')",-0.8582805,-0.7459189,-0.37099022,-0.26353043,-0.5947897,-0.5128934,0.0818963
18,0.2743279,0.35275203,"('disagreeable', 'welcoming')",-0.72792184,-0.7122966,-0.565233,-0.55141425,-0.339609,-0.3036529,0.0359561
19,0.2570407,0.21849358,"('inhospitable', 'hospitable')",-0.85578656,-0.886016,-0.10630843,-0.02482284,-0.2350181,-0.2307818,0.0042363
20,-0.19088863,-0.21078518,"('rough', 'thoughtful')",-0.121828094,-0.07669721,0.808146,0.7986077,0.1651431,0.1703751,0.005232
21,0.7096512,0.75372106,"('immoral', 'moral')",1.5038798,1.5025702,-0.6594284,-0.6844783,0.5180342,0.5239376,0.0059034
22,-0.6746006,-0.6202956,"('untrustworthy', 'trustworthy')",-0.6483257,-0.697639,-0.97433096,-1.0090194,-0.7657524,-0.7756513,-0.0098989
23,0.38280985,0.39167908,"('insincere', 'sincere')",0.26130173,0.25085235,5.3658442,5.3242636,2.0033186,1.9889317,-0.0143869
24,1.4882421,1.4591738,"('dishonest', 'honest')",0.7879924,0.7919061,0.5193787,0.5105261,0.9318711,0.9205354,-0.0113357
25,0.5213426,0.5367677,"('egoistic', 'altruistic')",0.7684365,0.69774485,1.3901356,1.3933861,0.8933049,0.8759662,-0.0173387
26,1.0688627,1.0012902,"('hardhearted', 'benevolent')",0.75755227,0.7500295,1.3209702,1.2890656,1.0491284,1.0134617,-0.0356667
27,0.8255182,0.8116706,"('hardhearted', 'softhearted')",0.34947497,0.43951526,1.4381356,1.4028122,0.8710429,0.884666,0.0136231
28,0.32616845,0.25351456,"('disloyal', 'loyal')",-0.0040975884,-0.17785104,0.64634675,0.5285495,0.3228059,0.2014043,-0.1214016
29,-1.478056,-1.4684498,"('unfair', 'fair')",-0.51959234,-0.5132083,-0.29160506,-0.3525622,-0.7630844,-0.7780735,-0.0149891
30,0.614926,0.7175937,"('intolerant', 'tolerant')",1.2577388,1.2514546,1.222855,1.1389781,1.0318399,1.0360088,0.0041689
31,-0.24598649,-0.14432451,"('evil', 'good')",-1.3436493,-1.3355114,-1.0481042,-0.998992,-0.8792466,-0.826276,0.0529706
32,0.87888384,0.79149467,"('unkind', 'kind')",0.36317462,0.37154943,0.82897234,0.7197157,0.6903436,0.6275866,-0.062757
33,0.8423592,0.73795515,"('wrong', 'right')",1.0418134,0.9555521,-0.34699535,-0.39126658,0.5123924,0.4340802,-0.0783122
34,0.028991014,0.10519308,"('mean', 'honorable')",0.40250638,0.4669196,5.6102476,5.764674,2.0139151,2.1122622,0.0983471
35,-0.34386063,-0.42803326,"('corrupt', 'incorrupt')",-1.1017991,-1.2102721,-0.1297658,-0.15814072,-0.5251418,-0.5988154,-0.0736736
36,-0.21723117,-0.24729657,"('hostile', 'amicable')",-0.9287512,-1.1537718,0.12598243,0.00730351,-0.34,-0.4645883,-0.1245883
37,0.8241183,0.8528981,"('fake', 'genuine')",0.29166955,0.26242712,0.23936874,0.24735948,0.4517189,0.4542282,0.0025093
