,apartment_male,apartment_female,tuple,investment_male,investment_female,&_male,&_female,mgmt_male,mgmt_female,co_male,co_female,average_male,average_female,female-male
0,1.16251,1.0223148,"('unsociable', 'sociable')",0.4946329,0.23545371,1.3750813,1.2470633,0.34754515,0.1194537,0.67809725,0.53584456,0.8115733,0.632026,-0.1795473
1,-1.97698,-1.9446473,"('unfriendly', 'friendly')",0.30267173,0.29152706,-0.2336578,-0.18118715,-0.85744107,-0.80606306,1.093872,1.1668968,-0.334307,-0.2946947,0.0396123
2,0.23252714,0.29676336,"('unlikable', 'likable')",2.2453947,2.3365803,1.963274,1.9894129,1.519862,1.5994596,1.1335324,1.2686467,1.4189181,1.4981726,0.0792545
3,0.25454617,0.4100855,"('repellent', 'pleasant')",0.33668,0.38146418,0.8254161,0.86264414,-0.06988909,-0.053977598,0.7202832,0.7407421,0.4134073,0.4681917,0.0547844
4,-1.2872558,-1.2785126,"('disliked', 'liked')",-0.11746344,-0.038839463,-0.4969531,-0.46597487,-0.1816338,-0.09807813,-6.655549,-6.5792074,-1.7477711,-1.6921225,0.0556486
5,-0.9585283,-0.96481425,"('distant', 'outgoing')",0.028401949,0.143374,-1.1961071,-1.0181148,-0.71970993,-0.50812685,-0.9169466,-0.7623147,-0.752578,-0.6219994,0.1305786
6,-1.2304959,-1.180925,"('distant', 'open')",0.08143071,0.24720763,-1.4681439,-1.2523912,-0.78704226,-0.5428631,-0.7521727,-0.5725539,-0.8312849,-0.6603051,0.1709798
7,1.3153197,1.328526,"('insensitive', 'sensitive')",1.8410004,1.8153056,1.81951,1.8130496,1.1568319,1.1224242,0.5594535,0.63417923,1.3384231,1.342697,0.0042739
8,-0.8265393,-0.81453156,"('unaffectionate', 'affectionate')",-0.07994841,-0.08208674,-1.2564504,-1.1701615,-0.28751594,-0.20083152,0.12976539,0.1621209,-0.4641377,-0.4210981,0.0430396
9,0.08337559,0.15341519,"('unaffectionate', 'caring')",1.3828413,1.385233,-0.15222134,-0.06543582,-0.28098947,-0.21059854,0.9370973,0.98944134,0.3940207,0.450411,0.0563903
10,0.9818799,1.0498307,"('unsympathetic', 'sympathetic')",0.78633755,0.7005278,1.186552,1.1160152,0.27041498,0.15180397,0.48615795,0.44810116,0.7422685,0.6932557,-0.0490128
11,1.0451573,1.0604779,"('unhelpful', 'helpful')",1.0628407,0.9235291,1.9263777,1.8697996,0.2679033,0.1554913,2.5120125,2.50589,1.3628583,1.3030375,-0.0598208
12,1.4162686,1.6042594,"('unsupportive', 'supportive')",1.7470936,1.817653,0.89348143,1.0293745,0.67678326,0.79340774,-1.7223152,-1.5696722,0.6022622,0.7350045,0.1327423
13,1.3286402,1.2824996,"('impolite', 'polite')",0.96558386,0.84170854,0.8566202,0.8415307,0.51658607,0.36261317,0.17861623,0.1398454,0.7692093,0.6936395,-0.0755698
14,2.081254,1.9703667,"('antisocial', 'social')",2.2809215,2.1678276,1.7952267,1.6223298,1.0649903,0.86288875,0.3032698,0.1688841,1.5051324,1.3584594,-0.146673
