,truist_male,truist_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.50009835,-0.6629263,"('unsociable', 'sociable')",0.37328702,0.21331172,-0.024411112,-0.19514933,-0.0504075,-0.2149213,-0.1645138
1,-1.5439688,-1.4978309,"('unfriendly', 'friendly')",1.3718212,1.2522054,1.2228243,1.1491104,0.3502256,0.3011616,-0.049064
2,0.9136846,0.94274795,"('unlikable', 'likable')",2.4029787,2.5009966,1.0568408,1.1477271,1.4578347,1.5304906,0.0726559
3,-0.25099066,-0.20704027,"('repellent', 'pleasant')",-0.38493872,-0.33275294,0.8890418,0.8433688,0.0843708,0.1011919,0.0168211
4,0.057301067,0.041896652,"('disliked', 'liked')",-0.08924928,-0.13564073,-6.312876,-6.3114166,-2.1149414,-2.1350536,-0.0201122
5,-0.48604262,-0.37607375,"('distant', 'outgoing')",0.6255728,0.6180855,-0.8719377,-0.80219305,-0.2441358,-0.1867271,0.0574087
6,-1.1808909,-1.0312552,"('distant', 'open')",-0.22576544,-0.21825026,-0.96694493,-0.9354864,-0.7912005,-0.7283306,0.0628699
7,-0.20942396,-0.2632056,"('insensitive', 'sensitive')",0.36345226,0.35418585,0.26118493,0.2725045,0.1384044,0.1211616,-0.0172428
8,-1.2040781,-1.1854403,"('unaffectionate', 'affectionate')",0.3223337,0.2699121,0.35213587,0.33865446,-0.1765362,-0.1922912,-0.015755
9,-1.2504786,-1.2267165,"('unaffectionate', 'caring')",1.254397,1.172621,1.0422295,1.0475111,0.348716,0.3311385,-0.0175775
10,-1.0342203,-1.0848457,"('unsympathetic', 'sympathetic')",-0.96549207,-0.9525669,-0.4320285,-0.48479,-0.8105803,-0.8407342,-0.0301539
11,-0.14280817,-0.21230523,"('unhelpful', 'helpful')",0.07062331,0.041469343,1.8627877,1.9093941,0.5968676,0.5795194,-0.0173482
12,-0.5910279,-0.54506236,"('unsupportive', 'supportive')",0.7577165,0.83755875,-2.1225,-2.0570152,-0.6519371,-0.5881729,0.0637642
13,0.24514252,0.1524858,"('impolite', 'polite')",0.15157029,0.2029091,-0.5176842,-0.5283834,-0.0403238,-0.0576628,-0.017339
14,0.69286656,0.5989742,"('antisocial', 'social')",1.8734088,1.8571057,0.10150593,-0.0050161867,0.8892605,0.8170213,-0.0722392
15,0.43208453,0.35321853,"('boring', 'funny')",0.35959643,0.30909848,-0.15735744,-0.14005578,0.2114412,0.1740871,-0.0373541
16,-0.7257074,-0.72089785,"('unpopular', 'popular')",-0.5515256,-0.5678816,0.38992617,0.35912782,-0.2957689,-0.3098839,-0.014115
17,-0.41338077,-0.36495286,"('nasty', 'nice')",-0.4294451,-0.36547256,-0.50795376,-0.46293116,-0.4502599,-0.3977855,0.0524744
18,-1.0141673,-0.99322045,"('disagreeable', 'welcoming')",-0.120569006,-0.08404219,-0.6667843,-0.70192635,-0.6005069,-0.593063,0.0074439
19,-1.079282,-1.0235668,"('inhospitable', 'hospitable')",-0.67513204,-0.70556843,-0.8106989,-0.68461305,-0.8550377,-0.8045828,0.0504549
20,0.12741828,0.114937685,"('rough', 'thoughtful')",0.21532632,0.24822192,0.4225469,0.41373554,0.2550972,0.2589651,0.0038679
21,0.7745932,0.64655244,"('immoral', 'moral')",0.8319956,0.8307198,-0.38307047,-0.3675188,0.4078395,0.3699178,-0.0379217
22,0.60959876,0.569677,"('untrustworthy', 'trustworthy')",0.06442866,0.017278662,-0.4639935,-0.5012233,0.0700113,0.0285774,-0.0414339
23,-0.44164613,-0.5374475,"('insincere', 'sincere')",0.76933813,0.73550844,5.997733,5.858565,2.108475,2.0188753,-0.0895997
24,-0.40228152,-0.41330096,"('dishonest', 'honest')",0.5740247,0.60100746,0.5703348,0.56535685,0.2473593,0.2510211,0.0036618
25,-0.7400957,-0.6866027,"('egoistic', 'altruistic')",0.06643008,0.059254292,1.0812304,1.0467662,0.1358549,0.1398059,0.003951
26,-0.5532852,-0.54735607,"('hardhearted', 'benevolent')",1.9414152,1.924502,1.6265864,1.6074119,1.0049055,0.9948526,-0.0100529
27,-0.68696,-0.63301116,"('hardhearted', 'softhearted')",-0.57031155,-0.55403876,0.6014619,0.5254833,-0.2186032,-0.2205222,-0.001919
28,-1.0995262,-1.2155336,"('disloyal', 'loyal')",0.41118935,0.21992217,1.09889,0.99844456,0.136851,0.0009444,-0.1359066
29,0.35074604,0.31474888,"('unfair', 'fair')",-0.40688628,-0.4444765,-0.59356743,-0.6681828,-0.2165692,-0.2659701,-0.0494009
30,0.7632668,0.64603215,"('intolerant', 'tolerant')",0.7057681,0.7116462,0.78496367,0.7034346,0.7513328,0.6870376,-0.0642952
31,-0.66363806,-0.44902876,"('evil', 'good')",-0.58836955,-0.5253327,-1.4139755,-1.3829244,-0.8886611,-0.785762,0.1028991
32,-0.6412283,-0.76819605,"('unkind', 'kind')",0.038948,-0.029476453,0.86511105,0.788141,0.0876102,-0.0031772,-0.0907874
33,0.24217245,0.18472925,"('wrong', 'right')",1.0393817,1.0451664,-0.931713,-0.9520772,0.1166137,0.0926061,-0.0240076
34,0.08863269,0.22200415,"('mean', 'honorable')",0.52926236,0.63291466,5.2607126,5.359992,1.9595359,2.071637,0.1121011
35,0.12196448,0.15164983,"('corrupt', 'incorrupt')",-0.83239794,-0.8730179,-0.62958646,-0.6542062,-0.4466733,-0.4585248,-0.0118515
36,-0.20592788,-0.18442644,"('hostile', 'amicable')",0.14534704,0.032058164,-0.29728016,-0.42186916,-0.119287,-0.1914125,-0.0721255
37,-0.056985114,-0.06283652,"('fake', 'genuine')",-0.7321849,-0.69548213,-0.05660123,-0.042946525,-0.2819238,-0.2670884,0.0148354
38,-0.42131925,-0.39779332,"('untruthful', 'truthful')",0.37935042,0.39481372,-0.08025044,-0.005774189,-0.0407398,-0.0029179,0.0378219
39,1.1296587,1.0924435,"('exploitative', 'cooperative')",1.2871606,1.3359975,0.35293162,0.4040177,0.9232504,0.9441529,0.0209025
40,-0.56050646,-0.5516314,"('stingy', 'generous')",1.151356,1.1638677,-2.0756109,-2.1562796,-0.4949205,-0.5146811,-0.0197606
41,-0.037194293,-0.06974877,"('unforgiving', 'forgiving')",0.9397688,0.90603006,-0.020908378,-0.0711239,0.2938887,0.2550525,-0.0388362
42,0.8634331,0.8615481,"('unreliable', 'reliable')",0.69473475,0.7800944,-2.8158925,-2.7637153,-0.4192415,-0.3740242,0.0452173
43,-0.30181476,-0.3219844,"('irresponsible', 'responsible')",0.8057951,0.86608154,0.39282647,0.42780954,0.2989356,0.3239689,0.0250333
44,1.0320704,0.9999792,"('prejudiced', 'unprejudiced')",-0.30905557,-0.1881397,-1.2085948,-1.1728437,-0.16186,-0.1203347,0.0415253
45,-0.52736306,-0.5073602,"('incompetent', 'competent')",-0.6803937,-0.69160444,-0.037378225,-0.07989122,-0.415045,-0.4262853,-0.0112403
46,-0.51084054,-0.58683777,"('uncompetitive', 'competitive')",0.47536796,0.5152855,-0.6677591,-0.7038878,-0.2344106,-0.25848,-0.0240694
47,0.20788342,0.30054775,"('stupid', 'smart')",1.424828,1.4679823,5.5155478,5.5949926,2.3827531,2.4545075,0.0717544
48,-1.0086523,-1.0418404,"('unintelligent', 'intelligent')",-0.7258302,-0.71660286,0.38320228,0.34310585,-0.4504267,-0.4717792,-0.0213525
49,-0.28160283,-0.24776211,"('unable', 'able')",-0.9378428,-0.8551102,-0.16772936,-0.12160403,-0.4623917,-0.4081588,0.0542329
50,-0.061776984,-0.07844866,"('clumsy', 'skillful')",0.10144681,0.09128142,-0.03315676,-0.0935052,0.002171,-0.0268908,-0.0290618
51,-0.5684187,-0.6983632,"('uneducated', 'educated')",-0.25402158,-0.323292,0.60389185,0.5125856,-0.0728495,-0.1696899,-0.0968404
52,0.28285772,0.18540329,"('irrational', 'rational')",0.50031763,0.34711403,0.21245244,0.12165451,0.3318759,0.2180573,-0.1138186
53,-1.2841065,-1.295076,"('uncreative', 'creative')",1.3888297,1.3249059,0.3132898,0.24901575,0.1393377,0.0929485,-0.0463892
54,-0.45181936,-0.48679772,"('incapable', 'capable')",0.7757043,0.75399745,0.6547514,0.70438874,0.3262121,0.3238628,-0.0023493
55,-0.18066245,-0.22455436,"('incompetent', 'clever')",-0.40576732,-0.38297477,0.46489188,0.40668926,-0.0405126,-0.0669466,-0.026434
56,0.5161206,0.43758237,"('impractical', 'practical')",0.51210725,0.5384999,-0.41899735,-0.40438443,0.2030768,0.1905659,-0.0125109
57,-0.73202366,-0.7880036,"('unimaginative', 'imaginative')",-0.2891819,-0.27361995,-2.9518228,-2.9798388,-1.3243427,-1.3471541,-0.0228114
58,-0.19538566,-0.21489868,"('undiscriminating', 'discriminating')",1.0659133,1.0684446,-0.06765143,-0.07028019,0.2676254,0.2610886,-0.0065368
59,0.40368223,0.44143885,"('foolish', 'wise')",0.8501816,0.7998786,-0.057380598,-0.010153877,0.3988278,0.4103879,0.0115601
60,0.32361153,0.28832704,"('inefficient', 'efficient')",0.17263217,0.2622878,-0.07157875,0.00096111605,0.141555,0.1838587,0.0423037
61,0.41575447,0.30007967,"('illogical', 'logical')",1.317616,1.2647533,0.6150789,0.46953207,0.7828164,0.6781217,-0.1046947
62,0.2946422,0.30797517,"('incompetent', 'brilliant')",0.48137385,0.616106,0.4819607,0.5775603,0.4193256,0.5005472,0.0812216
63,-0.18345073,-0.19640988,"('unperceptive', 'insightful')",0.839668,0.850684,0.5927835,0.6711535,0.4163336,0.4418092,0.0254756
64,0.83083993,0.80788654,"('shy', 'confident')",0.41269776,0.4415445,-5.671099,-5.6523795,-1.4758539,-1.4676495,0.0082044
65,0.49240574,0.3520939,"('insecure', 'secure')",-0.16378437,-0.19969368,0.08023295,0.061262563,0.1362848,0.0712209,-0.0650639
66,-0.684926,-0.6207676,"('inactive', 'active')",0.63938725,0.6614843,0.61865336,0.65625197,0.1910382,0.2323229,0.0412847
67,0.9705048,0.90498,"('doubtful', 'determined')",0.05530259,0.062886916,-0.37630644,-0.3592937,0.2165003,0.2028577,-0.0136426
68,0.28595537,0.24128018,"('dependent', 'independent')",-1.6802778,-1.6795121,-1.192552,-1.1794735,-0.8622915,-0.8725684,-0.0102769
