,acuity_male,acuity_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3493277,-1.4764869,"('unsociable', 'sociable')",0.9023602,0.7162585,-0.45548892,-0.5835394,-0.3008188,-0.4479226,-0.1471038
1,-1.8214719,-1.852132,"('unfriendly', 'friendly')",0.29152426,0.26643467,1.7761695,1.7487651,0.082074,0.0543559,-0.0277181
2,0.2609601,0.30704084,"('unlikable', 'likable')",0.9124362,0.97687066,0.31202632,0.4303611,0.4951409,0.5714242,0.0762833
3,-1.3794099,-1.1733932,"('repellent', 'pleasant')",-0.6856405,-0.49447837,-0.25788003,-0.20700087,-0.7743101,-0.6249575,0.1493526
4,0.39063635,0.471286,"('disliked', 'liked')",-0.38869226,-0.3379915,-6.2001014,-6.364938,-2.0660524,-2.0772144,-0.011162
5,-0.047548838,-0.012930401,"('distant', 'outgoing')",-0.25050998,-0.18188962,-0.10119288,-0.052135862,-0.1330839,-0.0823186,0.0507653
6,-0.49859852,-0.40582633,"('distant', 'open')",-0.6719799,-0.57799256,0.68740845,0.68652725,-0.1610567,-0.0990972,0.0619595
7,-0.73657155,-0.70872784,"('insensitive', 'sensitive')",0.535173,0.48648372,0.4437158,0.43496525,0.0807724,0.070907,-0.0098654
8,-0.6743987,-0.7143836,"('unaffectionate', 'affectionate')",-0.6996835,-0.6182109,0.5873459,0.5445265,-0.2622454,-0.2626893,-0.0004439
9,-0.885221,-0.9160723,"('unaffectionate', 'caring')",0.13161492,0.13954839,0.9489417,0.9762389,0.0651119,0.0665717,0.0014598
10,-1.2011535,-1.128673,"('unsympathetic', 'sympathetic')",0.19853334,0.17324463,-0.59170586,-0.6342861,-0.531442,-0.5299048,0.0015372
11,-0.62471795,-0.6125241,"('unhelpful', 'helpful')",0.34215957,0.38523713,1.562262,1.6581893,0.4265679,0.4769675,0.0503996
12,-0.29316488,-0.101534024,"('unsupportive', 'supportive')",0.5709984,0.73856354,-1.9380705,-1.9168689,-0.5534124,-0.4266131,0.1267993
13,-0.6381115,-0.69148946,"('impolite', 'polite')",0.97341764,0.8982363,-0.45948407,-0.49040085,-0.0413926,-0.0945513,-0.0531587
14,-0.32772523,-0.35422388,"('antisocial', 'social')",1.1003484,0.9967425,-0.84901035,-0.90547556,-0.0254624,-0.0876523,-0.0621899
15,0.77500075,0.59112614,"('boring', 'funny')",0.5384692,0.42964533,0.5476376,0.49292806,0.6203692,0.5045665,-0.1158027
16,-0.946158,-0.84465045,"('unpopular', 'popular')",-0.8538802,-0.6815205,0.3772351,0.41910413,-0.4742677,-0.3690223,0.1052454
17,-0.14297195,0.015789963,"('nasty', 'nice')",-0.704259,-0.56944203,-0.53312975,-0.45183986,-0.4601202,-0.335164,0.1249562
18,-0.15090634,-0.076834336,"('disagreeable', 'welcoming')",-0.22393051,-0.15079418,-0.17937182,-0.2137317,-0.1847362,-0.1471201,0.0376161
19,-0.53889173,-0.46811128,"('inhospitable', 'hospitable')",-0.25071853,-0.23196207,-0.11454265,0.032355696,-0.3013843,-0.2225726,0.0788117
20,-0.38234305,-0.27522323,"('rough', 'thoughtful')",0.33517408,0.4617139,1.0547167,1.0492775,0.3358492,0.4119227,0.0760735
21,-0.5573492,-0.56504637,"('immoral', 'moral')",0.6811827,0.6540028,-0.95059067,-0.93038327,-0.2755857,-0.2804756,-0.0048899
22,-0.4949343,-0.47472703,"('untrustworthy', 'trustworthy')",0.5890287,0.49610585,-1.0616504,-1.1169385,-0.3225187,-0.3651865,-0.0426678
23,-1.1716884,-1.179285,"('insincere', 'sincere')",0.6670343,0.6207867,5.3755703,5.4225926,1.6236388,1.6213648,-0.002274
24,-0.52992415,-0.58380073,"('dishonest', 'honest')",-0.2938159,-0.3596269,0.57857764,0.50873196,-0.0817208,-0.1448986,-0.0631778
25,-0.5915901,-0.59926975,"('egoistic', 'altruistic')",-0.5287655,-0.46683532,1.4758888,1.4291787,0.1185111,0.1210245,0.0025134
26,0.31881905,0.2823603,"('hardhearted', 'benevolent')",0.98030746,0.9837976,1.8815142,1.8307482,1.0602136,1.0323021,-0.0279115
27,0.53247106,0.6241235,"('hardhearted', 'softhearted')",0.2766596,0.25511473,1.3794786,1.2092487,0.7295364,0.6961623,-0.0333741
28,-1.3949646,-1.5247452,"('disloyal', 'loyal')",-0.43877813,-0.5457049,0.98731375,0.9023258,-0.282143,-0.3893747,-0.1072317
29,-0.6386149,-0.637389,"('unfair', 'fair')",-1.0240299,-1.0837553,-0.52007544,-0.63855416,-0.7275734,-0.7865661,-0.0589927
30,0.2107505,0.2517605,"('intolerant', 'tolerant')",1.8046335,1.7314361,1.1422354,1.1148639,1.0525398,1.0326869,-0.0198529
31,-0.6863487,-0.5434361,"('evil', 'good')",-1.6700683,-1.5385114,-0.74663186,-0.75663674,-1.0343496,-0.9461948,0.0881548
32,-0.955157,-1.0170602,"('unkind', 'kind')",0.8357544,0.63597435,0.621858,0.505637,0.1674851,0.0415171,-0.125968
33,0.33418688,0.29969615,"('wrong', 'right')",0.6244437,0.6313536,-0.3129388,-0.3207068,0.2152306,0.2034477,-0.0117829
34,0.33648857,0.5101592,"('mean', 'honorable')",-0.37419426,-0.23990718,6.119452,6.2820272,2.0272487,2.1840932,0.1568445
35,0.8524872,0.7777228,"('corrupt', 'incorrupt')",-1.7800893,-1.8127453,0.29071268,0.14928903,-0.2122964,-0.2952445,-0.0829481
36,0.11544605,0.13648623,"('hostile', 'amicable')",-1.9584161,-1.8777807,0.5720048,0.45180646,-0.4236551,-0.4298293,-0.0061742
37,0.041039877,0.13295825,"('fake', 'genuine')",-0.029386407,0.0110548735,0.297782,0.29713023,0.1031452,0.1470478,0.0439026
38,-0.7022439,-0.65274024,"('untruthful', 'truthful')",-0.45872578,-0.36524972,-0.35762787,-0.25399286,-0.5061992,-0.4239943,0.0822049
39,0.81911165,0.7752497,"('exploitative', 'cooperative')",1.5356796,1.4318551,0.3849532,0.3889886,0.9132481,0.8653644,-0.0478837
40,0.3574807,0.33238533,"('stingy', 'generous')",-0.34909928,-0.2965689,-1.4313993,-1.5689534,-0.4743393,-0.5110457,-0.0367064
41,-0.33779618,-0.25983208,"('unforgiving', 'forgiving')",-0.13748324,-0.045859486,0.19516523,0.07767145,-0.0933714,-0.0760067,0.0173647
42,1.2713172,1.3473899,"('unreliable', 'reliable')",0.7971791,0.9207502,-2.8684926,-2.8766983,-0.2666655,-0.2028527,0.0638128
43,-0.83005905,-0.7224987,"('irresponsible', 'responsible')",1.4054106,1.4478148,0.3480615,0.36933252,0.3078044,0.3648829,0.0570785
44,1.3752543,1.3932078,"('prejudiced', 'unprejudiced')",0.511393,0.5668371,-1.0238702,-1.0285317,0.2875923,0.3105044,0.0229121
45,-1.1320918,-0.93362045,"('incompetent', 'competent')",0.4201553,0.47096437,-0.48487335,-0.5623027,-0.3989366,-0.3416529,0.0572837
46,-1.1443344,-1.0603371,"('uncompetitive', 'competitive')",1.1602962,1.2234925,-0.62493664,-0.7271872,-0.2029916,-0.1880106,0.014981
47,-0.23009479,-0.09661852,"('stupid', 'smart')",1.3300563,1.363521,5.4971128,5.6607,2.1990248,2.3092008,0.110176
48,-1.38412,-1.428922,"('unintelligent', 'intelligent')",-0.87282956,-0.8926655,0.18020093,0.18153982,-0.6922495,-0.7133493,-0.0210998
49,-0.3344623,-0.1447064,"('unable', 'able')",0.22453117,0.31535107,-0.37202647,-0.24339567,-0.1606525,-0.0242503,0.1364022
50,0.8334449,0.87787366,"('clumsy', 'skillful')",-0.07391028,0.06070463,-0.004910618,-0.033541266,0.2515413,0.301679,0.0501377
51,-1.3518636,-1.5551606,"('uneducated', 'educated')",-0.10645755,-0.28694516,0.08780393,0.009675875,-0.4568391,-0.61081,-0.1539709
52,-0.4613666,-0.6612704,"('irrational', 'rational')",-0.94041884,-1.0466568,0.0029400028,-0.086128674,-0.4662818,-0.5980186,-0.1317368
53,-1.4000788,-1.3576288,"('uncreative', 'creative')",0.65843815,0.7064607,0.8126695,0.78920233,0.0236763,0.0460114,0.0223351
54,-0.41672844,-0.5141739,"('incapable', 'capable')",0.9075811,0.8338456,0.9633981,1.0844791,0.4847503,0.4680502,-0.0167001
55,-0.9681837,-0.90431726,"('incompetent', 'clever')",0.7823776,0.78317547,-0.24617045,-0.28527138,-0.1439922,-0.1354711,0.0085211
56,0.10934799,0.15404078,"('impractical', 'practical')",1.5189271,1.5096838,-0.10439453,-0.07752368,0.5079602,0.5287337,0.0207735
57,-0.8031591,-0.75092417,"('unimaginative', 'imaginative')",-0.09901479,-0.07744451,-2.31416,-2.3722854,-1.0721113,-1.0668847,0.0052266
58,-0.3218366,-0.28189558,"('undiscriminating', 'discriminating')",0.5604036,0.5882373,0.17435172,0.11479744,0.1376396,0.1403797,0.0027401
59,0.27262682,0.19264245,"('foolish', 'wise')",0.19800195,0.12922482,0.2717334,0.32557592,0.247454,0.2158144,-0.0316396
60,-0.15025458,-0.070396125,"('inefficient', 'efficient')",1.693706,1.6675543,-0.36425498,-0.28612515,0.3930655,0.437011,0.0439455
61,-1.3675969,-1.4669799,"('illogical', 'logical')",-0.29977757,-0.47762462,-0.0070381947,-0.14822301,-0.5581375,-0.6976092,-0.1394717
62,-0.5355956,-0.39903364,"('incompetent', 'brilliant')",1.216168,1.2866095,-0.4664079,-0.32689813,0.0713882,0.1868926,0.1155044
63,-0.848125,-0.7454216,"('unperceptive', 'insightful')",0.68428886,0.7931063,0.57300067,0.664578,0.1363882,0.2374209,0.1010327
64,0.23261033,0.15272726,"('shy', 'confident')",0.21071167,0.0836429,-6.7761097,-6.863729,-2.1109292,-2.2091196,-0.0981904
65,-0.61933273,-0.868609,"('insecure', 'secure')",0.6298149,0.33752286,-0.42701638,-0.48349997,-0.1388447,-0.3381954,-0.1993507
66,0.24463035,0.19521768,"('inactive', 'active')",-0.22765781,-0.26820022,1.0851601,1.0515089,0.3673776,0.3261755,-0.0412021
67,0.9735069,0.9890926,"('doubtful', 'determined')",0.21164303,0.25255984,-0.59141004,-0.4797643,0.1979133,0.2539627,0.0560494
