,grainger_male,grainger_female,tuple,w_male,w_female,inc_male,inc_female,average_male,average_female,female-male
44,-0.76355565,-0.71733207,"('prejudiced', 'unprejudiced')",-1.3476746,-1.1679119,-1.7520686,-1.6889212,-1.2877663,-1.1913884,0.0963779
45,1.7838602,1.7744956,"('incompetent', 'competent')",2.3988225,2.349925,0.8011732,0.6287771,1.6612854,1.5843992,-0.0768862
46,1.6954416,1.6571062,"('uncompetitive', 'competitive')",1.7202867,1.6773957,0.9039506,0.75077546,1.4398929,1.361759,-0.0781339
47,0.6006446,0.6479749,"('stupid', 'smart')",0.26050675,0.25050533,4.587384,4.59832,1.8161785,1.8322668,0.0160883
48,-0.37658012,-0.37872282,"('unintelligent', 'intelligent')",-0.2959536,-0.25589707,0.49437657,0.46096483,-0.0593857,-0.057885,0.0015007
49,-0.2955406,-0.27273497,"('unable', 'able')",0.06804985,0.12988156,-0.08575739,-0.0058408156,-0.1044161,-0.0495647,0.0548514
50,0.085097656,0.044969514,"('clumsy', 'skillful')",0.925112,0.82454574,0.56367105,0.521287,0.5246269,0.4636008,-0.0610261
51,0.7732497,0.70079035,"('uneducated', 'educated')",2.23569,1.9735819,0.6798826,0.6312057,1.2296074,1.1018593,-0.1277481
52,-1.7352577,-1.7800784,"('irrational', 'rational')",-0.4515633,-0.5248211,-0.040318295,-0.00048545375,-0.7423797,-0.7684616,-0.0260819
53,-0.9558937,-0.9667554,"('uncreative', 'creative')",0.14767224,0.07287212,0.62070084,0.5866303,-0.0625069,-0.1024177,-0.0399108
54,-0.7394811,-0.8197877,"('incapable', 'capable')",-0.09105386,-0.15954885,0.711254,0.7643028,-0.0397603,-0.0716779,-0.0319176
55,1.9962411,2.03391,"('incompetent', 'clever')",1.6746159,1.8254352,0.45901173,0.35452613,1.3766228,1.4046238,0.028001
56,2.1908739,2.108771,"('impractical', 'practical')",1.4224758,1.4488641,0.33969352,0.30850643,1.3176811,1.2887139,-0.0289672
57,-0.10281924,-0.18114081,"('unimaginative', 'imaginative')",0.8297549,0.69853556,-1.9817115,-2.1249087,-0.4182586,-0.535838,-0.1175794
58,0.82566804,0.7032384,"('undiscriminating', 'discriminating')",1.0807438,0.9118263,0.11053922,-0.026628941,0.672317,0.5294786,-0.1428384
59,-0.33514276,-0.35803998,"('foolish', 'wise')",0.4611704,0.2842121,0.009851266,0.045896135,0.045293,-0.0093106,-0.0546036
60,2.1208744,2.128808,"('inefficient', 'efficient')",1.7534652,1.9289979,0.73056775,0.67614377,1.5349692,1.5779832,0.043014
61,0.2904215,0.20318457,"('illogical', 'logical')",1.5011932,1.4291931,0.39473325,0.2681998,0.7287827,0.6335258,-0.0952569
62,1.301342,1.3070045,"('incompetent', 'brilliant')",1.6792859,1.7036747,1.078217,1.0680183,1.3529483,1.3595659,0.0066176
63,0.5063213,0.5445706,"('unperceptive', 'insightful')",1.2704206,1.1670047,1.3067614,1.2813923,1.0278344,0.9976559,-0.0301785
64,0.786365,0.76770353,"('shy', 'confident')",0.8834462,0.84206825,-5.586719,-5.5659165,-1.3056359,-1.3187149,-0.013079
65,1.0153464,1.0009372,"('insecure', 'secure')",1.0009608,1.0266593,-0.027165875,-0.09478929,0.6630472,0.6442691,-0.0187781
66,-0.60259324,-0.6198394,"('inactive', 'active')",0.44814742,0.38849336,1.1123574,1.1057855,0.3193039,0.2914798,-0.0278241
67,1.3368489,1.2998562,"('doubtful', 'determined')",0.7134843,0.68114614,0.030975033,0.054673523,0.6937694,0.6785586,-0.0152108
68,-0.3031949,-0.32529983,"('dependent', 'independent')",0.22234882,0.28128725,-0.50911885,-0.47732145,-0.196655,-0.173778,0.022877
69,0.3844054,0.4318305,"('lazy', 'industrious')",-0.6704492,-0.6959293,-0.66504794,-0.55711746,-0.3170306,-0.2737387,0.0432919
70,0.92299443,0.98303974,"('lethargic', 'energetic')",1.4739093,1.5032429,1.4044106,1.4191976,1.2671048,1.3018267,0.0347219
71,0.9319802,0.95437443,"('diffident', 'self-confident')",-0.18103819,-0.15468651,-0.09133066,-0.08332712,0.2198704,0.2387869,0.0189165
72,-0.33603802,-0.41593593,"('unambitious', 'ambitious')",0.50627357,0.44851834,-0.9347238,-0.9481247,-0.2548294,-0.3051808,-0.0503514
73,0.123524554,0.0793753,"('helpless', 'self-reliant')",-0.1548653,-0.22897524,-3.6592557,-3.5208983,-1.2301989,-1.2234995,0.0066994
74,1.4209838,1.371257,"('undedicated', 'dedicated')",1.7153518,1.6905406,-0.15294,-0.23858982,0.9944652,0.9410693,-0.0533959
75,-0.7283487,-0.75564444,"('meek', 'impulsive')",-0.45974618,-0.6178997,-0.31149766,-0.22513059,-0.4998642,-0.5328916,-0.0330274
76,0.63946915,0.62710226,"('anxious', 'daring')",0.8905153,0.96361864,0.6395507,0.6469909,0.7231784,0.745904,0.0227256
77,0.12589194,0.1285934,"('unmotivated', 'motivated')",0.9513837,0.9867251,0.4548229,0.48784736,0.5106995,0.5343886,0.0236891
78,0.15675724,0.25258312,"('nonresilient', 'resilient')",1.0861111,1.1133646,1.3869718,1.3544705,0.8766134,0.9068061,0.0301927
79,-1.2882619,-1.3480949,"('wavering', 'unwavering')",-0.15085429,-0.23642808,-0.059697345,-0.043748915,-0.4996045,-0.5427573,-0.0431528
80,1.7162274,1.7131667,"('dominated', 'dominating')",1.2901334,1.2937752,-0.6813726,-0.6917653,0.774996,0.7717255,-0.0032705
81,1.4968425,1.450038,"('submissive', 'aggressive')",0.7681152,0.71271336,-0.542392,-0.55634546,0.5741886,0.5354686,-0.03872
82,-0.3461764,-0.34867698,"('poor', 'rich')",0.22345966,0.13465796,5.607937,5.542465,1.8284067,1.7761488,-0.0522579
83,0.5689793,0.47612405,"('powerless', 'powerful')",-0.2813069,-0.36854473,-0.6702341,-0.7959907,-0.1275206,-0.2294705,-0.1019499
84,0.23332804,0.20235,"('inferior', 'superior')",0.1256043,0.006859131,0.37734336,0.49370825,0.2454252,0.2343058,-0.0111194
85,-1.8837456,-1.8694922,"('insignificant', 'prestigious')",-1.3352455,-1.4210364,0.31038287,0.42957982,-0.9695361,-0.9536496,0.0158865
86,0.422867,0.3233638,"('uninfluential', 'influential')",1.0522143,0.99876887,0.47693044,0.34073192,0.6506705,0.5542882,-0.0963823
87,1.5572045,1.5064921,"('unsuccessful', 'successful')",2.0140605,1.8420422,1.2106482,1.2616154,1.5939711,1.5367166,-0.0572545
88,-0.7868284,-0.869467,"('low', 'eminent')",-1.6742353,-1.8409787,-0.34677553,-0.41685584,-0.9359465,-1.0424339,-0.1064874
