,affiliated_male,affiliated_female,tuple,managers_male,managers_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.83727896,0.61614096,"('unsociable', 'sociable')",0.039242234,0.0015304536,0.68982154,0.603196,-0.61603266,-0.7454061,0.2375775,0.1188653,-0.1187122
1,-0.46313468,-0.48567647,"('unfriendly', 'friendly')",0.39481,0.4836283,0.7010712,0.7168361,2.0520058,2.0299509,0.6711881,0.6861847,0.0149966
2,1.0196923,1.1259737,"('unlikable', 'likable')",1.6092553,1.8073714,1.5361263,1.563627,0.8000125,0.90291214,1.2412716,1.3499711,0.1086995
3,-0.15181287,-0.13244464,"('repellent', 'pleasant')",0.17931701,0.2722709,1.186865,1.2644131,0.36383232,0.45339656,0.3945504,0.464409,0.0698586
4,-0.6863924,-0.7230882,"('disliked', 'liked')",-0.43872535,-0.46959996,-0.38528758,-0.48218817,-6.470481,-6.52143,-1.9952216,-2.0490766,-0.053855
5,-0.73649216,-0.57624274,"('distant', 'outgoing')",0.46291232,0.565162,-1.0657934,-1.098526,-0.21159384,-0.15776879,-0.3877418,-0.3168439,0.0708979
6,-0.5460806,-0.37558365,"('distant', 'open')",-0.0780371,0.07503658,-1.2437023,-1.247725,0.4507854,0.49923325,-0.3542587,-0.2622597,0.091999
7,2.030436,1.9469321,"('insensitive', 'sensitive')",0.67006654,0.72599864,0.51872766,0.5704924,1.1126093,1.1539062,1.0829599,1.0993323,0.0163724
8,-1.2770052,-1.2206247,"('unaffectionate', 'affectionate')",0.07528822,0.123383224,0.5058651,0.5780118,1.0296476,1.0778376,0.0834489,0.139652,0.0562031
9,0.17918128,0.2329405,"('unaffectionate', 'caring')",0.9210292,1.0057099,0.6478974,0.7024638,1.5132803,1.6057187,0.8153471,0.8867083,0.0713612
10,1.4901687,1.4311666,"('unsympathetic', 'sympathetic')",0.486601,0.6488446,0.34286526,0.48305607,-0.12833333,-0.06725897,0.5478254,0.6239521,0.0761267
11,1.4603039,1.5019683,"('unhelpful', 'helpful')",0.90019894,0.9748549,0.25222623,0.355692,1.902253,1.9829279,1.1287456,1.2038608,0.0751152
12,2.0238848,2.205122,"('unsupportive', 'supportive')",1.9531808,2.2231004,1.4106061,1.6170391,-1.4053684,-1.3293923,0.9955758,1.1789674,0.1833916
13,0.99947023,0.95551956,"('impolite', 'polite')",0.8647773,0.91335416,0.29531783,0.28326842,-0.6265576,-0.65520126,0.383252,0.3742352,-0.0090168
14,1.5290253,1.407607,"('antisocial', 'social')",1.1103724,1.1206633,1.6144509,1.5810503,-0.54287124,-0.5920165,0.9277443,0.879326,-0.0484183
15,0.21870475,0.2251887,"('boring', 'funny')",-0.08061322,-0.15340832,-0.69630986,-0.79412085,0.6884929,0.66867495,0.0325686,-0.0134164,-0.045985
16,-1.6774224,-1.7231226,"('unpopular', 'popular')",-1.194828,-1.2152606,-0.22367808,-0.21941738,0.18232071,0.257156,-0.728402,-0.7251611,0.0032409
17,-0.2815113,-0.1507498,"('nasty', 'nice')",-0.5929506,-0.46387592,-0.5512891,-0.50879294,-0.31697065,-0.21677133,-0.4356804,-0.3350475,0.1006329
18,-1.0535036,-0.97351706,"('disagreeable', 'welcoming')",0.06734195,0.21096344,0.15733606,0.24581328,-0.34416658,-0.32452247,-0.2932481,-0.2103157,0.0829324
19,0.055395603,0.13471267,"('inhospitable', 'hospitable')",0.30186817,0.32110825,-1.2851421,-1.303571,-0.012357181,0.04498348,-0.2350589,-0.2006916,0.0343673
20,0.51171184,0.5716321,"('rough', 'thoughtful')",-0.27265206,-0.11728498,0.9906923,0.9723174,1.0461196,1.0369667,0.5689679,0.6159078,0.0469399
21,1.2486343,1.1591164,"('immoral', 'moral')",1.0321592,1.120184,0.29425606,0.3508546,-0.70312595,-0.6154679,0.4679809,0.5036718,0.0356909
22,0.7179125,0.6749237,"('untrustworthy', 'trustworthy')",0.35616496,0.442924,1.5430546,1.5318465,-0.7834591,-0.77629256,0.4584183,0.4683504,0.0099321
23,1.5226936,1.4842104,"('insincere', 'sincere')",0.6663085,0.7230487,0.51339316,0.5884559,6.200997,6.174569,2.225848,2.2425711,0.0167231
24,1.9961996,2.0354044,"('dishonest', 'honest')",-0.3067276,-0.3012933,0.17581749,0.23036888,0.9047677,0.87300557,0.6925143,0.7093714,0.0168571
25,-1.191162,-1.1827759,"('egoistic', 'altruistic')",0.1377615,0.19528008,0.009383619,-0.008277178,1.6996678,1.6400859,0.1639127,0.1610782,-0.0028345
26,1.0452195,0.88450855,"('hardhearted', 'benevolent')",1.6123136,1.6064829,1.9168949,1.8804259,1.8811541,1.8072478,1.6138955,1.5446662,-0.0692293
27,-0.12474273,0.05314195,"('hardhearted', 'softhearted')",-0.36550876,-0.19382201,-0.055414904,-0.013918946,1.6404527,1.591197,0.2736966,0.3591495,0.0854529
28,0.6012714,0.4083063,"('disloyal', 'loyal')",-0.82857627,-0.9263816,-0.32843578,-0.33502823,0.90579575,0.8191909,0.0875138,-0.0084781,-0.0959919
29,-0.24679847,-0.2854837,"('unfair', 'fair')",-1.2429757,-1.2574358,-0.5947412,-0.6940161,-0.47935176,-0.6682244,-0.6409668,-0.72629,-0.0853232
30,0.92530274,0.9982336,"('intolerant', 'tolerant')",1.7242501,1.779648,0.14754616,0.09761754,1.0555842,1.0216404,0.9631708,0.9742849,0.0111141
31,-2.8978562,-2.8887734,"('evil', 'good')",-0.39827222,-0.38656282,-0.5915679,-0.60919464,-0.6481005,-0.64143956,-1.1339492,-1.1314926,0.0024566
32,0.9813616,0.88768846,"('unkind', 'kind')",0.25208604,0.26706475,1.5056593,1.457557,1.4141805,1.306024,1.038322,0.9795835,-0.0587385
33,0.666714,0.7323452,"('wrong', 'right')",1.2063662,1.2224576,0.020752404,-0.06986202,-0.014848113,-0.13927245,0.4697461,0.4364171,-0.033329
34,0.7412736,0.9142744,"('mean', 'honorable')",0.22471705,0.4691572,0.5165275,0.7162289,5.9232917,6.088862,1.8514525,2.0471306,0.1956781
35,-1.9099011,-1.8783455,"('corrupt', 'incorrupt')",-1.1565369,-1.3097922,-1.568869,-1.6821169,-0.09547506,-0.32718113,-1.1826956,-1.299359,-0.1166634
36,-1.9190555,-1.8942062,"('hostile', 'amicable')",-1.251393,-1.3086839,-0.74467397,-0.82765216,0.31532305,0.19340256,-0.8999498,-0.9592848,-0.059335
37,0.7636506,0.8698524,"('fake', 'genuine')",0.91860443,0.99260527,0.042328883,0.086101115,0.6284303,0.663437,0.5882536,0.6529989,0.0647453
38,0.71072173,0.83016855,"('untruthful', 'truthful')",1.0062557,1.0955049,-0.6598861,-0.580103,0.069831826,0.108563915,0.2817308,0.3635336,0.0818028
39,2.0287738,1.9974276,"('exploitative', 'cooperative')",0.14590609,0.1486133,1.8761799,1.8750949,0.20321243,0.16562787,1.0635179,1.0466909,-0.016827
40,-0.20429121,-0.15624209,"('stingy', 'generous')",-0.052353986,0.0045247655,0.7090033,0.7643184,-1.2929685,-1.3378581,-0.2101526,-0.1813142,0.0288384
41,-0.103699595,-0.12370916,"('unforgiving', 'forgiving')",0.08514671,0.17282525,1.3006566,1.3296245,0.3684749,0.31334326,0.4126446,0.423021,0.0103764
42,1.7474512,1.8687129,"('unreliable', 'reliable')",1.0129977,1.198457,1.0265462,1.122494,-2.978207,-2.919309,0.202197,0.3175887,0.1153917
43,2.025316,2.1738074,"('irresponsible', 'responsible')",0.6105986,0.8487498,0.5718126,0.6615092,0.7272296,0.81071705,0.9837392,1.1236959,0.1399567
44,-0.65150785,-0.5507828,"('prejudiced', 'unprejudiced')",-0.76914823,-0.76455474,-0.9781036,-1.0282699,-1.7409407,-1.7523801,-1.0349251,-1.0239968,0.0109283
45,0.89150286,0.84470975,"('incompetent', 'competent')",-0.100193724,-0.056346808,0.09089799,0.15782921,-0.47031558,-0.46339762,0.1029729,0.1206986,0.0177257
46,1.0036557,0.9684968,"('uncompetitive', 'competitive')",1.2922485,1.477437,1.2678001,1.3787276,-0.71132547,-0.6799099,0.7130947,0.7861878,0.0730931
47,0.49394,0.57741493,"('stupid', 'smart')",0.4358499,0.5907485,0.8344076,0.9809419,5.5815816,5.6940184,1.8364449,1.9607809,0.124336
48,0.3354001,0.29848427,"('unintelligent', 'intelligent')",-1.6815174,-1.6350689,-0.4805516,-0.4291708,0.27160174,0.30558258,-0.3887668,-0.3650432,0.0237236
49,-0.99902797,-0.95181566,"('unable', 'able')",-0.88897145,-0.72403836,-1.1234063,-0.99443585,-0.587007,-0.43818954,-0.8996032,-0.7771198,0.1224834
50,0.5400849,0.5247732,"('clumsy', 'skillful')",0.8400831,0.8826365,-0.075546056,-0.060457878,0.1218089,0.0891466,0.3566077,0.3590246,0.0024169
51,1.9250164,1.7162082,"('uneducated', 'educated')",-0.61735404,-0.7204283,0.29678637,0.18717265,0.84174544,0.71865183,0.6115485,0.4754011,-0.1361474
52,-1.121695,-1.2099361,"('irrational', 'rational')",-0.24033323,-0.43057165,-0.9768064,-1.1372454,0.29672018,0.16034682,-0.5105286,-0.6543517,-0.1438231
53,-1.733569,-1.7746456,"('uncreative', 'creative')",0.36846444,0.4445862,-0.035825435,0.009579207,1.1010666,1.0784953,-0.0749659,-0.0604962,0.0144697
54,0.428801,0.36991304,"('incapable', 'capable')",-0.013570337,0.020499386,-0.34012508,-0.27797332,1.1293625,1.2004359,0.301117,0.3282188,0.0271018
55,0.36558542,0.24868199,"('incompetent', 'clever')",-0.15728924,-0.05260479,0.93836385,1.0319079,-0.08947326,-0.02959108,0.2642967,0.2995985,0.0353018
56,2.0368865,2.0556364,"('impractical', 'practical')",1.5976473,1.7261459,0.81230766,0.8306828,-0.15283243,-0.13152735,1.0735023,1.1202344,0.0467321
57,0.39630383,0.38355592,"('unimaginative', 'imaginative')",0.21470866,0.28648353,-0.55960983,-0.52848846,-2.5082169,-2.4831352,-0.6142036,-0.5853961,0.0288075
58,1.3618594,1.3349297,"('undiscriminating', 'discriminating')",0.83629835,0.9498956,0.82556796,0.8527094,0.5244231,0.5486384,0.8870372,0.9215432,0.034506
59,0.28338167,0.2875038,"('foolish', 'wise')",0.5344355,0.398011,-0.6408814,-0.7375477,0.5489619,0.5454644,0.1814744,0.1233579,-0.0581165
60,1.7495992,1.770791,"('inefficient', 'efficient')",0.8134197,1.0579897,0.8680033,0.97365105,-0.41901565,-0.30629194,0.7530016,0.8740349,0.1210333
61,0.4801026,0.3935719,"('illogical', 'logical')",-0.085828945,-0.10770394,-0.12580425,-0.22324511,0.34983206,0.18186255,0.1545754,0.0611214,-0.093454
62,0.28781027,0.37389588,"('incompetent', 'brilliant')",0.27933168,0.524034,-0.30422804,-0.13379575,-0.15201792,0.032167546,0.027724,0.1990754,0.1713514
63,1.1273202,1.1337129,"('unperceptive', 'insightful')",1.9132906,2.0307574,1.8757234,1.9684331,1.1180558,1.2460188,1.5085975,1.5947305,0.086133
64,1.1448091,1.0826762,"('shy', 'confident')",1.1303027,1.1223475,0.7012122,0.6459597,-6.849127,-6.8813987,-0.9682007,-1.0076039,-0.0394032
65,1.0769393,0.8433169,"('insecure', 'secure')",-0.49597842,-0.53645754,1.3382183,1.3409934,-0.3186266,-0.3682392,0.4001381,0.3199034,-0.0802347
66,1.0313768,1.0569882,"('inactive', 'active')",0.5517416,0.57762444,0.89231163,0.8967751,0.9626145,0.9351925,0.8595111,0.8666451,0.007134
67,1.8502412,1.9040265,"('doubtful', 'determined')",0.8388713,0.7646516,0.50047123,0.48439208,-0.87067926,-0.88626575,0.5797261,0.5667011,-0.013025
68,-0.763483,-0.8364484,"('dependent', 'independent')",-0.09452376,-0.17818484,0.25667825,0.1496442,-0.50971603,-0.5706305,-0.2777611,-0.3589049,-0.0811438
69,-0.56136036,-0.44400024,"('lazy', 'industrious')",0.76699585,0.7979863,0.4397533,0.39346433,-0.7873017,-0.78035235,-0.0354782,-0.0082255,0.0272527
70,2.602909,2.5451417,"('lethargic', 'energetic')",0.7189285,0.8253534,0.17546389,0.2705858,0.56945753,0.6535608,1.0166898,1.0736604,0.0569706
71,1.1180955,1.2133658,"('diffident', 'self-confident')",0.6120548,0.67154396,0.06707306,0.14633524,0.3378272,0.34294522,0.5337627,0.5935476,0.0597849
72,0.25247878,0.31963074,"('unambitious', 'ambitious')",0.4584095,0.5871268,0.7661329,0.83140075,-0.47712472,-0.38080934,0.2499741,0.3393372,0.0893631
73,1.1523103,1.2209903,"('helpless', 'self-reliant')",1.2594161,1.2460684,-0.5164676,-0.61561567,-3.3626719,-3.285994,-0.3668532,-0.3586378,0.0082154
74,2.1972294,2.3004646,"('undedicated', 'dedicated')",1.3515122,1.4770242,1.6520255,1.6586919,0.70597523,0.70136285,1.4766855,1.5343859,0.0577004
75,-0.6339057,-0.57347053,"('meek', 'impulsive')",-0.51536375,-0.53926355,-1.3476713,-1.3351227,-0.6152795,-0.4893335,-0.778055,-0.7342976,0.0437574
76,1.030187,1.0311637,"('anxious', 'daring')",-0.07036658,-0.017234454,0.008245647,0.075501285,-0.14731933,-0.12829234,0.2051867,0.2402846,0.0350979
77,0.5225894,0.4840668,"('unmotivated', 'motivated')",0.048544332,0.07370145,-0.37162855,-0.3546209,-1.3724291,-1.2661542,-0.293231,-0.2657517,0.0274793
78,-0.15333115,-0.09247577,"('nonresilient', 'resilient')",0.6728718,0.8888657,0.8203369,0.96283364,0.043174013,0.12770644,0.3457629,0.4717325,0.1259696
79,-0.5014163,-0.4680154,"('wavering', 'unwavering')",0.044037156,-0.010424016,-1.5292884,-1.549223,-0.050560676,-0.030595772,-0.5093071,-0.5145645,-0.0052574
80,1.5832481,1.4900187,"('dominated', 'dominating')",0.23320986,0.22294673,1.0011356,1.0424917,-0.9933684,-0.9916789,0.4560563,0.4409446,-0.0151117
81,1.5941472,1.3873788,"('submissive', 'aggressive')",-0.014714599,-0.12334701,0.97798777,1.00473,-0.6921825,-0.68680924,0.4663094,0.3954881,-0.0708213
82,-0.36665386,-0.4457716,"('poor', 'rich')",-1.0347055,-0.9802151,-0.121005654,-0.067122385,6.057423,6.127147,1.1337645,1.1585095,0.024745
83,0.91035956,0.909649,"('powerless', 'powerful')",0.42882645,0.51592594,-0.5727453,-0.5495623,-0.92935884,-0.97265434,-0.0407296,-0.0241604,0.0165692
84,0.93575877,0.8884522,"('inferior', 'superior')",-0.5899983,-0.62361115,-0.086168826,-0.14304169,0.43893868,0.37083456,0.1746326,0.1231585,-0.0514741
85,-0.6565177,-0.5832543,"('insignificant', 'prestigious')",0.29972735,0.3206988,-0.5801876,-0.6281254,0.38501698,0.39266807,-0.1379903,-0.1245032,0.0134871
86,1.4730729,1.2699038,"('uninfluential', 'influential')",0.25783312,0.24128646,0.61004806,0.56798685,0.42230725,0.32654336,0.6908153,0.6014301,-0.0893852
87,1.3600969,1.2764683,"('unsuccessful', 'successful')",0.81217855,0.71483344,1.2414353,1.2482274,0.75533694,0.8001429,1.042262,1.009918,-0.032344
88,1.5794477,1.5083643,"('low', 'eminent')",0.15737307,0.12541866,-0.9747542,-1.0281451,0.30866453,0.30655855,0.2676828,0.2280491,-0.0396337
