,foal_male,foal_female,tuple,average_male,average_female,female-male
28,-0.103838846,-0.21423268,"('disloyal', 'loyal')",-0.1038388,-0.2142327,-0.1103939
29,-0.43814927,-0.4985816,"('unfair', 'fair')",-0.4381493,-0.4985816,-0.0604323
30,-0.17304477,-0.22895898,"('intolerant', 'tolerant')",-0.1730448,-0.228959,-0.0559142
31,-1.203676,-1.0932531,"('evil', 'good')",-1.203676,-1.0932531,0.1104229
32,0.15569332,0.058162346,"('unkind', 'kind')",0.1556933,0.0581623,-0.097531
33,0.3736806,0.3146055,"('wrong', 'right')",0.3736806,0.3146055,-0.0590751
34,1.503457,1.7314123,"('mean', 'honorable')",1.503457,1.7314123,0.2279553
35,-0.34377587,-0.37002984,"('corrupt', 'incorrupt')",-0.3437759,-0.3700298,-0.0262539
36,-0.72062266,-0.5934371,"('hostile', 'amicable')",-0.7206227,-0.5934371,0.1271856
37,0.017680928,0.035600338,"('fake', 'genuine')",0.0176809,0.0356003,0.0179194
38,-0.32468498,-0.36962035,"('untruthful', 'truthful')",-0.324685,-0.3696204,-0.0449354
39,0.25281692,0.22816709,"('exploitative', 'cooperative')",0.2528169,0.2281671,-0.0246498
40,-0.788341,-0.8771414,"('stingy', 'generous')",-0.788341,-0.8771414,-0.0888004
41,0.3578885,0.3330654,"('unforgiving', 'forgiving')",0.3578885,0.3330654,-0.0248231
42,-0.47383952,-0.46638036,"('unreliable', 'reliable')",-0.4738395,-0.4663804,0.0074591
43,0.07221689,0.008733064,"('irresponsible', 'responsible')",0.0722169,0.0087331,-0.0634838
44,-0.14817676,-0.18167433,"('prejudiced', 'unprejudiced')",-0.1481768,-0.1816743,-0.0334975
45,-0.27849212,-0.19760278,"('incompetent', 'competent')",-0.2784921,-0.1976028,0.0808893
46,-0.085905105,-0.10199264,"('uncompetitive', 'competitive')",-0.0859051,-0.1019926,-0.0160875
47,1.3917578,1.493871,"('stupid', 'smart')",1.3917578,1.493871,0.1021132
48,0.50388837,0.45389283,"('unintelligent', 'intelligent')",0.5038884,0.4538928,-0.0499956
49,0.1983832,0.2941459,"('unable', 'able')",0.1983832,0.2941459,0.0957627
50,0.40082586,0.45035583,"('clumsy', 'skillful')",0.4008259,0.4503558,0.0495299
51,-0.18440175,-0.24329558,"('uneducated', 'educated')",-0.1844018,-0.2432956,-0.0588938
52,-0.51972884,-0.5593824,"('irrational', 'rational')",-0.5197288,-0.5593824,-0.0396536
53,-1.240543,-1.2649194,"('uncreative', 'creative')",-1.240543,-1.2649194,-0.0243764
54,-0.027346015,-0.04001602,"('incapable', 'capable')",-0.027346,-0.040016,-0.01267
55,0.14591916,0.17909054,"('incompetent', 'clever')",0.1459192,0.1790905,0.0331713
56,0.31060162,0.278224,"('impractical', 'practical')",0.3106016,0.278224,-0.0323776
57,-1.6074575,-1.6414393,"('unimaginative', 'imaginative')",-1.6074575,-1.6414393,-0.0339818
58,-0.9581316,-0.94263136,"('undiscriminating', 'discriminating')",-0.9581316,-0.9426314,0.0155002
59,0.34208587,0.35465455,"('foolish', 'wise')",0.3420859,0.3546546,0.0125687
60,0.025738467,0.005024934,"('inefficient', 'efficient')",0.0257385,0.0050249,-0.0207136
61,-0.107349776,-0.22263525,"('illogical', 'logical')",-0.1073498,-0.2226353,-0.1152855
62,0.4025459,0.38749617,"('incompetent', 'brilliant')",0.4025459,0.3874962,-0.0150497
63,-0.04395148,0.00827546,"('unperceptive', 'insightful')",-0.0439515,0.0082755,0.052227
64,-2.0752249,-2.1449008,"('shy', 'confident')",-2.0752249,-2.1449008,-0.0696759
65,-0.021382283,-0.110503234,"('insecure', 'secure')",-0.0213823,-0.1105032,-0.0891209
66,-0.8550127,-0.8468844,"('inactive', 'active')",-0.8550127,-0.8468844,0.0081283
67,0.24288148,0.27427787,"('doubtful', 'determined')",0.2428815,0.2742779,0.0313964
68,-1.2299391,-1.2001314,"('dependent', 'independent')",-1.2299391,-1.2001314,0.0298077
69,-0.33324677,-0.30740413,"('lazy', 'industrious')",-0.3332468,-0.3074041,0.0258427
70,0.30448514,0.26591808,"('lethargic', 'energetic')",0.3044851,0.2659181,-0.038567
71,-0.13859168,-0.11226551,"('diffident', 'self-confident')",-0.1385917,-0.1122655,0.0263262
72,0.15683071,0.038156718,"('unambitious', 'ambitious')",0.1568307,0.0381567,-0.118674
73,-1.6352917,-1.6373277,"('helpless', 'self-reliant')",-1.6352917,-1.6373277,-0.002036
74,-0.33979255,-0.37855232,"('undedicated', 'dedicated')",-0.3397925,-0.3785523,-0.0387598
75,-0.42438856,-0.39209694,"('meek', 'impulsive')",-0.4243886,-0.3920969,0.0322917
76,0.40598217,0.45178828,"('anxious', 'daring')",0.4059822,0.4517883,0.0458061
77,-0.38611206,-0.276103,"('unmotivated', 'motivated')",-0.3861121,-0.276103,0.1100091
78,0.7073424,0.7906016,"('nonresilient', 'resilient')",0.7073424,0.7906016,0.0832592
79,-0.294662,-0.17402798,"('wavering', 'unwavering')",-0.294662,-0.174028,0.120634
80,-0.24808013,-0.3293254,"('dominated', 'dominating')",-0.2480801,-0.3293254,-0.0812453
81,-0.69738173,-0.7182642,"('submissive', 'aggressive')",-0.6973817,-0.7182642,-0.0208825
82,1.9309865,2.0110521,"('poor', 'rich')",1.9309865,2.0110521,0.0800656
83,-0.3391992,-0.32739463,"('powerless', 'powerful')",-0.3391992,-0.3273946,0.0118046
84,0.6838295,0.6091955,"('inferior', 'superior')",0.6838295,0.6091955,-0.074634
85,0.23229934,0.25051698,"('insignificant', 'prestigious')",0.2322993,0.250517,0.0182177
86,-0.5790917,-0.6610107,"('uninfluential', 'influential')",-0.5790917,-0.6610107,-0.081919
87,-0.32490966,-0.31836414,"('unsuccessful', 'successful')",-0.3249097,-0.3183641,0.0065456
88,-0.6042141,-0.6552463,"('low', 'eminent')",-0.6042141,-0.6552463,-0.0510322
