,electronic_male,electronic_female,tuple,arts_male,arts_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.87978005,-1.0468025,"('unsociable', 'sociable')",-0.2702222,-0.38511893,-0.3213041,-0.4809287,-0.4904354,-0.6376167,-0.1471813
1,0.8957404,0.7030405,"('unfriendly', 'friendly')",-0.89240324,-1.0659502,1.677648,1.5199593,0.5603284,0.3856832,-0.1746452
2,-0.108238906,-0.074278474,"('unlikable', 'likable')",0.27918303,0.3493858,0.2807395,0.35879755,0.1505612,0.2113016,0.0607404
3,-1.2142395,-1.1462281,"('repellent', 'pleasant')",0.28181088,0.46766093,0.42227697,0.5434672,-0.1700505,-0.0450333,0.1250172
4,-0.8394666,-0.9368272,"('disliked', 'liked')",0.11431512,0.09138743,-6.279987,-6.3471746,-2.3350461,-2.3975382,-0.0624921
5,0.5697262,0.53846484,"('distant', 'outgoing')",-1.017996,-1.0719082,-0.2946531,-0.34304172,-0.2476409,-0.2921617,-0.0445208
6,0.3417924,0.32711595,"('distant', 'open')",-0.79291433,-0.8369866,0.2502749,0.17422462,-0.066949,-0.111882,-0.044933
7,0.11740306,0.16108653,"('insensitive', 'sensitive')",-0.0317982,0.13890027,0.71296555,0.7641449,0.2661901,0.3547106,0.0885205
8,0.42740664,0.4149277,"('unaffectionate', 'affectionate')",-0.9753847,-1.0208799,0.3355939,0.19520536,-0.0707947,-0.1369156,-0.0661209
9,0.5531373,0.5452697,"('unaffectionate', 'caring')",-0.9260714,-0.95187753,0.88262945,0.86840063,0.1698985,0.1539309,-0.0159676
10,-1.8893287,-1.8958712,"('unsympathetic', 'sympathetic')",-0.82036036,-0.7012708,-0.40932655,-0.3730891,-1.0396719,-0.990077,0.0495949
11,0.7069146,0.7917694,"('unhelpful', 'helpful')",-0.20292118,-0.100553565,1.6697061,1.7544252,0.7245665,0.8152137,0.0906472
12,0.11142475,0.15419696,"('unsupportive', 'supportive')",-0.5092028,-0.37222648,-1.8823783,-1.8538206,-0.7600521,-0.6906167,0.0694354
13,-0.8588864,-0.9633369,"('impolite', 'polite')",-0.5779254,-0.6175408,-0.21983323,-0.25147247,-0.552215,-0.6107834,-0.0585684
14,-0.23019432,-0.25282443,"('antisocial', 'social')",1.1976982,1.2186761,-0.41233647,-0.38283876,0.1850558,0.1943376,0.0092818
15,-0.066823795,-0.12507457,"('boring', 'funny')",0.45874438,0.32333103,0.468009,0.4127435,0.2866432,0.2036666,-0.0829766
16,-1.0994735,-1.161339,"('unpopular', 'popular')",-0.84487134,-0.8328842,0.6069931,0.6299772,-0.4457839,-0.4547487,-0.0089648
17,-0.83489156,-0.83167595,"('nasty', 'nice')",-0.6511304,-0.6646486,-0.3467384,-0.3152343,-0.6109201,-0.6038529,0.0070672
18,-0.32501125,-0.43022123,"('disagreeable', 'welcoming')",-0.5977766,-0.619695,-0.3757016,-0.45214775,-0.4328298,-0.500688,-0.0678582
19,-0.34478495,-0.44240573,"('inhospitable', 'hospitable')",-1.2076576,-1.238256,-0.22238733,-0.21910043,-0.59161,-0.6332541,-0.0416441
20,0.23613834,0.212583,"('rough', 'thoughtful')",0.6926409,0.7645684,1.1904861,1.1414139,0.7064218,0.7061884,-0.0002334
21,-0.76946855,-0.8887291,"('immoral', 'moral')",1.0443311,1.0305896,-0.5297481,-0.43294254,-0.0849619,-0.0970274,-0.0120655
22,-0.9584806,-1.0194498,"('untrustworthy', 'trustworthy')",-0.40808767,-0.40126383,-1.0513498,-1.013571,-0.8059727,-0.8114282,-0.0054555
23,-0.33011597,-0.3462926,"('insincere', 'sincere')",-0.35716984,-0.30594257,5.6681647,5.7094784,1.6602929,1.6857478,0.0254549
24,-0.19288951,-0.17325363,"('dishonest', 'honest')",-0.03519334,0.014608413,0.9237608,0.8823008,0.2318926,0.2412185,0.0093259
25,0.5577367,0.48168817,"('egoistic', 'altruistic')",0.26360393,0.27361423,1.3628439,1.3140928,0.7280615,0.6897984,-0.0382631
26,0.93294156,0.8301029,"('hardhearted', 'benevolent')",0.81146795,0.69680864,1.7040248,1.5966669,1.1494781,1.0411928,-0.1082853
27,-0.41894054,-0.41736323,"('hardhearted', 'softhearted')",-0.47297877,-0.3979052,1.6806788,1.6012399,0.2629198,0.2619905,-0.0009293
28,0.027218932,-0.076843604,"('disloyal', 'loyal')",-0.40430638,-0.47266978,0.65821266,0.56811816,0.0937084,0.0062016,-0.0875068
