,aetna_male,aetna_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.0443357,-1.104009,"('unsociable', 'sociable')",-0.5795505,-0.686375,-0.8119431,-0.895192,-0.0832489
1,-1.1998576,-1.454407,"('unfriendly', 'friendly')",1.5036006,1.2701983,0.1518715,-0.0921043,-0.2439758
2,0.72292525,0.61971986,"('unlikable', 'likable')",0.8916826,0.86977446,0.8073039,0.7447472,-0.0625567
3,-0.53088915,-0.43847305,"('repellent', 'pleasant')",0.4546159,0.57346237,-0.0381366,0.0674947,0.1056313
4,0.032639086,-0.0497163,"('disliked', 'liked')",-6.1305704,-6.2396626,-3.0489657,-3.1446896,-0.0957239
5,-1.3297467,-1.3389356,"('distant', 'outgoing')",-0.48955715,-0.5210506,-0.9096519,-0.9299931,-0.0203412
6,-1.2873607,-1.3313868,"('distant', 'open')",-0.23836921,-0.30551368,-0.7628649,-0.8184502,-0.0555853
7,-0.32742143,-0.2224422,"('insensitive', 'sensitive')",0.7350361,0.8739331,0.2038073,0.3257454,0.1219381
8,-1.0252255,-1.2928067,"('unaffectionate', 'affectionate')",0.7022865,0.48732007,-0.1614695,-0.4027433,-0.2412738
9,-1.108244,-1.2808527,"('unaffectionate', 'caring')",0.9372596,0.8281313,-0.0854922,-0.2263607,-0.1408685
10,-1.3442843,-1.2593243,"('unsympathetic', 'sympathetic')",-0.45899218,-0.414488,-0.9016383,-0.8369061,0.0647322
11,-0.3232737,-0.28004315,"('unhelpful', 'helpful')",1.7026943,1.8439652,0.6897103,0.781961,0.0922507
12,0.0033495575,0.058100805,"('unsupportive', 'supportive')",-1.7523105,-1.6867508,-0.8744805,-0.814325,0.0601555
13,-0.5284877,-0.55965585,"('impolite', 'polite')",-0.57303727,-0.4750613,-0.5507625,-0.5173585,0.033404
14,-0.34073737,-0.25035226,"('antisocial', 'social')",-0.21313494,-0.1801039,-0.2769362,-0.2152281,0.0617081
15,0.026189508,-0.17926368,"('boring', 'funny')",0.72685814,0.64426285,0.3765238,0.2324996,-0.1440242
16,-0.41179436,-0.52991956,"('unpopular', 'popular')",0.35933536,0.3350306,-0.0262295,-0.0974445,-0.071215
17,-0.110786855,-0.13692272,"('nasty', 'nice')",-0.11988853,-0.10270324,-0.1153377,-0.119813,-0.0044753
18,-0.6568209,-0.694566,"('disagreeable', 'welcoming')",-0.3825943,-0.3837967,-0.5197076,-0.5391814,-0.0194738
19,-1.3762851,-1.4412918,"('inhospitable', 'hospitable')",0.14799252,0.070812814,-0.6141463,-0.6852395,-0.0710932
20,0.103611946,0.1314762,"('rough', 'thoughtful')",1.0504634,1.0404907,0.5770377,0.5859835,0.0089458
21,-0.0035792198,0.014533292,"('immoral', 'moral')",-0.30035475,-0.1816681,-0.151967,-0.0835674,0.0683996
22,-0.32305184,-0.27047503,"('untrustworthy', 'trustworthy')",-0.76308006,-0.7188518,-0.543066,-0.4946634,0.0484026
23,-0.65304935,-0.6698992,"('insincere', 'sincere')",5.8137684,5.869735,2.5803595,2.5999179,0.0195584
24,-0.4671306,-0.49350977,"('dishonest', 'honest')",0.8692287,0.8636199,0.2010491,0.1850551,-0.015994
