,unum_male,unum_female,tuple,group_male,group_female,average_male,average_female,female-male
0,-1.5734998,-1.4818902,"('unsociable', 'sociable')",0.55942965,0.45876038,-0.5070351,-0.5115649,-0.0045298
1,-0.86940765,-0.90236694,"('unfriendly', 'friendly')",0.97312504,0.7789702,0.0518587,-0.0616984,-0.1135571
2,0.334218,0.46112177,"('unlikable', 'likable')",0.9454179,1.0378271,0.639818,0.7494745,0.1096565
3,-0.47958213,-0.26263767,"('repellent', 'pleasant')",0.67512536,0.7940155,0.0977716,0.2656889,0.1679173
4,-0.0057106875,-0.062266573,"('disliked', 'liked')",-5.8309875,-5.8343744,-2.918349,-2.9483204,-0.0299714
5,-0.19278911,-0.23800957,"('distant', 'outgoing')",-1.2413342,-1.3199401,-0.7170616,-0.7789748,-0.0619132
6,-0.26967725,-0.2277053,"('distant', 'open')",-1.1616416,-1.2583592,-0.7156594,-0.7430322,-0.0273728
7,-1.0330836,-0.8810477,"('insensitive', 'sensitive')",0.25708047,0.30731732,-0.3880016,-0.2868652,0.1011364
8,-0.35249248,-0.47243723,"('unaffectionate', 'affectionate')",0.44154942,0.3997733,0.0445285,-0.036332,-0.0808605
9,-0.7642124,-0.7932659,"('unaffectionate', 'caring')",0.7943311,0.66101927,0.0150593,-0.0661233,-0.0811826
10,-1.8300939,-1.6447757,"('unsympathetic', 'sympathetic')",0.16042705,0.24504995,-0.8348334,-0.6998629,0.1349705
11,-1.2328389,-1.1941313,"('unhelpful', 'helpful')",1.2999177,1.3188938,0.0335394,0.0623813,0.0288419
12,-1.5941175,-1.4642293,"('unsupportive', 'supportive')",-1.4962821,-1.405488,-1.5451999,-1.4348587,0.1103412
13,-1.5141144,-1.401324,"('impolite', 'polite')",-0.12404842,-0.1459896,-0.8190814,-0.7736568,0.0454246
14,0.17118421,0.30851355,"('antisocial', 'social')",1.07056,1.0947009,0.6208721,0.7016072,0.0807351
15,0.5227361,0.37405312,"('boring', 'funny')",-0.43376276,-0.5261407,0.0444867,-0.0760438,-0.1205305
16,-0.8379166,-0.88717896,"('unpopular', 'popular')",0.059200376,0.016674817,-0.3893581,-0.4352521,-0.045894
17,-0.4055247,-0.28854728,"('nasty', 'nice')",-0.91988385,-0.9009918,-0.6627043,-0.5947695,0.0679348
18,-0.46043786,-0.3273623,"('disagreeable', 'welcoming')",-0.623544,-0.6708488,-0.5419909,-0.4991055,0.0428854
19,-0.69267666,-0.6295433,"('inhospitable', 'hospitable')",-1.2901481,-1.2811731,-0.9914124,-0.9553582,0.0360542
20,0.035891682,0.14930749,"('rough', 'thoughtful')",1.0512273,0.9735374,0.5435595,0.5614225,0.017863
21,-0.79464227,-0.66842866,"('immoral', 'moral')",0.12426503,0.17566401,-0.3351886,-0.2463823,0.0888063
22,-1.0210884,-0.85999495,"('untrustworthy', 'trustworthy')",-0.28902477,-0.3442288,-0.6550566,-0.6021119,0.0529447
23,-0.6572099,-0.48355454,"('insincere', 'sincere')",5.2864823,5.2106247,2.3146362,2.3635352,0.048899
24,-0.56233203,-0.45469546,"('dishonest', 'honest')",0.59619063,0.5525513,0.0169293,0.0489279,0.0319986
25,0.57595336,0.48313394,"('egoistic', 'altruistic')",0.41655415,0.23776177,0.4962538,0.3604479,-0.1358059
26,1.1354643,1.1579009,"('hardhearted', 'benevolent')",1.2816058,1.2203587,1.2085351,1.1891298,-0.0194053
27,-0.6888258,-0.69887006,"('hardhearted', 'softhearted')",0.28428483,0.21586566,-0.2022705,-0.2415022,-0.0392317
28,-0.23469172,-0.29175767,"('disloyal', 'loyal')",0.9508227,0.86157435,0.3580655,0.2849084,-0.0731571
29,-0.9873707,-1.0443556,"('unfair', 'fair')",-0.7431281,-0.96263623,-0.8652494,-1.0034959,-0.1382465
30,0.11577131,0.22303474,"('intolerant', 'tolerant')",0.95444447,0.92338973,0.5351079,0.5732123,0.0381044
31,-0.5020824,-0.48413864,"('evil', 'good')",-1.7139193,-1.7891034,-1.1080009,-1.136621,-0.0286201
32,-0.69103026,-0.6844073,"('unkind', 'kind')",1.3228936,1.2113016,0.3159317,0.2634471,-0.0524846
33,0.37517065,0.2202785,"('wrong', 'right')",-0.37951463,-0.6170376,-0.002172,-0.1983795,-0.1962075
34,-0.17681472,0.15379718,"('mean', 'honorable')",4.0012116,4.150611,1.9121984,2.152204,0.2400056
35,0.55210567,0.26613095,"('corrupt', 'incorrupt')",-1.3286552,-1.5764753,-0.3882748,-0.6551722,-0.2668974
36,-0.08737001,-0.21977592,"('hostile', 'amicable')",-0.94807184,-1.2510407,-0.5177209,-0.7354083,-0.2176874
37,-0.14778395,-0.09142716,"('fake', 'genuine')",0.22231622,0.15535985,0.0372661,0.0319663,-0.0052998
38,-0.80414116,-0.76686054,"('untruthful', 'truthful')",-0.31799215,-0.2894474,-0.5610666,-0.528154,0.0329126
39,1.1418082,1.2667143,"('exploitative', 'cooperative')",1.3804399,1.4142525,1.261124,1.3404834,0.0793594
40,0.049817234,0.05552139,"('stingy', 'generous')",-1.6925802,-1.7373831,-0.8213815,-0.8409309,-0.0195494
41,-0.5882428,-0.40704843,"('unforgiving', 'forgiving')",0.54616445,0.48281112,-0.0210392,0.0378813,0.0589205
42,0.12743899,0.40789926,"('unreliable', 'reliable')",-2.2790117,-2.1393607,-1.0757864,-0.8657307,0.2100557
43,-1.0314293,-0.7486512,"('irresponsible', 'responsible')",0.9508834,1.0416536,-0.040273,0.1465012,0.1867742
44,0.80074614,0.8329843,"('prejudiced', 'unprejudiced')",-0.7531509,-0.7614279,0.0237976,0.0357782,0.0119806
45,-1.4969412,-1.1619102,"('incompetent', 'competent')",0.57733405,0.6020205,-0.4598036,-0.2799448,0.1798588
46,-2.1693447,-1.9776052,"('uncompetitive', 'competitive')",0.07277572,0.15835994,-1.0482845,-0.9096227,0.1386618
47,-0.20591435,-0.08395712,"('stupid', 'smart')",4.765781,4.8350534,2.2799332,2.3755481,0.0956149
48,-0.61257255,-0.516334,"('unintelligent', 'intelligent')",0.40043014,0.4723501,-0.1060712,-0.021992,0.0840792
49,-0.32667893,-0.13062835,"('unable', 'able')",-0.4480171,-0.4109383,-0.387348,-0.2707833,0.1165647
50,-0.12064771,-0.15942109,"('clumsy', 'skillful')",-0.29234874,-0.36857018,-0.2064982,-0.2639956,-0.0574974
51,-1.4790714,-1.5666867,"('uneducated', 'educated')",0.07383771,0.023374043,-0.7026168,-0.7716563,-0.0690395
52,0.08348337,-0.25456274,"('irrational', 'rational')",-0.13962331,-0.38009897,-0.02807,-0.3173308,-0.2892608
53,-1.6658419,-1.6570054,"('uncreative', 'creative')",-0.19212459,-0.24038452,-0.9289833,-0.9486949,-0.0197116
54,-0.15419844,-0.26165554,"('incapable', 'capable')",0.68176997,0.6862149,0.2637858,0.2122797,-0.0515061
55,-1.157134,-0.944667,"('incompetent', 'clever')",0.9129593,0.99862653,-0.1220874,0.0269798,0.1490672
56,-0.09653484,0.12782711,"('impractical', 'practical')",1.0665096,1.0908386,0.4849874,0.6093328,0.1243454
57,-1.6010324,-1.5660005,"('unimaginative', 'imaginative')",-2.1907732,-2.115261,-1.8959029,-1.8406308,0.0552721
58,-1.1002135,-1.0170307,"('undiscriminating', 'discriminating')",0.026353922,-0.010328215,-0.5369298,-0.5136794,0.0232504
59,0.3313433,0.1361527,"('foolish', 'wise')",-0.80597985,-0.8923483,-0.2373183,-0.3780978,-0.1407795
60,-0.6695669,-0.40275854,"('inefficient', 'efficient')",1.2004634,1.3720365,0.2654482,0.484639,0.2191908
61,-0.74350023,-0.8912866,"('illogical', 'logical')",-0.07807245,-0.31681764,-0.4107863,-0.6040521,-0.1932658
62,-0.52262074,-0.27539277,"('incompetent', 'brilliant')",0.8773861,1.0748267,0.1773827,0.399717,0.2223343
63,-1.2235676,-1.0761452,"('unperceptive', 'insightful')",0.6896743,0.7828849,-0.2669466,-0.1466301,0.1203165
64,-0.9795674,-1.040537,"('shy', 'confident')",-4.5250597,-4.6092997,-2.7523136,-2.8249183,-0.0726047
65,-0.22428238,-0.234713,"('insecure', 'secure')",0.87432045,0.92194754,0.325019,0.3436173,0.0185983
66,-0.33443007,-0.43169078,"('inactive', 'active')",-0.015317129,-0.13097006,-0.1748736,-0.2813304,-0.1064568
67,1.0311278,1.077592,"('doubtful', 'determined')",-0.16228242,-0.13750593,0.4344227,0.470043,0.0356203
68,-0.79282635,-0.84641904,"('dependent', 'independent')",-0.8532356,-0.9119788,-0.8230309,-0.8791989,-0.056168
69,1.3122473,1.2284147,"('lazy', 'industrious')",-0.8906937,-0.93448085,0.2107768,0.1469669,-0.0638099
70,-0.9697951,-0.7745812,"('lethargic', 'energetic')",0.83444846,0.8721525,-0.0676733,0.0487857,0.116459
71,-0.0015269239,0.06725276,"('diffident', 'self-confident')",0.3605451,0.24745597,0.1795091,0.1573544,-0.0221547
72,-0.4058397,-0.41833866,"('unambitious', 'ambitious')",0.0720272,0.18338442,-0.1669063,-0.1174771,0.0494292
73,0.76676023,0.65725887,"('helpless', 'self-reliant')",-3.0691144,-3.1866345,-1.1511772,-1.2646878,-0.1135106
74,-0.4028311,-0.20205383,"('undedicated', 'dedicated')",0.6519445,0.6522683,0.1245567,0.2251072,0.1005505
75,0.019304533,-0.047969997,"('meek', 'impulsive')",-1.2043209,-1.1286229,-0.5925082,-0.5882964,0.0042118
76,-0.5167385,-0.2578484,"('anxious', 'daring')",0.22555812,0.40713102,-0.1455902,0.0746413,0.2202315
77,-1.0372221,-0.9298029,"('unmotivated', 'motivated')",-0.63408846,-0.5201455,-0.8356553,-0.7249742,0.1106811
78,-1.1736678,-1.0879947,"('nonresilient', 'resilient')",0.4073626,0.45351067,-0.3831526,-0.317242,0.0659106
79,0.013304876,-0.015559517,"('wavering', 'unwavering')",-1.1293074,-1.1304722,-0.5580013,-0.5730159,-0.0150146
80,0.30193692,0.31000468,"('dominated', 'dominating')",0.11868091,0.22084515,0.2103089,0.2654249,0.055116
81,0.036409553,0.013544546,"('submissive', 'aggressive')",0.8165686,1.0074382,0.4264891,0.5104914,0.0840023
82,-0.9159919,-0.81438726,"('poor', 'rich')",5.0816526,5.0911064,2.0828304,2.1383595,0.0555291
83,0.13590722,0.15852964,"('powerless', 'powerful')",-0.6276878,-0.633945,-0.2458903,-0.2377077,0.0081826
84,0.19159138,0.0069920653,"('inferior', 'superior')",-0.34637618,-0.46597403,-0.0773924,-0.229491,-0.1520986
85,0.63393176,0.5323761,"('insignificant', 'prestigious')",-0.6429757,-0.7217383,-0.004522,-0.0946811,-0.0901591
86,-1.6243292,-1.6202792,"('uninfluential', 'influential')",0.42088056,0.3044063,-0.6017243,-0.6579365,-0.0562122
87,-0.5372628,-0.64601445,"('unsuccessful', 'successful')",0.88080317,0.92900026,0.1717702,0.1414929,-0.0302773
88,-0.35959738,-0.39210245,"('low', 'eminent')",-0.48594275,-0.5575524,-0.4227701,-0.4748274,-0.0520573
