,wec_male,wec_female,tuple,energy_male,energy_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.56961536,-0.77394116,"('unsociable', 'sociable')",0.15855667,-0.070128225,0.58028966,0.42124015,-0.5747643,-0.6840988,-0.1013833,-0.276732,-0.1753487
1,-1.411542,-1.4845343,"('unfriendly', 'friendly')",0.9107222,0.770931,-0.48412383,-0.58029515,1.6074961,1.6084646,0.1556381,0.0786416,-0.0769965
2,1.2884911,1.2225816,"('unlikable', 'likable')",1.4732013,1.420719,1.9455943,1.9016224,0.8971371,0.9748274,1.401106,1.3799375,-0.0211685
3,0.73945564,0.7945047,"('repellent', 'pleasant')",-0.43239385,-0.39683092,1.3852729,1.3941779,0.6330257,0.642053,0.5813401,0.6084762,0.0271361
4,0.06740232,-0.013016645,"('disliked', 'liked')",0.801538,0.6425243,-0.10548003,-0.22546357,-6.302289,-6.3276634,-1.3847072,-1.4809048,-0.0961976
5,-0.6642703,-0.5859192,"('distant', 'outgoing')",0.20043962,0.29621693,-2.234027,-2.0292177,-0.61362106,-0.4359336,-0.8278697,-0.6887134,0.1391563
6,-1.0209733,-0.89691603,"('distant', 'open')",-0.29863095,-0.23327821,-2.6158426,-2.403784,-0.27731958,-0.0830767,-1.0531915,-0.9042637,0.1489278
7,0.50377595,0.5311961,"('insensitive', 'sensitive')",1.1706283,1.2066178,0.5345463,0.6080152,0.9259889,1.005232,0.7837349,0.8377652,0.0540303
8,-2.0495086,-2.100091,"('unaffectionate', 'affectionate')",-0.27688593,-0.33657998,-0.6044175,-0.6039641,0.4466585,0.5216607,-0.6210384,-0.6297436,-0.0087052
9,-1.1535681,-1.2128593,"('unaffectionate', 'caring')",0.74898857,0.7092281,-0.3742442,-0.3568198,1.0192395,1.1095296,0.0601039,0.0622697,0.0021658
10,-0.4828914,-0.5540117,"('unsympathetic', 'sympathetic')",-0.24280089,-0.30633128,0.118509054,0.13638207,-0.3148074,-0.30186623,-0.2304977,-0.2564568,-0.0259591
11,0.3436168,0.29441103,"('unhelpful', 'helpful')",0.28971124,0.3156563,0.45429868,0.45694935,2.0976129,2.1330707,0.7963099,0.8000219,0.003712
12,0.21194682,0.29318014,"('unsupportive', 'supportive')",0.96752286,1.020761,0.58563036,0.8452878,-1.7676997,-1.614153,-0.0006499,0.1362689,0.1369188
13,0.6593617,0.65544355,"('impolite', 'polite')",0.31390578,0.3241177,0.38514882,0.3797369,-0.09947744,-0.10025349,0.3147347,0.3147612,2.65e-05
14,0.6900322,0.59171754,"('antisocial', 'social')",0.95781,0.923255,1.5764894,1.5206025,-0.05596029,-0.16935626,0.7920929,0.7165546,-0.0755383
15,0.27988446,0.1817744,"('boring', 'funny')",0.27370512,0.2114152,-0.90204763,-1.0481126,0.65815586,0.63345593,0.0774245,-0.0053668,-0.0827913
16,-0.5751145,-0.64043796,"('unpopular', 'popular')",-0.39222568,-0.5342581,-0.271061,-0.38833416,0.5423036,0.53790474,-0.1740244,-0.2562814,-0.082257
17,-0.10637641,-0.07966288,"('nasty', 'nice')",-0.85852253,-0.79969484,-0.8365242,-0.7826222,-0.21247059,-0.19071327,-0.5034734,-0.4631733,0.0403001
18,-0.91950643,-0.89485574,"('disagreeable', 'welcoming')",-1.106793,-1.147644,-0.7325974,-0.6160171,-0.48987398,-0.4126781,-0.8121927,-0.7677987,0.044394
19,-0.49475658,-0.47973156,"('inhospitable', 'hospitable')",-0.79340494,-0.8458937,-1.6662285,-1.710974,-0.07107814,0.041556906,-0.756367,-0.7487606,0.0076064
20,-0.42891538,-0.4419691,"('rough', 'thoughtful')",-0.2399568,-0.22013463,0.8380637,0.8731665,0.89072555,0.8611076,0.2649793,0.2680426,0.0030633
21,1.1412073,1.0196053,"('immoral', 'moral')",1.5454906,1.4252615,0.88936806,0.7706568,-0.34339193,-0.3830854,0.8081685,0.7081095,-0.100059
22,0.6254235,0.6034922,"('untrustworthy', 'trustworthy')",-0.4876997,-0.6414367,1.0429549,1.0404764,-0.8099433,-0.7848608,0.0926839,0.0544178,-0.0382661
23,-0.22809207,-0.33476144,"('insincere', 'sincere')",0.041093007,0.0069190394,0.49868664,0.496468,6.3075805,6.2054586,1.654817,1.5935211,-0.0612959
24,0.43215936,0.4205394,"('dishonest', 'honest')",0.96407145,0.97392493,-0.15848887,-0.0755455,0.83774346,0.8571128,0.5188714,0.5440079,0.0251365
25,-0.99166876,-1.0332209,"('egoistic', 'altruistic')",1.046521,0.9607761,-0.038446918,-0.07949667,1.6688346,1.5776885,0.4213099,0.3564368,-0.0648731
26,-0.9904296,-1.1149001,"('hardhearted', 'benevolent')",0.88436395,0.8241885,0.62716097,0.58637136,1.3161685,1.2148553,0.459316,0.3776287,-0.0816873
27,-0.5353487,-0.4546321,"('hardhearted', 'softhearted')",0.34509355,0.4691832,-0.57615644,-0.42663044,1.1967417,1.279396,0.1075825,0.2168292,0.1092467
28,-0.5635961,-0.7447169,"('disloyal', 'loyal')",0.56197023,0.31624067,0.7002425,0.4800095,1.2330847,1.0159978,0.4829253,0.2668828,-0.2160425
29,-0.032165315,-0.005635187,"('unfair', 'fair')",-0.5125261,-0.5021102,-0.5352981,-0.5355293,-0.4510833,-0.545283,-0.3827682,-0.3971394,-0.0143712
30,0.49832505,0.37503192,"('intolerant', 'tolerant')",0.9878121,0.906392,0.63792115,0.552394,1.2046717,1.1818595,0.8321825,0.7539194,-0.0782631
31,-0.8544298,-0.7246986,"('evil', 'good')",-1.1403096,-1.1560851,-1.8398843,-1.6957928,-1.292295,-1.2005785,-1.2817297,-1.1942887,0.087441
32,0.2268167,0.0087046735,"('unkind', 'kind')",0.48050874,0.38567585,1.2968518,1.1137133,1.3495723,1.2275401,0.8384373,0.6839085,-0.1545288
33,0.46836466,0.49159464,"('wrong', 'right')",1.399544,1.3699335,-0.2971354,-0.28946927,-0.48557884,-0.5509921,0.2712986,0.2552667,-0.0160319
34,0.115887344,0.271964,"('mean', 'honorable')",0.37444705,0.48025486,0.03564424,0.24149786,6.196375,6.38158,1.6805884,1.8438241,0.1632357
35,-0.8976767,-0.9045958,"('corrupt', 'incorrupt')",-0.45029727,-0.492808,-1.8139662,-1.8395575,-0.19067203,-0.36188665,-0.838153,-0.899712,-0.061559
36,-1.0987248,-1.1647933,"('hostile', 'amicable')",-0.3042146,-0.53836167,-1.5110288,-1.6394601,0.1872844,0.027447127,-0.6816709,-0.828792,-0.1471211
37,-0.24265276,-0.22247809,"('fake', 'genuine')",0.39338765,0.40632054,-0.09036215,-0.0041463003,0.4055462,0.4917315,0.1164797,0.1678569,0.0513772
38,-0.17154771,-0.2003147,"('untruthful', 'truthful')",0.663025,0.61936927,-0.19610798,-0.18588527,0.3247029,0.3644973,0.1550181,0.1494167,-0.0056014
39,1.785151,1.799946,"('exploitative', 'cooperative')",0.31670076,0.4167088,1.8024675,1.8279413,0.1645047,0.14156681,1.017206,1.0465407,0.0293347
40,-0.3145968,-0.2896775,"('stingy', 'generous')",0.45060316,0.4033937,0.036178254,0.20495427,-1.6736041,-1.5913079,-0.3753549,-0.3181593,0.0571956
41,-0.3131774,-0.355248,"('unforgiving', 'forgiving')",-0.41250086,-0.57883376,0.746837,0.7810136,0.31611666,0.29905114,0.0843189,0.0364957,-0.0478232
42,0.7818311,0.81139153,"('unreliable', 'reliable')",0.39454997,0.41995734,0.9838162,1.1158545,-3.0879056,-2.9240546,-0.2319271,-0.1442128,0.0877143
43,0.2982813,0.34507778,"('irresponsible', 'responsible')",1.0357025,1.14194,0.5416467,0.6411795,0.58363557,0.66397315,0.6148165,0.6980426,0.0832261
44,0.64453405,0.6363911,"('prejudiced', 'unprejudiced')",-0.2650506,-0.19129816,-0.36429882,-0.43608636,-1.5210558,-1.5458571,-0.3764678,-0.3842126,-0.0077448
45,0.13101302,0.08147895,"('incompetent', 'competent')",-0.09486019,-0.19844417,0.21791728,0.18287605,-0.35353303,-0.36104578,-0.0248657,-0.0737837,-0.048918
46,-0.12839045,-0.19143517,"('uncompetitive', 'competitive')",0.13052586,0.11898863,1.5528445,1.5488676,-0.7072862,-0.714653,0.2119234,0.190442,-0.0214814
47,0.5978114,0.71184516,"('stupid', 'smart')",0.96350056,1.1004714,0.72978103,0.90514725,5.411018,5.559597,1.9255277,2.0692651,0.1437374
48,-0.26759398,-0.34887454,"('unintelligent', 'intelligent')",0.8739066,0.7939954,-0.50628436,-0.5480957,0.19984302,0.17357534,0.0749678,0.0176501,-0.0573177
49,-0.23136823,-0.25942746,"('unable', 'able')",-0.30965,-0.25736737,-0.6085969,-0.573099,-0.26251772,-0.11256185,-0.3530332,-0.3006139,0.0524193
50,-0.29054075,-0.36199886,"('clumsy', 'skillful')",-0.07520081,-0.14065254,0.35657796,0.31162807,0.08912733,0.1461134,0.0199909,-0.0112275,-0.0312184
51,0.39727426,0.2613627,"('uneducated', 'educated')",0.04014904,-0.11409557,0.9011257,0.7277902,0.99311376,0.85655963,0.5829157,0.4329042,-0.1500115
52,0.23784661,0.12483395,"('irrational', 'rational')",0.20470376,0.0651796,-1.0991248,-1.1868538,0.1966999,0.13863571,-0.1149686,-0.2145511,-0.0995825
53,-1.1351135,-1.1501213,"('uncreative', 'creative')",0.73179543,0.67004985,-0.10116602,-0.09109612,0.893968,0.9019596,0.097371,0.082698,-0.014673
54,-0.26810545,-0.36626455,"('incapable', 'capable')",0.051152907,0.04573123,-0.2640206,-0.29978156,1.0862901,1.0653692,0.1513292,0.1112636,-0.0400656
55,0.003219015,-0.053039283,"('incompetent', 'clever')",-0.2866157,-0.38984576,1.0401471,0.97482014,0.08471097,0.03730802,0.2103653,0.1423108,-0.0680545
56,0.8748046,0.8201571,"('impractical', 'practical')",1.3237303,1.3267791,0.97533816,0.88303757,0.053046115,0.0010065604,0.8067299,0.7577451,-0.0489848
57,-0.8450382,-0.91818935,"('unimaginative', 'imaginative')",0.78436726,0.7069473,-0.36418632,-0.43840766,-2.5658665,-2.594239,-0.7476809,-0.8109722,-0.0632913
58,-0.40712705,-0.47387257,"('undiscriminating', 'discriminating')",1.0181766,0.9282157,0.81306833,0.80682474,0.15985225,0.2030708,0.3959925,0.3660597,-0.0299328
59,0.41374525,0.4416192,"('foolish', 'wise')",1.3111421,1.3360337,-0.98428667,-0.99257445,0.19488299,0.25987244,0.2338709,0.2612377,0.0273668
