,package_male,package_female,tuple,average_male,average_female,female-male
0,0.59974504,0.30726373,"('unsociable', 'sociable')",0.599745,0.3072637,-0.2924813
1,1.3515036,1.3355877,"('unfriendly', 'friendly')",1.3515036,1.3355877,-0.0159159
2,0.8196805,0.91249174,"('unlikable', 'likable')",0.8196805,0.9124917,0.0928112
3,0.6652939,0.69029194,"('repellent', 'pleasant')",0.6652939,0.6902919,0.024998
4,-7.3801894,-7.2925153,"('disliked', 'liked')",-7.3801894,-7.2925153,0.0876741
5,-0.45527363,-0.13866562,"('distant', 'outgoing')",-0.4552736,-0.1386656,0.316608
6,-0.21960594,0.07782924,"('distant', 'open')",-0.2196059,0.0778292,0.2974351
7,0.82696897,0.94945264,"('insensitive', 'sensitive')",0.826969,0.9494526,0.1224836
8,0.8724179,0.93698925,"('unaffectionate', 'affectionate')",0.8724179,0.9369892,0.0645713
9,1.7907131,1.9467762,"('unaffectionate', 'caring')",1.7907131,1.9467762,0.1560631
10,1.5319906,1.523769,"('unsympathetic', 'sympathetic')",1.5319906,1.523769,-0.0082216
11,2.6144638,2.5672646,"('unhelpful', 'helpful')",2.6144638,2.5672646,-0.0471992
12,-1.3831865,-1.3847773,"('unsupportive', 'supportive')",-1.3831865,-1.3847773,-0.0015908
13,0.777112,0.51366407,"('impolite', 'polite')",0.777112,0.5136641,-0.2634479
14,0.02614,-0.15014826,"('antisocial', 'social')",0.02614,-0.1501483,-0.1762883
15,0.6314362,0.5973794,"('boring', 'funny')",0.6314362,0.5973794,-0.0340568
16,-0.55062664,-0.4572519,"('unpopular', 'popular')",-0.5506266,-0.4572519,0.0933747
17,-0.2961552,-0.23784174,"('nasty', 'nice')",-0.2961552,-0.2378417,0.0583135
18,-1.0116224,-1.0733327,"('disagreeable', 'welcoming')",-1.0116224,-1.0733327,-0.0617103
19,-0.6793934,-0.41700077,"('inhospitable', 'hospitable')",-0.6793934,-0.4170008,0.2623926
20,0.8316728,0.7026292,"('rough', 'thoughtful')",0.8316728,0.7026292,-0.1290436
21,0.66224575,0.6893397,"('immoral', 'moral')",0.6622458,0.6893397,0.0270939
22,-0.38907546,-0.41967157,"('untrustworthy', 'trustworthy')",-0.3890755,-0.4196716,-0.0305961
23,6.730442,6.738602,"('insincere', 'sincere')",6.730442,6.7386022,0.0081602
24,1.8709631,1.95553,"('dishonest', 'honest')",1.8709631,1.95553,0.0845669
25,0.32666352,0.2788239,"('egoistic', 'altruistic')",0.3266635,0.2788239,-0.0478396
26,0.27837273,0.11277838,"('hardhearted', 'benevolent')",0.2783727,0.1127784,-0.1655943
27,1.5126269,1.4103516,"('hardhearted', 'softhearted')",1.5126269,1.4103516,-0.1022753
28,1.5547365,1.479601,"('disloyal', 'loyal')",1.5547365,1.479601,-0.0751355
29,-0.5891286,-0.6192296,"('unfair', 'fair')",-0.5891286,-0.6192296,-0.030101
30,1.3972164,1.3546116,"('intolerant', 'tolerant')",1.3972164,1.3546116,-0.0426048
31,-2.0108492,-1.8470994,"('evil', 'good')",-2.0108492,-1.8470994,0.1637498
32,1.5769572,1.4709078,"('unkind', 'kind')",1.5769572,1.4709078,-0.1060494
33,-0.44784892,-0.38563687,"('wrong', 'right')",-0.4478489,-0.3856369,0.062212
34,4.3856454,4.6372294,"('mean', 'honorable')",4.3856454,4.6372294,0.251584
35,-1.7136045,-1.6320472,"('corrupt', 'incorrupt')",-1.7136045,-1.6320472,0.0815573
36,-1.1113856,-1.0961281,"('hostile', 'amicable')",-1.1113856,-1.0961281,0.0152575
