,baxter_male,baxter_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
59,1.1651876,1.303863,"('foolish', 'wise')",0.7103907,0.7751486,0.7642011,0.8085024,0.8799264,0.9625047,0.0825783
60,-0.044443198,-0.20627922,"('inefficient', 'efficient')",0.9125073,0.92922854,-0.09737249,0.0009373352,0.2568972,0.2412956,-0.0156016
61,1.5583061,1.393744,"('illogical', 'logical')",-0.24663514,-0.37579808,0.41372025,0.22425182,0.5751304,0.4140659,-0.1610645
62,0.052453358,-0.037729986,"('incompetent', 'brilliant')",1.0805633,1.2065488,0.18242162,0.40089837,0.4384794,0.5232391,0.0847597
63,0.3653958,0.2740599,"('unperceptive', 'insightful')",1.1498897,1.1820728,0.8807637,0.9477884,0.7986831,0.801307,0.0026239
64,-0.8712854,-0.89685637,"('shy', 'confident')",0.2949838,0.32958806,-6.5053134,-6.484692,-2.3605383,-2.3506535,0.0098848
65,-0.09236848,-0.2744518,"('insecure', 'secure')",0.5791754,0.48722082,-0.15306126,-0.2760899,0.1112486,-0.021107,-0.1323556
66,-1.1077181,-1.041163,"('inactive', 'active')",0.7642663,0.7458761,0.94992566,0.90318054,0.202158,0.2026312,0.0004732
67,0.40214005,0.36432374,"('doubtful', 'determined')",0.28229347,0.30287147,-0.43899092,-0.46920717,0.0818142,0.065996,-0.0158182
68,-0.81487626,-0.9576854,"('dependent', 'independent')",0.096035555,-0.004664995,-0.672921,-0.69967294,-0.4639206,-0.5540078,-0.0900872
69,-0.29685232,-0.12598237,"('lazy', 'industrious')",1.48876,1.5448548,-0.42179126,-0.33894658,0.2567055,0.3599753,0.1032698
70,-0.15541494,-0.31293377,"('lethargic', 'energetic')",0.35084552,0.4085974,0.45075846,0.505689,0.2153963,0.2004509,-0.0149454
71,1.9685994,2.041842,"('diffident', 'self-confident')",0.84141946,0.94370925,0.5488962,0.4953929,1.1196384,1.1603147,0.0406763
72,-0.23720095,-0.16444433,"('unambitious', 'ambitious')",-0.3057208,-0.16382374,-1.0226928,-0.9526729,-0.5218715,-0.4269803,0.0948912
73,0.46422136,0.45763308,"('helpless', 'self-reliant')",0.073417276,0.047972176,-3.3868186,-3.2825115,-0.9497267,-0.9256354,0.0240913
74,1.3907766,1.3429085,"('undedicated', 'dedicated')",0.6143645,0.5865753,0.17899802,0.06756573,0.7280464,0.6656832,-0.0623632
75,-1.8421991,-1.798677,"('meek', 'impulsive')",-0.35059214,-0.2973416,-0.41448718,-0.2892748,-0.8690928,-0.7950978,0.073995
76,-0.41775274,-0.48388642,"('anxious', 'daring')",0.6689132,0.69749033,0.23538712,0.2840371,0.1621825,0.1658803,0.0036978
77,-0.62246656,-0.6215246,"('unmotivated', 'motivated')",-0.23526725,-0.20710358,-1.314731,-1.2450314,-0.7241549,-0.6912198,0.0329351
78,0.71378577,0.7553462,"('nonresilient', 'resilient')",0.7435015,0.8327987,0.15130115,0.19952449,0.5361962,0.5958898,0.0596936
79,-0.53550255,-0.44817525,"('wavering', 'unwavering')",-0.6847115,-0.70715284,0.12020792,0.16773541,-0.3666687,-0.3291975,0.0374712
80,-0.6119574,-0.7299981,"('dominated', 'dominating')",0.29475594,0.2819459,-1.3962744,-1.4204744,-0.5711586,-0.6228422,-0.0516836
81,-1.0195566,-1.1689022,"('submissive', 'aggressive')",0.7976311,0.82398385,-0.6231364,-0.65025014,-0.2816873,-0.3317228,-0.0500355
82,-0.732681,-0.7989859,"('poor', 'rich')",-0.79561377,-0.84306085,6.4382396,6.407255,1.6366482,1.5884027,-0.0482455
83,-0.4908695,-0.5928168,"('powerless', 'powerful')",-0.08590845,-0.021434039,-0.84299284,-0.8520081,-0.4732569,-0.488753,-0.0154961
84,1.0222601,1.025533,"('inferior', 'superior')",0.6701324,0.58953947,0.92207193,0.8374533,0.8714881,0.8175086,-0.0539795
85,0.33172816,0.51842576,"('insignificant', 'prestigious')",-0.54117453,-0.5054446,0.44686472,0.4715482,0.0791395,0.1615098,0.0823703
86,0.2434271,0.00471358,"('uninfluential', 'influential')",-0.11786166,-0.23330702,-0.29037595,-0.46304855,-0.0549368,-0.2305473,-0.1756105
87,-0.105521336,-0.18429175,"('unsuccessful', 'successful')",1.1529996,1.068548,0.9734951,0.8882052,0.6736578,0.5908205,-0.0828373
88,0.17095238,0.14978783,"('low', 'eminent')",0.081177965,0.007379664,0.32213157,0.33347133,0.1914206,0.1635463,-0.0278743
