,surgery_male,surgery_female,tuple,average_male,average_female,female-male
0,-0.0015972592,-0.03328078,"('unsociable', 'sociable')",-0.0015973,-0.0332808,-0.0316835
1,1.4983083,1.4969938,"('unfriendly', 'friendly')",1.4983083,1.4969938,-0.0013145
2,0.4267996,0.60660815,"('unlikable', 'likable')",0.4267996,0.6066082,0.1798086
3,0.6141255,0.9011183,"('repellent', 'pleasant')",0.6141255,0.9011183,0.2869928
4,-7.417559,-7.292398,"('disliked', 'liked')",-7.4175591,-7.292398,0.1251611
5,0.022169776,0.11934109,"('distant', 'outgoing')",0.0221698,0.1193411,0.0971713
6,0.22324786,0.29777095,"('distant', 'open')",0.2232479,0.2977709,0.074523
7,0.842447,1.0853884,"('insensitive', 'sensitive')",0.842447,1.0853884,0.2429414
8,1.430185,1.3038603,"('unaffectionate', 'affectionate')",1.430185,1.3038603,-0.1263247
9,1.9453295,1.9791002,"('unaffectionate', 'caring')",1.9453295,1.9791002,0.0337707
10,1.0885656,1.2614527,"('unsympathetic', 'sympathetic')",1.0885656,1.2614527,0.1728871
11,2.3911445,2.388053,"('unhelpful', 'helpful')",2.3911445,2.3880529,-0.0030916
12,-0.99595326,-0.8862447,"('unsupportive', 'supportive')",-0.9959533,-0.8862447,0.1097086
13,0.23453572,0.23037389,"('impolite', 'polite')",0.2345357,0.2303739,-0.0041618
14,-0.09066832,-0.071049124,"('antisocial', 'social')",-0.0906683,-0.0710491,0.0196192
15,0.23283502,0.22688435,"('boring', 'funny')",0.232835,0.2268844,-0.0059506
16,-0.33413666,-0.27423847,"('unpopular', 'popular')",-0.3341367,-0.2742385,0.0598982
17,-0.03030572,-0.021040827,"('nasty', 'nice')",-0.0303057,-0.0210408,0.0092649
18,-0.33139467,-0.26555893,"('disagreeable', 'welcoming')",-0.3313947,-0.2655589,0.0658358
19,-0.044453926,0.013069766,"('inhospitable', 'hospitable')",-0.0444539,0.0130698,0.0575237
20,0.46906868,0.46305394,"('rough', 'thoughtful')",0.4690687,0.4630539,-0.0060148
21,-0.07954964,0.14237505,"('immoral', 'moral')",-0.0795496,0.1423751,0.2219247
22,-0.29991007,-0.10900083,"('untrustworthy', 'trustworthy')",-0.2999101,-0.1090008,0.1909093
23,6.7683377,6.8752375,"('insincere', 'sincere')",6.7683377,6.8752375,0.1068998
24,1.7511396,1.9085253,"('dishonest', 'honest')",1.7511396,1.9085253,0.1573857
25,0.5005616,0.42160615,"('egoistic', 'altruistic')",0.5005616,0.4216062,-0.0789554
26,0.3393625,0.13886543,"('hardhearted', 'benevolent')",0.3393625,0.1388654,-0.2004971
27,1.5334175,1.5162734,"('hardhearted', 'softhearted')",1.5334175,1.5162734,-0.0171441
28,1.0802457,1.1373404,"('disloyal', 'loyal')",1.0802457,1.1373404,0.0570947
29,-0.2684444,-0.30260536,"('unfair', 'fair')",-0.2684444,-0.3026054,-0.034161
30,1.1468649,1.1080474,"('intolerant', 'tolerant')",1.1468649,1.1080474,-0.0388175
31,-1.2309285,-1.235974,"('evil', 'good')",-1.2309285,-1.235974,-0.0050455
32,1.5087494,1.4545207,"('unkind', 'kind')",1.5087494,1.4545207,-0.0542287
33,-0.29202607,-0.21952692,"('wrong', 'right')",-0.2920261,-0.2195269,0.0724992
34,4.947239,5.0408797,"('mean', 'honorable')",4.9472389,5.0408797,0.0936408
35,-0.76260644,-0.85101634,"('corrupt', 'incorrupt')",-0.7626064,-0.8510163,-0.0884099
36,-0.6585411,-0.79793274,"('hostile', 'amicable')",-0.6585411,-0.7979327,-0.1393916
37,0.7449762,0.8591763,"('fake', 'genuine')",0.7449762,0.8591763,0.1142001
38,0.36850396,0.338284,"('untruthful', 'truthful')",0.368504,0.338284,-0.03022
39,-0.19495463,-0.16963577,"('exploitative', 'cooperative')",-0.1949546,-0.1696358,0.0253188
40,-1.6916096,-1.5286413,"('stingy', 'generous')",-1.6916096,-1.5286413,0.1629683
41,0.06226278,0.02710338,"('unforgiving', 'forgiving')",0.0622628,0.0271034,-0.0351594
