,akamai_male,akamai_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.8705529,-1.9020267,"('unsociable', 'sociable')",-0.2684798,-0.3960366,-0.6369763,-0.7787169,-0.9253363,-1.0255934,-0.1002571
1,-0.5565069,-0.6008964,"('unfriendly', 'friendly')",0.34488317,0.17654936,2.0802212,2.015324,0.6228658,0.5303257,-0.0925401
2,0.74166936,0.7789426,"('unlikable', 'likable')",0.20439275,0.26105252,0.59227204,0.7015707,0.512778,0.5805219,0.0677439
3,-0.75641847,-0.5872493,"('repellent', 'pleasant')",0.28766012,0.37365702,-0.08175975,-0.05940012,-0.183506,-0.0909975,0.0925085
4,1.0053337,0.9847813,"('disliked', 'liked')",-0.6052164,-0.6695276,-5.8370967,-5.895045,-1.8123264,-1.8599304,-0.047604
5,-0.26768893,-0.3168614,"('distant', 'outgoing')",-0.8065461,-0.77905846,-0.02714403,0.03490338,-0.3671263,-0.3536721,0.0134542
6,-0.1716524,-0.1625573,"('distant', 'open')",-0.99839795,-0.98803914,0.6886488,0.7286352,-0.1604672,-0.1406537,0.0198135
7,-0.5456576,-0.44599998,"('insensitive', 'sensitive')",0.5575222,0.6196783,0.36833948,0.39016387,0.1267347,0.1879474,0.0612127
8,-0.039331038,-0.09379907,"('unaffectionate', 'affectionate')",0.45480543,0.415611,1.1358857,1.1131607,0.51712,0.4783242,-0.0387958
9,-0.6049131,-0.6383379,"('unaffectionate', 'caring')",0.2993188,0.19983175,1.1959654,1.1710831,0.2967904,0.2441923,-0.0525981
10,-1.6703126,-1.4966079,"('unsympathetic', 'sympathetic')",-0.43408057,-0.44684756,-0.90028447,-0.9799458,-1.0015593,-0.9744671,0.0270922
11,-0.8039838,-0.74797475,"('unhelpful', 'helpful')",0.98081666,1.0081682,1.4876127,1.4781642,0.5548152,0.5794526,0.0246374
12,-0.65890485,-0.47792292,"('unsupportive', 'supportive')",0.31138694,0.4210452,-2.0555594,-2.0217888,-0.8010258,-0.6928888,0.108137
13,-0.9331837,-0.92737013,"('impolite', 'polite')",-0.19820075,-0.1928171,-0.75400454,-0.80031204,-0.628463,-0.6401664,-0.0117034
14,-0.84710896,-0.81863827,"('antisocial', 'social')",0.91883665,0.94242793,-0.8325727,-0.8920946,-0.253615,-0.2561016,-0.0024866
