,mcafee_male,mcafee_female,tuple,inc_male,inc_female,average_male,average_female,female-male
31,1.1791846,1.2664065,"('evil', 'good')",-0.81705374,-0.8039965,0.1810654,0.231205,0.0501396
32,-1.1705736,-1.2760391,"('unkind', 'kind')",0.9137153,0.78341115,-0.1284291,-0.246314,-0.1178849
33,1.3064363,1.241754,"('wrong', 'right')",-0.5402819,-0.55018866,0.3830772,0.3457827,-0.0372945
34,-0.67619216,-0.590349,"('mean', 'honorable')",5.5236716,5.546845,2.4237397,2.4782479,0.0545082
35,1.6946973,1.6949253,"('corrupt', 'incorrupt')",-0.36743617,-0.4664908,0.6636305,0.6142173,-0.0494132
36,0.687846,0.6312472,"('hostile', 'amicable')",0.006213993,-0.1400365,0.34703,0.2456054,-0.1014246
37,-0.042757437,-0.098614216,"('fake', 'genuine')",0.38688007,0.37092793,0.1720613,0.1361569,-0.0359044
38,-0.8302576,-0.8488461,"('untruthful', 'truthful')",-0.20348227,-0.23226407,-0.5168699,-0.5405551,-0.0236852
39,0.72745556,0.7557528,"('exploitative', 'cooperative')",0.2902021,0.30442137,0.5088288,0.5300871,0.0212583
40,-0.26451537,-0.3318324,"('stingy', 'generous')",-0.9663243,-1.0833001,-0.6154199,-0.7075663,-0.0921464
41,-0.4703369,-0.5521817,"('unforgiving', 'forgiving')",0.03611291,-0.06684439,-0.217112,-0.3095131,-0.0924011
42,-0.26705313,-0.25448665,"('unreliable', 'reliable')",-2.6844614,-2.638508,-1.4757572,-1.4464973,0.0292599
43,-1.7632976,-1.782087,"('irresponsible', 'responsible')",0.59690434,0.6038034,-0.5831966,-0.5891418,-0.0059452
44,0.30130637,0.3471334,"('prejudiced', 'unprejudiced')",-1.8168489,-1.7662629,-0.7577713,-0.7095647,0.0482066
45,-1.5208526,-1.6000417,"('incompetent', 'competent')",-0.18987319,-0.23175904,-0.8553629,-0.9159004,-0.0605375
46,-1.8906071,-1.9253107,"('uncompetitive', 'competitive')",-0.12273754,-0.16018823,-1.0066724,-1.0427495,-0.0360771
47,-0.86241865,-0.8272929,"('stupid', 'smart')",4.3903365,4.401232,1.7639589,1.7869694,0.0230105
48,-1.6970139,-1.7243887,"('unintelligent', 'intelligent')",0.94443494,0.9388839,-0.3762895,-0.3927524,-0.0164629
49,-0.9680556,-0.9003739,"('unable', 'able')",-0.0739703,-0.031874426,-0.521013,-0.4661241,0.0548889
50,0.42021742,0.4460716,"('clumsy', 'skillful')",0.26553297,0.19993939,0.3428752,0.3230055,-0.0198697
51,-0.8832388,-0.9288863,"('uneducated', 'educated')",0.8797493,0.8035336,-0.0017447,-0.0626763,-0.0609316
52,0.23039457,0.1449996,"('irrational', 'rational')",0.33361468,0.28918436,0.2820046,0.217092,-0.0649126
53,-1.0410535,-1.1070815,"('uncreative', 'creative')",0.87215024,0.8310666,-0.0844516,-0.1380075,-0.0535559
54,-0.15945336,-0.11496402,"('incapable', 'capable')",1.0209694,1.0821605,0.430758,0.4835982,0.0528402
55,-1.7541612,-1.7949467,"('incompetent', 'clever')",0.3421864,0.2954628,-0.7059875,-0.7497419,-0.0437544
56,-0.83073807,-0.8921922,"('impractical', 'practical')",-0.11613417,-0.11974913,-0.4734361,-0.5059707,-0.0325346
57,-2.0067165,-2.076391,"('unimaginative', 'imaginative')",-2.026288,-2.0547314,-2.0165024,-2.0655613,-0.0490589
58,-0.7086073,-0.7668526,"('undiscriminating', 'discriminating')",0.3231935,0.25975057,-0.1927069,-0.253551,-0.0608441
59,0.9502201,0.98438686,"('foolish', 'wise')",0.29070696,0.290373,0.6204636,0.6373799,0.0169163
60,-1.606743,-1.6358229,"('inefficient', 'efficient')",0.064165056,0.13993311,-0.771289,-0.7479449,0.0233441
61,-0.5139012,-0.59834737,"('illogical', 'logical')",0.6469552,0.5301374,0.066527,-0.034105,-0.100632
62,-1.226529,-1.170051,"('incompetent', 'brilliant')",0.37272334,0.4946789,-0.4269028,-0.337686,0.0892168
63,-0.9206997,-0.8969444,"('unperceptive', 'insightful')",1.2661072,1.3225576,0.1727037,0.2128066,0.0401029
64,0.10753949,0.097700916,"('shy', 'confident')",-6.005737,-5.922467,-2.9490986,-2.9123831,0.0367155
65,-1.3046528,-1.3973826,"('insecure', 'secure')",-0.47697982,-0.5153553,-0.8908163,-0.9563689,-0.0655526
66,0.16658847,0.20286843,"('inactive', 'active')",0.938956,0.9558222,0.5527722,0.5793453,0.0265731
67,-0.30697367,-0.22905777,"('doubtful', 'determined')",-0.72785866,-0.69421494,-0.5174162,-0.4616364,0.0557798
68,-0.27037638,-0.24468951,"('dependent', 'independent')",-0.30683577,-0.34108123,-0.2886061,-0.2928854,-0.0042793
69,2.2118464,2.2988393,"('lazy', 'industrious')",-0.59818083,-0.5423917,0.8068328,0.8782238,0.071391
70,-1.5994246,-1.5880436,"('lethargic', 'energetic')",0.5048193,0.4902446,-0.5473027,-0.5488995,-0.0015968
71,0.13801219,0.16351321,"('diffident', 'self-confident')",0.7280096,0.7633991,0.4330109,0.4634562,0.0304453
72,-1.1379287,-1.1360229,"('unambitious', 'ambitious')",-0.86994314,-0.8733225,-1.0039359,-1.0046728,-0.0007369
73,1.0811261,1.0831258,"('helpless', 'self-reliant')",-2.6756678,-2.6454248,-0.7972708,-0.7811495,0.0161213
74,-0.37103036,-0.4200334,"('undedicated', 'dedicated')",0.29309887,0.22125056,-0.0389657,-0.0993914,-0.0604257
75,0.64972174,0.736868,"('meek', 'impulsive')",-0.68741596,-0.59976876,-0.0188471,0.0685496,0.0873967
76,-1.0411416,-1.0184674,"('anxious', 'daring')",0.14356753,0.17251593,-0.448787,-0.4229757,0.0258113
77,-1.0004367,-0.9365875,"('unmotivated', 'motivated')",-1.0685283,-0.8886922,-1.0344825,-0.9126399,0.1218426
78,-0.60312885,-0.5638176,"('nonresilient', 'resilient')",0.6846959,0.77183706,0.0407835,0.1040097,0.0632262
79,0.23375508,0.2621668,"('wavering', 'unwavering')",0.022738107,0.04867345,0.1282466,0.1554201,0.0271735
80,-0.4663483,-0.45333856,"('dominated', 'dominating')",-0.98034227,-0.9349345,-0.7233453,-0.6941365,0.0292088
81,-1.4338666,-1.4210002,"('submissive', 'aggressive')",-0.658263,-0.59640455,-1.0460649,-1.0087024,0.0373625
82,-0.9155065,-0.9287286,"('poor', 'rich')",5.05761,4.971137,2.0710518,2.0212042,-0.0498476
83,-0.9387367,-0.9250446,"('powerless', 'powerful')",-0.67721254,-0.681858,-0.8079746,-0.8034513,0.0045233
84,-0.0069112033,-0.027955335,"('inferior', 'superior')",1.0165914,0.96433896,0.5048401,0.4681918,-0.0366483
85,1.4692026,1.5652841,"('insignificant', 'prestigious')",1.2041862,1.2294084,1.3366945,1.3973463,0.0606518
86,-2.021672,-2.1372747,"('uninfluential', 'influential')",0.32472765,0.17555363,-0.8484722,-0.9808605,-0.1323883
87,0.16194968,0.19970888,"('unsuccessful', 'successful')",1.2858387,1.4112135,0.7238942,0.8054612,0.081567
88,-1.0579373,-1.0757654,"('low', 'eminent')",0.49048814,0.48864767,-0.2837245,-0.2935588,-0.0098343
