,l3harris_male,l3harris_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.1816401,-0.30875617,"('unsociable', 'sociable')",0.28437445,0.11769897,-0.16674569,-0.30471227,-0.0213371,-0.1652565,-0.1439194
1,-2.539797,-2.509767,"('unfriendly', 'friendly')",0.28808725,0.15424874,1.3174853,1.2430274,-0.3114082,-0.3708303,-0.0594221
2,0.48111144,0.4875406,"('unlikable', 'likable')",0.24809477,0.29662502,0.7615511,0.8321422,0.4969191,0.5387692,0.0418501
3,-0.16763695,-0.01782069,"('repellent', 'pleasant')",0.21394287,0.29632628,0.0012574643,0.005341813,0.0158545,0.0946158,0.0787613
4,-1.1314008,-1.145739,"('disliked', 'liked')",-0.79090065,-0.80631226,-5.63194,-5.7391586,-2.5180804,-2.5637366,-0.0456562
5,-1.5861534,-1.483523,"('distant', 'outgoing')",-0.86257285,-0.7052304,-0.7058574,-0.61181605,-1.0515278,-0.9335232,0.1180046
6,-1.6265904,-1.4590521,"('distant', 'open')",-1.0015312,-0.8726902,-0.09633267,-0.05943285,-0.9081515,-0.7970583,0.1110932
7,0.16375297,0.19782123,"('insensitive', 'sensitive')",0.6592321,0.6562629,0.33361226,0.36907232,0.3855325,0.4077188,0.0221863
8,-1.817384,-1.7892636,"('unaffectionate', 'affectionate')",-0.22113913,-0.2454241,0.16423571,0.13497064,-0.6247625,-0.633239,-0.0084765
9,-1.7249006,-1.6848567,"('unaffectionate', 'caring')",0.052873623,-0.012231316,0.84600294,0.8202588,-0.2753414,-0.2922764,-0.016935
10,-0.4245437,-0.3940559,"('unsympathetic', 'sympathetic')",-0.31629202,-0.38149035,-0.50523853,-0.5481036,-0.4153581,-0.4412166,-0.0258585
11,0.00015388057,-0.06676014,"('unhelpful', 'helpful')",1.2311245,1.2030772,2.0149963,1.9837738,1.0820916,1.0400303,-0.0420613
12,-0.5776576,-0.37839776,"('unsupportive', 'supportive')",0.41672054,0.533653,-1.8883723,-1.7989708,-0.6831031,-0.5479052,0.1351979
