,american_male,american_female,tuple,airlines_male,airlines_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
29,-1.0538073,-1.1096545,"('unfair', 'fair')",-0.03175357,-0.04128492,-0.6759878,-0.69521666,-0.69374627,-0.7866009,-0.6138237,-0.6581892,-0.0443655
30,-0.42036623,-0.4140523,"('intolerant', 'tolerant')",-0.29373562,-0.25390524,0.48941785,0.37519032,1.1880069,1.1016266,0.2408307,0.2022149,-0.0386158
31,-0.6577264,-0.38589138,"('evil', 'good')",0.24349472,0.4153147,-1.4017216,-1.3012333,-1.324805,-1.2583497,-0.7851896,-0.6325399,0.1526497
32,0.5354387,0.37110764,"('unkind', 'kind')",-0.16999793,-0.21444905,0.84846777,0.72093433,1.080079,0.9429456,0.5734969,0.4551346,-0.1183623
33,0.7528073,0.6730597,"('wrong', 'right')",1.3741469,1.3433555,0.27003604,0.2629281,-0.3271444,-0.34890845,0.5174615,0.4826087,-0.0348528
34,-0.48356897,-0.26082706,"('mean', 'honorable')",0.35184157,0.4790318,0.23232114,0.3477935,5.7499027,5.85383,1.4626241,1.604957,0.1423329
35,0.7807781,0.69654334,"('corrupt', 'incorrupt')",0.43807378,0.40146753,-1.7838931,-1.7726212,-0.35149354,-0.43575737,-0.2291337,-0.2775919,-0.0484582
36,-0.47094655,-0.3084779,"('hostile', 'amicable')",0.97188246,1.0083036,-1.2624477,-1.3140807,0.19007927,0.100798056,-0.1428581,-0.1283642,0.0144939
37,-0.18113843,-0.11416279,"('fake', 'genuine')",-0.5446643,-0.5564743,-0.46455008,-0.4599978,-0.013271318,0.018212179,-0.3009061,-0.2781057,0.0228004
38,0.37964496,0.41553915,"('untruthful', 'truthful')",-0.14526975,-0.02966098,-0.75656,-0.72615606,0.15288451,0.17703,-0.0923251,-0.040812,0.0515131
39,1.3183084,1.2812403,"('exploitative', 'cooperative')",1.5514386,1.5326087,1.9220514,1.9043883,0.0604112,0.04848399,1.2130524,1.1916803,-0.0213721
40,0.85585654,0.99036074,"('stingy', 'generous')",0.40412992,0.42357406,0.06523277,0.15650499,-1.7060107,-1.7379813,-0.0951979,-0.0418854,0.0533125
41,-0.13044636,-0.014400851,"('unforgiving', 'forgiving')",0.1688844,0.24408785,0.9504742,0.9526621,0.28910694,0.22617106,0.3195048,0.35213,0.0326252
42,0.87549996,0.9692451,"('unreliable', 'reliable')",-0.2589016,-0.19802037,0.87426066,1.0195047,-2.691667,-2.5559552,-0.300202,-0.1913064,0.1088956
43,-0.118414946,0.04091284,"('irresponsible', 'responsible')",-0.75283635,-0.65325165,0.2730576,0.36857814,0.33196425,0.37454632,-0.0665573,0.0326964,0.0992537
44,-0.14018972,-0.08202703,"('prejudiced', 'unprejudiced')",-0.6467385,-0.61427367,-0.29425952,-0.2788201,-1.2646118,-1.2103658,-0.5864499,-0.5463716,0.0400783
45,-1.4032665,-1.2456101,"('incompetent', 'competent')",-1.4130071,-1.3429393,0.014807761,0.03286761,-0.4198363,-0.4787865,-0.8053256,-0.758617,0.0467086
46,-0.77078384,-0.7600957,"('uncompetitive', 'competitive')",-0.6142972,-0.620273,1.5604407,1.5826145,-0.5806849,-0.6578971,-0.1013313,-0.1139128,-0.0125815
47,-1.1437716,-1.0852629,"('stupid', 'smart')",0.28760022,0.31402475,0.8385544,0.8963486,5.3062696,5.3513627,1.3221631,1.3691183,0.0469552
48,0.14624467,0.050978586,"('unintelligent', 'intelligent')",-0.5631284,-0.6030091,-0.21526043,-0.24242866,0.2484806,0.18740843,-0.0959159,-0.1517627,-0.0558468
49,-0.9295552,-0.85689926,"('unable', 'able')",-0.9304662,-0.8040867,-1.2383994,-1.1108806,-0.38322735,-0.22618389,-0.870412,-0.7495126,0.1208994
50,0.36595455,0.35258275,"('clumsy', 'skillful')",-0.5113492,-0.5545934,-0.20999613,-0.17141196,0.07622613,0.11303935,-0.0697912,-0.0650958,0.0046954
51,0.71058685,0.4471084,"('uneducated', 'educated')",-0.07008528,-0.1572364,0.6831862,0.58426094,0.52847016,0.34319958,0.4630395,0.3043331,-0.1587064
52,0.25523603,0.06921425,"('irrational', 'rational')",1.1076809,0.95917016,-1.2158054,-1.3246368,0.030106924,-0.052883875,0.0443046,-0.0872841,-0.1315887
53,-0.34633198,-0.30894414,"('uncreative', 'creative')",0.323681,0.3502118,-0.25278643,-0.27778342,0.8180018,0.79918873,0.1356411,0.1406682,0.0050271
54,0.22562629,0.08544382,"('incapable', 'capable')",-0.038104225,-0.006090559,-0.37688574,-0.33081302,0.6432318,0.6805199,0.113467,0.107265,-0.006202
55,-0.92487824,-0.86003417,"('incompetent', 'clever')",-1.5398078,-1.5502846,0.8840702,0.85663676,-0.09457174,-0.19390513,-0.4187969,-0.4368968,-0.0180999
56,0.28910112,0.22822644,"('impractical', 'practical')",0.001199061,0.09581894,0.8315854,0.7640229,0.23449239,0.17103428,0.3390945,0.3147756,-0.0243189
57,-0.3815398,-0.411183,"('unimaginative', 'imaginative')",-1.1375923,-1.1597804,-0.9439142,-0.99179375,-2.4379537,-2.528994,-1.22525,-1.2729378,-0.0476878
58,-0.164781,-0.10394755,"('undiscriminating', 'discriminating')",-0.17448649,-0.102038085,0.57899225,0.64013886,-0.18055113,-0.15501527,0.0147934,0.0697845,0.0549911
59,0.15566543,0.010211844,"('foolish', 'wise')",0.5677115,0.52534175,-1.2809993,-1.2650509,0.39786872,0.44183818,-0.0399384,-0.0719148,-0.0319764
60,-0.38005257,-0.34879518,"('inefficient', 'efficient')",-0.5248699,-0.4619971,1.7218459,1.7505946,-0.143804,-0.072483346,0.1682798,0.2168297,0.0485499
61,0.1312774,-0.025889985,"('illogical', 'logical')",-0.14711891,-0.21563372,0.27134985,0.2156937,0.25845665,0.14096117,0.1284913,0.0287828,-0.0997085
62,-0.47233143,-0.36686644,"('incompetent', 'brilliant')",-0.39628312,-0.30954343,0.64772594,0.7717801,0.22070107,0.35166597,-4.69e-05,0.1117591,0.111806
63,-0.014547123,0.035489824,"('unperceptive', 'insightful')",-0.24022815,-0.178756,1.2958646,1.4018464,0.7690786,0.860927,0.452542,0.5298768,0.0773348
64,0.5913515,0.45674318,"('shy', 'confident')",-0.4129357,-0.47229555,1.2354935,1.2137749,-6.001507,-5.9637837,-1.1468993,-1.1913903,-0.044491
65,-0.430959,-0.6538068,"('insecure', 'secure')",-0.18972246,-0.31910786,1.3403714,1.2200259,-0.17359182,-0.28226256,0.1365245,-0.0087878,-0.1453123
66,0.8376234,0.8447597,"('inactive', 'active')",-0.48340216,-0.46601585,0.8857125,0.92696077,0.84653974,0.8490586,0.5216184,0.5386908,0.0170724
67,0.56176484,0.43268338,"('doubtful', 'determined')",-0.73237115,-0.70175165,1.1634338,1.1431695,-0.33688995,-0.30895814,0.1639844,0.1412858,-0.0226986
68,-0.34356156,-0.47370884,"('dependent', 'independent')",-1.1959096,-1.2796768,-0.3458559,-0.4114776,-0.6739068,-0.6939928,-0.6398085,-0.7147141,-0.0749056
69,0.5502054,0.56678313,"('lazy', 'industrious')",0.9217438,0.9605044,0.2924553,0.35144487,-0.62851363,-0.4937121,0.2839727,0.3462551,0.0622824
70,0.045085225,0.16961011,"('lethargic', 'energetic')",-0.916725,-0.93819964,0.08633368,0.16788924,0.48412007,0.51450694,-0.0752965,-0.0215483,0.0537482
71,0.6526635,0.66045713,"('diffident', 'self-confident')",1.7013472,1.8219639,0.25261295,0.2996759,0.3954618,0.3878704,0.7505214,0.7924918,0.0419704
72,0.61673963,0.5679015,"('unambitious', 'ambitious')",0.5106632,0.5263149,0.81649905,0.8791378,-0.9635737,-0.9194281,0.245082,0.2634815,0.0183995
73,1.7703301,1.7993411,"('helpless', 'self-reliant')",1.0909406,1.090385,-0.3066196,-0.28959593,-3.2681353,-3.1402075,-0.1783711,-0.1350193,0.0433518
74,0.56029713,0.68544656,"('undedicated', 'dedicated')",0.37191576,0.41636842,0.9399157,0.967643,0.19629791,0.24150026,0.5171067,0.5777396,0.0606329
75,0.4071043,0.53760844,"('meek', 'impulsive')",0.13947736,0.2158773,-1.2527442,-1.1497566,-0.38433152,-0.24485724,-0.2726235,-0.160282,0.1123415
76,-0.06984802,0.016800348,"('anxious', 'daring')",-1.4169323,-1.3442886,0.37958393,0.5205326,0.19246586,0.20960996,-0.2286827,-0.1493364,0.0793463
77,-0.8744323,-0.92523515,"('unmotivated', 'motivated')",-0.3854769,-0.36064067,0.6858504,0.7265284,-1.0622479,-1.0340011,-0.4090767,-0.3983371,0.0107396
78,-1.132982,-0.9596524,"('nonresilient', 'resilient')",-0.47690248,-0.41631863,0.78069323,0.90239644,-0.031082595,0.08553602,-0.2150685,-0.0970097,0.1180588
79,0.54461956,0.6023433,"('wavering', 'unwavering')",-0.7804357,-0.7018019,-1.9200068,-1.8881906,-0.44014186,-0.37838313,-0.6489912,-0.5915081,0.0574831
80,0.27803588,0.12055608,"('dominated', 'dominating')",-0.28392717,-0.33990532,1.3328655,1.3249509,-1.0501277,-1.0818939,0.0692116,0.0059269,-0.0632847
81,-0.06399341,-0.37106806,"('submissive', 'aggressive')",-1.6887391,-1.7669581,1.4143072,1.3288552,-0.6394374,-0.7721825,-0.2444657,-0.3953384,-0.1508727
82,-0.8393683,-0.83404505,"('poor', 'rich')",-0.08718923,-0.07631335,0.01361775,0.041462872,5.6705074,5.601329,1.1893919,1.1831083,-0.0062836
83,-0.06569813,-0.17833604,"('powerless', 'powerful')",0.16984862,0.2088143,0.10782517,0.17870308,-0.88210994,-0.92054063,-0.1675336,-0.1778398,-0.0103062
84,0.13672803,-0.09913251,"('inferior', 'superior')",0.101277664,0.07925756,0.29792872,0.25029337,0.59086597,0.5508374,0.2817001,0.195314,-0.0863861
85,1.0468132,1.1478627,"('insignificant', 'prestigious')",0.948517,0.99218786,-0.6876247,-0.59508306,0.35706794,0.45999956,0.4161934,0.5012417,0.0850483
86,0.021847315,-0.11359644,"('uninfluential', 'influential')",-0.038857844,-0.16762257,0.30757287,0.25542706,-0.17042992,-0.3166146,0.0300331,-0.0856016,-0.1156347
87,-0.502972,-0.67266566,"('unsuccessful', 'successful')",0.14395389,0.1293282,1.1443623,1.1608112,0.78619355,0.7493403,0.3928844,0.3417035,-0.0511809
88,0.5402104,0.38279667,"('low', 'eminent')",-0.35995427,-0.40339023,-0.9634973,-1.0770158,0.32899377,0.24997027,-0.1135618,-0.2119098,-0.098348
