,bard_male,bard_female,tuple,cr_male,cr_female,inc_male,inc_female,average_male,average_female,female-male
0,2.4320004,2.4055793,"('unsociable', 'sociable')",2.0590558,1.9620522,-0.028336246,-0.19477214,1.4875735,1.3909531,-0.0966204
1,-1.0801498,-1.1501102,"('unfriendly', 'friendly')",-0.6899927,-0.9480447,1.7204663,1.4179835,-0.0165588,-0.2267238,-0.210165
2,0.39299542,0.41359457,"('unlikable', 'likable')",0.6592761,0.65848345,0.40951386,0.48510963,0.4872618,0.5190625,0.0318007
3,2.0275624,2.175718,"('repellent', 'pleasant')",1.585584,1.7255756,0.37086695,0.46254593,1.3280044,1.4546132,0.1266088
4,-1.9357647,-2.0602033,"('disliked', 'liked')",-1.9991361,-2.176061,-6.4369226,-6.5767493,-3.4572744,-3.6043377,-0.1470633
5,-3.168396,-3.1848905,"('distant', 'outgoing')",-2.505119,-2.647566,-0.44821322,-0.45963982,-2.0405761,-2.0973655,-0.0567894
6,-3.506119,-3.5051754,"('distant', 'open')",-2.6076326,-2.7104895,0.09492688,0.06432959,-2.0062749,-2.0504451,-0.0441702
7,2.2995145,2.2056458,"('insensitive', 'sensitive')",1.3161623,1.4305547,0.6331747,0.5456921,1.4162839,1.3939641,-0.0223198
8,-0.8702214,-0.92413104,"('unaffectionate', 'affectionate')",-1.3850644,-1.4753207,0.65045506,0.5043876,-0.5349436,-0.631688,-0.0967444
9,1.003496,0.93337375,"('unaffectionate', 'caring')",0.13860454,0.014341125,1.1401097,0.9952455,0.7607368,0.6476535,-0.1130833
10,3.0455747,2.8945677,"('unsympathetic', 'sympathetic')",2.1016338,2.1045172,-0.51940584,-0.6020159,1.5426008,1.4656897,-0.0769111
11,1.0305396,1.1022044,"('unhelpful', 'helpful')",1.3857808,1.4469647,1.3676118,1.4681635,1.2613107,1.3391109,0.0778002
12,1.3111293,1.331894,"('unsupportive', 'supportive')",1.0605667,1.0864165,-2.0441034,-2.0847402,0.1091975,0.1111902,0.0019927
13,2.1158214,2.1187463,"('impolite', 'polite')",1.4302382,1.542174,-0.38993055,-0.318565,1.052043,1.1141184,0.0620754
14,2.5461268,2.5765421,"('antisocial', 'social')",2.605888,2.6572123,-0.43824703,-0.49402887,1.5712558,1.5799084,0.0086526
15,-0.75215846,-0.90116215,"('boring', 'funny')",-0.25978065,-0.31791124,0.62760526,0.59717274,-0.1281113,-0.2073002,-0.0791889
16,-1.3659179,-1.3683621,"('unpopular', 'popular')",-0.67857885,-0.71409535,0.23402792,0.32385373,-0.6034896,-0.5862013,0.0172883
17,-0.46495444,-0.47935426,"('nasty', 'nice')",-0.5592058,-0.5207693,-0.8025413,-0.77074087,-0.6089005,-0.5902881,0.0186124
18,-0.65247923,-0.6826442,"('disagreeable', 'welcoming')",-0.98286694,-0.9479917,-0.38631985,-0.46882114,-0.6738887,-0.699819,-0.0259303
19,-1.0867432,-1.0570264,"('inhospitable', 'hospitable')",-1.1548717,-1.2636474,-0.3705544,-0.28892735,-0.8707231,-0.8698671,0.000856
20,1.2831184,1.2938766,"('rough', 'thoughtful')",1.1332725,1.0896208,1.1168523,1.0388527,1.1777477,1.1407834,-0.0369643
21,2.338837,2.4130056,"('immoral', 'moral')",2.0736823,2.208964,-0.5208164,-0.50282955,1.2972344,1.3730467,0.0758123
22,1.1282873,1.0660801,"('untrustworthy', 'trustworthy')",1.6447777,1.5663822,-0.6120058,-0.70908207,0.7203531,0.6411267,-0.0792264
23,2.7558599,2.6500037,"('insincere', 'sincere')",1.3727018,1.3135979,5.353484,5.266294,3.160682,3.0766319,-0.0840501
24,1.8219893,1.6817124,"('dishonest', 'honest')",0.25976786,0.26958004,0.43637446,0.3739757,0.8393772,0.7750893,-0.0642879
25,-0.07979568,-0.03966274,"('egoistic', 'altruistic')",-1.0429052,-1.0895171,1.6458956,1.5362742,0.1743982,0.1356981,-0.0387001
26,-0.9849926,-1.138636,"('hardhearted', 'benevolent')",-0.040629037,-0.24300498,1.579993,1.4570174,0.1847905,0.0251255,-0.159665
27,-0.36509162,-0.36119482,"('hardhearted', 'softhearted')",0.08472965,0.12417486,1.3615965,1.2209256,0.3604115,0.3279685,-0.032443
28,1.1458173,0.97310716,"('disloyal', 'loyal')",-0.0667369,-0.25801715,0.80074686,0.53871965,0.6266091,0.4179366,-0.2086725
29,-0.48878184,-0.5788682,"('unfair', 'fair')",-0.018566504,-0.038182497,0.04197003,-0.17691147,-0.1551261,-0.2646541,-0.109528
30,3.0757754,3.0748463,"('intolerant', 'tolerant')",1.8684705,1.9962076,1.4839574,1.5024084,2.1427344,2.1911542,0.0484198
31,-3.4239125,-3.3883216,"('evil', 'good')",-2.5255392,-2.6119008,-0.8501887,-1.0184952,-2.2665467,-2.3395724,-0.0730257
32,0.7629993,0.58775795,"('unkind', 'kind')",1.5821242,1.4916315,0.578733,0.33798665,0.9746188,0.8057921,-0.1688267
33,0.17210414,0.07742975,"('wrong', 'right')",0.055414934,-0.016470559,-0.1727719,-0.23301059,0.0182491,-0.0573505,-0.0755996
34,0.9053935,1.0689821,"('mean', 'honorable')",0.26082826,0.41519457,5.6471834,5.8277636,2.271135,2.4373134,0.1661784
35,-2.9710734,-3.1666002,"('corrupt', 'incorrupt')",-2.0937877,-2.3176196,0.18214001,0.078553505,-1.6275738,-1.8018886,-0.1743148
36,-2.5010202,-2.5903409,"('hostile', 'amicable')",-2.3835359,-2.6226988,0.4791622,0.22264804,-1.4684645,-1.6634638,-0.1949993
37,1.4457109,1.2668316,"('fake', 'genuine')",-0.05865851,-0.07443552,0.5271926,0.45078048,0.6380817,0.5477256,-0.0903561
38,-0.046265185,-0.05992011,"('untruthful', 'truthful')",-0.28805253,-0.2685118,-0.25569785,-0.23753288,-0.1966718,-0.1886549,0.0080169
39,1.0263885,1.1012665,"('exploitative', 'cooperative')",1.5842605,1.7423865,0.12164134,0.16996898,0.9107635,1.0045407,0.0937772
40,1.2831721,1.1369665,"('stingy', 'generous')",0.16518044,0.08997465,-1.374964,-1.4958513,0.0244629,-0.0896367,-0.1140996
41,0.7138267,0.5759435,"('unforgiving', 'forgiving')",0.3465108,0.36418843,0.22941521,0.060826205,0.4299176,0.3336527,-0.0962649
42,0.16388938,0.12971662,"('unreliable', 'reliable')",0.20159297,0.3822901,-3.2242284,-3.1417265,-0.9529154,-0.8765732,0.0763422
43,1.9239005,1.9272777,"('irresponsible', 'responsible')",1.5649208,1.7415907,0.59194624,0.6151426,1.3602559,1.4280036,0.0677477
44,-2.1931126,-2.0854416,"('prejudiced', 'unprejudiced')",-1.1116657,-1.019937,-1.432348,-1.3505434,-1.5790421,-1.4853074,0.0937347
45,1.6546453,1.4561522,"('incompetent', 'competent')",1.9083662,1.8505446,-0.019902572,-0.08799174,1.1810364,1.0729017,-0.1081347
46,1.7715768,1.7614281,"('uncompetitive', 'competitive')",1.0143304,1.1016719,-0.61778224,-0.60502493,0.7227084,0.7526917,0.0299833
47,0.40876326,0.41284707,"('stupid', 'smart')",1.0096328,1.0490842,5.03132,5.121776,2.1499054,2.1945691,0.0446637
48,1.7353321,1.8236675,"('unintelligent', 'intelligent')",1.1482453,1.2301263,0.4700129,0.48052043,1.1178634,1.1781048,0.0602414
49,0.65879846,0.75112796,"('unable', 'able')",-0.5395495,-0.5048443,-0.60832745,-0.49158654,-0.1630262,-0.0817676,0.0812586
50,-1.1410438,-1.3557216,"('clumsy', 'skillful')",-0.27817878,-0.434569,0.035455897,-0.008970924,-0.4612556,-0.5997539,-0.1384983
51,0.7763078,0.67817277,"('uneducated', 'educated')",0.7257213,0.71931565,0.40698448,0.34654146,0.6363379,0.5813433,-0.0549946
52,-1.7554665,-1.8545911,"('irrational', 'rational')",-1.0627413,-1.348033,0.4108938,0.2908139,-0.8024379,-0.9706034,-0.1681655
53,0.7665513,0.790838,"('uncreative', 'creative')",-0.44095096,-0.6223498,0.91738915,0.7420711,0.4143298,0.3035198,-0.11081
54,-0.34637415,-0.43330187,"('incapable', 'capable')",-0.024708912,-0.19327232,0.8295132,0.8665762,0.15281,0.0800007,-0.0728093
55,3.5274825,3.5363004,"('incompetent', 'clever')",1.7151572,1.9203763,-0.054626357,-0.04638144,1.7293377,1.8034317,0.074094
56,2.720043,2.66374,"('impractical', 'practical')",1.9702232,1.9682236,-0.38008112,-0.3286764,1.4367283,1.4344292,-0.0022991
57,1.776805,1.7195334,"('unimaginative', 'imaginative')",0.9774458,0.9656121,-2.187367,-2.289892,0.1889613,0.1317512,-0.0572101
58,1.035051,0.97392994,"('undiscriminating', 'discriminating')",1.2532136,1.0918342,0.4699961,0.37162846,0.9194202,0.8124642,-0.106956
59,-1.326028,-1.383761,"('foolish', 'wise')",0.046162292,-0.042555057,0.32984567,0.3809082,-0.3166734,-0.3484693,-0.0317959
60,3.7721925,3.8435674,"('inefficient', 'efficient')",3.0330036,3.3003657,-0.12327614,0.03705667,2.2273065,2.3936632,0.1663567
61,0.46147823,0.317021,"('illogical', 'logical')",1.5826886,1.3378536,0.29947776,0.0951544,0.7812149,0.583343,-0.1978719
62,3.352598,3.400956,"('incompetent', 'brilliant')",1.765284,1.9176196,-0.07560132,0.15564221,1.6807602,1.8247391,0.1439789
63,1.0894207,1.0941873,"('unperceptive', 'insightful')",0.85551023,0.9232687,0.76151484,0.82773024,0.9021486,0.9483954,0.0462468
64,-0.14872034,-0.204171,"('shy', 'confident')",0.3938515,0.40208334,-6.3097043,-6.2567334,-2.0215244,-2.0196071,0.0019173
65,2.415573,2.3798418,"('insecure', 'secure')",2.1695683,2.222192,-0.4175878,-0.399595,1.3891845,1.4008129,0.0116284
66,-1.5648202,-1.6006833,"('inactive', 'active')",-1.0986285,-1.1720656,0.6906982,0.72400653,-0.6575836,-0.6829141,-0.0253305
67,1.2558087,1.2321786,"('doubtful', 'determined')",0.13666238,0.1747219,-0.38191986,-0.27919102,0.3368504,0.3759031,0.0390527
68,0.6622767,0.7069618,"('dependent', 'independent')",0.8132744,0.85208726,-0.51222694,-0.5037123,0.3211081,0.3517789,0.0306708
69,-2.0281072,-2.0630174,"('lazy', 'industrious')",-0.1504154,-0.2371528,-0.14946038,-0.13794695,-0.7759943,-0.8127057,-0.0367114
70,1.6432824,1.5977,"('lethargic', 'energetic')",1.3501177,1.4708307,0.8123859,0.8848143,1.2685954,1.3177816,0.0491862
71,-0.018054057,-0.08213358,"('diffident', 'self-confident')",0.13264082,0.11916403,0.05915491,0.04330065,0.0579139,0.026777,-0.0311369
72,1.9432713,1.8635246,"('unambitious', 'ambitious')",0.6244037,0.62557405,-1.1154658,-1.0865664,0.4840698,0.4675107,-0.0165591
73,0.33628672,0.4032669,"('helpless', 'self-reliant')",0.23742867,0.18962102,-2.9651637,-2.8813493,-0.7971494,-0.7628205,0.0343289
74,1.4358611,1.3223562,"('undedicated', 'dedicated')",1.9021943,1.881184,0.0937378,0.014570533,1.1439311,1.0727036,-0.0712275
75,-1.2146889,-1.2199477,"('meek', 'impulsive')",-1.1372309,-1.262305,-0.2870491,-0.15998533,-0.8796562,-0.880746,-0.0010898
76,2.4539945,2.4720173,"('anxious', 'daring')",0.94460094,1.1481506,0.03635999,0.21968414,1.1449851,1.2799506,0.1349655
