,red_male,red_female,tuple,hat_male,hat_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0926569,-1.0277412,"('unsociable', 'sociable')",-0.16095033,-0.1440792,-0.2573197,-0.34646398,-0.5036423,-0.5060948,-0.0024525
1,-0.6297918,-0.8406741,"('unfriendly', 'friendly')",0.8127979,0.5923247,1.9937013,1.8561258,0.7255692,0.5359255,-0.1896437
2,-0.0557474,0.054265894,"('unlikable', 'likable')",-0.097826,-4.5225024e-06,-0.048169844,0.037618145,-0.0672477,0.0306265,0.0978742
3,-1.0358917,-0.82509047,"('repellent', 'pleasant')",-0.7491779,-0.5884938,0.123456046,0.1491177,-0.5538712,-0.4214888,0.1323824
4,0.5884658,0.48387718,"('disliked', 'liked')",1.0782294,1.0869625,-6.1948943,-6.3644433,-1.5093997,-1.597868,-0.0884683
5,-0.36328804,-0.46069103,"('distant', 'outgoing')",0.2791977,0.17680937,0.056002535,-0.045906287,-0.0093626,-0.1099293,-0.1005667
6,-0.7657627,-0.8342117,"('distant', 'open')",-0.32373187,-0.4064132,0.41918558,0.30553025,-0.2234363,-0.3116982,-0.0882619
7,-1.0715458,-0.83336246,"('insensitive', 'sensitive')",-0.6788534,-0.5125826,0.3063901,0.4160245,-0.4813364,-0.3099735,0.1713629
8,-0.75312644,-0.92612034,"('unaffectionate', 'affectionate')",-0.1753186,-0.33945346,1.0084474,0.9244309,0.0266675,-0.1137143,-0.1403818
9,-0.1837649,-0.22640473,"('unaffectionate', 'caring')",-0.13506874,-0.2163206,1.052846,1.0260482,0.2446708,0.194441,-0.0502298
10,-1.3876798,-1.1315957,"('unsympathetic', 'sympathetic')",-0.89104104,-0.74125636,-0.8241983,-0.75737053,-1.0343064,-0.8767409,0.1575655
11,-0.40831935,-0.28828835,"('unhelpful', 'helpful')",-0.7387671,-0.6033202,1.2499425,1.3907512,0.0342854,0.1663809,0.1320955
12,-0.19256493,0.048578992,"('unsupportive', 'supportive')",0.16725956,0.38249567,-1.9355859,-1.8974589,-0.6536304,-0.4887947,0.1648357
13,-0.83236814,-0.7091526,"('impolite', 'polite')",-0.5908917,-0.44490123,-0.97486675,-0.9119286,-0.7993755,-0.6886608,0.1107147
14,-0.7974898,-0.5896178,"('antisocial', 'social')",-0.084068306,-0.011685111,-0.82902354,-0.78907776,-0.5701939,-0.4634602,0.1067337
15,0.33382663,0.18327802,"('boring', 'funny')",0.39625603,0.30101424,0.43289152,0.39484236,0.387658,0.2930449,-0.0946131
16,-0.32257286,-0.3764687,"('unpopular', 'popular')",-0.019526273,-0.00021736696,0.5129377,0.4773039,0.0569462,0.0335393,-0.0234069
17,-0.47344077,-0.42962605,"('nasty', 'nice')",0.174003,0.2235037,-0.47920766,-0.4559418,-0.2595485,-0.220688,0.0388605
18,-0.012715213,0.09852226,"('disagreeable', 'welcoming')",-0.6494365,-0.6009574,-0.47607034,-0.56826025,-0.3794073,-0.3568985,0.0225088
19,-0.31251532,-0.29614526,"('inhospitable', 'hospitable')",0.24210298,0.25811931,-0.11035515,-0.09263408,-0.0602558,-0.0435533,0.0167025
20,-0.19474465,-0.16210592,"('rough', 'thoughtful')",0.83145183,0.8549689,1.466912,1.4448144,0.7012064,0.7125591,0.0113527
21,-0.54545486,-0.30005088,"('immoral', 'moral')",0.108070694,0.26117045,-0.90390474,-0.7662316,-0.4470963,-0.2683707,0.1787256
