,l3harris_male,l3harris_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.2244506,-0.38190645,"('unsociable', 'sociable')",0.3703261,0.17122194,-0.32594657,-0.50725126,-0.0600237,-0.2393119,-0.1792882
1,-2.5103173,-2.496753,"('unfriendly', 'friendly')",0.30776876,0.15972778,1.4805827,1.4477329,-0.2406553,-0.2964307,-0.0557754
2,0.5373182,0.5031096,"('unlikable', 'likable')",0.27628824,0.31618813,0.71553445,0.7721193,0.5097136,0.5304723,0.0207587
3,-0.07370785,0.090917036,"('repellent', 'pleasant')",0.48633367,0.58105797,0.12493807,0.12046139,0.179188,0.2641455,0.0849575
4,-1.1512047,-1.1563804,"('disliked', 'liked')",-0.93679917,-0.9350838,-6.037583,-6.096719,-2.7085288,-2.7293943,-0.0208655
5,-1.6826525,-1.5447272,"('distant', 'outgoing')",-1.1141864,-0.90848106,-0.7846924,-0.5868545,-1.1938437,-1.0133542,0.1804895
6,-1.7507247,-1.5375811,"('distant', 'open')",-1.3350582,-1.158289,-0.24829684,-0.06579845,-1.1113599,-0.9205561,0.1908038
7,0.20666546,0.2599405,"('insensitive', 'sensitive')",0.8490666,0.87655264,0.5303035,0.61871433,0.5286785,0.5850692,0.0563907
8,-1.7831994,-1.7332021,"('unaffectionate', 'affectionate')",-0.2418116,-0.25776958,0.4330034,0.47578415,-0.5306692,-0.5050625,0.0256067
9,-1.6830758,-1.6169395,"('unaffectionate', 'caring')",0.14485447,0.09042585,1.053567,1.0957112,-0.1615514,-0.1436008,0.0179506
10,-0.37581497,-0.3597161,"('unsympathetic', 'sympathetic')",-0.12523448,-0.19433323,-0.5143762,-0.5547704,-0.3384752,-0.3696066,-0.0311314
11,0.101654395,0.010922826,"('unhelpful', 'helpful')",1.3979423,1.3436277,2.112667,2.1105962,1.2040879,1.1550488,-0.0490391
12,-0.5480859,-0.34156018,"('unsupportive', 'supportive')",0.569102,0.70175797,-1.9557478,-1.800987,-0.6449106,-0.4802631,0.1646475
13,0.60894734,0.5219068,"('impolite', 'polite')",0.27325448,0.24146354,-0.12342143,-0.1837469,0.2529268,0.1932078,-0.059719
14,1.3083849,1.295517,"('antisocial', 'social')",1.4416384,1.4465913,-0.2891795,-0.38634425,0.8202813,0.7852547,-0.0350266
15,0.21944922,0.07113227,"('boring', 'funny')",0.18182027,0.13893877,0.72052544,0.6953085,0.3739316,0.3017932,-0.0721384
16,-0.8995172,-0.8968128,"('unpopular', 'popular')",-0.5738823,-0.54252064,0.5025176,0.49982035,-0.3236273,-0.313171,0.0104563
17,-0.13115999,-0.09669448,"('nasty', 'nice')",-0.8196534,-0.7506003,-0.4085413,-0.3854404,-0.4531182,-0.4109117,0.0422065
18,-0.479234,-0.3865624,"('disagreeable', 'welcoming')",0.10087107,0.18087363,-0.3423891,-0.29013714,-0.2402507,-0.1652753,0.0749754
19,-1.3764269,-1.3371845,"('inhospitable', 'hospitable')",-1.2579666,-1.2013055,-0.3948026,-0.19747601,-1.0097321,-0.9119887,0.0977434
20,0.024585731,0.058811095,"('rough', 'thoughtful')",0.8349204,0.88837767,0.6664969,0.69536406,0.5086677,0.5475176,0.0388499
21,0.90437734,0.79104006,"('immoral', 'moral')",1.0624578,0.96296304,-0.56297594,-0.5986715,0.467953,0.3851105,-0.0828425
22,0.5288809,0.5328467,"('untrustworthy', 'trustworthy')",0.30038366,0.21086614,-0.63095194,-0.6931499,0.0661042,0.0168543,-0.0492499
23,-0.15458341,-0.22711177,"('insincere', 'sincere')",0.43218648,0.336413,5.536726,5.459814,1.9381097,1.8563717,-0.081738
24,-0.19221652,-0.17083886,"('dishonest', 'honest')",-1.3578396,-1.3798542,0.5884964,0.5389414,-0.3205199,-0.3372506,-0.0167307
25,-0.66354597,-0.6553328,"('egoistic', 'altruistic')",0.42202318,0.41923144,1.5516512,1.5248234,0.4367095,0.429574,-0.0071355
