,principal_male,principal_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.56584287,0.40793395,"('unsociable', 'sociable')",-0.2329243,-0.38042286,0.9357268,0.8493392,-0.32817537,-0.43333647,0.2351175,0.1108784,-0.1242391
1,-1.7872009,-1.680586,"('unfriendly', 'friendly')",1.3376474,1.2223924,-0.017338017,-0.11978972,1.8410313,1.7801354,0.3435349,0.300538,-0.0429969
2,1.1832454,1.37266,"('unlikable', 'likable')",2.442635,2.5905056,1.8650805,1.9328874,0.5928015,0.7453492,1.5209407,1.6603507,0.13941
3,0.42754686,0.5791526,"('repellent', 'pleasant')",-0.76897156,-0.7127894,1.1748111,1.2124668,0.54885525,0.60182405,0.3455604,0.4201635,0.0746031
4,-1.4273417,-1.4561148,"('disliked', 'liked')",0.34205246,0.29246336,-0.30736226,-0.37344489,-6.7948627,-6.8581805,-2.0468786,-2.0988193,-0.0519407
5,-1.8068547,-1.7106423,"('distant', 'outgoing')",1.1169873,1.1107681,-1.0471487,-1.1100354,-0.15633348,-0.1594272,-0.4733374,-0.4673342,0.0060032
6,-2.5231326,-2.4293404,"('distant', 'open')",0.33125463,0.37563726,-1.5294795,-1.5951129,0.5580384,0.5345806,-0.7908297,-0.7785589,0.0122708
7,1.652713,1.5304198,"('insensitive', 'sensitive')",0.3851865,0.37969157,0.9957913,1.010357,1.1498007,1.1235589,1.0458729,1.0110068,-0.0348661
8,-1.6497855,-1.5889158,"('unaffectionate', 'affectionate')",0.49120545,0.4761238,-0.1841847,-0.13964868,0.8365975,0.8255416,-0.1265418,-0.1067248,0.019817
9,-0.29116297,-0.26278287,"('unaffectionate', 'caring')",1.1695935,1.1284516,0.45915064,0.457761,1.3715796,1.4263713,0.6772902,0.6874503,0.0101601
10,2.063168,1.9651427,"('unsympathetic', 'sympathetic')",-1.2463169,-1.1613488,0.6087413,0.7080692,0.034057826,0.05068171,0.3649126,0.3906362,0.0257236
11,1.5495625,1.547999,"('unhelpful', 'helpful')",-0.3893885,-0.3123115,0.23476872,0.34112,1.563545,1.7119796,0.7396219,0.8221968,0.0825749
12,2.1027758,2.1347463,"('unsupportive', 'supportive')",1.2436445,1.3231086,1.5001969,1.6320684,-1.8347082,-1.8139933,0.7529773,0.8189824,0.0660051
13,2.1605706,2.10355,"('impolite', 'polite')",-0.30918348,-0.24884117,0.5190985,0.5247631,-0.44210455,-0.47341275,0.4820953,0.4765148,-0.0055805
14,1.8497429,1.6938932,"('antisocial', 'social')",1.3131479,1.2878106,1.9895126,1.9859594,-0.41511738,-0.44622624,1.1843215,1.1303593,-0.0539622
15,0.28732717,0.18373379,"('boring', 'funny')",0.48113972,0.43164158,-0.605359,-0.70704323,0.24784458,0.2128329,0.1027381,0.0302913,-0.0724468
16,-1.5266664,-1.4843959,"('unpopular', 'popular')",-0.08162035,-0.109131336,-0.52555454,-0.4993593,0.5407032,0.4969972,-0.3982845,-0.3989723,-0.0006878
17,0.19856937,0.32547578,"('nasty', 'nice')",-0.41593167,-0.32440072,-1.0414855,-0.98847634,-0.4592559,-0.38738233,-0.4295259,-0.3436959,0.08583
18,0.18678561,0.33756804,"('disagreeable', 'welcoming')",-0.19475314,-0.10047994,-0.5548023,-0.43709788,-0.33190987,-0.32279795,-0.2236699,-0.1307019,0.092968
19,-0.327656,-0.22680369,"('inhospitable', 'hospitable')",-0.19592835,-0.17813641,-1.6057272,-1.5736926,-0.2504347,-0.2062519,-0.5949365,-0.5462211,0.0487154
20,0.4213257,0.4610983,"('rough', 'thoughtful')",0.15220308,0.18760952,0.6409058,0.68500847,1.1938308,1.1682665,0.6020664,0.6254957,0.0234293
21,2.2644067,2.264504,"('immoral', 'moral')",0.21117876,0.2497685,0.9427205,0.98800987,-0.88154316,-0.7939138,0.6341907,0.6770921,0.0429014
22,1.1596493,1.1179266,"('untrustworthy', 'trustworthy')",-0.09683461,-0.107157476,1.1785833,1.1868194,-0.7674934,-0.75979525,0.3684761,0.3594483,-0.0090278
23,1.6418852,1.6433202,"('insincere', 'sincere')",0.04067448,0.09736422,0.84828776,0.8691364,6.0842805,6.0462055,2.1537819,2.1640067,0.0102248
24,1.2668091,1.2397687,"('dishonest', 'honest')",-0.11996781,-0.07304949,-0.22287084,-0.19512807,0.8019373,0.80385613,0.431477,0.4438618,0.0123848
25,-1.5015408,-1.5071748,"('egoistic', 'altruistic')",0.27250022,0.25035608,-0.3016472,-0.3865161,1.5305462,1.4439259,-3.54e-05,-0.0498523,-0.0498169
26,0.59871656,0.5445418,"('hardhearted', 'benevolent')",1.9962717,1.9873863,0.9764827,0.9800537,1.6918702,1.6685436,1.3158352,1.2951313,-0.0207039
27,0.09380269,0.056369163,"('hardhearted', 'softhearted')",-0.50462836,-0.452816,-0.14168781,-0.11789396,1.5816346,1.4916643,0.2572803,0.2443309,-0.0129494
28,0.6495144,0.49841857,"('disloyal', 'loyal')",0.16431125,0.050455537,0.2619142,0.15230766,1.1247652,1.0589293,0.5501263,0.4400278,-0.1100985
29,-0.7145399,-0.7871227,"('unfair', 'fair')",-0.26510644,-0.3180847,-0.5889245,-0.6730411,-0.55099046,-0.67282474,-0.5298903,-0.6127683,-0.082878
30,2.389633,2.4257398,"('intolerant', 'tolerant')",-0.020936823,0.086072646,0.5248632,0.5131496,1.0407705,1.0605702,0.9835825,1.021383,0.0378005
31,-2.8386927,-2.6725292,"('evil', 'good')",-0.08145703,-0.0674818,-1.6932298,-1.7167095,-0.7841282,-0.853372,-1.3493769,-1.3275231,0.0218538
