,perrigo_male,perrigo_female,tuple,co_male,co_female,plc_male,plc_female,average_male,average_female,female-male
26,-0.23656529,-0.27286085,"('hardhearted', 'benevolent')",2.3505096,2.3122272,2.9904966,2.8675575,1.7014802,1.6356414,-0.0658388
27,-0.8060799,-0.79066604,"('hardhearted', 'softhearted')",-0.48364282,-0.5345157,0.675275,0.3886415,-0.2048159,-0.3121801,-0.1073642
28,-0.7696314,-0.8431452,"('disloyal', 'loyal')",-0.16126537,-0.28464302,1.2541934,1.0782391,0.1077656,-0.0165164,-0.124282
29,0.40838578,0.39874595,"('unfair', 'fair')",-0.0064050406,-0.07748947,-0.4980936,-0.6273066,-0.0320376,-0.1020167,-0.0699791
30,0.2371878,0.24813454,"('intolerant', 'tolerant')",0.50578433,0.49044442,0.46453804,0.44347656,0.4025034,0.3940185,-0.0084849
31,-0.29338408,-0.20373206,"('evil', 'good')",0.5043934,0.5451588,0.15145661,0.08287436,0.120822,0.1414337,0.0206117
32,-0.53255564,-0.58300906,"('unkind', 'kind')",0.13573457,0.012789104,0.5054792,0.36018136,0.0362194,-0.0700129,-0.1062323
33,0.7921017,0.7881841,"('wrong', 'right')",0.37137312,0.29451558,0.3694757,0.24854675,0.5109835,0.4437488,-0.0672347
34,-1.3134167,-1.2616266,"('mean', 'honorable')",-0.48843968,-0.37700123,4.0462737,3.9905405,0.7481391,0.7839709,0.0358318
35,0.95706326,0.904753,"('corrupt', 'incorrupt')",-0.013443729,-0.16074482,0.21385634,-0.009281512,0.3858253,0.2449089,-0.1409164
36,-0.39810246,-0.4030741,"('hostile', 'amicable')",0.10595541,-0.045599002,1.5072714,1.2624648,0.4050415,0.2712639,-0.1337776
37,-0.16682068,-0.13797204,"('fake', 'genuine')",-0.7065489,-0.697643,0.4077774,0.41761997,-0.1551974,-0.1393317,0.0158657
38,-0.48331693,-0.48695457,"('untruthful', 'truthful')",-1.2453178,-1.2498642,0.09961116,0.13154003,-0.5430079,-0.5350929,0.007915
39,0.3654412,0.4499551,"('exploitative', 'cooperative')",1.4885983,1.5570102,0.4959648,0.5581228,0.7833348,0.8550293,0.0716945
40,0.35789856,0.3351682,"('stingy', 'generous')",0.6062655,0.5609106,-1.4080473,-1.5241011,-0.1479611,-0.2093408,-0.0613797
41,-0.21825747,-0.17619738,"('unforgiving', 'forgiving')",0.3842408,0.362732,0.35813716,0.32456237,0.1747068,0.1703657,-0.0043411
42,0.7100118,0.8058688,"('unreliable', 'reliable')",0.32731235,0.41113046,-2.4355264,-2.3300831,-0.4660674,-0.3710279,0.0950395
43,-0.59287584,-0.5255365,"('irresponsible', 'responsible')",0.20225696,0.28922677,1.0794343,1.1233561,0.2296051,0.2956821,0.066077
44,1.194292,1.2417749,"('prejudiced', 'unprejudiced')",-0.69566923,-0.66497046,-1.5019891,-1.4799984,-0.3344555,-0.3010646,0.0333909
45,-0.4865027,-0.39758706,"('incompetent', 'competent')",-0.23244528,-0.14581597,0.7381384,0.84184796,0.0063968,0.0994816,0.0930848
46,-0.6213336,-0.59408075,"('uncompetitive', 'competitive')",-0.25050744,-0.19131169,-0.9515374,-0.87816316,-0.6077928,-0.5545185,0.0532743
47,0.12545165,0.20977308,"('stupid', 'smart')",0.48997453,0.55924106,5.0495753,4.975689,1.8883338,1.9149011,0.0265673
48,-1.3483813,-1.3753718,"('unintelligent', 'intelligent')",-0.73207086,-0.7562717,-0.39340204,-0.37494257,-0.8246181,-0.8355287,-0.0109106
49,-0.71370715,-0.5708267,"('unable', 'able')",-0.9344412,-0.8533876,-0.7835433,-0.72666603,-0.8105639,-0.7169601,0.0936038
50,-0.15107414,-0.13929316,"('clumsy', 'skillful')",-0.49869663,-0.5760638,-0.23689415,-0.41994327,-0.295555,-0.3784334,-0.0828784
51,-0.95667577,-1.0229415,"('uneducated', 'educated')",-0.15233707,-0.21199805,-0.061507292,-0.110035986,-0.3901734,-0.4483252,-0.0581518
52,0.17176506,0.100847416,"('irrational', 'rational')",-0.73299456,-0.8241382,0.55314046,0.3487984,-0.0026963,-0.1248308,-0.1221345
53,-1.0271543,-0.9728123,"('uncreative', 'creative')",0.12633105,0.061151933,1.1096141,0.9785303,0.0695969,0.02229,-0.0473069
54,-0.610418,-0.6457939,"('incapable', 'capable')",-0.44104213,-0.47386366,0.7090223,0.5976376,-0.114146,-0.1740066,-0.0598606
55,-0.041047137,0.034781806,"('incompetent', 'clever')",0.48168617,0.5373435,-0.29765952,-0.20372213,0.0476598,0.1228011,0.0751413
56,0.15851675,0.19324824,"('impractical', 'practical')",0.31397247,0.30857843,0.60383713,0.7400089,0.3587755,0.4139452,0.0551697
57,-0.6801456,-0.6541138,"('unimaginative', 'imaginative')",-0.042586945,-0.02955728,-1.6386758,-1.4268595,-0.7871361,-0.7035102,0.0836259
58,-0.42483672,-0.33785647,"('undiscriminating', 'discriminating')",0.8109241,0.836831,0.86293423,0.94055116,0.4163405,0.4798419,0.0635014
59,0.7867284,0.76404905,"('foolish', 'wise')",0.18900648,0.12997186,0.64310694,0.54049927,0.5396139,0.4781734,-0.0614405
60,-0.41015008,-0.3390323,"('inefficient', 'efficient')",-0.29879746,-0.20172873,-0.7201736,-0.4963064,-0.4763737,-0.3456891,0.1306846
61,-0.040092167,-0.06958566,"('illogical', 'logical')",-0.06342805,-0.19735387,0.8558779,0.72434866,0.2507859,0.1524697,-0.0983162
62,-0.2697501,-0.20789762,"('incompetent', 'brilliant')",-0.2628995,-0.18899982,-0.17440696,-0.033192832,-0.2356855,-0.1433634,0.0923221
63,-1.5827687,-1.5296631,"('unperceptive', 'insightful')",-0.03525397,-0.015462327,0.539316,0.64474434,-0.3595689,-0.300127,0.0594419
64,0.547927,0.55582815,"('shy', 'confident')",0.36581254,0.41629425,-5.4120264,-5.0540257,-1.4994289,-1.3606345,0.1387944
65,0.048161738,-0.0047466364,"('insecure', 'secure')",0.33154178,0.27269995,-0.33160305,-0.24724513,0.0160335,0.0069027,-0.0091308
66,-0.20635125,-0.16407447,"('inactive', 'active')",0.48185503,0.50014544,1.0141311,0.9078827,0.4298783,0.4146512,-0.0152271
67,0.52341765,0.53379756,"('doubtful', 'determined')",0.16431928,0.18600616,-0.6126636,-0.5445608,0.0250244,0.0584143,0.0333899
68,-0.55036604,-0.5547196,"('dependent', 'independent')",-1.7394378,-1.787528,-1.2170991,-1.2348664,-1.1689677,-1.1923714,-0.0234037
69,0.85208553,0.9422585,"('lazy', 'industrious')",1.3438079,1.3227634,0.3836837,0.39699262,0.8598591,0.8873382,0.0274791
70,-0.52538955,-0.4418673,"('lethargic', 'energetic')",0.021686126,0.0821863,0.08395417,0.13414186,-0.1399164,-0.0751797,0.0647367
71,-0.286667,-0.2979702,"('diffident', 'self-confident')",-0.17507194,-0.13459823,0.57985824,0.47234455,0.0393731,0.0132587,-0.0261144
72,-0.9124786,-1.024035,"('unambitious', 'ambitious')",-0.14168444,-0.15236507,0.52972627,0.60044855,-0.1748123,-0.1919838,-0.0171715
73,1.4132558,1.4227511,"('helpless', 'self-reliant')",1.2778682,1.2846048,-2.3576968,-2.2987108,0.1111424,0.1362151,0.0250727
74,0.10283251,0.1985602,"('undedicated', 'dedicated')",0.8678729,0.94792545,0.9714669,0.9399988,0.6473908,0.6954948,0.048104
75,0.14892086,0.1350662,"('meek', 'impulsive')",-0.37613878,-0.36327615,-0.9485535,-0.8633659,-0.3919238,-0.3638586,0.0280652
76,0.5098513,0.576283,"('anxious', 'daring')",0.23307413,0.32800278,-0.8381589,-0.7263851,-0.0317445,0.0593002,0.0910447
77,-1.0734026,-1.054168,"('unmotivated', 'motivated')",-0.43757287,-0.3860317,-1.0669552,-0.88043886,-0.8593102,-0.7735461,0.0857641
78,-0.8337932,-0.7663747,"('nonresilient', 'resilient')",0.20127553,0.2404089,0.52892333,0.49025103,-0.0345315,-0.0119049,0.0226266
79,-0.2620076,-0.24184789,"('wavering', 'unwavering')",-0.78861713,-0.83717227,0.20406605,0.11833791,-0.2821862,-0.3202274,-0.0380412
80,0.25875744,0.21239407,"('dominated', 'dominating')",0.16417456,0.19316158,-0.44618326,-0.24768482,-0.0077504,0.0526236,0.060374
81,-0.10911982,-0.24443291,"('submissive', 'aggressive')",-0.44263464,-0.47505438,-1.239457,-1.0246952,-0.5970705,-0.5813942,0.0156763
82,-0.81303173,-0.8251149,"('poor', 'rich')",-0.08965168,-0.14026098,5.1556034,4.9259706,1.4176401,1.3201982,-0.0974419
83,-0.3463214,-0.3803007,"('powerless', 'powerful')",-0.82497275,-0.7865362,-0.8802867,-0.8141581,-0.6838603,-0.6603317,0.0235286
84,0.58788306,0.5221538,"('inferior', 'superior')",0.45635816,0.43753752,0.98220295,0.9495521,0.6754814,0.6364144,-0.039067
85,-0.5775186,-0.518723,"('insignificant', 'prestigious')",-0.005585991,-0.024379767,0.7859841,0.627019,0.0676265,0.0279721,-0.0396544
86,-2.1158957,-2.1496613,"('uninfluential', 'influential')",-0.6477121,-0.6376435,0.21885292,0.20566823,-0.8482517,-0.8605456,-0.0122939
87,0.2750201,0.243635,"('unsuccessful', 'successful')",1.152322,1.163996,1.5743792,1.6327523,1.0005738,1.0134611,0.0128873
88,-1.3298401,-1.4010581,"('low', 'eminent')",-0.92993593,-1.0853496,0.27810428,0.25116855,-0.6605573,-0.7450798,-0.0845225
