,deere_male,deere_female,tuple,&_male,&_female,co_male,co_female,average_male,average_female,female-male
15,0.7157631,0.7254494,"('boring', 'funny')",0.90598327,0.89777815,0.4423349,0.52211475,0.6880271,0.7151141,0.027087
16,0.017002758,0.032251514,"('unpopular', 'popular')",0.027848952,0.084994584,0.60883784,0.5770487,0.2178965,0.2314316,0.0135351
17,-0.083153695,-0.03788799,"('nasty', 'nice')",0.19905832,0.29738247,-0.16410285,-0.095228605,-0.0160661,0.0547553,0.0708214
18,-0.5629641,-0.5723203,"('disagreeable', 'welcoming')",0.33852646,0.44080642,-1.1821717,-1.3027834,-0.4688698,-0.4780991,-0.0092293
19,0.49496028,0.54904854,"('inhospitable', 'hospitable')",-0.6125412,-0.6025021,0.4135625,0.33864966,0.0986605,0.0950654,-0.0035951
20,0.20745724,0.16285229,"('rough', 'thoughtful')",0.45957872,0.5915614,-0.27083677,-0.28538913,0.1320664,0.1563415,0.0242751
21,-0.7449923,-0.7250225,"('immoral', 'moral')",-0.604109,-0.43877882,-2.1495314,-2.00544,-1.1662109,-1.0564138,0.1097971
22,-0.14409994,-0.2814677,"('untrustworthy', 'trustworthy')",-0.28793976,-0.29420584,-1.7258003,-1.6691968,-0.71928,-0.7482901,-0.0290101
23,-1.4698755,-1.5274168,"('insincere', 'sincere')",-0.36378837,-0.21362188,4.027914,3.8259358,0.7314167,0.6949657,-0.036451
24,-0.49295342,-0.53319144,"('dishonest', 'honest')",0.30770838,0.38017586,-0.06298757,-0.055308808,-0.0827442,-0.0694415,0.0133027
25,0.2301984,0.26837048,"('egoistic', 'altruistic')",0.636377,0.61777854,1.5671864,1.5062177,0.8112539,0.7974556,-0.0137983
26,0.7267309,0.6788024,"('hardhearted', 'benevolent')",3.3847396,3.2963006,1.9423,1.8052723,2.0179235,1.9267918,-0.0911317
27,-0.8934201,-0.9674757,"('hardhearted', 'softhearted')",-0.3170026,-0.30527845,0.45442146,0.24300037,-0.2520004,-0.3432513,-0.0912509
28,0.5642676,0.50821257,"('disloyal', 'loyal')",0.601044,0.5611097,0.5389007,0.39103588,0.5680707,0.4867861,-0.0812846
29,0.39674383,0.410973,"('unfair', 'fair')",-0.062770374,-0.07119727,-0.6641602,-0.7226995,-0.1100622,-0.1276413,-0.0175791
30,-0.67452866,-0.7370394,"('intolerant', 'tolerant')",-0.23203196,-0.09937467,-1.1320602,-0.9462076,-0.6795402,-0.5942072,0.085333
31,0.08524448,0.13512923,"('evil', 'good')",0.37062275,0.24986582,0.16379,0.06991407,0.2065524,0.1516364,-0.054916
32,-0.077960625,-0.11768054,"('unkind', 'kind')",0.13104613,0.20752941,-0.26070845,-0.3571109,-0.0692076,-0.0890873,-0.0198797
33,1.2536141,1.2359684,"('wrong', 'right')",0.7071662,0.72483265,-0.14845473,-0.17742985,0.6041085,0.5944571,-0.0096514
34,-0.54289836,-0.46186608,"('mean', 'honorable')",0.23415041,0.28375238,4.9644814,4.8765073,1.5519112,1.5661313,0.0142201
35,1.4008646,1.3014693,"('corrupt', 'incorrupt')",0.4424361,0.21774572,0.77268225,0.544996,0.8719943,0.6880704,-0.1839239
36,0.33264786,0.26584452,"('hostile', 'amicable')",0.30821192,0.015627414,1.0161059,0.6820928,0.5523219,0.3211883,-0.2311336
37,-0.34207508,-0.29073352,"('fake', 'genuine')",-0.18872975,-0.06438775,-0.025515461,-0.015850391,-0.1854401,-0.1236572,0.0617829
38,-0.278518,-0.2908938,"('untruthful', 'truthful')",-0.37217396,-0.33448005,0.19179897,0.27608544,-0.1529643,-0.1164295,0.0365348
39,0.76254,0.822193,"('exploitative', 'cooperative')",-0.07062574,0.0983004,0.030984687,0.18607445,0.2409663,0.368856,0.1278897
40,0.06752862,0.061638825,"('stingy', 'generous')",-0.18809345,-0.18163583,-2.277765,-2.24731,-0.7994433,-0.7891023,0.010341
41,-0.24349183,-0.32158387,"('unforgiving', 'forgiving')",0.06624002,0.11125156,-0.19923887,-0.30743465,-0.1254969,-0.172589,-0.0470921
42,1.1188097,1.203879,"('unreliable', 'reliable')",0.51961136,0.70917076,-3.2310095,-2.9913821,-0.5308628,-0.3594441,0.1714187
43,-0.4841837,-0.425787,"('irresponsible', 'responsible')",-0.18428384,0.11856705,-0.21655609,-0.07288189,-0.2950079,-0.1267006,0.1683073
44,-0.98806417,-1.002826,"('prejudiced', 'unprejudiced')",-1.5630258,-1.4803735,-1.713166,-1.6402533,-1.4214187,-1.3744844,0.0469343
45,-0.5814112,-0.6840842,"('incompetent', 'competent')",0.862955,0.9066249,-0.92725134,-0.8851085,-0.2152358,-0.2208559,-0.0056201
46,-0.67721933,-0.81793696,"('uncompetitive', 'competitive')",-0.1361478,-0.061147332,-0.73106086,-0.6590569,-0.5148093,-0.5127138,0.0020955
47,-0.5258958,-0.45276487,"('stupid', 'smart')",0.61256367,0.7966931,3.7092974,3.6897256,1.2653217,1.3445512,0.0792295
48,-1.2599316,-1.2011793,"('unintelligent', 'intelligent')",-0.50686055,-0.38853595,-1.5508763,-1.4910282,-1.1058895,-1.0269144,0.0789751
49,-0.70524025,-0.7000058,"('unable', 'able')",-0.60331094,-0.46478185,-0.85194075,-0.82779896,-0.720164,-0.6641955,0.0559685
50,0.7042185,0.7521507,"('clumsy', 'skillful')",1.1483276,1.1104057,0.194121,0.08509207,0.6822224,0.6492162,-0.0330062
51,-0.7964416,-0.76135767,"('uneducated', 'educated')",-0.834556,-0.7635824,-1.1375037,-1.065861,-0.9228338,-0.8636003,0.0592335
52,-0.48770398,-0.4919516,"('irrational', 'rational')",-0.009275831,-0.09741036,0.15415522,-0.022283975,-0.1142749,-0.203882,-0.0896071
53,-0.26509959,-0.29733086,"('uncreative', 'creative')",0.6291563,0.63659704,0.9422217,0.82671505,0.4354262,0.3886604,-0.0467658
54,-0.03967089,0.016139083,"('incapable', 'capable')",0.4468197,0.53605664,0.73418134,0.670742,0.3804434,0.4076459,0.0272025
55,-0.38615888,-0.38508737,"('incompetent', 'clever')",0.22006346,0.4199901,-1.3538505,-1.1679261,-0.5066486,-0.3776745,0.1289741
56,0.36500067,0.35340407,"('impractical', 'practical')",-0.2001293,-0.049723346,-1.1028306,-0.9051272,-0.3126531,-0.2004822,0.1121709
57,-0.13969168,-0.2363635,"('unimaginative', 'imaginative')",-0.25442764,-0.2383347,-2.753113,-2.6476967,-1.0490774,-1.0407983,0.0082791
58,-0.09507306,-0.16900478,"('undiscriminating', 'discriminating')",0.28656244,0.29416955,0.1808174,0.19799809,0.1241023,0.107721,-0.0163813
59,0.3762341,0.4414068,"('foolish', 'wise')",1.0550094,1.0344238,0.18741623,0.11806281,0.5395532,0.5312978,-0.0082554
60,-1.0271329,-0.96158636,"('inefficient', 'efficient')",-0.28189525,0.013784118,-1.6367854,-1.2952237,-0.9819379,-0.7476753,0.2342626
61,-0.13311312,-0.2550498,"('illogical', 'logical')",0.8557108,0.8394793,0.032604482,-0.02294709,0.2517341,0.1871608,-0.0645733
62,-1.3351458,-1.2508159,"('incompetent', 'brilliant')",-0.63190097,-0.36786523,-1.3615111,-1.0901248,-1.1095193,-0.9029353,0.206584
63,-0.57397753,-0.5507902,"('unperceptive', 'insightful')",0.6736546,0.8247671,-0.16510212,-0.04690679,-0.0218083,0.07569,0.0974983
64,0.09300114,0.043383785,"('shy', 'confident')",-0.44968823,-0.35485017,-6.2065425,-5.810545,-2.1877432,-2.0406704,0.1470728
65,-0.10355875,-0.1111912,"('insecure', 'secure')",0.14291216,0.21900445,-1.2763327,-1.0631315,-0.4123265,-0.3184394,0.0938871
66,0.7919098,0.77918875,"('inactive', 'active')",1.4547476,1.3866055,2.093556,2.0143876,1.4467378,1.393394,-0.0533438
67,-0.14800264,-0.051969733,"('doubtful', 'determined')",0.052590683,0.13812342,-0.6024092,-0.4632523,-0.232607,-0.1256995,0.1069075
68,-0.76181316,-0.7487951,"('dependent', 'independent')",-1.0399634,-1.06696,-1.5169768,-1.5261866,-1.1062511,-1.1139806,-0.0077295
69,1.8291484,1.9035635,"('lazy', 'industrious')",0.74196976,0.56847906,0.29337448,0.2826657,0.9548309,0.9182361,-0.0365948
70,-0.6765964,-0.6866144,"('lethargic', 'energetic')",-0.097882666,0.028865483,-0.9575133,-0.832926,-0.5773308,-0.4968917,0.0804391
71,1.7396885,1.7797289,"('diffident', 'self-confident')",0.829872,0.84629244,0.5305744,0.56185293,1.0333783,1.0626248,0.0292465
72,-1.0032691,-0.93969697,"('unambitious', 'ambitious')",-0.8389348,-0.7819457,-1.3909409,-1.2780777,-1.0777149,-0.9999069,0.077808
73,0.83993906,0.8752196,"('helpless', 'self-reliant')",-0.20973134,-0.25212708,-2.8820457,-2.7435403,-0.7506127,-0.7068159,0.0437968
74,0.21411669,0.15948775,"('undedicated', 'dedicated')",0.57906795,0.6001308,-0.21009551,-0.26262376,0.194363,0.1656649,-0.0286981
75,0.19884026,0.18019678,"('meek', 'impulsive')",-0.1075174,-0.20070264,0.5856708,0.6661807,0.2256646,0.2152249,-0.0104397
76,-0.41415307,-0.29360664,"('anxious', 'daring')",0.14793366,0.43675673,-1.0224433,-0.7969473,-0.4295542,-0.2179324,0.2116218
77,-0.9029267,-0.82236433,"('unmotivated', 'motivated')",-0.68630236,-0.5916423,-0.7329102,-0.53157943,-0.7740464,-0.6485287,0.1255177
78,0.045004003,0.020610096,"('nonresilient', 'resilient')",0.39204788,0.4148491,0.84267014,0.790181,0.426574,0.4085467,-0.0180273
79,0.7865582,0.79937875,"('wavering', 'unwavering')",0.60753834,0.47771585,0.52169746,0.42416927,0.638598,0.567088,-0.07151
80,-0.5710318,-0.50801766,"('dominated', 'dominating')",-0.33788455,-0.22295772,-1.1669025,-0.91700864,-0.6919397,-0.549328,0.1426117
81,-0.67289186,-0.5962167,"('submissive', 'aggressive')",-0.5631527,-0.3926412,-2.0421407,-1.643754,-1.0927285,-0.8775373,0.2151912
82,-1.1999491,-1.1943846,"('poor', 'rich')",-0.48766077,-0.3835951,4.32028,4.1756663,0.8775567,0.8658956,-0.0116611
83,-0.2926286,-0.291073,"('powerless', 'powerful')",-0.062424123,0.07369189,-1.4777105,-1.4079758,-0.6109211,-0.5417856,0.0691355
84,0.2069971,0.17286496,"('inferior', 'superior')",0.6505841,0.6035332,0.30311882,0.30448633,0.3869,0.3602948,-0.0266052
85,1.1261889,1.1509229,"('insignificant', 'prestigious')",1.6628951,1.5202605,1.2956246,1.1379175,1.3615696,1.2697003,-0.0918693
86,-0.7879174,-0.908555,"('uninfluential', 'influential')",-0.007589847,-0.05205124,-1.1915818,-1.1779287,-0.662363,-0.712845,-0.050482
87,0.53170705,0.55434453,"('unsuccessful', 'successful')",2.0364692,2.1123674,1.0151644,1.187696,1.1944469,1.2848026,0.0903557
88,-0.5072325,-0.4113679,"('low', 'eminent')",-0.09541209,-0.11187203,-0.93476725,-0.92566586,-0.5124706,-0.4829686,0.029502
