,jefferies_male,jefferies_female,tuple,financial_male,financial_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.66943043,-0.76090634,"('unsociable', 'sociable')",-0.054171495,-0.26694947,0.7039425,0.43340832,-0.49299124,-0.67762065,-0.1281627,-0.3180171,-0.1898544
1,-1.8151494,-1.8546791,"('unfriendly', 'friendly')",1.8942051,1.7525138,0.07879927,-0.005419003,1.9153548,1.8299717,0.5183024,0.4305968,-0.0877056
2,0.24698672,0.25216594,"('unlikable', 'likable')",2.5039327,2.6903498,1.798658,1.8239592,0.7689188,0.9393238,1.3296241,1.4264498,0.0968257
3,-0.9452897,-0.8301736,"('repellent', 'pleasant')",-1.0120453,-0.9209969,0.97746724,0.965489,0.14729375,0.19397095,-0.2081435,-0.1479276,0.0602159
4,-0.039432324,-0.17148133,"('disliked', 'liked')",0.37596184,0.33223754,-0.13536543,-0.18710466,-6.5408893,-6.5590935,-1.5849313,-1.6463605,-0.0614292
5,-0.31186512,-0.2292904,"('distant', 'outgoing')",1.194785,1.22784,-1.0367079,-0.86973494,-0.074826,0.04651168,-0.0571535,0.0438316,0.1009851
6,-1.0343621,-0.9118824,"('distant', 'open')",0.50186163,0.581307,-1.5190932,-1.3316998,0.5469064,0.6397972,-0.3761718,-0.2556195,0.1205523
7,0.17342596,0.22544004,"('insensitive', 'sensitive')",-0.045515426,0.013975024,0.32605028,0.2391159,0.7720255,0.65514207,0.3064966,0.2834182,-0.0230784
8,-0.123889975,-0.15251067,"('unaffectionate', 'affectionate')",0.96319944,0.91378886,0.0398377,0.07807507,0.602979,0.6699034,0.3705316,0.3773142,0.0067826
9,-0.40274212,-0.41825962,"('unaffectionate', 'caring')",1.6827624,1.601706,0.3207215,0.2810892,1.2046564,1.2650064,0.7013495,0.6823855,-0.018964
10,-0.80318326,-0.80591667,"('unsympathetic', 'sympathetic')",-1.3478477,-1.2702752,-0.032832623,-0.15880015,-0.20605138,-0.32308903,-0.5974787,-0.6395203,-0.0420416
11,-0.60929376,-0.6874958,"('unhelpful', 'helpful')",-0.47953022,-0.47634295,-0.10475278,-0.20499259,1.9273916,1.9154197,0.1834537,0.1366471,-0.0468066
12,0.13001812,0.27126518,"('unsupportive', 'supportive')",1.2655593,1.4003006,1.1166954,1.2110504,-1.9161257,-1.8601243,0.1490368,0.2556229,0.1065861
13,0.08389759,-0.008567449,"('impolite', 'polite')",-0.32694218,-0.35208145,0.25022578,0.059453517,-0.17933457,-0.2643333,-0.0430383,-0.1413822,-0.0983439
14,-0.64902955,-0.62163454,"('antisocial', 'social')",1.3285481,1.3507167,1.4872365,1.361783,-0.7373624,-0.80795753,0.3573481,0.3207269,-0.0366212
15,-0.7103601,-0.92869675,"('boring', 'funny')",0.101281166,0.07718299,-1.1132903,-1.2447311,0.41706115,0.38311708,-0.326327,-0.4282819,-0.1019549
16,-0.45555532,-0.47112522,"('unpopular', 'popular')",0.10614607,0.18882084,-0.111837395,0.02974993,0.7139805,0.71852756,0.0631835,0.1164933,0.0533098
17,-0.3640639,-0.30410424,"('nasty', 'nice')",-0.37243223,-0.2424746,-1.0428765,-0.94016814,-0.5202161,-0.4595141,-0.5748972,-0.4865653,0.0883319
18,-0.2544776,-0.24563986,"('disagreeable', 'welcoming')",-0.27539182,-0.11780565,-0.4443443,-0.31310296,-0.29586884,-0.25844258,-0.3175206,-0.2337478,0.0837728
19,-0.30051157,-0.20509014,"('inhospitable', 'hospitable')",-0.23970388,-0.28616095,-1.2767462,-1.2384931,-0.0029955562,0.08064277,-0.4549893,-0.4122753,0.042714
20,-0.6512864,-0.6464923,"('rough', 'thoughtful')",0.11475028,0.15580758,1.0383549,1.0753057,1.0722363,1.0423782,0.3935137,0.4067498,0.0132361
21,-0.13286851,-0.11789173,"('immoral', 'moral')",0.076613046,0.09422108,0.52903056,0.42193705,-0.88533163,-0.91893524,-0.1031391,-0.1301672,-0.0270281
22,-0.20409295,-0.3205183,"('untrustworthy', 'trustworthy')",-0.6483829,-0.67847544,0.77667725,0.6210558,-1.1133134,-1.1821316,-0.297278,-0.3900174,-0.0927394
23,-0.4507293,-0.4965074,"('insincere', 'sincere')",0.00958164,0.009242628,0.26884314,0.14583613,6.038769,5.868268,1.466616,1.3817098,-0.0849062
24,-0.38622448,-0.47581264,"('dishonest', 'honest')",0.09717613,0.12547924,-0.74507767,-0.7891632,0.9109986,0.8353828,-0.0307819,-0.0760284,-0.0452465
25,-0.2079497,-0.22875136,"('egoistic', 'altruistic')",0.32594693,0.3813387,-0.11365841,-0.07643247,1.5086218,1.461367,0.3782402,0.3843805,0.0061403
26,-0.76290005,-0.90174395,"('hardhearted', 'benevolent')",2.0162568,2.0145712,0.82002723,0.7937955,1.4828215,1.3704227,0.8890513,0.8192614,-0.0697899
27,-0.66628164,-0.5052602,"('hardhearted', 'softhearted')",-0.5728596,-0.4130281,-0.4018429,-0.32382563,1.4874526,1.461154,-0.0383829,0.05476,0.0931429
28,-0.95470154,-1.0674613,"('disloyal', 'loyal')",0.4021259,0.18689665,0.23663306,-0.0031471364,1.3758496,1.126732,0.2649767,0.0607551,-0.2042216
29,-0.95624167,-0.997496,"('unfair', 'fair')",-0.0114307925,-0.0025211424,-0.42608154,-0.45643008,-0.46982902,-0.6640167,-0.4658958,-0.530116,-0.0642202
30,-0.245097,-0.3318015,"('intolerant', 'tolerant')",0.09575267,0.19828033,0.06571718,-0.12441341,0.9134075,0.9080184,0.2074451,0.162521,-0.0449241
31,-1.1043929,-1.0769911,"('evil', 'good')",-0.050659403,0.011570957,-1.4317585,-1.251219,-1.0238963,-1.0378449,-0.9026768,-0.838621,0.0640558
32,-0.5768927,-0.6957832,"('unkind', 'kind')",-0.07309946,-0.04851509,0.89601046,0.70520437,1.1862134,1.0471995,0.3580579,0.2520264,-0.1060315
