,truist_male,truist_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.6964732,-0.85102,"('unsociable', 'sociable')",0.21200128,0.08727987,-0.05479212,-0.12813266,-0.1797547,-0.2972909,-0.1175362
1,-1.9200255,-1.9612435,"('unfriendly', 'friendly')",1.3054951,1.1029322,1.2753067,1.0275614,0.2202588,0.0564167,-0.1638421
2,0.65142417,0.61005247,"('unlikable', 'likable')",2.245911,2.2952938,0.91730285,0.91306746,1.271546,1.2728046,0.0012586
3,-0.23665325,-0.13996664,"('repellent', 'pleasant')",-0.39658108,-0.26378834,0.83689487,0.92601573,0.0678868,0.1740869,0.1062001
4,0.07075642,0.117461555,"('disliked', 'liked')",0.19734836,0.19508663,-6.097866,-6.216204,-1.9432538,-1.9678853,-0.0246315
5,-0.75360006,-0.74085385,"('distant', 'outgoing')",0.7665421,0.71127295,-0.6380451,-0.6881989,-0.2083677,-0.2392599,-0.0308922
6,-1.3763748,-1.3380009,"('distant', 'open')",-0.0033648014,-0.082429945,-0.7442208,-0.8479647,-0.7079868,-0.7561319,-0.0481451
7,-0.170437,-0.12876093,"('insensitive', 'sensitive')",0.24011348,0.27868095,0.49387652,0.5484199,0.187851,0.23278,0.044929
8,-1.4272945,-1.4499278,"('unaffectionate', 'affectionate')",0.2926833,0.18907127,0.32989123,0.1629126,-0.26824,-0.3659813,-0.0977413
9,-1.5027534,-1.5065329,"('unaffectionate', 'caring')",1.324084,1.2217289,1.1019074,0.9983724,0.307746,0.2378561,-0.0698899
10,-1.0823226,-1.1195326,"('unsympathetic', 'sympathetic')",-1.1540223,-1.1194853,-0.16434558,-0.15904067,-0.8002301,-0.7993529,0.0008772
11,-0.19968602,-0.23003133,"('unhelpful', 'helpful')",0.07816707,0.101821356,2.0732317,2.1346548,0.6505709,0.6688149,0.018244
12,-0.7162134,-0.706694,"('unsupportive', 'supportive')",0.8837961,0.94073105,-1.8502787,-1.8464204,-0.5608987,-0.5374611,0.0234376
13,0.1812918,0.092745125,"('impolite', 'polite')",0.15017574,0.20870325,-0.3285435,-0.2377301,0.0009747,0.0212394,0.0202647
14,0.6277461,0.5891141,"('antisocial', 'social')",1.6919817,1.7659708,0.071534045,0.09304144,0.7970874,0.8160421,0.0189547
15,0.22966516,0.17336962,"('boring', 'funny')",0.32608622,0.2615251,-0.25498334,-0.2863974,0.100256,0.0494991,-0.0507569
16,-0.7531497,-0.65862334,"('unpopular', 'popular')",-0.27107555,-0.21320094,0.21007884,0.23219591,-0.2713821,-0.2132095,0.0581726
17,-0.5718679,-0.5361815,"('nasty', 'nice')",-0.46008158,-0.36079505,-0.75128365,-0.68685895,-0.5944111,-0.5279452,0.0664659
18,-1.1444008,-1.0986664,"('disagreeable', 'welcoming')",-0.36315447,-0.35751525,-0.5861822,-0.6897514,-0.6979125,-0.7153111,-0.0173986
19,-1.3348705,-1.3281233,"('inhospitable', 'hospitable')",-0.5698314,-0.64403164,-0.6762531,-0.65128714,-0.8603183,-0.8744807,-0.0141624
20,0.16188848,0.1886556,"('rough', 'thoughtful')",0.06559439,0.13217558,0.35919836,0.41016635,0.1955604,0.2436659,0.0481055
21,0.54389143,0.42874712,"('immoral', 'moral')",0.41675115,0.41099274,-0.27742258,-0.18198183,0.22774,0.2192527,-0.0084873
22,0.49051598,0.46790418,"('untrustworthy', 'trustworthy')",-0.2525064,-0.31102976,-0.60630727,-0.5876687,-0.1227659,-0.1435981,-0.0208322
23,-0.57272756,-0.63465106,"('insincere', 'sincere')",0.6312542,0.6222547,5.7177916,5.755019,1.9254394,1.9142076,-0.0112318
24,-0.6220017,-0.63370955,"('dishonest', 'honest')",0.46068904,0.46049672,0.74383265,0.7097107,0.1941733,0.1788326,-0.0153407
25,-0.91135305,-0.8781065,"('egoistic', 'altruistic')",0.12866773,0.11763829,0.9868604,0.8682121,0.0680584,0.0359146,-0.0321438
26,-0.67086476,-0.7089381,"('hardhearted', 'benevolent')",1.8137028,1.7624894,1.5180583,1.3244758,0.8869654,0.7926757,-0.0942897
27,-0.7571668,-0.6774714,"('hardhearted', 'softhearted')",-0.6348677,-0.60834134,0.5694326,0.5268448,-0.2742006,-0.2529893,0.0212113
28,-1.1225226,-1.1861304,"('disloyal', 'loyal')",0.41456813,0.28966525,1.2002213,1.1390626,0.1640889,0.0808658,-0.0832231
29,0.4124825,0.37828085,"('unfair', 'fair')",-0.29525292,-0.323669,-0.72104144,-0.80249757,-0.2012706,-0.2492952,-0.0480246
30,0.66547865,0.5979669,"('intolerant', 'tolerant')",0.6098814,0.6138589,0.76807284,0.7116524,0.6811443,0.6411594,-0.0399849
