,diamond_male,diamond_female,tuple,offshore_male,offshore_female,drilling_male,drilling_female,inc_male,inc_female,average_male,average_female,female-male
0,2.6780787,2.7411983,"('unsociable', 'sociable')",-0.08299022,-0.05096347,0.6077035,0.41813278,-0.28319857,-0.43638438,0.7298983,0.6679958,-0.0619025
1,-0.6604628,-0.5852739,"('unfriendly', 'friendly')",0.8812144,0.80183035,1.3599877,1.1366359,1.9236851,1.664438,0.8761061,0.7544076,-0.1216985
2,1.2229015,1.2830234,"('unlikable', 'likable')",1.5005046,1.5503942,1.3348315,1.3370578,0.48831716,0.5263427,1.1366386,1.1742045,0.0375659
3,1.768415,1.8841068,"('repellent', 'pleasant')",-0.6516322,-0.53893644,0.009168673,-0.03961977,0.55142856,0.59450847,0.419345,0.4750147,0.0556697
4,-2.111596,-2.0085583,"('disliked', 'liked')",0.52530766,0.43174255,0.36983773,0.34326097,-6.7201357,-6.7320757,-1.9841466,-1.9914076,-0.007261
5,-3.034834,-2.978453,"('distant', 'outgoing')",-0.6918984,-0.7065192,-0.05979818,-0.054051355,-0.06876909,-0.10341942,-0.9638249,-0.9606107,0.0032142
6,-3.1139057,-3.0223837,"('distant', 'open')",-0.49222007,-0.53049666,-0.31051758,-0.34271646,0.51278406,0.4514078,-0.8509648,-0.8610473,-0.0100825
7,2.5862498,2.5496473,"('insensitive', 'sensitive')",0.38236412,0.5020493,1.1948333,1.1245984,0.96272844,0.81722397,1.281544,1.2483798,-0.0331642
8,-0.9323362,-0.95604753,"('unaffectionate', 'affectionate')",0.32415187,0.233111,-0.45549357,-0.5030052,0.89646083,0.6649207,-0.0418043,-0.1402552,-0.0984509
9,0.3171793,0.3093183,"('unaffectionate', 'caring')",0.3989659,0.35993433,1.2745928,1.1818238,1.3104508,1.1314327,0.8252972,0.7456273,-0.0796699
10,3.6126213,3.620388,"('unsympathetic', 'sympathetic')",-0.6819992,-0.53629005,0.07524229,-0.086695105,-0.09889284,-0.14283447,0.7267429,0.7136421,-0.0131008
11,1.0184585,1.0063354,"('unhelpful', 'helpful')",0.1288225,0.24302447,0.28513318,0.24217573,1.9176636,2.015933,0.8375194,0.8768672,0.0393478
12,2.2644272,2.3602557,"('unsupportive', 'supportive')",1.2391691,1.2918806,0.9780529,0.89954424,-1.6422318,-1.7473731,0.7098544,0.7010769,-0.0087775
13,2.1617503,2.115995,"('impolite', 'polite')",0.18065473,0.2407823,0.7601891,0.7143505,-0.10475877,-0.10223193,0.7494588,0.7422239,-0.0072349
14,2.732434,2.715452,"('antisocial', 'social')",0.26916558,0.40907395,1.2118658,1.1533725,-0.6115338,-0.67762214,0.9004828,0.9000692,-0.0004136
15,-0.57757574,-0.66038543,"('boring', 'funny')",1.511037,1.4393877,-0.2654612,-0.23149155,0.19765198,0.122608334,0.216413,0.1675298,-0.0488832
16,-1.6859419,-1.6113281,"('unpopular', 'popular')",0.31723154,0.2261405,0.049254715,0.04764846,0.49464637,0.5555434,-0.2062023,-0.1954989,0.0107034
17,-1.286871,-1.2416344,"('nasty', 'nice')",-1.0300734,-0.958169,-1.2262025,-1.1808652,-0.48959255,-0.40876377,-1.0081849,-0.9473581,0.0608268
18,0.07214764,0.0851033,"('disagreeable', 'welcoming')",0.56095546,0.6098608,0.068620875,0.0058817267,-0.102591366,-0.17667499,0.1497832,0.1310427,-0.0187405
19,-2.3393712,-2.3085337,"('inhospitable', 'hospitable')",-1.9400796,-1.9378223,-2.0000587,-2.0565994,0.13246366,0.22477585,-1.5367615,-1.519545,0.0172165
20,-0.28555015,-0.23484367,"('rough', 'thoughtful')",-1.5777143,-1.467185,-0.9136804,-0.8675947,0.65586233,0.65153503,-0.5302706,-0.4795221,0.0507485
21,2.238132,2.2229712,"('immoral', 'moral')",0.26590997,0.2805481,0.23565644,0.06386053,-0.64982665,-0.6501521,0.522468,0.4793069,-0.0431611
22,1.0954665,1.1458435,"('untrustworthy', 'trustworthy')",-0.14973551,-0.038000606,0.16023286,0.053530004,-0.60595745,-0.6977681,0.1250016,0.1159012,-0.0091004
23,2.6376784,2.6931078,"('insincere', 'sincere')",0.68902147,0.78358173,1.1728626,0.96954894,6.0754585,5.9265513,2.6437552,2.5931973,-0.0505579
24,2.0252903,2.0171282,"('dishonest', 'honest')",0.80944395,0.8996747,0.25294283,0.20934962,1.0104676,0.84178275,1.0245361,0.9919838,-0.0325523
25,-0.9716191,-0.95043206,"('egoistic', 'altruistic')",0.5699611,0.50872767,0.7735435,0.75479054,1.7851496,1.7018569,0.5392587,0.5037358,-0.0355229
26,-0.38225108,-0.48003107,"('hardhearted', 'benevolent')",1.431123,1.4389942,1.002364,0.88387054,1.3988616,1.2318774,0.8625244,0.7686778,-0.0938466
27,-0.98712236,-1.0670958,"('hardhearted', 'softhearted')",-0.3029829,-0.2623261,-0.14925209,-0.1658319,1.5873142,1.3488308,0.0369892,-0.0366057,-0.0735949
28,1.3706362,1.3647127,"('disloyal', 'loyal')",-0.23498306,-0.21951094,0.3636918,0.17814824,1.3049304,1.1505251,0.7010689,0.6184688,-0.0826001
29,-0.8659464,-0.90597194,"('unfair', 'fair')",-0.5079134,-0.5354055,-0.10470769,-0.10591846,-0.38109338,-0.57879114,-0.4649152,-0.5315217,-0.0666065
30,1.7789431,1.8491186,"('intolerant', 'tolerant')",0.048296344,0.16572529,1.1592923,1.0395395,0.5713017,0.5178851,0.8894584,0.8930671,0.0036087
31,-4.1894336,-4.087421,"('evil', 'good')",-0.93098587,-0.9880197,-1.136329,-1.1233851,-1.071448,-1.196442,-1.8320491,-1.8488169,-0.0167678
