,stock_male,stock_female,tuple,average_male,average_female,female-male
0,0.55576086,0.26859438,"('unsociable', 'sociable')",0.5557609,0.2685944,-0.2871665
1,1.654403,1.7784566,"('unfriendly', 'friendly')",1.654403,1.7784566,0.1240536
2,0.68639225,0.69048977,"('unlikable', 'likable')",0.6863922,0.6904898,0.0040976
3,0.96805155,1.0120035,"('repellent', 'pleasant')",0.9680516,1.0120035,0.0439519
4,-6.9472694,-6.951563,"('disliked', 'liked')",-6.9472694,-6.9515629,-0.0042935
5,-1.0719017,-0.7357106,"('distant', 'outgoing')",-1.0719017,-0.7357106,0.3361911
6,-0.4230024,-0.14501789,"('distant', 'open')",-0.4230024,-0.1450179,0.2779845
7,1.4284078,1.3354836,"('insensitive', 'sensitive')",1.4284078,1.3354836,-0.0929242
8,0.9979986,1.1178269,"('unaffectionate', 'affectionate')",0.9979986,1.1178269,0.1198283
9,1.7245487,1.9327906,"('unaffectionate', 'caring')",1.7245487,1.9327906,0.2082419
10,0.9836627,0.8060078,"('unsympathetic', 'sympathetic')",0.9836627,0.8060078,-0.1776549
11,1.7776653,1.7507632,"('unhelpful', 'helpful')",1.7776653,1.7507632,-0.0269021
12,-1.4290978,-1.3051314,"('unsupportive', 'supportive')",-1.4290978,-1.3051314,0.1239664
13,0.36501205,0.23480707,"('impolite', 'polite')",0.365012,0.2348071,-0.1302049
14,0.76431197,0.55539304,"('antisocial', 'social')",0.764312,0.555393,-0.208919
15,1.0585608,0.9433433,"('boring', 'funny')",1.0585608,0.9433433,-0.1152175
16,-0.49841636,-0.39900437,"('unpopular', 'popular')",-0.4984164,-0.3990044,0.099412
17,-0.1606507,-0.08602713,"('nasty', 'nice')",-0.1606507,-0.0860271,0.0746236
18,-0.52373797,-0.34228194,"('disagreeable', 'welcoming')",-0.523738,-0.3422819,0.1814561
19,-0.7310889,-0.53898096,"('inhospitable', 'hospitable')",-0.7310889,-0.538981,0.1921079
20,0.65225166,0.5579817,"('rough', 'thoughtful')",0.6522517,0.5579817,-0.09427
21,0.6033546,0.565379,"('immoral', 'moral')",0.6033546,0.565379,-0.0379756
22,-0.16740718,-0.19624497,"('untrustworthy', 'trustworthy')",-0.1674072,-0.196245,-0.0288378
