,hunt_male,hunt_female,tuple,jb_male,jb_female,transport_male,transport_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,3.2470486,3.3034525,"('unsociable', 'sociable')",0.10646522,-0.043210518,0.3384832,0.35337818,1.1376212,1.0629568,0.23608863,0.11502832,1.0131414,0.9583211,-0.0548203
1,-1.2971544,-1.169834,"('unfriendly', 'friendly')",-1.8556907,-1.9633214,1.281435,1.3221426,0.18264335,0.07368335,1.7661548,1.6549039,0.0154776,-0.0164851,-0.0319627
2,0.8899619,0.9019427,"('unlikable', 'likable')",1.3483084,1.3667545,0.6038104,0.69772476,1.2841705,1.3351535,0.534351,0.6670462,0.9321204,0.9937243,0.0616039
3,2.0908494,2.1240823,"('repellent', 'pleasant')",0.9061981,0.91767025,-0.46594107,-0.28495595,0.6217285,0.72468954,0.890716,0.89614594,0.8087102,0.8755264,0.0668162
4,-4.382826,-4.2803636,"('disliked', 'liked')",-0.10445431,-0.16105753,0.42511195,0.2782645,0.24584566,0.14347258,-5.816772,-5.834438,-1.926619,-1.9708244,-0.0442054
5,-3.9166496,-3.9111137,"('distant', 'outgoing')",-0.79940104,-0.7553052,0.7951039,0.7539444,-0.42556572,-0.4778905,-0.3589247,-0.25247496,-0.9410874,-0.928568,0.0125194
6,-3.8412027,-3.879503,"('distant', 'open')",-1.2866983,-1.2144679,0.5805621,0.5689384,-0.9345077,-1.0037174,0.30717456,0.35640222,-1.0349344,-1.0344695,0.0004649
7,4.60966,4.773161,"('insensitive', 'sensitive')",0.40522766,0.42701858,0.6533431,0.85400736,0.6405336,0.6923312,1.5208553,1.4775394,1.565924,1.6448114,0.0788874
8,-1.6692002,-1.6362354,"('unaffectionate', 'affectionate')",-1.5758125,-1.6614645,0.86060804,0.7728518,-0.3340479,-0.4330423,0.8506947,0.7317845,-0.3735516,-0.4452211,-0.0716695
9,-0.039365828,-0.016587734,"('unaffectionate', 'caring')",-0.84210324,-0.92897403,0.8867102,0.84781265,0.6817318,0.5505098,1.3887248,1.3323603,0.4151396,0.3570242,-0.0581154
10,4.4698462,4.5328074,"('unsympathetic', 'sympathetic')",-0.2054163,-0.29622352,-0.62420255,-0.41180164,0.39129534,0.4355744,0.64230263,0.5141327,0.9347651,0.9548978,0.0201327
11,2.2533305,2.2899284,"('unhelpful', 'helpful')",0.18487924,0.20309474,0.19179101,0.27303496,1.3765686,1.4573874,1.9504327,2.0015254,1.1914004,1.2449943,0.0535939
12,1.0424856,1.1949148,"('unsupportive', 'supportive')",0.86748886,0.9414826,0.6315951,0.8302177,0.98145896,1.085706,-1.6108451,-1.606342,0.3824367,0.4891959,0.1067592
13,3.545259,3.4977486,"('impolite', 'polite')",0.71444416,0.7463788,0.020923845,0.1879696,1.1079235,1.185547,0.18549655,0.11670071,1.1148093,1.1468689,0.0320596
14,4.4593606,4.6227026,"('antisocial', 'social')",0.8883589,0.833132,1.1003035,1.1657357,1.4107711,1.5006815,-0.12361842,-0.07295612,1.5470351,1.6098591,0.062824
15,-0.3986425,-0.33597547,"('boring', 'funny')",0.48813626,0.45785263,0.47160894,0.26316065,-0.4830044,-0.61677694,0.23862697,0.29114968,0.0633451,0.0118821,-0.051463
16,-2.2511475,-2.2405019,"('unpopular', 'popular')",-0.7150288,-0.74813265,-0.8931836,-0.9121418,-0.26125252,-0.23597552,0.013361871,0.088395275,-0.82145,-0.8096714,0.0117786
17,-1.2402217,-1.033082,"('nasty', 'nice')",-0.0966877,-0.03974376,-0.14188021,-0.032206587,0.46305412,0.53724515,-0.596135,-0.5129161,-0.3223741,-0.2161407,0.1062334
18,-0.73049986,-0.5988621,"('disagreeable', 'welcoming')",-0.6286363,-0.5353786,-0.6119067,-0.43488145,-0.7174928,-0.609766,-0.53994495,-0.40023738,-0.6456961,-0.5158251,0.129871
19,-2.5083725,-2.4129412,"('inhospitable', 'hospitable')",0.07974962,0.19932139,-0.45494673,-0.45312393,-0.48986465,-0.5250657,-0.19269896,-0.09081594,-0.7132267,-0.6565251,0.0567016
20,1.1728579,1.1433783,"('rough', 'thoughtful')",-0.9535271,-0.935405,-0.80948323,-0.65949935,-0.53311765,-0.49060333,1.0550098,1.0110596,-0.013652,0.013786,0.027438
21,4.45514,4.6230006,"('immoral', 'moral')",0.9083739,0.90285707,0.59838027,0.71482676,0.9634787,1.0522562,-0.5668648,-0.50857264,1.2717015,1.3568736,0.0851721
22,3.228815,3.1634288,"('untrustworthy', 'trustworthy')",0.9887586,0.9496813,-0.15539443,-0.06502575,1.3594464,1.3884555,-0.098512486,-0.0728311,1.0646226,1.0727417,0.0081191
23,4.2505913,4.1908154,"('insincere', 'sincere')",0.17200994,0.13023573,-0.5767101,-0.40679717,0.92850965,0.83236474,5.6207895,5.500856,2.079038,2.0494949,-0.0295431
24,2.286491,2.3433816,"('dishonest', 'honest')",-0.09714316,-0.094206765,0.8537493,0.9396399,0.40274465,0.38983378,1.3222748,1.2515972,0.9536233,0.9660491,0.0124258
25,-2.5604205,-2.4484448,"('egoistic', 'altruistic')",-0.9978773,-1.0334803,1.3999618,1.4206454,1.2668325,1.2479272,1.2174305,1.210169,0.0651854,0.0793633,0.0141779
26,0.065140426,0.097891,"('hardhearted', 'benevolent')",-0.41269118,-0.47209376,1.6603311,1.7284623,1.1523416,1.1552498,1.5052311,1.4798845,0.7940706,0.7978788,0.0038082
27,-0.68041253,-0.71005875,"('hardhearted', 'softhearted')",-0.7654224,-0.82801896,-0.16561736,0.00010212511,0.5592942,0.63684857,1.3003039,1.1564692,0.0496292,0.0510684,0.0014392
28,1.2729988,1.3775567,"('disloyal', 'loyal')",-0.4876247,-0.57659054,0.9268436,0.9391742,1.0236485,0.94132245,1.6921294,1.5549297,0.8855991,0.8472785,-0.0383206
29,-1.3126491,-1.2810335,"('unfair', 'fair')",0.12473032,0.12637413,0.2823464,0.18556966,-0.48853058,-0.62593263,-0.3649797,-0.46593705,-0.3518166,-0.4121919,-0.0603753
30,2.067198,2.1081004,"('intolerant', 'tolerant')",-0.16923475,-0.16161552,0.5462816,0.67414796,0.612819,0.66341764,0.84501165,0.96435976,0.7804151,0.849682,0.0692669
31,-5.373507,-5.3291717,"('evil', 'good')",-1.1362802,-1.1016653,-0.84397185,-0.7949539,-1.9606686,-1.9461923,-1.1056753,-1.1158006,-2.0840206,-2.0575567,0.0264639
32,3.2216125,3.1403654,"('unkind', 'kind')",0.24054086,0.17334723,0.5816824,0.69317096,0.64143455,0.5942221,1.2702254,1.1009097,1.1910992,1.1404031,-0.0506961
33,-1.7047948,-1.791337,"('wrong', 'right')",-0.30915937,-0.28580266,0.9389277,0.8878744,0.7076623,0.68345183,-0.7766092,-0.77116555,-0.2287947,-0.2553958,-0.0266011
34,1.3620206,1.4129443,"('mean', 'honorable')",-0.37257105,-0.31330127,0.30157542,0.42132995,-0.19303273,-0.12699798,5.7052655,5.8423944,1.3606516,1.4472738,0.0866222
35,-4.783589,-4.920633,"('corrupt', 'incorrupt')",-0.5516315,-0.51019627,-0.5094768,-0.6763485,-0.7111102,-0.7911346,-0.34792152,-0.4782911,-1.3807457,-1.4753207,-0.094575
