,air_male,air_female,tuple,products_male,products_female,&_male,&_female,chemicals_male,chemicals_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3141314,-1.4545914,"('unsociable', 'sociable')",-0.6761242,-0.73720217,0.16007926,0.10330934,0.07326785,-0.10951855,-0.8450752,-0.96244615,-0.5203968,-0.6320898,-0.111693
1,-0.3733055,-0.37051558,"('unfriendly', 'friendly')",-0.39934638,-0.35436317,-0.09331888,-0.0025339834,0.0073747505,-0.038756214,1.8885349,1.8418427,0.2059878,0.2151347,0.0091469
2,-0.0079487115,0.14809202,"('unlikable', 'likable')",-0.21660516,-0.2019741,1.4275134,1.5716652,0.3799438,0.39727864,0.8480905,0.9232946,0.4861988,0.5676713,0.0814725
3,-1.470105,-1.4086369,"('repellent', 'pleasant')",-0.6895948,-0.6045881,-0.18084358,-0.11983988,-0.35362932,-0.34624016,-0.037433147,-0.010856479,-0.5463212,-0.4980323,0.0482889
4,-0.21141721,-0.35255784,"('disliked', 'liked')",0.49764127,0.42981485,-0.012683615,-0.06199217,-0.076808885,-0.11879264,-4.8735037,-5.0164557,-0.9353544,-1.0239967,-0.0886423
5,-0.65461266,-0.54595643,"('distant', 'outgoing')",0.15406433,0.16650137,-0.15492038,0.040175207,-0.7575589,-0.6815524,0.10879144,0.06969617,-0.2608472,-0.1902272,0.07062
6,-0.35421085,-0.23239788,"('distant', 'open')",0.074748695,0.13800691,-0.0721329,0.1455559,-1.4503752,-1.3521993,0.6323767,0.56867576,-0.2339187,-0.1464717,0.087447
7,0.2583742,0.20726994,"('insensitive', 'sensitive')",-0.6317991,-0.5438504,1.0016828,0.963867,0.33302122,0.24267761,0.5606112,0.55336535,0.3043781,0.2846659,-0.0197122
8,-0.37012598,-0.33908492,"('unaffectionate', 'affectionate')",-0.43158984,-0.34030432,-0.7434763,-0.6060428,-0.065464616,-0.015460685,0.59913856,0.5775049,-0.2023036,-0.1446776,0.057626
9,0.045713708,0.046260428,"('unaffectionate', 'caring')",-0.024763498,0.0402082,-0.5739057,-0.45930365,0.29735324,0.31208476,0.8191183,0.82945,0.1127032,0.15374,0.0410368
