,fortinet_male,fortinet_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.012609517,0.042849295,"('unsociable', 'sociable')",-0.18432733,-0.2891181,-0.0984684,-0.1231344,-0.024666
1,-2.0703018,-2.1086993,"('unfriendly', 'friendly')",1.7401271,1.6375777,-0.1650873,-0.2355608,-0.0704735
2,0.9861105,1.0789928,"('unlikable', 'likable')",0.60661006,0.7130477,0.7963603,0.8960203,0.09966
3,0.03954098,0.22525488,"('repellent', 'pleasant')",0.35613087,0.42087045,0.1978359,0.3230627,0.1252268
4,-1.051031,-1.1176659,"('disliked', 'liked')",-6.4071484,-6.543613,-3.7290897,-3.8306394,-0.1015497
5,-1.1406261,-1.1362739,"('distant', 'outgoing')",-0.33428115,-0.37063742,-0.7374536,-0.7534556,-0.016002
6,-1.6054461,-1.5762475,"('distant', 'open')",0.16432989,0.13611326,-0.7205581,-0.7200671,0.000491
7,-0.2541669,-0.03904575,"('insensitive', 'sensitive')",0.49920547,0.6245734,0.1225193,0.2927638,0.1702445
8,-1.5739845,-1.6249312,"('unaffectionate', 'affectionate')",0.9551466,0.8580633,-0.3094189,-0.383434,-0.0740151
9,-1.804949,-1.776907,"('unaffectionate', 'caring')",0.9356723,0.9073304,-0.4346384,-0.4347883,-0.0001499
10,0.14832132,0.30523133,"('unsympathetic', 'sympathetic')",-0.34652406,-0.3304603,-0.0991014,-0.0126145,0.0864869
11,-0.07156264,0.04379972,"('unhelpful', 'helpful')",1.2584085,1.3547018,0.5934229,0.6992508,0.1058279
12,-0.56979257,-0.34928817,"('unsupportive', 'supportive')",-1.9142927,-1.8770295,-1.2420427,-1.1131588,0.1288839
13,0.28042108,0.37537882,"('impolite', 'polite')",-0.6399735,-0.58282274,-0.1797762,-0.103722,0.0760542
14,1.272031,1.3497734,"('antisocial', 'social')",-0.29347703,-0.33238646,0.4892769,0.5086935,0.0194166
15,0.05751708,-0.02943164,"('boring', 'funny')",0.38296986,0.35206354,0.2202435,0.1613159,-0.0589276
16,-0.76142246,-0.7864901,"('unpopular', 'popular')",0.6050346,0.6125146,-0.0781939,-0.0869877,-0.0087938
17,-0.37226155,-0.3007683,"('nasty', 'nice')",-0.5548677,-0.5200662,-0.4635646,-0.4104173,0.0531473
18,-0.7351933,-0.6506242,"('disagreeable', 'welcoming')",-0.36090958,-0.3716662,-0.5480515,-0.5111452,0.0369063
19,-1.192226,-1.0867118,"('inhospitable', 'hospitable')",-0.2175723,-0.07161732,-0.7048992,-0.5791646,0.1257346
20,0.7782357,0.8419264,"('rough', 'thoughtful')",1.4116203,1.3258607,1.094928,1.0838935,-0.0110345
21,1.1900723,1.2703727,"('immoral', 'moral')",-0.37340072,-0.28806394,0.4083358,0.4911544,0.0828186
22,0.8946501,0.97709274,"('untrustworthy', 'trustworthy')",-0.82138956,-0.8512105,0.0366303,0.0629411,0.0263108
23,-0.06146888,0.07678805,"('insincere', 'sincere')",5.2497873,5.240317,2.5941591,2.6585524,0.0643933
24,-0.09983425,-0.038422067,"('dishonest', 'honest')",0.63346964,0.63165474,0.2668177,0.2966163,0.0297986
25,-0.6033488,-0.68217313,"('egoistic', 'altruistic')",1.6355453,1.6017921,0.5160983,0.4598095,-0.0562888
26,-0.41590908,-0.45187402,"('hardhearted', 'benevolent')",1.9545479,1.9115791,0.7693194,0.7298526,-0.0394668
27,-1.0143468,-0.9507739,"('hardhearted', 'softhearted')",1.515267,1.4226065,0.2504601,0.2359163,-0.0145438
28,-0.0012479164,-0.11017007,"('disloyal', 'loyal')",0.92301095,0.7849308,0.4608815,0.3373804,-0.1235011
29,0.10861451,0.08496607,"('unfair', 'fair')",-0.41466781,-0.5602327,-0.1530267,-0.2376333,-0.0846066
30,0.65413964,0.7187821,"('intolerant', 'tolerant')",1.3111855,1.306631,0.9826626,1.0127065,0.0300439
31,-1.5577621,-1.5272261,"('evil', 'good')",-0.8823692,-1.0023386,-1.2200657,-1.2647824,-0.0447167
32,-0.06421397,-0.00046007708,"('unkind', 'kind')",0.810992,0.6974689,0.373389,0.3485044,-0.0248846
33,-0.029021453,-0.123032056,"('wrong', 'right')",-0.5792427,-0.63579553,-0.3041321,-0.3794138,-0.0752817
34,-0.30536887,-0.15110502,"('mean', 'honorable')",5.610499,5.82774,2.652565,2.8383176,0.1857526
35,-0.50713,-0.7187557,"('corrupt', 'incorrupt')",-0.00336726,-0.2106004,-0.2552486,-0.464678,-0.2094294
36,-1.9804859,-2.0783598,"('hostile', 'amicable')",0.19373214,-0.0033094212,-0.8933769,-1.0408347,-0.1474578
37,0.88884574,0.9775577,"('fake', 'genuine')",0.5013029,0.5349846,0.6950743,0.7562711,0.0611968
38,-0.63320965,-0.5679531,"('untruthful', 'truthful')",-0.53890073,-0.4742166,-0.5860552,-0.5210848,0.0649704
39,1.0570903,1.1255684,"('exploitative', 'cooperative')",0.2674026,0.24043664,0.6622465,0.6830025,0.020756
40,-0.26633054,-0.29517207,"('stingy', 'generous')",-1.4355567,-1.5480627,-0.8509436,-0.9216174,-0.0706738
41,0.016072948,0.1191095,"('unforgiving', 'forgiving')",-0.054883968,-0.14024918,-0.0194055,-0.0105698,0.0088357
42,1.1837208,1.4493245,"('unreliable', 'reliable')",-2.9111202,-2.7456248,-0.8636997,-0.6481501,0.2155496
43,0.08988686,0.37088493,"('irresponsible', 'responsible')",0.68212646,0.7473548,0.3860067,0.5591199,0.1731132
44,0.68034405,0.65357006,"('prejudiced', 'unprejudiced')",-1.3163568,-1.2956424,-0.3180064,-0.3210362,-0.0030298
