,amcor_male,amcor_female,tuple,plc_male,plc_female,average_male,average_female,female-male
79,-0.90172684,-0.99428254,"('wavering', 'unwavering')",0.13640818,-0.008908735,-0.3826593,-0.5015956,-0.1189363
80,0.54172087,0.6407503,"('dominated', 'dominating')",0.36155665,0.6003585,0.4516388,0.6205544,0.1689156
81,0.19356751,0.23514248,"('submissive', 'aggressive')",-0.8103899,-0.5515623,-0.3084112,-0.1582099,0.1502013
82,-1.0072498,-0.9893229,"('poor', 'rich')",3.8930302,3.6500032,1.4428902,1.3303401,-0.1125501
83,0.06949493,0.14699604,"('powerless', 'powerful')",-0.62921214,-0.5507537,-0.2798586,-0.2018788,0.0779798
84,0.08607078,0.10667437,"('inferior', 'superior')",0.35715625,0.37792984,0.2216135,0.2423021,0.0206886
85,-0.61870384,-0.64494085,"('insignificant', 'prestigious')",0.5594893,0.3881564,-0.0296073,-0.1283922,-0.0987849
86,-0.98457855,-0.9920344,"('uninfluential', 'influential')",0.43434063,0.4378553,-0.2751189,-0.2770895,-0.0019706
87,0.5135598,0.5691953,"('unsuccessful', 'successful')",1.6090597,1.7143242,1.0613098,1.1417598,0.08045
88,-0.57533634,-0.63208956,"('low', 'eminent')",0.3018919,0.2746367,-0.1367222,-0.1787264,-0.0420042
