,3m_male,3m_female,tuple,co_male,co_female,average_male,average_female,female-male
0,0.21044037,0.075831264,"('unsociable', 'sociable')",0.27944165,0.2474107,0.244941,0.161621,-0.08332
1,-1.114056,-1.2499005,"('unfriendly', 'friendly')",0.56752926,0.37396607,-0.2732634,-0.4379672,-0.1647038
2,1.2914506,1.3400093,"('unlikable', 'likable')",0.53729457,0.61851597,0.9143726,0.9792627,0.0648901
3,0.1409272,0.17372552,"('repellent', 'pleasant')",0.6018855,0.71636033,0.3714063,0.4450429,0.0736366
4,-0.55359256,-0.4508382,"('disliked', 'liked')",-6.884627,-6.92505,-3.7191098,-3.6879439,0.0311659
5,-1.5147796,-1.4029238,"('distant', 'outgoing')",-1.3234917,-1.4108036,-1.4191356,-1.4068637,0.0122719
6,-1.8623137,-1.7851772,"('distant', 'open')",-1.3446876,-1.4744328,-1.6035006,-1.6298051,-0.0263045
7,0.39555278,0.28518534,"('insensitive', 'sensitive')",0.22355649,0.28033078,0.3095546,0.2827581,-0.0267965
8,-1.7130646,-1.7871832,"('unaffectionate', 'affectionate')",-0.23827523,-0.3947551,-0.9756699,-1.0909691,-0.1152992
9,-1.0075746,-1.0739288,"('unaffectionate', 'caring')",0.59607315,0.48461732,-0.2057507,-0.2946557,-0.088905
10,0.48703426,0.34981322,"('unsympathetic', 'sympathetic')",0.09193985,0.15243152,0.2894871,0.2511224,-0.0383647
11,0.7467224,0.6756065,"('unhelpful', 'helpful')",2.5997345,2.6120837,1.6732285,1.6438451,-0.0293834
12,0.20255406,0.27753368,"('unsupportive', 'supportive')",-1.8592714,-1.7894882,-0.8283587,-0.7559773,0.0723814
13,0.35906973,0.25458372,"('impolite', 'polite')",0.04606384,0.086155236,0.2025668,0.1703695,-0.0321973
14,1.3647397,1.244479,"('antisocial', 'social')",0.21942464,0.2519518,0.7920821,0.7482154,-0.0438667
15,0.45581323,0.324291,"('boring', 'funny')",0.52192646,0.4534489,0.4888698,0.3888699,-0.0999999
16,-0.8365272,-0.7924694,"('unpopular', 'popular')",0.10900563,0.059068773,-0.3637608,-0.3667003,-0.0029395
17,-0.33156517,-0.28933626,"('nasty', 'nice')",-0.17561798,-0.18079743,-0.2535916,-0.2350668,0.0185248
18,-0.5926434,-0.58670413,"('disagreeable', 'welcoming')",-1.1913915,-1.2944607,-0.8920174,-0.9405824,-0.048565
19,-1.259012,-1.2195227,"('inhospitable', 'hospitable')",-0.71166825,-0.81374246,-0.9853401,-1.0166326,-0.0312925
20,0.8733718,0.8045875,"('rough', 'thoughtful')",0.39862317,0.42079982,0.6359975,0.6126937,-0.0233038
21,0.99213254,0.9488012,"('immoral', 'moral')",-0.1582922,-0.0043779463,0.4169202,0.4722116,0.0552914
22,0.61372083,0.5468816,"('untrustworthy', 'trustworthy')",-0.43688607,-0.4130238,0.0884174,0.0669289,-0.0214885
23,0.8560089,0.70914024,"('insincere', 'sincere')",6.327648,6.2288837,3.5918286,3.469012,-0.1228166
24,-0.22612235,-0.31265637,"('dishonest', 'honest')",0.9983701,0.9367804,0.3861239,0.312062,-0.0740619
25,-0.8396828,-0.9328077,"('egoistic', 'altruistic')",0.93953055,0.77885354,0.0499239,-0.0769771,-0.126901
26,-0.23426972,-0.33941755,"('hardhearted', 'benevolent')",0.89869654,0.81631607,0.3322134,0.2384493,-0.0937641
27,-0.32918692,-0.37997,"('hardhearted', 'softhearted')",0.24898115,0.09537527,-0.0401029,-0.1422974,-0.1021945
28,-0.12773696,-0.34785742,"('disloyal', 'loyal')",1.1296955,0.96870536,0.5009793,0.310424,-0.1905553
29,0.0998958,0.035558116,"('unfair', 'fair')",-0.8489183,-0.9307019,-0.3745113,-0.4475719,-0.0730606
30,1.2762021,1.1576436,"('intolerant', 'tolerant')",0.82287973,0.83838814,1.0495409,0.9980159,-0.051525
31,-1.4918965,-1.3544565,"('evil', 'good')",-1.8523122,-1.9398302,-1.6721044,-1.6471434,0.024961
32,0.7795412,0.6252567,"('unkind', 'kind')",1.1629593,1.0044252,0.9712503,0.8148409,-0.1564094
33,0.17827019,0.15534897,"('wrong', 'right')",-0.75292754,-0.8075506,-0.2873287,-0.3261008,-0.0387721
34,-0.8583276,-0.721731,"('mean', 'honorable')",5.1184278,5.170936,2.1300502,2.2246025,0.0945523
35,-0.9081297,-0.9726275,"('corrupt', 'incorrupt')",-0.664503,-0.87151116,-0.7863163,-0.9220693,-0.135753
36,-1.6996535,-1.6912855,"('hostile', 'amicable')",-0.54661953,-0.7672906,-1.1231365,-1.2292881,-0.1061516
37,0.2666532,0.1911453,"('fake', 'genuine')",0.044300348,-0.07899684,0.1554768,0.0560742,-0.0994026
38,-0.563697,-0.5866794,"('untruthful', 'truthful')",0.12989727,0.09593846,-0.2168999,-0.2453705,-0.0284706
39,1.5937467,1.5674901,"('exploitative', 'cooperative')",1.1695436,1.2274725,1.3816452,1.3974813,0.0158361
40,-0.463124,-0.48879042,"('stingy', 'generous')",-2.8091867,-2.8638842,-1.6361554,-1.6763374,-0.040182
41,0.34460923,0.34829736,"('unforgiving', 'forgiving')",-0.13281155,-0.16226026,0.1058988,0.0930185,-0.0128803
42,0.9483275,1.0025036,"('unreliable', 'reliable')",-2.9571056,-2.9108493,-1.004389,-0.9541728,0.0502162
43,0.57153857,0.59816414,"('irresponsible', 'responsible')",0.7815121,0.83740675,0.6765254,0.7177855,0.0412601
44,0.4125402,0.44968677,"('prejudiced', 'unprejudiced')",-0.9909933,-1.0039059,-0.2892266,-0.2771096,0.012117
45,0.5423542,0.5116692,"('incompetent', 'competent')",0.04114099,0.122845486,0.2917476,0.3172573,0.0255097
46,0.42743263,0.36359066,"('uncompetitive', 'competitive')",-0.2734245,-0.15951787,0.0770041,0.1020364,0.0250323
47,0.3145022,0.34994698,"('stupid', 'smart')",5.2158537,5.285626,2.765178,2.8177865,0.0526085
48,0.28725997,0.124585785,"('unintelligent', 'intelligent')",0.17483191,0.2301399,0.2310459,0.1773628,-0.0536831
49,0.047186375,0.11532903,"('unable', 'able')",-0.4215858,-0.3528801,-0.1871997,-0.1187755,0.0684242
50,0.54379547,0.46258545,"('clumsy', 'skillful')",0.1554158,0.07252492,0.3496056,0.2675552,-0.0820504
51,0.6953811,0.5087545,"('uneducated', 'educated')",0.8458513,0.7439568,0.7706162,0.6263556,-0.1442606
52,-0.7652455,-0.8590982,"('irrational', 'rational')",-0.7102496,-0.8662389,-0.7377476,-0.8626685,-0.1249209
53,-0.8719187,-1.0570024,"('uncreative', 'creative')",0.39095205,0.23996726,-0.2404833,-0.4085176,-0.1680343
54,0.07622601,-0.08277699,"('incapable', 'capable')",0.74005836,0.6424553,0.4081422,0.2798392,-0.128303
55,1.3626482,1.262465,"('incompetent', 'clever')",1.0674256,1.2036719,1.2150369,1.2330685,0.0180316
56,2.083696,2.01149,"('impractical', 'practical')",0.38202423,0.45650348,1.2328601,1.2339967,0.0011366
57,-0.09501818,-0.22968704,"('unimaginative', 'imaginative')",-3.0019388,-2.9228423,-1.5484785,-1.5762646,-0.0277861
58,0.3808517,0.3383316,"('undiscriminating', 'discriminating')",0.29048496,0.3195849,0.3356683,0.3289583,-0.00671
59,0.16326259,0.22376342,"('foolish', 'wise')",-0.20904979,-0.25869215,-0.0228936,-0.0174644,0.0054292
60,1.9186294,1.8424637,"('inefficient', 'efficient')",0.5569896,0.7416189,1.2378095,1.2920413,0.0542318
61,0.87048876,0.69745666,"('illogical', 'logical')",0.31767032,0.2831381,0.5940796,0.4902974,-0.1037822
62,1.8688838,1.8765414,"('incompetent', 'brilliant')",0.7509183,0.9367486,1.3099011,1.4066451,0.096744
63,0.7707637,0.7968568,"('unperceptive', 'insightful')",0.48224968,0.597592,0.6265067,0.6972244,0.0707177
64,0.78438604,0.76019824,"('shy', 'confident')",-5.8467236,-5.689052,-2.5311687,-2.464427,0.0667417
65,1.3210272,1.1332078,"('insecure', 'secure')",0.36659718,0.5233676,0.8438122,0.8282877,-0.0155245
66,-1.1532642,-1.1914873,"('inactive', 'active')",-0.339203,-0.3824094,-0.7462336,-0.7869483,-0.0407147
67,0.8119596,0.85811573,"('doubtful', 'determined')",-0.2782108,-0.26358652,0.2668744,0.2972646,0.0303902
68,-0.29501125,-0.34702623,"('dependent', 'independent')",-1.1456285,-1.1399741,-0.7203199,-0.7435002,-0.0231803
69,-0.20042792,-0.07454644,"('lazy', 'industrious')",-1.6538551,-1.6983883,-0.9271415,-0.8864674,0.0406741
70,0.45593417,0.42333663,"('lethargic', 'energetic')",0.6733819,0.71124566,0.564658,0.5672911,0.0026331
71,-0.22239803,-0.19846044,"('diffident', 'self-confident')",0.683413,0.6259471,0.2305075,0.2137433,-0.0167642
72,0.23233065,0.19619247,"('unambitious', 'ambitious')",-0.7387944,-0.651268,-0.2532319,-0.2275378,0.0256941
73,0.4060961,0.547072,"('helpless', 'self-reliant')",-3.1849036,-3.1377273,-1.3894038,-1.2953277,0.0940761
74,0.64226687,0.58074456,"('undedicated', 'dedicated')",0.2839785,0.267962,0.4631227,0.4243533,-0.0387694
75,-1.370743,-1.2371795,"('meek', 'impulsive')",-1.0382613,-1.0029103,-1.2045021,-1.1200449,0.0844572
76,1.3804225,1.3235444,"('anxious', 'daring')",0.4643168,0.51205444,0.9223696,0.9177994,-0.0045702
77,0.12965477,0.13542125,"('unmotivated', 'motivated')",-0.59929705,-0.49046734,-0.2348211,-0.177523,0.0572981
