,buzzard_male,buzzard_female,tuple,average_male,average_female,female-male
0,0.009076198,-0.1163077,"('unsociable', 'sociable')",0.0090762,-0.1163077,-0.1253839
1,0.25250506,0.19325253,"('unfriendly', 'friendly')",0.2525051,0.1932525,-0.0592526
2,-0.17308857,-0.24421519,"('unlikable', 'likable')",-0.1730886,-0.2442152,-0.0711266
3,-1.1772606,-1.1690753,"('repellent', 'pleasant')",-1.1772606,-1.1690753,0.0081853
4,-2.2602286,-2.470227,"('disliked', 'liked')",-2.2602286,-2.470227,-0.2099984
5,0.25588349,0.3839176,"('distant', 'outgoing')",0.2558835,0.3839176,0.1280341
6,-0.14354163,0.009610977,"('distant', 'open')",-0.1435416,0.009611,0.1531526
7,0.24365225,0.15448733,"('insensitive', 'sensitive')",0.2436523,0.1544873,-0.089165
8,0.5452212,0.5527726,"('unaffectionate', 'affectionate')",0.5452212,0.5527726,0.0075514
9,0.29899776,0.31749937,"('unaffectionate', 'caring')",0.2989978,0.3174994,0.0185016
10,-0.8595487,-0.94063467,"('unsympathetic', 'sympathetic')",-0.8595487,-0.9406347,-0.081086
11,-0.14074168,-0.07158096,"('unhelpful', 'helpful')",-0.1407417,-0.071581,0.0691607
12,-1.3697156,-1.4134293,"('unsupportive', 'supportive')",-1.3697156,-1.4134293,-0.0437137
13,-0.5820853,-0.5674782,"('impolite', 'polite')",-0.5820853,-0.5674782,0.0146071
14,0.16371192,0.024807569,"('antisocial', 'social')",0.1637119,0.0248076,-0.1389043
15,-0.0075625107,-0.02766838,"('boring', 'funny')",-0.0075625,-0.0276684,-0.0201059
16,-0.45514375,-0.40611488,"('unpopular', 'popular')",-0.4551437,-0.4061149,0.0490288
17,-0.8487777,-0.73708737,"('nasty', 'nice')",-0.8487777,-0.7370874,0.1116903
18,-0.83757484,-0.77249914,"('disagreeable', 'welcoming')",-0.8375748,-0.7724991,0.0650757
19,0.3293568,0.53094524,"('inhospitable', 'hospitable')",0.3293568,0.5309452,0.2015884
20,-0.10379061,-0.13091472,"('rough', 'thoughtful')",-0.1037906,-0.1309147,-0.0271241
21,-1.1800615,-1.1493508,"('immoral', 'moral')",-1.1800615,-1.1493508,0.0307107
22,0.18518558,-0.041814465,"('untrustworthy', 'trustworthy')",0.1851856,-0.0418145,-0.2270001
23,1.9599899,1.9739641,"('insincere', 'sincere')",1.9599899,1.9739641,0.0139742
24,-0.38501963,-0.5222452,"('dishonest', 'honest')",-0.3850196,-0.5222452,-0.1372256
25,0.6513768,0.6661648,"('egoistic', 'altruistic')",0.6513768,0.6661648,0.014788
26,1.2622097,1.0671977,"('hardhearted', 'benevolent')",1.2622097,1.0671977,-0.195012
27,-0.13381161,-0.18901786,"('hardhearted', 'softhearted')",-0.1338116,-0.1890179,-0.0552063
28,0.44488922,0.33884022,"('disloyal', 'loyal')",0.4448892,0.3388402,-0.106049
29,-0.119369596,-0.11731129,"('unfair', 'fair')",-0.1193696,-0.1173113,0.0020583
30,-0.10027486,-0.09352321,"('intolerant', 'tolerant')",-0.1002749,-0.0935232,0.0067517
31,-0.69117594,-0.62873733,"('evil', 'good')",-0.6911759,-0.6287373,0.0624386
32,-0.09399072,-0.29353255,"('unkind', 'kind')",-0.0939907,-0.2935326,-0.1995419
33,0.17707187,0.18690343,"('wrong', 'right')",0.1770719,0.1869034,0.0098315
34,1.4963086,1.8545042,"('mean', 'honorable')",1.4963086,1.8545042,0.3581956
35,0.44243264,0.5349919,"('corrupt', 'incorrupt')",0.4424326,0.5349919,0.0925593
36,0.3086069,0.38109466,"('hostile', 'amicable')",0.3086069,0.3810947,0.0724878
37,-0.16011727,-0.14956857,"('fake', 'genuine')",-0.1601173,-0.1495686,0.0105487
38,0.13954774,0.16158536,"('untruthful', 'truthful')",0.1395477,0.1615854,0.0220377
39,0.06660829,0.07586312,"('exploitative', 'cooperative')",0.0666083,0.0758631,0.0092548
40,-2.4037046,-2.5235953,"('stingy', 'generous')",-2.4037046,-2.5235953,-0.1198907
