,whole_male,whole_female,tuple,foods_male,foods_female,market_male,market_female,inc_male,inc_female,average_male,average_female,female-male
0,0.091107085,0.032077838,"('unsociable', 'sociable')",0.12437008,-0.041594554,1.5842384,1.5205636,-0.34395638,-0.4181976,0.3639398,0.2732123,-0.0907275
1,-0.37568766,-0.40044868,"('unfriendly', 'friendly')",0.17950581,0.17683509,-0.69255346,-0.76161015,2.2220547,2.0334902,0.3333299,0.2620666,-0.0712633
2,0.64051133,0.57515275,"('unlikable', 'likable')",0.26627904,0.17930253,0.20538267,0.20999764,0.31306562,0.39933747,0.3563097,0.3409476,-0.0153621
3,-2.070588,-1.9133487,"('repellent', 'pleasant')",-1.9908187,-1.9609044,0.35568982,0.54094136,0.21341166,0.35480574,-0.8730764,-0.7446265,0.1284499
4,0.26647326,0.26688763,"('disliked', 'liked')",1.0703367,1.0806568,-0.036157336,-0.003137663,-6.4602556,-6.4992766,-1.2899008,-1.2887175,0.0011833
5,0.14817816,0.1249304,"('distant', 'outgoing')",0.9388402,0.9976493,-1.2099051,-1.2850542,0.13322432,0.008010838,0.0025844,-0.0386159,-0.0412003
6,0.79708856,0.7747682,"('distant', 'open')",1.2768362,1.3704357,-0.6150527,-0.64585817,0.7915661,0.64828604,0.5626096,0.5369079,-0.0257017
7,-0.2791749,-0.2657371,"('insensitive', 'sensitive')",-0.91228235,-0.9237331,0.8040918,0.9043544,1.0928186,1.1653153,0.1763633,0.2200499,0.0436866
8,0.07066412,0.030237755,"('unaffectionate', 'affectionate')",0.4583604,0.4491939,-1.0275222,-1.1028651,1.0376827,0.8953147,0.1347962,0.0679703,-0.0668259
9,0.6286044,0.617568,"('unaffectionate', 'caring')",0.37854457,0.33795437,-0.6968055,-0.7558298,1.5242181,1.4953434,0.4586404,0.423759,-0.0348814
10,-0.88104373,-0.8479538,"('unsympathetic', 'sympathetic')",-1.482893,-1.5732456,0.13890181,0.30836642,-0.19956104,-0.10084575,-0.606149,-0.5534197,0.0527293
11,-0.14515728,-0.049041726,"('unhelpful', 'helpful')",-0.52788556,-0.5542331,0.36994034,0.4702275,2.0566554,2.1614473,0.4383882,0.5071,0.0687118
12,0.4761622,0.60763896,"('unsupportive', 'supportive')",0.23773193,0.2945588,0.09189931,0.23668751,-1.6566346,-1.5927403,-0.2127103,-0.1134638,0.0992465
13,0.5600489,0.5808579,"('impolite', 'polite')",0.11380106,0.04367862,1.572877,1.5209781,-0.40985596,-0.35711384,0.4592178,0.4471002,-0.0121176
14,-0.87478554,-0.837067,"('antisocial', 'social')",-0.76136917,-0.9031414,1.0793617,1.0658306,-0.62525463,-0.5497141,-0.2955119,-0.306023,-0.0105111
15,1.0958333,0.9353188,"('boring', 'funny')",1.0210612,0.99103165,-0.058410063,-0.15104437,0.48063603,0.4097322,0.6347801,0.5462596,-0.0885205
16,-0.912715,-0.9152611,"('unpopular', 'popular')",-0.058423415,0.03635233,-1.3196586,-1.275625,0.5556341,0.58744,-0.4337907,-0.3917735,0.0420172
