,petsmart_male,petsmart_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.83441913,0.8645616,"('unsociable', 'sociable')",-0.14375211,-0.2635335,0.3453335,0.300514,-0.0448195
1,0.67426115,0.71669376,"('unfriendly', 'friendly')",2.1631522,2.069442,1.4187067,1.3930678,-0.0256389
2,-0.3158915,-0.3415559,"('unlikable', 'likable')",0.39058906,0.44466788,0.0373488,0.051556,0.0142072
3,-1.954062,-1.7903179,"('repellent', 'pleasant')",-0.025332509,0.02439861,-0.9896972,-0.8829597,0.1067375
4,0.13712892,0.15685697,"('disliked', 'liked')",-6.7186837,-6.803508,-3.2907774,-3.3233254,-0.032548
5,0.6911048,0.6891118,"('distant', 'outgoing')",-0.047166012,-0.07759347,0.3219694,0.3057592,-0.0162102
6,0.43605027,0.42646405,"('distant', 'open')",0.547904,0.48746926,0.4919772,0.4569666,-0.0350106
7,-0.3013326,-0.16194439,"('insensitive', 'sensitive')",0.6060805,0.6401447,0.1523739,0.2391002,0.0867263
8,0.58910245,0.56820047,"('unaffectionate', 'affectionate')",1.0871265,0.9987729,0.8381145,0.7834867,-0.0546278
9,1.285246,1.2875123,"('unaffectionate', 'caring')",1.3237287,1.300142,1.3044873,1.2938272,-0.0106601
10,-0.54155046,-0.439139,"('unsympathetic', 'sympathetic')",-0.3497087,-0.34675813,-0.4456296,-0.3929486,0.052681
11,0.7260878,0.8266001,"('unhelpful', 'helpful')",1.6400856,1.7333761,1.1830866,1.2799881,0.0969015
12,0.87283564,0.9887829,"('unsupportive', 'supportive')",-1.5974588,-1.6076424,-0.3623116,-0.3094298,0.0528818
13,0.682655,0.68785965,"('impolite', 'polite')",-0.40381366,-0.43743312,0.1394207,0.1252133,-0.0142074
14,-0.54409903,-0.45846787,"('antisocial', 'social')",-0.6019592,-0.6261912,-0.5730292,-0.5423295,0.0306997
15,1.2196454,1.1603589,"('boring', 'funny')",0.49469256,0.47201607,0.857169,0.8161875,-0.0409815
16,-0.42871898,-0.3524149,"('unpopular', 'popular')",0.45924357,0.4817056,0.0152623,0.0646453,0.049383
17,-0.039647263,0.10117499,"('nasty', 'nice')",-0.5809251,-0.49300098,-0.3102862,-0.195913,0.1143732
18,-1.3552535,-1.2800508,"('disagreeable', 'welcoming')",-0.34827524,-0.41712165,-0.8517643,-0.8485862,0.0031781
19,0.33163506,0.3631647,"('inhospitable', 'hospitable')",0.23637742,0.29876015,0.2840062,0.3309624,0.0469562
20,-0.6001851,-0.5209666,"('rough', 'thoughtful')",1.134828,1.096825,0.2673214,0.2879292,0.0206078
21,0.064621866,0.12533417,"('immoral', 'moral')",-0.6748993,-0.6234996,-0.3051387,-0.2490827,0.056056
22,-0.8101924,-0.79913473,"('untrustworthy', 'trustworthy')",-1.0525547,-1.1332446,-0.9313736,-0.9661897,-0.0348161
23,-0.04661388,0.009904023,"('insincere', 'sincere')",5.8174005,5.772581,2.8853934,2.8912425,0.0058491
24,-0.07309665,-0.10649997,"('dishonest', 'honest')",0.79829997,0.7215654,0.3626017,0.3075327,-0.055069
25,0.060588583,-0.01958622,"('egoistic', 'altruistic')",1.7042053,1.6348513,0.8823969,0.8076326,-0.0747643
26,0.4533052,0.44406793,"('hardhearted', 'benevolent')",1.7050672,1.6817459,1.0791862,1.0629069,-0.0162793
27,0.8832429,0.929005,"('hardhearted', 'softhearted')",1.8661408,1.7375,1.3746918,1.3332524,-0.0414394
28,0.6366146,0.59564245,"('disloyal', 'loyal')",0.995812,0.8964082,0.8162133,0.7460253,-0.070188
29,-0.44895485,-0.45606506,"('unfair', 'fair')",-0.29393452,-0.43458548,-0.3714447,-0.4453253,-0.0738806
30,0.3564432,0.44357407,"('intolerant', 'tolerant')",0.99598414,0.9458375,0.6762137,0.6947058,0.0184921
31,-0.9261585,-0.82123655,"('evil', 'good')",-0.68379086,-0.756844,-0.8049747,-0.7890403,0.0159344
32,1.2473853,1.2391629,"('unkind', 'kind')",1.0404011,0.948076,1.1438932,1.0936195,-0.0502737
33,0.48950875,0.36247736,"('wrong', 'right')",-0.50613135,-0.58901346,-0.0083113,-0.113268,-0.1049567
34,0.33591416,0.52168334,"('mean', 'honorable')",6.1614685,6.2681823,3.2486913,3.3949327,0.1462414
35,-0.66483164,-0.77094615,"('corrupt', 'incorrupt')",0.053063117,-0.09842185,-0.3058843,-0.434684,-0.1287997
36,-0.45200068,-0.396185,"('hostile', 'amicable')",0.36577076,0.21068689,-0.043115,-0.0927491,-0.0496341
37,-0.07719972,-0.060933802,"('fake', 'genuine')",0.31081513,0.3063127,0.1168077,0.1226895,0.0058818
38,0.41370958,0.48703855,"('untruthful', 'truthful')",-0.03224299,-0.008089625,0.1907333,0.2394745,0.0487412
39,0.94711584,0.9395005,"('exploitative', 'cooperative')",0.023549778,0.041415624,0.4853328,0.4904581,0.0051253
40,-0.6217617,-0.60534626,"('stingy', 'generous')",-1.5258458,-1.6689826,-1.0738037,-1.1371645,-0.0633608
41,0.101305746,0.18430822,"('unforgiving', 'forgiving')",0.1229343,0.0061889775,0.11212,0.0952486,-0.0168714
42,0.54525995,0.5979835,"('unreliable', 'reliable')",-3.2716062,-3.2195756,-1.3631731,-1.310796,0.0523771
43,0.6704899,0.7173146,"('irresponsible', 'responsible')",0.7122777,0.7232733,0.6913838,0.7202939,0.0289101
44,-0.5723075,-0.56799024,"('prejudiced', 'unprejudiced')",-1.5956843,-1.571645,-1.0839959,-1.0698177,0.0141782
45,-0.4686998,-0.2899952,"('incompetent', 'competent')",-0.15897506,-0.19353777,-0.3138374,-0.2417665,0.0720709
46,-0.41301674,-0.31623143,"('uncompetitive', 'competitive')",-0.72797763,-0.7496302,-0.5704972,-0.5329309,0.0375663
47,0.60413253,0.6747041,"('stupid', 'smart')",5.7014933,5.7941546,3.152813,3.2344294,0.0816164
48,0.40526173,0.41748774,"('unintelligent', 'intelligent')",0.76548,0.78906983,0.5853708,0.6032788,0.017908
49,-0.19691455,-0.09005555,"('unable', 'able')",-0.2738135,-0.15423796,-0.235364,-0.1221468,0.1132172
50,-0.097813845,-0.09844595,"('clumsy', 'skillful')",0.009491846,-0.011201814,-0.044161,-0.0548239,-0.0106629
51,-0.67401284,-0.72516835,"('uneducated', 'educated')",0.5972091,0.52750593,-0.0384019,-0.0988312,-0.0604293
