,ryder_male,ryder_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.05303164,-0.22721106,"('unsociable', 'sociable')",0.17892244,0.07043943,-0.651688,-0.81319,-0.1752657,-0.3233205,-0.1480548
1,-0.62358123,-0.85805833,"('unfriendly', 'friendly')",0.7945763,0.5759248,2.269326,2.1519709,0.8134403,0.6232791,-0.1901612
2,0.8771452,0.88126624,"('unlikable', 'likable')",0.8491991,0.916728,0.43529359,0.563429,0.720546,0.7871411,0.0665951
3,0.21235254,0.36945564,"('repellent', 'pleasant')",0.47438502,0.6865067,0.12394999,0.19501634,0.2702292,0.4169929,0.1467637
4,-0.32776496,-0.59472644,"('disliked', 'liked')",-1.0720358,-1.142689,-6.152988,-6.288549,-2.5175962,-2.6753216,-0.1577254
5,-0.8472198,-0.9254052,"('distant', 'outgoing')",-0.9884135,-1.0994215,0.15516333,0.22181334,-0.5601567,-0.6010045,-0.0408478
6,-0.9066924,-1.0060769,"('distant', 'open')",-1.4310124,-1.5447888,0.6763701,0.74700373,-0.5537782,-0.6012873,-0.0475091
7,0.9769619,0.9179773,"('insensitive', 'sensitive')",0.4919826,0.6469719,0.9085075,0.9153669,0.792484,0.8267721,0.0342881
8,-0.38618672,-0.43364882,"('unaffectionate', 'affectionate')",-0.4808216,-0.53964984,1.3126767,1.2573591,0.1485561,0.0946868,-0.0538693
9,-0.37222493,-0.41838208,"('unaffectionate', 'caring')",-0.030729333,-0.06677896,1.4151092,1.3993396,0.337385,0.3047262,-0.0326588
10,0.31568694,0.27163994,"('unsympathetic', 'sympathetic')",-0.5803038,-0.52092105,-0.6870835,-0.7283512,-0.3172334,-0.3258774,-0.008644
11,-0.93368006,-0.88987225,"('unhelpful', 'helpful')",0.7246391,0.76415133,1.3911695,1.490108,0.3940429,0.4547957,0.0607528
12,0.39482322,0.3218258,"('unsupportive', 'supportive')",0.46413246,0.5654723,-1.6371717,-1.7025356,-0.2594054,-0.2717458,-0.0123404
13,0.22157745,0.23356892,"('impolite', 'polite')",-0.101452366,-0.13970864,-0.5160186,-0.49514633,-0.1319645,-0.133762,-0.0017975
14,0.655986,0.70169663,"('antisocial', 'social')",0.85458064,0.96887517,-0.71015024,-0.7265231,0.2668055,0.3146829,0.0478774
15,-0.3723231,-0.46518803,"('boring', 'funny')",-0.7984443,-0.94599843,0.6319934,0.6223689,-0.1795913,-0.2629392,-0.0833479
16,-1.7517706,-1.7819692,"('unpopular', 'popular')",-0.7621425,-0.6826024,0.3621509,0.43906665,-0.7172541,-0.6751683,0.0420858
17,-0.21285416,-0.16189398,"('nasty', 'nice')",-0.78847873,-0.75216603,-0.50212944,-0.4645803,-0.5011541,-0.4595468,0.0416073
18,-0.12516773,-0.1747702,"('disagreeable', 'welcoming')",0.14453721,0.25126806,-0.31821376,-0.33817664,-0.0996148,-0.0872263,0.0123885
19,-0.4558387,-0.50443274,"('inhospitable', 'hospitable')",-1.2524755,-1.3835217,0.2847944,0.35643294,-0.4745066,-0.5105072,-0.0360006
20,0.8961914,0.8677901,"('rough', 'thoughtful')",0.76839006,0.8729016,1.0846788,0.9885434,0.9164201,0.9097451,-0.006675
21,0.5905198,0.63366085,"('immoral', 'moral')",0.7573122,0.7459026,-0.9440401,-0.91685045,0.1345973,0.1542377,0.0196404
22,0.5314621,0.4812541,"('untrustworthy', 'trustworthy')",0.8193237,0.7489554,-0.65508646,-0.6998214,0.2318998,0.1767961,-0.0551037
23,0.9330338,1.00542,"('insincere', 'sincere')",0.87663764,0.9328942,5.461933,5.5597925,2.4238682,2.499369,0.0755008
24,1.2698069,1.2977687,"('dishonest', 'honest')",-0.9049383,-0.9089597,0.6245887,0.59821963,0.3298191,0.3290096,-0.0008095
25,-0.052934743,-0.04988081,"('egoistic', 'altruistic')",1.013373,1.0762463,1.8549836,1.7602888,0.9384739,0.9288847,-0.0095892
26,0.4773222,0.2178526,"('hardhearted', 'benevolent')",0.9141707,0.83240813,1.787795,1.62156,1.0597626,0.8906069,-0.1691557
27,-0.7379548,-0.7118568,"('hardhearted', 'softhearted')",0.098817304,0.15797803,1.8070345,1.684362,0.389299,0.3768278,-0.0124712
28,1.1308389,1.103273,"('disloyal', 'loyal')",0.43577316,0.45554078,1.0317271,0.9738608,0.866113,0.8442249,-0.0218881
29,-0.43738532,-0.5338493,"('unfair', 'fair')",-0.2540735,-0.31428534,-0.012248091,-0.17856751,-0.234569,-0.3422341,-0.1076651
30,1.203674,1.2254115,"('intolerant', 'tolerant')",1.5514733,1.4856075,0.924256,0.8755853,1.2264678,1.1955348,-0.030933
31,-1.2687846,-1.4197378,"('evil', 'good')",-0.739271,-0.8673961,-0.17302394,-0.29030406,-0.7270265,-0.859146,-0.1321195
32,-0.3858641,-0.4250138,"('unkind', 'kind')",-0.15444863,-0.20488107,0.83842456,0.6668385,0.0993706,0.0123146,-0.087056
33,0.35320246,0.2009272,"('wrong', 'right')",0.21681933,0.14245227,0.0046895444,-0.10352327,0.1915704,0.0799521,-0.1116183
34,-0.08659327,-0.039735116,"('mean', 'honorable')",0.16723236,0.27318886,5.670426,5.9209933,1.9170216,2.0514824,0.1344608
35,-0.61675185,-0.6495791,"('corrupt', 'incorrupt')",-1.2491732,-1.3814255,0.12483998,0.016482022,-0.5803617,-0.6715075,-0.0911458
36,-0.83725697,-1.0566988,"('hostile', 'amicable')",-1.4504436,-1.6906313,0.71592796,0.5187036,-0.5239242,-0.7428756,-0.2189514
37,0.31399328,0.27322623,"('fake', 'genuine')",0.28934428,0.29711866,0.78001684,0.8015845,0.4611181,0.4573098,-0.0038083
38,-0.18367487,-0.17985384,"('untruthful', 'truthful')",-0.70715284,-0.6893127,-0.16663268,-0.0687353,-0.3524868,-0.312634,0.0398528
